"Index","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"2006-11-20",47.3779754638672,48.4680862426758,47.2636260986328,47.8887252807617,12111110,26.6905269622803
"2006-11-21",48.254638671875,49.2151565551758,48.1479148864746,49.0321998596191,16540110,27.3278350830078
"2006-11-22",49.3142585754395,49.5505752563477,48.4833335876465,49.1617965698242,13472225,27.4000587463379
"2006-11-24",49.0779418945312,49.5658226013184,48.9788398742676,49.0093307495117,3389012,27.3150825500488
"2006-11-27",49.1541709899902,49.5429534912109,48.9026069641113,48.9331016540527,9679706,27.2725963592529
"2006-11-28",49.1313018798828,49.9927215576172,49.0626945495605,49.4819679260254,12762152,27.5785064697266
"2006-11-29",49.7564010620117,51.159065246582,49.7182846069336,50.655933380127,16909117,28.2328186035156
"2006-11-30",50.8312683105469,51.5783386230469,50.5568351745605,51.3039054870605,17341221,28.5939502716064
"2006-12-01",50.9989776611328,51.4411201477051,50.3510093688965,51.3572654724121,12714928,28.6237030029297
"2006-12-04",51.3572654724121,51.4106292724609,50.7245445251465,51.2734107971191,11436063,28.5769577026367
"2006-12-05",51.898509979248,52.3177833557129,51.1209487915039,51.906135559082,17672842,28.9296188354492
"2006-12-06",51.8375244140625,53.270679473877,51.8070335388184,52.5159873962402,23042921,29.2695178985596
"2006-12-07",52.7523078918457,53.5527381896973,52.2872924804688,53.1258392333984,20458037,29.6093921661377
"2006-12-08",53.5908546447754,54.4141578674316,53.4612617492676,54.1549682617188,19622950,30.182991027832
"2006-12-11",53.857666015625,54.1244773864746,53.4688835144043,53.933895111084,11748007,30.0597610473633
"2006-12-12",54.0482444763184,54.1778373718262,53.4536361694336,53.8195495605469,13609307,29.9960403442383
"2006-12-13",54.0101280212402,54.597110748291,53.7890548706055,54.1244773864746,12130918,30.1659832000732
"2006-12-14",54.8105621337891,56.2894554138184,54.3760414123535,55.7024726867676,20696914,31.045482635498
"2006-12-15",55.9845275878906,56.0455131530762,55.1993408203125,55.4737777709961,17581017,30.918004989624
"2006-12-18",56.7849617004395,57.0898857116699,55.0316314697266,55.2679481506348,25770528,30.8032894134521
"2006-12-19",54.886791229248,55.8320655822754,53.9643898010254,55.6719779968262,18781568,31.0284862518311
"2006-12-20",56.1598625183105,56.1598625183105,55.260326385498,55.2679481506348,12746280,30.8032894134521
"2006-12-21",55.3289375305176,55.5195159912109,54.4598960876465,54.9401550292969,12402197,30.6205940246582
"2006-12-22",54.886791229248,55.1002426147461,54.1625900268555,54.1625900268555,7892128,30.187219619751
"2006-12-26",54.4675178527832,54.9172859191895,54.0787353515625,54.6504745483398,7627015,30.4591445922852
"2006-12-27",54.5666198730469,55.344181060791,54.2159538269043,54.9935150146484,8161701,30.6503391265869
"2006-12-28",55.0926170349121,55.7558326721191,54.9630241394043,55.3975448608398,9430597,30.8755302429199
"2006-12-29",55.1917190551758,55.4509048461914,54.6428527832031,54.8486747741699,9276199,30.5696048736572
"2007-01-03",54.3531723022461,54.5056343078613,51.7612953186035,51.982364654541,27097929,28.9720993041992
"2007-01-04",51.151439666748,51.4411201477051,49.6496772766113,50.3662567138672,35752601,28.0713710784912
"2007-01-05",50.8465156555176,51.5707168579102,50.3662567138672,51.3953819274902,21196837,28.6449413299561
"2007-01-08",51.9137573242188,52.272045135498,51.151439666748,52.066219329834,21997948,29.0188331604004
"2007-01-09",51.0752105712891,51.5707168579102,50.6254425048828,50.7016754150391,26330269,28.2583045959473
"2007-01-10",50.3128929138184,51.2276725769043,49.085563659668,49.1922874450684,30872608,27.4170570373535
"2007-01-11",48.4071006774902,49.1236801147461,46.9510765075684,47.1264114379883,43260637,26.2656631469727
"2007-01-12",47.6295394897461,48.7806358337402,47.4846992492676,48.6586647033691,25158840,27.119649887085
"2007-01-16",48.6967811584473,48.994083404541,47.6447868347168,47.881103515625,22196160,26.6862773895264
"2007-01-17",47.8048706054688,48.8416213989258,47.8048706054688,48.4452171325684,23623126,27.0006828308105
"2007-01-18",48.8263778686523,49.0931854248047,47.5838012695312,47.7286415100098,20948515,26.6013069152832
"2007-01-19",48.0259437561035,48.9635925292969,47.9954490661621,48.7501449584961,18354973,27.1706390380859
"2007-01-22",49.0931854248047,49.2227783203125,48.1250457763672,48.3156242370605,17610794,26.9284610748291
"2007-01-23",48.6815338134766,49.7868957519531,48.536693572998,49.5277061462402,20757912,27.6039905548096
"2007-01-24",49.5505752563477,50.1756744384766,49.1313018798828,50.0232124328613,16555327,27.8801727294922
"2007-01-25",50.0232124328613,50.0537033081055,48.7272758483887,48.8339996337891,12395769,27.2173614501953
"2007-01-26",49.1389236450195,49.6344299316406,48.8568687438965,49.375244140625,11096309,27.5190277099609
"2007-01-29",49.5124588012695,49.8859977722168,49.1389236450195,49.2608947753906,12873786,27.4553031921387
"2007-01-30",49.4972152709961,50.1833000183105,49.3599967956543,50.0460815429688,14656903,27.8929290771484
"2007-01-31",49.9927215576172,50.8007736206055,49.664924621582,50.6254425048828,20985639,28.2158298492432
"2007-02-01",50.8465156555176,51.3953819274902,50.572078704834,51.3115272521973,18305519,28.5981941223145
"2007-02-02",51.3420181274414,51.4792366027832,50.7092971801758,51.2962799072266,9122851,28.5897083282471
"2007-02-05",51.3801345825195,51.6621932983398,50.9837303161621,51.1057014465332,8588427,28.483491897583
"2007-02-06",51.5935859680176,51.7308006286621,50.495849609375,50.8007736206055,10935614,28.3135375976562
"2007-02-07",50.953239440918,51.029468536377,50.1375617980957,50.4882278442383,13050877,28.1393432617188
"2007-02-08",50.4729804992676,51.1743125915527,50.0155906677246,50.9761085510254,13042351,28.4112434387207
"2007-02-09",51.0752105712891,51.326774597168,50.7169227600098,51.0675849914551,12404952,28.4622478485107
"2007-02-12",50.3891258239746,50.8922538757324,50.0841979980469,50.3357620239258,11896370,28.0543594360352
"2007-02-13",50.4272384643555,51.3420181274414,50.4272384643555,51.2810363769531,12818428,28.5812072753906
"2007-02-14",51.2581634521484,51.9137573242188,51.2276725769043,51.4258766174316,12464769,28.6619358062744
"2007-02-15",51.1361961364746,51.1438179016113,50.1375617980957,50.4348640441895,13664402,28.2814903259277
"2007-02-16",50.1680526733398,50.6178207397461,50.122314453125,50.4272384643555,9262425,28.2772083282471
"2007-02-20",50.0155906677246,50.0460815429688,49.5658226013184,49.9927215576172,9518618,28.0335693359375
"2007-02-21",49.9393577575684,50.5873260498047,49.2990112304688,50.5339660644531,14115134,28.3370571136475
"2007-02-22",50.5339660644531,51.0523414611816,50.0079650878906,50.9837303161621,11803627,28.5892696380615
"2007-02-23",51.2810363769531,51.6393241882324,51.151439666748,51.2276725769043,11579310,28.7260551452637
"2007-02-26",51.524974822998,52.1729431152344,51.4258766174316,51.8070335388184,10336257,29.050931930542
"2007-02-27",50.9989776611328,51.4792366027832,48.7958831787109,49.5886917114258,22189338,27.8069858551025
"2007-02-28",49.9317359924316,50.6483116149902,49.283763885498,49.7945175170898,18449160,27.9224166870117
"2007-03-01",49.4819679260254,50.572078704834,48.994083404541,50.2747764587402,18910254,28.191722869873
"2007-03-02",50.0765762329102,50.3052711486816,49.1770401000977,49.4972152709961,14175082,27.7556915283203
"2007-03-05",48.8721160888672,50.0765762329102,48.6586647033691,49.1617965698242,16213737,27.5676078796387
"2007-03-06",49.5734443664551,50.282398223877,49.4667205810547,50.1756744384766,12598834,28.1361389160156
"2007-03-07",50.1756744384766,52.4092636108398,50.0918197631836,51.1971817016602,21467329,28.7089691162109
"2007-03-08",51.6850624084473,51.9442481994629,51.2505416870117,51.5097312927246,13201733,28.8842353820801
"2007-03-09",51.9594955444336,52.066219329834,51.4030075073242,51.6850624084473,15994274,28.9825496673584
"2007-03-12",51.0752105712891,51.6316986083984,50.9227447509766,51.2581634521484,14047445,28.7431526184082
"2007-03-13",51.1438179016113,52.1729431152344,50.7397918701172,50.7626609802246,16996614,28.4653053283691
"2007-03-14",51.029468536377,51.7994117736816,50.2137908935547,51.7689170837402,20495554,29.0295696258545
"2007-03-15",51.4563674926758,51.6012077331543,50.6635589599609,50.7092971801758,17054857,28.4353771209717
"2007-03-16",50.7016754150391,50.8007736206055,49.6877937316895,49.8097648620605,18978861,27.9309597015381
"2007-03-19",50.0537033081055,50.4348640441895,49.6344299316406,50.0460815429688,19416081,28.0634784698486
"2007-03-20",50.2442855834961,50.6254425048828,49.5277061462402,50.5492095947266,16360789,28.3456134796143
"2007-03-21",50.6788063049316,51.4944839477539,50.5034713745117,51.2048034667969,14972782,28.713228225708
"2007-03-22",51.4334983825684,52.8590316772461,51.4334983825684,52.355899810791,21206151,29.3587093353271
"2007-03-23",52.7523078918457,53.2401885986328,52.3711471557617,52.7904205322266,14397300,29.6023693084717
"2007-03-26",52.9886245727539,53.3850288391113,52.5769729614258,53.026741027832,13499904,29.7348899841309
"2007-03-27",52.8361625671387,53.1563339233398,52.5998420715332,52.9657554626465,10996744,29.7006855010986
"2007-03-28",53.3011741638184,53.7356948852539,51.532600402832,52.7827987670898,15348742,29.5980968475342
"2007-03-29",53.2020721435547,53.2478103637695,52.4931182861328,52.729434967041,14241328,29.5681781768799
"2007-03-30",52.4321327209473,52.6608276367188,51.8375244140625,52.1043357849121,14176001,29.217658996582
"2007-04-02",52.2263069152832,52.4245109558105,51.6850624084473,51.982364654541,13252631,29.1492538452148
"2007-04-03",51.5630912780762,52.0890884399414,51.2276725769043,51.7155532836914,13470651,28.9996356964111
"2007-04-04",51.4411201477051,51.7917861938477,50.7931518554688,51.6393241882324,14998625,28.9568920135498
"2007-04-05",51.5935859680176,52.1119613647461,51.3420181274414,51.8070335388184,9081267,29.050931930542
"2007-04-09",51.0904541015625,52.7218132019043,50.495849609375,52.1576995849609,12707057,29.2475624084473
"2007-04-10",52.355899810791,53.2096977233887,52.355899810791,52.9428863525391,15897202,29.6878623962402
"2007-04-11",53.1715812683105,53.3316650390625,52.6150894165039,52.7751731872559,14216404,29.5938148498535
"2007-04-12",53.1258392333984,53.8119277954102,52.6303367614746,53.7356948852539,15600737,30.1324558258057
"2007-04-13",53.7509422302246,53.9491424560547,53.2325668334961,53.773811340332,12914451,30.1538162231445
"2007-04-16",53.941520690918,53.9872589111328,53.2554359436035,53.8195495605469,10367215,30.1794605255127
"2007-04-17",53.9034042358398,54.2540702819824,53.3850288391113,53.6899566650391,12064017,30.1067905426025
"2007-04-18",53.3087959289551,53.4307670593262,52.9581298828125,53.2401885986328,10414440,29.8545722961426
"2007-04-19",52.7980461120605,53.0801010131836,52.4778709411621,52.813289642334,8786114,29.615198135376
"2007-04-20",53.400276184082,54.3684158325195,52.8819007873535,54.315055847168,16229216,30.4573040008545
"2007-04-23",54.0863609313965,54.6276054382324,53.6594619750977,53.8195495605469,17301343,30.1794605255127
"2007-04-24",53.4688835144043,53.8347969055176,52.9047698974609,53.0877265930176,14245919,29.7691020965576
"2007-04-25",53.270679473877,54.2998085021973,52.6303367614746,53.9872589111328,18387374,30.273509979248
"2007-04-26",53.194450378418,54.1244773864746,53.194450378418,53.9186515808105,12953936,30.2350215911865
"2007-04-27",53.6670875549316,53.8271713256836,52.9657554626465,53.392650604248,11577343,29.940071105957
"2007-04-30",53.0953483581543,53.9262733459473,52.6989440917969,52.8666534423828,14266252,29.6451206207275
"2007-05-01",52.8361625671387,53.2859268188477,52.3940162658691,52.7446823120117,12722405,29.5767211914062
"2007-05-02",52.7599296569824,53.110595703125,52.3711471557617,52.9200134277344,12135903,29.6750469207764
"2007-05-03",52.729434967041,53.560359954834,52.5845947265625,53.3545341491699,18584668,29.9186992645264
"2007-05-04",53.4688835144043,54.0863609313965,53.2859268188477,53.5069999694824,11104836,30.0042057037354
"2007-05-07",53.3240432739258,53.6289710998535,52.9428863525391,53.6213455200195,9066312,30.0683307647705
"2007-05-08",53.3850288391113,53.7814331054688,53.026741027832,53.5527381896973,9688232,30.0298500061035
"2007-05-09",53.4078979492188,53.6899566650391,52.813289642334,53.4460144042969,15474543,29.9700031280518
"2007-05-10",53.5222473144531,53.7204475402832,52.3711471557617,52.6608276367188,12943311,29.5297031402588
"2007-05-11",52.9047698974609,53.7814331054688,52.9047698974609,53.5069999694824,14257988,30.0042057037354
"2007-05-14",53.5069999694824,54.0482444763184,53.5069999694824,53.9110260009766,14010977,30.2307510375977
"2007-05-15",53.6823310852051,54.5437507629395,53.6823310852051,53.9110260009766,13104530,30.2307510375977
"2007-05-16",54.0787353515625,54.7876892089844,53.857666015625,54.7724456787109,20797135,30.7137966156006
"2007-05-17",54.520881652832,56.098876953125,54.1244773864746,55.8396873474121,20607056,31.491943359375
"2007-05-18",56.0836296081543,57.2575988769531,55.4509048461914,57.0593948364258,23021145,32.1798477172852
"2007-05-21",57.5472755432129,58.5459136962891,57.3643226623535,57.8293342590332,23177642,32.6140632629395
"2007-05-22",57.1737403869629,58.622142791748,57.1737403869629,57.8217124938965,18116096,32.6097602844238
"2007-05-23",58.1342620849609,59.2853584289551,58.126636505127,58.4773025512695,19036973,32.9794960021973
"2007-05-24",58.3934478759766,59.1100273132324,56.922176361084,57.3185806274414,27765368,32.3260040283203
"2007-05-25",57.7454795837402,58.3553314208984,57.4862937927246,58.2562294006348,15270559,32.8548240661621
"2007-05-29",58.1495056152344,58.1571311950684,56.922176361084,57.4405517578125,13853694,32.3948097229004
"2007-05-30",57.1508712768555,59.0642852783203,57.1051330566406,58.9270706176758,17119528,33.2331466674805
"2007-05-31",59.171012878418,59.4073295593262,58.6373901367188,59.0261726379395,17746696,33.2890548706055
"2007-06-01",59.3920822143555,60.3754692077637,59.3615913391113,60.116283416748,15130197,33.9038352966309
"2007-06-04",60.1315307617188,60.9167175292969,59.8494720458984,60.5355567932129,11614991,34.1402854919434
"2007-06-05",60.291618347168,60.7261352539062,59.9561958312988,60.4440803527832,10026543,34.088695526123
"2007-06-06",59.9409523010254,60.1543998718262,59.3463439941406,59.7656173706055,12944491,33.7060737609863
"2007-06-07",59.7122573852539,60.1696472167969,58.7746086120605,58.8965759277344,13287525,33.2159538269043
"2007-06-08",58.4773025512695,58.995677947998,58.0885238647461,58.9194488525391,14432193,33.2288589477539
"2007-06-11",59.079532623291,59.8799667358398,58.7288665771484,59.3615913391113,10085574,33.4782180786133
"2007-06-12",59.3463439941406,59.6055335998535,58.7364921569824,58.789852142334,12539935,33.1557655334473
"2007-06-13",58.9346923828125,59.6055335998535,58.9270706176758,59.2701110839844,17689108,33.4266090393066
"2007-06-14",59.7122573852539,60.5431823730469,59.460693359375,60.3907165527344,11042263,34.05859375
"2007-06-15",60.9776992797852,61.5646858215332,60.6880226135254,61.3817291259766,15666851,34.6175079345703
"2007-06-18",61.5341911315918,62.0525665283203,61.4579620361328,61.5113220214844,9902973,34.6905899047852
"2007-06-19",61.2063941955566,61.3664817810059,60.8176155090332,61.1606559753418,11506244,34.4928245544434
"2007-06-20",61.2978744506836,61.5799331665039,59.536922454834,59.6131553649902,14220864,33.6200904846191
"2007-06-21",60.1620216369629,60.8938484191895,59.8418502807617,60.7337608337402,13560115,34.252082824707
"2007-06-22",60.6727752685547,60.9853248596191,59.5826606750488,60.0248069763184,16291788,33.8522415161133
"2007-06-25",59.6512718200684,60.6270370483398,59.3158493041992,59.4911842346191,16821490,33.5513000488281
"2007-06-26",59.7656173706055,59.8723411560059,57.4100608825684,57.7835960388184,22542341,32.5882606506348
"2007-06-27",56.9984092712402,59.079532623291,56.8230743408203,58.8965759277344,20131794,33.2159538269043
"2007-06-28",59.1100273132324,59.453067779541,58.340087890625,58.500171661377,13105579,32.9923896789551
"2007-06-29",59.4454460144043,59.8647193908691,59.0261726379395,59.8418502807617,14610335,33.7490653991699
"2007-07-02",60.1391525268555,61.3664817810059,60.1315307617188,60.9929466247559,17804283,34.3982429504395
"2007-07-03",60.741382598877,61.7933807373047,60.6880226135254,61.4579620361328,7178645,34.6604957580566
"2007-07-05",61.5341911315918,61.9458427429199,60.8862228393555,61.5341911315918,16047139,34.7034797668457
"2007-07-06",61.9001045227051,62.2965087890625,61.6714096069336,61.778133392334,10261616,34.8410758972168
"2007-07-09",61.861988067627,64.5910797119141,61.7323951721191,64.0727081298828,23530382,36.1351509094238
"2007-07-10",63.9202423095703,66.2224426269531,63.5390853881836,64.1260681152344,29525923,36.1652374267578
"2007-07-11",64.5529632568359,65.7345581054688,64.4767303466797,65.2466735839844,23350929,36.7972221374512
"2007-07-12",65.8260345458984,67.5793609619141,65.2466735839844,67.5717391967773,23512673,38.1085014343262
"2007-07-13",68.1511001586914,69.2488327026367,67.083854675293,68.7380828857422,18268920,38.7662734985352
"2007-07-16",68.3035659790039,68.6999664306641,65.3152847290039,66.4206390380859,33744512,37.4593162536621
"2007-07-17",66.8932800292969,67.388786315918,65.2847900390625,65.5439758300781,18855946,36.9648933410645
"2007-07-18",65.1628189086914,66.7408142089844,65.147575378418,66.62646484375,17864101,37.5753898620605
"2007-07-19",67.015251159668,67.4192733764648,66.542610168457,66.5959777832031,12353136,37.5582046508789
"2007-07-20",66.3977737426758,66.4587554931641,65.2771682739258,65.7879180908203,15357268,37.102466583252
"2007-07-23",65.7040634155273,65.7345581054688,64.0498352050781,65.2771682739258,15912287,36.8144226074219
"2007-07-24",64.8655166625977,64.8960113525391,62.3879852294922,62.7615203857422,20865085,35.3956642150879
"2007-07-25",62.9597244262695,64.7587890625,61.9687118530273,64.2556610107422,19029890,36.2383308410645
"2007-07-26",63.2798957824707,64.0193481445312,60.3754692077637,62.3651161193848,24674133,35.1721076965332
"2007-07-27",61.7628898620605,62.4718437194824,60.2763710021973,60.8328628540039,22963557,34.4807548522949
"2007-07-30",61.3664817810059,62.3193778991699,60.6194114685059,62.0449447631836,15877656,35.1677894592285
"2007-07-31",62.8301315307617,63.1807975769043,61.4960784912109,61.6256713867188,16410899,34.9301452636719
"2007-08-01",61.0920486450195,62.9521026611328,59.7351264953613,61.5570602416992,21978140,34.8912506103516
"2007-08-02",61.8238716125488,62.1287994384766,60.116283416748,61.1835289001465,18130526,34.6795387268066
"2007-08-03",61.0005722045898,62.0296974182129,59.079532623291,59.1481437683105,19157396,33.5258445739746
"2007-08-06",59.4073295593262,60.3297309875488,57.3566970825195,60.1848907470703,22262536,34.1134834289551
"2007-08-07",59.376838684082,61.7019004821777,58.8508377075195,60.9700775146484,20824157,34.5585327148438
"2007-08-08",61.0768013000488,62.4489707946777,60.6041641235352,61.4960784912109,15891167,34.8566970825195
"2007-08-09",59.994312286377,61.2826271057129,59.6284027099609,59.6360244750977,16635084,33.8023834228516
"2007-08-10",59.079532623291,60.0705451965332,57.9360580444336,59.620777130127,22175564,33.7937469482422
"2007-08-13",60.2382545471191,61.2673835754395,59.8570976257324,60.3754692077637,14312820,34.2214965820312
"2007-08-14",60.9014701843262,61.2826271057129,59.8799667358398,60.116283416748,15047423,34.0746002197266
"2007-08-15",60.1925163269043,61.0691795349121,58.7441139221191,58.9880561828613,18794948,33.4351081848145
"2007-08-16",57.9436836242676,59.3615913391113,56.2208442687988,58.9118232727051,29146422,33.3919105529785
"2007-08-17",60.1467742919922,60.9853248596191,59.5140533447266,60.3221092224121,19568249,34.1912689208984
"2007-08-20",60.1467742919922,61.2902526855469,59.6512718200684,60.8786010742188,15471394,34.5067024230957
"2007-08-21",60.2611236572266,60.741382598877,59.3006057739258,59.6436462402344,15295614,33.8067169189453
"2007-08-22",59.9790687561035,60.3068618774414,59.5445442199707,60.1467742919922,16117189,34.0918960571289
"2007-08-23",60.7947463989258,60.8786010742188,59.620777130127,60.5279350280762,11948580,34.3079376220703
"2007-08-24",60.8252372741699,61.7476425170898,60.665153503418,61.5494384765625,11980718,34.8869361877441
"2007-08-27",61.0158157348633,62.1440467834473,61.0005722045898,61.7323951721191,14288552,34.990650177002
"2007-08-28",61.1225433349609,61.4808311462402,59.9485740661621,60.0781669616699,12163320,34.0529937744141
"2007-08-29",60.6270370483398,62.5861892700195,60.3297309875488,62.3346252441406,12144955,35.3319892883301
"2007-08-30",61.9229736328125,62.6929130554199,61.5951766967773,61.9687118530273,12321128,35.1245765686035
"2007-08-31",62.8530006408691,63.1274337768555,62.1897850036621,62.4261016845703,11687271,35.3838539123535
"2007-09-04",62.2888870239258,64.1565628051758,62.1897850036621,63.6381874084473,11915129,36.0708541870117
"2007-09-05",63.4171142578125,63.4171142578125,62.0830612182617,62.6014366149902,13089051,35.4832153320312
"2007-09-06",63.0816955566406,63.9583587646484,62.9521026611328,63.7525329589844,12805835,36.1356544494629
"2007-09-07",63.0816955566406,63.6305618286133,62.6319274902344,63.1274337768555,11457707,35.7813491821289
"2007-09-10",63.2036666870117,63.3485069274902,61.694278717041,62.6547966003418,12573517,35.5134620666504
"2007-09-11",63.0130882263184,63.9278678894043,61.7705116271973,63.6763038635254,15336017,36.0924682617188
"2007-09-12",63.3332595825195,65.0256042480469,63.3332595825195,64.6825637817383,13077769,36.6628189086914
"2007-09-13",65.2238082885742,65.6430816650391,64.690185546875,64.8807601928711,10311727,36.7751579284668
"2007-09-14",64.4919815063477,65.4906158447266,64.2404174804688,65.0027313232422,9459587,36.844295501709
"2007-09-17",64.5758361816406,65.3000335693359,64.3547668457031,64.5910797119141,9470869,36.6109924316406
"2007-09-18",64.5300979614258,67.2668151855469,64.2175445556641,66.9237747192383,14467481,37.9331665039062
"2007-09-19",67.4497680664062,68.2273330688477,67.0076217651367,67.304931640625,14017667,38.1492156982422
"2007-09-20",67.5031280517578,67.830924987793,63.653434753418,67.3964080810547,9503795,38.2010688781738
"2007-09-21",67.9833908081055,68.3340530395508,67.3964080810547,67.8004379272461,12698137,38.4300651550293
"2007-09-24",67.8004379272461,68.410285949707,67.4116516113281,67.9833908081055,16151951,38.533763885498
"2007-09-25",67.1372222900391,67.1372222900391,66.3825225830078,66.542610168457,13338553,37.7171287536621
"2007-09-26",67.0457382202148,67.3201751708984,65.7193069458008,66.5502395629883,13280047,37.721435546875
"2007-09-27",67.2058258056641,67.4650115966797,66.7331924438477,67.0533676147461,15066051,38.0066146850586
"2007-09-28",67.2058258056641,67.7699432373047,66.4130172729492,66.9085235595703,9340214,37.9245300292969
"2007-10-01",66.1462097167969,66.9466400146484,66.0242385864258,66.6188430786133,12942655,37.7603225708008
"2007-10-02",66.1538314819336,66.1538314819336,64.4157485961914,65.1551971435547,16613964,36.9307289123535
"2007-10-03",64.3318939208984,64.6139526367188,63.645809173584,64.0803298950195,15673279,36.321460723877
"2007-10-04",63.5695762634277,64.4081268310547,62.822509765625,63.9888534545898,18757562,36.2696075439453
"2007-10-05",64.232795715332,64.4538650512695,63.6076927185059,64.1870574951172,8878595,36.3819732666016
"2007-10-08",63.6915473937988,64.5300979614258,63.653434753418,64.2861557006836,10002538,36.4381408691406
"2007-10-09",64.6291961669922,65.8031616210938,64.3700103759766,65.4677429199219,13744946,37.1078758239746
"2007-10-10",64.3090286254883,66.5959777832031,64.3090286254883,66.1157150268555,12706008,37.475154876709
"2007-10-11",66.3825225830078,66.9085235595703,64.7969055175781,65.3457717895508,15167583,37.0387420654297
"2007-10-12",65.7650527954102,66.2224426269531,65.1628189086914,65.3457717895508,8677760,37.0387420654297
"2007-10-15",66.0166168212891,66.2148132324219,65.1628189086914,65.8336563110352,12188506,37.3152809143066
"2007-10-16",65.7116851806641,67.1982040405273,65.5820922851562,66.931396484375,16477669,37.9374732971191
"2007-10-17",67.0609893798828,67.7089538574219,65.8641510009766,66.6722030639648,16318942,37.7905693054199
"2007-10-18",66.3291625976562,67.2439422607422,66.184326171875,67.0914764404297,10839985,38.0282287597656
"2007-10-19",66.8322906494141,66.8399124145508,64.3090286254883,64.8502731323242,14934872,36.7578926086426
"2007-10-22",64.026969909668,64.2861557006836,62.2050323486328,63.3637504577637,17359324,35.9153099060059
"2007-10-23",63.5695762634277,63.9812278747559,62.3803634643555,63.4399833679199,13599468,35.9585113525391
"2007-10-24",63.4399833679199,63.4399833679199,61.3664817810059,62.2431488037109,19098890,35.2801284790039
"2007-10-25",62.6243057250977,64.4157485961914,61.9610900878906,63.7982711791992,17230244,36.1616096496582
"2007-10-26",64.8883819580078,65.048469543457,63.8821296691895,64.6520690917969,12036732,36.6455535888672
"2007-10-29",64.8045272827148,64.8883819580078,64.400505065918,64.5148468017578,8811956,36.7454032897949
"2007-10-30",63.8821296691895,63.9049987792969,62.8530006408691,63.0588264465332,16354492,35.9160957336426
"2007-10-31",63.6076927185059,65.1933135986328,62.9673461914062,64.7664184570312,17593347,36.8886985778809
"2007-11-01",63.729663848877,64.7435455322266,63.0283317565918,63.4323616027832,15496843,36.1288528442383
"2007-11-02",63.3713760375977,64.6825637817383,62.8530006408691,64.469108581543,16268832,36.7193641662598
"2007-11-05",63.0588264465332,64.7969055175781,63.0435791015625,63.9736061096191,13243973,36.437126159668
"2007-11-06",64.026969909668,65.0179824829102,64.026969909668,64.9036331176758,13341964,36.9668464660645
"2007-11-07",64.4996032714844,65.1704406738281,62.7767677307129,62.822509765625,15673279,35.7814979553223
"2007-11-08",62.7386512756348,64.9417495727539,62.7386512756348,63.9964752197266,19210392,36.4501533508301
"2007-11-09",62.9978408813477,63.7067947387695,62.1287994384766,62.9368553161621,16529485,35.8466339111328
"2007-11-12",62.3422470092773,62.4870872497559,60.0705451965332,60.200138092041,18372945,34.2878952026367
"2007-11-13",60.581298828125,60.8481063842773,58.8965759277344,60.8099937438965,16904788,34.6352500915527
"2007-11-14",61.3512382507324,62.235523223877,60.1010360717773,60.5050659179688,15640484,34.4615707397461
"2007-11-15",60.0552978515625,60.8252372741699,58.7441139221191,59.4911842346191,17940316,33.8840980529785
"2007-11-16",59.9790687561035,60.7794990539551,59.5521697998047,60.1696472167969,16191043,34.2705307006836
"2007-11-19",59.8799667358398,60.4059638977051,58.7669830322266,58.797477722168,14484534,33.4889793395996
"2007-11-20",59.1100273132324,60.8862228393555,59.1100273132324,60.4440803527832,20189251,34.4268264770508
"2007-11-21",59.9714431762695,61.0768013000488,59.2167510986328,59.3234748840332,14630667,33.7885704040527
"2007-11-23",59.5979080200195,60.489818572998,59.4225769042969,60.3144874572754,6545837,34.3530235290527
"2007-11-26",60.2230072021484,60.9014701843262,58.4010734558105,58.4696807861328,16494854,33.3022918701172
"2007-11-27",58.1647529602051,58.2028694152832,56.548641204834,57.9817962646484,23776081,33.0244102478027
"2007-11-28",58.1418838500977,59.5216751098633,58.0122909545898,59.247241973877,21050573,33.745174407959
"2007-11-29",59.3920822143555,60.4135856628418,59.2548675537109,60.0857925415039,17729380,34.2227630615234
"2007-11-30",60.4288330078125,61.5951766967773,59.8418502807617,61.0158157348633,27904418,34.7524871826172
"2007-12-03",60.2306327819824,61.5570602416992,60.0171813964844,61.1759033203125,13068849,34.8436584472656
"2007-12-04",60.9319610595703,61.3436126708984,60.4974403381348,60.7642517089844,11577080,34.6091804504395
"2007-12-05",62.0906829833984,62.3422470092773,61.4427146911621,62.0220756530762,14380509,35.3256149291992
"2007-12-06",61.9001045227051,63.7754020690918,61.9001045227051,63.5009689331055,11459150,36.1679344177246
"2007-12-07",63.653434753418,63.9431114196777,62.6852912902832,63.5009689331055,9183455,36.1679344177246
"2007-12-10",63.5543327331543,64.0345916748047,63.3103904724121,63.6153182983398,8595773,36.2330703735352
"2007-12-11",63.6153182983398,64.0879516601562,62.1364212036133,62.2736396789551,13376726,35.4688873291016
"2007-12-12",63.4628524780273,64.5682144165039,62.8301315307617,63.5543327331543,15668425,36.1983451843262
"2007-12-13",63.1121864318848,64.606330871582,62.9749717712402,64.5224761962891,12527866,36.7497482299805
"2007-12-14",63.8668823242188,64.5224761962891,63.4018669128418,63.4933471679688,12767137,36.1635894775391
"2007-12-17",63.2036666870117,63.3942451477051,62.1821632385254,62.441349029541,12471591,35.5644226074219
"2007-12-18",62.8911170959473,63.9431114196777,62.6471748352051,63.6839256286621,13977264,36.272144317627
