"Index","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"2009-10-29",34.9695930480957,35.5606842041016,34.8361206054688,35.4653472900391,5892154,25.9118633270264
"2009-10-30",35.2842063903809,35.4558143615723,34.0924949645996,34.2164306640625,7175707,24.9993724822998
"2009-11-02",34.3213043212891,34.7407836914062,33.9399566650391,34.50244140625,5045158,25.2083396911621
"2009-11-03",34.3594398498535,34.445240020752,33.9399566650391,34.3689727783203,4802335,25.1108264923096
"2009-11-04",34.5691795349121,35.2746734619141,34.5119781494141,34.7026519775391,5834254,25.354621887207
"2009-11-05",34.8647232055664,35.8466949462891,34.8647232055664,35.837158203125,5725902,26.1835174560547
"2009-11-06",35.7513580322266,36.1041030883789,35.5606842041016,35.9420318603516,3910236,26.2601337432861
"2009-11-09",36.1899070739746,36.7237930297852,35.980167388916,36.6475257873535,3876671,26.7755928039551
"2009-11-10",36.5903205871582,37.0002708435059,36.3805809020996,36.8000640869141,3973800,26.8870449066162
"2009-11-11",37.0670051574707,37.257682800293,36.6761245727539,36.9240036010742,3991946,26.9775867462158
"2009-11-12",36.8477325439453,37.2862815856934,36.6284561157227,36.7714614868164,4044497,26.8661403656006
"2009-11-13",36.7619285583496,37.4674224853516,36.6379928588867,37.4197540283203,5180573,27.3398017883301
"2009-11-16",37.4674224853516,38.3635902404785,37.4674224853516,38.0013084411621,6789393,27.7647018432617
"2009-11-17",37.7439002990723,37.9917755126953,37.5627593994141,37.7629661560059,4456090,27.5905513763428
"2009-11-18",37.639030456543,37.7248306274414,37.2386131286621,37.3911514282227,4365359,27.5294933319092
"2009-11-19",37.0384063720703,37.0670051574707,36.1803741455078,36.4663848876953,7048159,26.8486347198486
"2009-11-20",36.2375755310059,36.552188873291,35.9610977172852,36.2661781311035,6055784,26.7012233734131
"2009-11-23",36.5807876586914,36.9144668579102,36.5140533447266,36.8763313293457,4184946,27.1504535675049
"2009-11-24",36.9049339294434,37.0288734436035,36.3805809020996,36.9621353149414,3705698,27.2136306762695
"2009-11-25",36.9621353149414,37.2958145141602,36.7047271728516,37.2862815856934,3224982,27.4522876739502
"2009-11-27",36.3710479736328,37.0479393005371,36.0182991027832,36.6856575012207,2605810,27.0100688934326
"2009-11-30",36.5712547302246,36.8286666870117,36.3043098449707,36.6761245727539,4457453,27.0030555725098
"2009-12-01",36.9430694580078,37.6676292419434,36.9430694580078,37.5341567993164,4636502,27.6347846984863
"2009-12-02",37.5532264709473,38.0680465698242,37.5246238708496,37.9155044555664,6736842,27.9155464172363
"2009-12-03",37.9441070556641,38.2301177978516,37.696231842041,37.7534332275391,5616815,27.7962284088135
"2009-12-04",38.2301177978516,38.7354049682617,37.8106346130371,38.268253326416,6049700,28.1752643585205
"2009-12-07",38.3445205688477,39.0500144958496,38.2873191833496,38.9070091247559,6432343,28.6455516815186
"2009-12-08",38.8212051391602,38.8212051391602,38.1347808837891,38.3635902404785,4514094,28.2454509735107
"2009-12-09",38.458927154541,38.6305313110352,37.9917755126953,38.3826560974121,5762509,28.2594966888428
"2009-12-10",38.7258682250977,39.0118827819824,38.3921928405762,38.4303245544434,4789014,28.294584274292
"2009-12-11",38.6972694396973,39.1453514099121,38.6209983825684,38.9642105102539,4779154,28.6876697540283
"2009-12-14",39.1453514099121,39.6125030517578,39.1072196960449,39.3836936950684,5551153,28.9965114593506
"2009-12-15",38.973747253418,39.4504318237305,38.6114654541016,39.3264923095703,6417973,28.954402923584
"2009-12-16",39.0976829528809,39.5648345947266,38.4779930114746,38.4875297546387,9723827,28.3367004394531
"2009-12-17",37.9822425842285,38.2968521118164,37.6771621704102,37.696231842041,7910679,27.7541179656982
"2009-12-18",37.7439002990723,37.9536399841309,37.1814117431641,37.3244171142578,10461421,27.480354309082
"2009-12-21",37.6294937133789,38.0013084411621,37.5150909423828,37.7248306274414,4992713,27.7751693725586
"2009-12-22",37.8678398132324,38.0299110412598,37.6676292419434,37.7534332275391,4125473,27.7962284088135
"2009-12-23",38.0013084411621,38.1157150268555,37.5532264709473,38.0680465698242,3458575,28.0278587341309
"2009-12-24",38.1729164123535,38.1729164123535,37.9536399841309,38.020378112793,993738,27.9927635192871
"2009-12-28",38.077579498291,38.1157150268555,37.829704284668,37.9536399841309,2361833,27.9436378479004
"2009-12-29",38.020378112793,38.1633834838867,37.9536399841309,38.020378112793,2659305,27.9927635192871
"2009-12-30",37.7915687561035,37.9727096557617,37.6676292419434,37.9536399841309,2569413,27.9436378479004
"2009-12-31",37.8583030700684,38.0394439697266,37.3244171142578,37.3720855712891,2923630,27.5154571533203
"2010-01-04",37.7629661560059,38.4970626831055,37.639030456543,38.4684600830078,7750615,28.3226680755615
"2010-01-05",38.2873191833496,38.5733299255371,38.2205848693848,38.5447311401367,6796106,28.3788280487061
"2010-01-06",38.5542640686035,38.649600982666,38.3540573120117,38.5447311401367,6209345,28.3788280487061
"2010-01-07",38.5542640686035,39.4313621520996,38.211051940918,39.2883567810059,10266533,28.9263191223145
"2010-01-08",39.0118827819824,40.2321929931641,38.8879432678223,40.1559257507324,7158504,29.5650672912598
"2010-01-11",40.3370666503906,41.1188278198242,40.3275299072266,40.6612091064453,5366649,29.9370937347412
"2010-01-12",40.4133338928223,40.5277366638184,39.9080467224121,40.2035942077637,4730065,29.6001682281494
"2010-01-13",40.1940574645996,40.5182037353516,39.8889808654785,40.3465995788574,4298333,29.7054653167725
"2010-01-14",40.2703285217285,40.7374801635742,40.1559257507324,40.5849418640137,3598395,29.8809413909912
"2010-01-15",40.556339263916,40.8137474060059,40.2417297363281,40.6421432495117,6009527,29.923059463501
"2010-01-19",40.7279472351074,41.1950988769531,40.499137878418,40.8518829345703,5475736,30.0774784088135
"2010-01-20",40.5849418640137,40.6802787780762,39.9461822509766,40.3847312927246,4842718,29.7335376739502
"2010-01-21",40.3847312927246,40.5277366638184,38.783073425293,38.8307418823242,7782607,28.5894031524658
"2010-01-22",38.6782035827637,39.164421081543,37.9917755126953,38.020378112793,7262347,27.9927635192871
"2010-01-25",38.4112586975098,38.7735404968262,38.211051940918,38.3445205688477,3230017,28.2314109802246
"2010-01-26",38.1824493408203,38.5733299255371,37.8583030700684,38.1061782836914,2911463,28.0559329986572
"2010-01-27",38.2777862548828,38.4970626831055,37.6008949279785,38.3826560974121,6189101,28.2594966888428
"2010-01-28",38.6400680541992,38.6972694396973,37.4292869567871,37.9631729125977,6192352,27.9506378173828
"2010-01-29",36.7047271728516,37.3434829711914,35.8276252746582,36.8381996154785,15968834,27.1223678588867
"2010-02-01",37.1051406860352,37.5818252563477,37.0479393005371,37.5341567993164,5390984,27.6347846984863
"2010-02-02",37.5913581848145,37.7534332275391,37.2386131286621,37.6771621704102,7391258,27.7400741577148
"2010-02-03",37.5246238708496,37.696231842041,37.1146774291992,37.3816184997559,4576400,27.5224704742432
"2010-02-04",37.3339500427246,37.3339500427246,35.9229621887207,35.970630645752,10142028,26.4836196899414
"2010-02-05",35.970630645752,36.1422386169434,34.9695930480957,35.7227554321289,8936409,26.3011302947998
"2010-02-08",35.789493560791,35.789493560791,35.0839996337891,35.1507339477539,6543213,25.8799629211426
"2010-02-09",35.6274185180664,36.4568519592285,35.5130157470703,36.0564346313477,7206964,26.5467987060547
"2010-02-10",35.9610977172852,36.2280426025391,35.6274185180664,35.9610977172852,4193547,26.4766120910645
"2010-02-11",35.8562278747559,36.5617218017578,35.5511512756348,36.4473152160645,4640803,26.8345851898193
"2010-02-12",36.0373687744141,36.2280426025391,35.589282989502,36.0945701599121,5981416,26.5748748779297
"2010-02-16",36.351978302002,37.1528091430664,36.3043098449707,37.1051406860352,6264098,27.3189125061035
"2010-02-17",37.0956077575684,37.3911514282227,36.933536529541,37.2672157287598,4948868,27.6535396575928
"2010-02-18",37.2481460571289,38.0871124267578,37.1623458862305,37.9917755126953,5571292,28.19118309021
"2010-02-19",37.9250411987305,38.5828666687012,37.696231842041,38.3445205688477,6097426,28.4529361724854
"2010-02-22",38.5351943969727,38.6114654541016,38.1347808837891,38.2777862548828,4267495,28.4034194946289
"2010-02-23",38.2777862548828,38.5828666687012,37.9345741271973,38.0680465698242,5456646,28.2477741241455
"2010-02-24",38.2396507263184,38.9451446533203,38.1824493408203,38.6877365112305,5058584,28.7076053619385
"2010-02-25",38.1347808837891,38.3540573120117,37.6485633850098,38.3159217834473,5920475,28.4317169189453
"2010-02-26",38.3063888549805,38.5447311401367,38.0489768981934,38.2873191833496,4680452,28.4104919433594
"2010-03-01",38.3731231689453,38.9356117248535,38.3731231689453,38.6782035827637,4768665,28.7005271911621
"2010-03-02",38.8116722106934,39.0786170959473,38.6400680541992,38.783073425293,4247461,28.7783470153809
"2010-03-03",38.8021392822266,39.2597579956055,38.8021392822266,39.0118827819824,5817262,28.948127746582
"2010-03-04",39.0595474243164,39.2978935241699,38.8498077392578,39.2597579956055,3880237,29.1320743560791
"2010-03-05",39.412296295166,39.9652481079102,39.3074264526367,39.9557151794434,5769851,29.6484794616699
"2010-03-08",39.9461822509766,40.0319862365723,39.5171661376953,39.5553016662598,3686713,29.3513622283936
"2010-03-09",39.545768737793,40.5182037353516,39.4790306091309,40.2989311218262,5812227,29.9031772613525
"2010-03-10",40.2035942077637,40.5182037353516,40.1368560791016,40.365665435791,5031942,29.9526882171631
"2010-03-11",40.2607955932617,40.6326103210449,40.0033836364746,40.6326103210449,3701293,30.150764465332
"2010-03-12",40.8042144775391,41.1188278198242,40.4800682067871,40.9281539916992,5826282,30.3700733184814
"2010-03-15",40.9090843200684,41.0234909057617,40.6135406494141,40.9662895202637,5144175,30.3983612060547
"2010-03-16",41.128360748291,41.1664962768555,40.6612091064453,41.0234909057617,6705585,30.4408111572266
"2010-03-17",41.2046318054199,41.3476371765137,40.6516761779785,40.9090843200684,5372209,30.3559226989746
"2010-03-18",40.9186210632324,41.5001754760742,40.7946815490723,41.4048385620117,5204593,30.7237777709961
"2010-03-19",41.7766532897949,42.2247352600098,41.5669097900391,41.7766532897949,10167201,30.9996776580811
"2010-03-22",41.509708404541,41.9387245178223,41.3857727050781,41.5287742614746,5005929,30.8157539367676
"2010-03-23",41.6336479187012,42.2628707885742,41.5573768615723,42.1293983459473,5810024,31.2614307403564
"2010-03-24",42.1675338745117,42.9492988586426,41.9959297180176,42.405876159668,8224303,31.4665851593018
"2010-03-25",42.6632843017578,43.168571472168,42.2342681884766,42.272403717041,6320634,31.3675575256348
"2010-03-26",42.3582077026367,42.8920936584473,42.2819366455078,42.5202827453613,4673529,31.5514793395996
"2010-03-29",42.8158264160156,43.0255661010742,42.6632843017578,42.7776908874512,4531087,31.7424983978271
"2010-03-30",42.9111633300781,43.168571472168,42.4726104736328,42.8539581298828,5118372,31.7990951538086
"2010-03-31",43.5022506713867,43.6452560424805,42.9969673156738,43.1590385437012,9356078,32.025463104248
"2010-04-01",43.3878479003906,43.7119941711426,42.6346855163574,42.9302291870117,7034208,31.8556823730469
"2010-04-05",43.168571472168,43.5117835998535,42.977897644043,43.3306465148926,4409937,32.1527900695801
"2010-04-06",43.3306465148926,43.6166572570801,43.2353096008301,43.3401794433594,4159353,32.1598777770996
"2010-04-07",43.3783111572266,43.6261901855469,42.977897644043,43.1399726867676,5237948,32.0113143920898
"2010-04-08",43.1018371582031,43.4831848144531,42.9111633300781,43.3687782287598,4413084,32.1811065673828
"2010-04-09",43.5403861999512,43.8359298706055,43.2543754577637,43.6357231140137,3953766,32.3791694641113
"2010-04-12",43.7215270996094,44.0170707702637,43.6547927856445,43.8454627990723,3393962,32.5348243713379
"2010-04-13",43.8263969421387,43.9217338562012,43.3973808288574,43.5308532714844,3911390,32.3013725280762
"2010-04-14",43.6643257141113,44.2077445983887,43.6357231140137,44.1696090698242,4800237,32.7753295898438
"2010-04-15",44.1410102844238,44.3602828979492,43.9503364562988,44.3030815124512,3505147,32.8743743896484
"2010-04-16",44.2744827270508,44.3412170410156,43.2067070007324,43.6833915710449,8246750,32.4145393371582
"2010-04-19",43.3306465148926,43.7215270996094,43.0732345581055,43.6166572570801,5108198,32.3650245666504
"2010-04-20",43.9122009277344,44.2649459838867,43.5880546569824,44.2172775268555,4874605,32.8107109069824
"2010-04-21",44.3221473693848,44.5509567260742,43.988468170166,44.5128211975098,4736359,33.0300178527832
"2010-04-22",44.1600761413574,45.2469177246094,43.7310600280762,45.2278518676758,7511778,33.5605926513672
"2010-04-23",45.4947929382324,45.5519943237305,44.5223579406738,45.4947929382324,8060044,33.7586669921875
"2010-04-26",45.5901298522949,46.1716842651367,45.5519943237305,46.0191459655762,5992745,34.1477432250977
"2010-04-27",45.9810104370117,45.9810104370117,44.6462936401367,44.751163482666,7422935,33.2068672180176
"2010-04-28",45.0562438964844,45.1706466674805,44.3412170410156,44.8560371398926,5181412,33.2846908569336
"2010-04-29",45.265983581543,46.2860908508301,45.132511138916,46.2574882507324,5988234,34.3246116638184
"2010-04-30",46.2193565368652,46.3623580932617,45.2564506530762,45.2564506530762,5735342,33.5818138122559
"2010-05-03",45.5805969238281,46.2670211791992,45.5233955383301,46.2479553222656,4266132,34.3175430297852
"2010-05-04",45.6282653808594,45.7236022949219,44.312614440918,44.6748962402344,7638696,33.150276184082
"2010-05-05",43.8740653991699,44.1505432128906,43.2829742431641,43.740592956543,6090503,32.4569854736328
"2010-05-06",43.3783111572266,44.0647392272949,38.1157150268555,42.2342681884766,10313000,31.3392543792725
"2010-05-07",41.6527137756348,42.5393486022949,40.8614196777344,41.4906425476074,9093011,30.7874507904053
"2010-05-10",43.559455871582,44.2458801269531,43.2353096008301,43.9217338562012,6557059,32.5914154052734
"2010-05-11",43.5117835998535,44.4365539550781,43.4450492858887,43.7119941711426,4776217,32.4357757568359
"2010-05-12",44.0170707702637,44.8083686828613,43.9122009277344,44.6844291687012,4299802,33.1573486328125
"2010-05-13",44.6462936401367,44.751163482666,43.9789352416992,44.0361366271973,2956147,32.6762924194336
"2010-05-14",43.6547927856445,43.7596626281738,42.6442184448242,43.359245300293,8956129,32.1740226745605
"2010-05-17",43.3973808288574,43.6738586425781,42.5584144592285,43.3211097717285,7189238,32.1457252502441
"2010-05-18",43.3783111572266,43.9503364562988,42.4535446166992,42.6346855163574,7800753,31.8487396240234
"2010-05-19",42.2056694030762,42.5012130737305,41.2808990478516,41.8147888183594,7861170,31.2362689971924
"2010-05-20",40.499137878418,40.8900184631348,39.5648345947266,39.8413124084473,9928679,29.7620601654053
"2010-05-21",38.9928131103516,40.5658721923828,38.8688774108887,40.1082572937012,11651621,29.9614791870117
"2010-05-24",40.1845245361328,40.6802787780762,39.793643951416,39.8889808654785,6737157,29.7976760864258
"2010-05-25",38.6877365112305,39.8794479370117,38.2301177978516,39.8413124084473,8108189,29.7620601654053
"2010-05-26",40.1845245361328,40.9853553771973,39.984317779541,40.1463928222656,8937773,29.9899597167969
"2010-05-27",41.1474304199219,41.4715728759766,40.6612091064453,41.3953056335449,6046134,30.9229106903076
"2010-05-28",41.3381042480469,41.5001754760742,40.4324035644531,40.7756156921387,4776217,30.4599876403809
"2010-06-01",40.2703285217285,44.3888854980469,39.8794479370117,39.9461822509766,5353748,29.8403873443604
"2010-06-02",40.2417297363281,40.9567565917969,39.9938507080078,40.9281539916992,5293121,30.57395362854
"2010-06-03",40.9948883056641,41.4048385620117,40.8518829345703,41.2427673339844,3634582,30.8089618682861
"2010-06-04",40.0891876220703,40.4228668212891,38.973747253418,39.1548843383789,5834359,29.2492809295654
"2010-06-07",39.2120895385742,39.2788238525391,38.1157150268555,38.1347808837891,5526294,28.487247467041
"2010-06-08",38.1061782836914,38.6114654541016,37.4769554138184,38.5447311401367,8476671,28.7934913635254
"2010-06-09",38.7258682250977,39.4981002807617,38.077579498291,38.1443138122559,10798122,28.4943771362305
"2010-06-10",38.8879432678223,39.5362358093262,38.7354049682617,39.3360252380371,7619081,29.3845996856689
"2010-06-11",38.8498077392578,39.4504318237305,38.5828666687012,39.3932304382324,6964771,29.4273338317871
"2010-06-14",39.4218292236328,40.2226600646973,39.4218292236328,39.5934371948242,6371087,29.5768909454346
"2010-06-15",40.0033836364746,41.0425567626953,39.8508453369141,41.0330238342285,5662128,30.6522731781006
"2010-06-16",40.5944747924805,40.9948883056641,40.5277366638184,40.7565460205078,5477834,30.4457416534424
"2010-06-17",40.8709526062012,40.9090843200684,40.0987205505371,40.6612091064453,6833027,30.3745250701904
"2010-06-18",40.7756156921387,40.9567565917969,40.5182037353516,40.9186210632324,9066684,30.5668296813965
"2010-06-21",41.3953056335449,41.7289848327637,40.6612091064453,40.9281539916992,5572131,30.57395362854
"2010-06-22",41.0997581481934,41.261833190918,40.1559257507324,40.2321929931641,4986314,30.054048538208
"2010-06-23",40.2035942077637,40.3561325073242,39.5648345947266,39.8889808654785,5280953,29.7976760864258
"2010-06-24",39.6697044372559,39.8317794799805,38.9928131103516,39.0881500244141,5436717,29.1994152069092
"2010-06-25",39.2025566101074,39.8889808654785,39.030948638916,39.6601715087891,6577617,29.6267395019531
"2010-06-28",39.8699150085449,39.9175834655762,39.1930198669434,39.2788238525391,3165509,29.3418712615967
"2010-06-29",38.592399597168,38.649600982666,37.2481460571289,37.496021270752,7947391,28.0100784301758
"2010-06-30",36.7905311584473,38.0489768981934,36.742862701416,37.2100143432617,8611981,27.7964286804199
"2010-07-01",37.1718788146973,37.1718788146973,36.1231727600098,36.7523956298828,8430729,27.4545841217041
"2010-07-02",36.7905311584473,37.2100143432617,36.3996467590332,36.7333297729492,5350391,27.4403610229492
"2010-07-06",37.314884185791,37.5150909423828,36.5807876586914,36.9049339294434,5762613,27.5685253143311
"2010-07-07",36.933536529541,38.3159217834473,36.9049339294434,38.3159217834473,6228225,28.6225605010986
"2010-07-08",38.7735404968262,38.9451446533203,38.2873191833496,38.8307418823242,4133549,29.0071468353271
"2010-07-09",38.9356117248535,39.4218292236328,38.7068023681641,39.3455581665039,5242878,29.391731262207
"2010-07-12",39.2120895385742,39.4408988952637,38.7735404968262,38.9165458679199,3117889,29.0712451934814
"2010-07-13",39.4885673522949,40.1368560791016,39.3836936950684,39.8985137939453,4923275,29.8047866821289
"2010-07-14",39.7078399658203,40.0701217651367,39.4599647521973,39.7459754943848,3697937,29.6908397674561
"2010-07-15",39.8031768798828,40.0987205505371,38.8212051391602,39.8413124084473,5477100,29.7620601654053
"2010-07-16",39.4981002807617,39.6125030517578,38.211051940918,38.3159217834473,5786738,28.6225605010986
"2010-07-19",38.5447311401367,38.6591339111328,38.1633834838867,38.4684600830078,4169317,28.7365188598633
"2010-07-20",37.8964385986328,39.3455581665039,37.7534332275391,39.2788238525391,4608496,29.3418712615967
"2010-07-21",39.5266990661621,39.9747848510742,38.9546775817871,39.2120895385742,5132637,29.2920112609863
"2010-07-22",39.6983070373535,40.7851486206055,39.6601715087891,40.6707458496094,6092916,30.3816547393799
"2010-07-23",41.2999687194824,41.8243217468262,40.5182037353516,41.4715728759766,8547263,30.9798831939697
"2010-07-26",41.4239044189453,42.1675338745117,41.3381042480469,41.8433876037598,5716881,31.2576370239258
"2010-07-27",42.1770668029785,42.2342681884766,41.3381042480469,41.4048385620117,6665726,30.930025100708
"2010-07-28",41.4715728759766,41.4715728759766,40.9948883056641,41.2236976623535,4340080,30.794713973999
"2010-07-29",41.4239044189453,41.5859794616699,40.2703285217285,40.7279472351074,7362098,30.4243907928467
"2010-07-30",40.5468063354492,41.0425567626953,39.8603782653809,40.8614196777344,4654544,30.524097442627
"2010-08-02",41.6241111755371,41.8719902038574,41.3095016479492,41.6908493041992,4742442,31.1436805725098
"2010-08-03",41.5478439331055,41.5669097900391,41.0139579772949,41.128360748291,5294799,30.7234992980957
"2010-08-04",41.3476371765137,42.1007995605469,41.2332305908203,41.9291915893555,5008132,31.3217315673828
"2010-08-05",41.6241111755371,42.1103324890137,41.5764465332031,42.0626640319824,3324524,31.4214363098145
"2010-08-06",41.4715728759766,41.9959297180176,41.0425567626953,41.7289848327637,3429940,31.1721744537354
"2010-08-09",42.0149955749512,42.0435943603516,41.6241111755371,41.8433876037598,2208587,31.2576370239258
"2010-08-10",41.509708404541,41.6527137756348,40.9662895202637,41.3953056335449,3577941,30.9229106903076
"2010-08-11",40.5849418640137,40.7088775634766,39.6220359802246,39.8603782653809,5761774,29.776294708252
"2010-08-12",39.2311553955078,39.5934371948242,39.1453514099121,39.3646278381348,3605527,29.4059658050537
"2010-08-13",39.2025566101074,39.5743675231934,39.1548843383789,39.3932304382324,3394591,29.4273338317871
"2010-08-16",39.1167526245117,39.4408988952637,38.6209983825684,39.2597579956055,3069534,29.32763671875
"2010-08-17",39.927116394043,41.0139579772949,39.7078399658203,40.4133338928223,6340878,30.1893634796143
"2010-08-18",40.2989311218262,40.4133338928223,39.7841110229492,40.1940574645996,4239385,30.241735458374
"2010-08-19",39.9366493225098,39.9366493225098,38.5733299255371,38.8688774108887,6355563,29.2446670532227
"2010-08-20",38.4779930114746,38.8498077392578,38.1824493408203,38.7449378967285,4697759,29.1514263153076
"2010-08-23",38.8688774108887,39.1358184814453,38.268253326416,38.2873191833496,3308686,28.8071098327637
"2010-08-24",37.8392372131348,37.8583030700684,36.9144668579102,37.505558013916,7071550,28.2189178466797
"2010-08-25",37.124210357666,37.2767486572266,36.3043098449707,37.0098037719727,8038121,27.8459186553955
"2010-08-26",37.3720855712891,37.5246238708496,36.7714614868164,36.8954010009766,4803069,27.7598457336426
"2010-08-27",37.2386131286621,37.8392372131348,36.5998573303223,37.8011016845703,4334835,28.4412841796875
"2010-08-30",37.5818252563477,37.8964385986328,37.0193405151367,37.0479393005371,3078030,27.8745994567871
"2010-08-31",36.933536529541,37.4578895568848,36.5045204162598,37.2386131286621,7061480,28.0180683135986
"2010-09-01",37.7439002990723,39.1930198669434,37.6104278564453,38.973747253418,7002217,29.3235702514648
"2010-09-02",39.0500144958496,40.0510520935059,39.0500144958496,40.0510520935059,6942639,30.1341342926025
"2010-09-03",40.3847312927246,41.2332305908203,40.3847312927246,40.8232841491699,5952886,30.715160369873
"2010-09-07",40.499137878418,40.689811706543,39.8889808654785,39.9747848510742,4823733,30.076753616333
"2010-09-08",39.9461822509766,40.5372734069824,39.9461822509766,40.2226600646973,4006421,30.2632389068604
"2010-09-09",40.7851486206055,40.9186210632324,39.8603782653809,40.0129203796387,4278928,30.1054363250732
"2010-09-10",40.1940574645996,40.8900184631348,39.9747848510742,40.8137474060059,4757547,30.7079734802246
"2010-09-13",41.2904357910156,41.5573768615723,41.0806922912598,41.2808990478516,4412245,31.0594615936279
"2010-09-14",41.261833190918,41.7480506896973,41.0425567626953,41.509708404541,5146693,31.2316226959229
"2010-09-15",41.3381042480469,41.5955123901367,41.1378936767578,41.5383110046387,5158441,31.2531394958496
"2010-09-16",41.319034576416,41.8147888183594,41.2904357910156,41.6908493041992,4586050,31.3678951263428
"2010-09-17",41.8433876037598,42.024528503418,41.509708404541,41.7766532897949,6490558,31.4324512481689
"2010-09-20",41.9863929748535,42.3391418457031,41.643180847168,42.2438049316406,4859396,31.7839431762695
"2010-09-21",42.2819366455078,42.4344787597656,41.8433876037598,42.2438049316406,5113967,31.7839431762695
"2010-09-22",42.0721969604492,42.2533378601074,41.3571701049805,41.643180847168,4629894,31.3320369720459
"2010-09-23",41.5478439331055,41.9101257324219,41.0806922912598,41.2141647338867,5192111,31.0092525482178
"2010-09-24",41.6622467041016,42.4154090881348,41.6622467041016,42.3868103027344,4252286,31.8915386199951
"2010-09-27",42.4344787597656,42.4344787597656,41.6622467041016,41.7957191467285,4258999,31.446798324585
"2010-09-28",41.9005928039551,42.2533378601074,41.1855621337891,42.1293983459473,4814712,31.6978645324707
"2010-09-29",41.8529205322266,42.2247352600098,41.700382232666,41.9863929748535,4328122,31.5902709960938
"2010-09-30",42.2819366455078,42.7967567443848,41.6622467041016,41.891056060791,5700413,31.5185451507568
"2010-10-01",42.1580009460449,42.6251525878906,41.9673271179199,42.0912666320801,5094772,31.6691780090332
"2010-10-04",42.0912666320801,42.463077545166,41.3857727050781,41.5764465332031,4210854,31.2818374633789
"2010-10-05",41.9959297180176,43.1209030151367,41.9387245178223,42.9111633300781,6727192,32.2860450744629
"2010-10-06",42.9111633300781,43.7119941711426,42.9016304016113,43.5880546569824,5832576,32.795337677002
"2010-10-07",43.7215270996094,43.7215270996094,42.9588317871094,43.359245300293,4513465,32.6231880187988
"2010-10-08",43.4450492858887,43.7501258850098,43.0637016296387,43.6166572570801,3769682,32.8168563842773
"2010-10-11",43.5403861999512,43.7119941711426,43.2925109863281,43.4831848144531,3322007,32.7164421081543
"2010-10-12",43.2829742431641,43.5403861999512,42.6632843017578,43.4259834289551,3773039,32.6734161376953
"2010-10-13",43.7310600280762,44.503288269043,43.5880546569824,44.2458801269531,4993866,33.2902908325195
"2010-10-14",44.2172775268555,44.2363471984863,43.5975875854492,44.0170707702637,4179072,33.1181449890137
"2010-10-15",44.3888854980469,44.5223579406738,43.7882614135742,44.3221473693848,4997957,33.3476638793945
"2010-10-18",44.3412170410156,44.8274345397949,44.1410102844238,44.8083686828613,4576819,33.7135009765625
"2010-10-19",44.1410102844238,44.6462936401367,43.5880546569824,44.0075378417969,7788166,33.1109619140625
"2010-10-20",44.1791458129883,45.084846496582,44.1028747558594,44.2458801269531,9711030,33.2902908325195
"2010-10-21",44.5318908691406,45.0562438964844,44.2172775268555,44.4937553405762,6243854,33.4767837524414
"2010-10-22",44.4651565551758,45.1420478820801,43.2353096008301,45.0562438964844,7467619,33.9000053405762
"2010-10-25",45.5233955383301,46.0286827087402,45.2278518676758,45.3136520385742,5165154,34.0936660766602
"2010-10-26",45.2087821960449,45.2469177246094,44.703498840332,45.075309753418,4176450,33.9143524169922
"2010-10-27",44.4651565551758,44.9513740539551,44.1028747558594,44.894172668457,4251762,33.7780570983887
"2010-10-28",45.2564506530762,45.5519943237305,44.4556198120117,44.9037055969238,3418821,33.7852439880371
"2010-10-29",44.693962097168,45.0085754394531,44.4365539550781,44.9132385253906,3248478,33.7924003601074
"2010-11-01",44.7416305541992,45.1611137390137,44.3888854980469,44.6176948547363,4612272,33.5700531005859
"2010-11-02",44.8751029968262,45.1897163391113,44.7416305541992,45.0371742248535,3068800,33.8856468200684
"2010-11-03",45.1801834106445,45.3803901672363,44.5604934692383,45.2278518676758,3413577,34.0291175842285
"2010-11-04",45.7331352233887,46.7341728210449,45.6187324523926,46.7246398925781,8471951,35.1552963256836
"2010-11-05",46.7151069641113,47.0392532348633,46.4767646789551,46.9820518493652,8128223,35.3489761352539
"2010-11-08",46.6865043640137,47.0773887634277,46.4767646789551,46.8199768066406,5989178,35.2270164489746
"2010-11-09",47.0297203063965,47.0297203063965,46.4767646789551,46.7341728210449,6785197,35.1624641418457
"2010-11-10",46.6960372924805,46.6960372924805,46.2193565368652,46.553035736084,4777056,35.026180267334
"2010-11-11",46.228889465332,46.4386291503906,45.6664009094238,46.0572814941406,4558254,34.6531753540039
"2010-11-12",45.7998733520508,45.9524116516113,44.9990425109863,45.3041191101074,5225046,34.0864906311035
"2010-11-15",45.4280586242676,45.8284721374512,45.3041191101074,45.3708572387695,3350642,34.1367111206055
"2010-11-16",45.7140693664551,47.1917915344238,45.7140693664551,46.1812210083008,14557524,34.7464218139648
"2010-11-17",46.2384223937988,46.8295097351074,45.9238090515137,46.5434989929199,9349365,35.2394332885742
"2010-11-18",47.1345901489258,47.6398735046387,47.0106506347656,47.4206008911133,4968692,35.9035110473633
"2010-11-19",47.3252639770508,47.4682693481445,46.8390464782715,47.4587364196777,4916457,35.9323883056641
"2010-11-22",47.0869216918945,47.7161445617676,46.743709564209,47.3347969055176,4600839,35.8385314941406
"2010-11-23",46.9057807922363,47.5922088623047,46.791374206543,47.2871284484863,4972469,35.8024635314941
