"Index","NEE.Open","NEE.High","NEE.Low","NEE.Close","NEE.Volume","NEE.Adjusted"
"2008-06-20",16.7775001525879,16.9400005340576,16.5300006866455,16.6025009155273,8628400,10.4894371032715
"2008-06-23",16.6399993896484,16.875,16.6100006103516,16.7199993133545,5379200,10.5636739730835
"2008-06-24",16.6875,16.7350006103516,16.4650001525879,16.5125007629395,6962000,10.4325771331787
"2008-06-25",16.5400009155273,16.6499996185303,16.4074993133545,16.4874992370605,9143200,10.4167776107788
"2008-06-26",16.3374996185303,16.4799995422363,15.9475002288818,15.9549999237061,9113600,10.0803489685059
"2008-06-27",15.9399995803833,16.1075000762939,15.75,15.8800001144409,6448400,10.0329637527466
"2008-06-30",15.8725004196167,16.5,15.8225002288818,16.3950004577637,16580000,10.3583383560181
"2008-07-01",16.2450008392334,16.5874996185303,16.1324996948242,16.4274997711182,10433200,10.3788719177246
"2008-07-02",16.5074996948242,16.7000007629395,16.3449993133545,16.4400005340576,7290400,10.386773109436
"2008-07-03",16.5450000762939,16.7024993896484,16.1975002288818,16.2124996185303,6323600,10.2430372238159
"2008-07-07",16.25,16.4424991607666,16.0324993133545,16.1650009155273,6922800,10.2130241394043
"2008-07-08",16.1224994659424,16.5625,16.1224994659424,16.5,16810000,10.4246759414673
"2008-07-09",16.5424995422363,16.8724994659424,16.4500007629395,16.7649993896484,14109600,10.5921058654785
"2008-07-10",16.7450008392334,17.0424995422363,16.6550006866455,17.0174999237061,10817200,10.7516345977783
"2008-07-11",16.8999996185303,17.1900005340576,16.7525005340576,16.9775009155273,9606800,10.7263622283936
"2008-07-14",17.1450004577637,17.1450004577637,16.7999992370605,16.8700008392334,9019600,10.6584424972534
"2008-07-15",16.7275009155273,16.9500007629395,16.5625,16.7049999237061,12975200,10.5541973114014
"2008-07-16",16.6924991607666,16.8850002288818,16.4074993133545,16.5475006103516,11898000,10.4546890258789
"2008-07-17",16.4375,16.4925003051758,15.960000038147,16.1025009155273,12829200,10.1735372543335
"2008-07-18",16.1474990844727,16.4675006866455,15.9724998474121,16.3024997711182,10587600,10.2998962402344
"2008-07-21",16.3349990844727,16.3924999237061,16.1499996185303,16.3549995422363,6652000,10.3330669403076
"2008-07-22",16.2724990844727,16.6450004577637,16.2724990844727,16.4349994659424,9033600,10.3836135864258
"2008-07-23",16.4349994659424,16.4750003814697,15.8725004196167,15.9399995803833,10435600,10.0708684921265
"2008-07-24",15.9724998474121,16.0974998474121,15.6925001144409,15.8000001907349,11167200,9.98242092132568
"2008-07-25",15.8275003433228,15.9449996948242,15.6875,15.7674999237061,6389200,9.96188545227051
"2008-07-28",15.7624998092651,16.0799999237061,15.6774997711182,15.8599996566772,9726400,10.0203256607056
"2008-07-29",15.9025001525879,15.9949998855591,15.8199996948242,15.9375,7346000,10.0692920684814
"2008-07-30",15.9099998474121,16.1224994659424,15.8850002288818,16.0424995422363,9298800,10.135630607605
"2008-07-31",16.0300006866455,16.1700000762939,15.9174995422363,16.1324996948242,6913600,10.1924924850464
"2008-08-01",16.1100006103516,16.2350006103516,15.3000001907349,15.3100004196167,11920400,9.67283821105957
"2008-08-04",15.3275003433228,15.3850002288818,14.9049997329712,14.9099998474121,13999600,9.42011737823486
"2008-08-05",15.0325002670288,15.1575002670288,14.6125001907349,14.75,16652800,9.31903076171875
"2008-08-06",14.7875003814697,14.8024997711182,14.289999961853,14.3024997711182,15543200,9.03630065917969
"2008-08-07",14.3575000762939,15.1424999237061,14.25,14.772500038147,15789200,9.3332462310791
"2008-08-08",14.7749996185303,15.1049995422363,14.7550001144409,15.0124998092651,7783600,9.48487663269043
"2008-08-11",15.1499996185303,15.2524995803833,14.9825000762939,15.1724996566772,9160000,9.58596420288086
"2008-08-12",15.0950002670288,15.1424999237061,14.6850004196167,14.7600002288818,7697200,9.32534885406494
"2008-08-13",14.7524995803833,15.0600004196167,14.7250003814697,15.022500038147,7679600,9.49119472503662
"2008-08-14",14.9399995803833,14.9975004196167,14.75,14.7875003814697,7992000,9.34272766113281
"2008-08-15",14.8424997329712,14.9375,14.7700004577637,14.9324998855591,7508000,9.43433475494385
"2008-08-18",14.9375,15.1075000762939,14.9274997711182,15.0424995422363,9762000,9.50382900238037
"2008-08-19",15.0050001144409,15.2475004196167,15.0050001144409,15.1300001144409,11502800,9.55911445617676
"2008-08-20",15.1374998092651,15.2425003051758,15.0249996185303,15.1999998092651,6348000,9.60333728790283
"2008-08-21",15.1549997329712,15.335000038147,15.0424995422363,15.2749996185303,5527200,9.65072727203369
"2008-08-22",15.3599996566772,15.4750003814697,15.2974996566772,15.352499961853,5560400,9.6996898651123
"2008-08-25",15.3325004577637,15.4075002670288,15.022500038147,15.1300001144409,4188400,9.55911445617676
"2008-08-26",15.1525001525879,15.2475004196167,15.0100002288818,15.2075004577637,5984000,9.60807800292969
"2008-08-27",15.1700000762939,15.2449998855591,15.0625,15.1824998855591,4014000,9.66297340393066
"2008-08-28",15.2425003051758,15.2875003814697,15.0924997329712,15.2875003814697,4040000,9.72980213165283
"2008-08-29",15.2449998855591,15.3374996185303,14.9975004196167,15.0150003433228,4348400,9.55636882781982
"2008-09-02",15.1525001525879,15.2025003433228,14.6674995422363,14.75,8327200,9.38770294189453
"2008-09-03",14.6999998092651,14.75,14.0749998092651,14.2124996185303,19139600,9.04560852050781
"2008-09-04",14.1400003433228,14.3249998092651,14.022500038147,14.1000003814697,10529200,8.97400856018066
"2008-09-05",14.0625,14.0874996185303,13.5550003051758,13.7650003433228,15075600,8.76079750061035
"2008-09-08",13.9975004196167,14.2524995803833,13.9025001525879,13.9799995422363,14942800,8.8976354598999
"2008-09-09",14.0424995422363,14.2025003433228,13.5325002670288,13.5375003814697,13662800,8.61600494384766
"2008-09-10",13.6049995422363,13.75,13.414999961853,13.6949996948242,11398400,8.71624565124512
"2008-09-11",13.6949996948242,13.8675003051758,13.3874998092651,13.8575000762939,8559200,8.81967163085938
"2008-09-12",13.8149995803833,14.0675001144409,13.7075004577637,13.9949998855591,9060400,8.9071798324585
"2008-09-15",13.7524995803833,13.897500038147,13.3500003814697,13.3625001907349,12708000,8.50462532043457
"2008-09-16",13.3249998092651,13.3599996566772,12.8024997711182,13.2425003051758,22241600,8.42824840545654
"2008-09-17",13.039999961853,13.0900001525879,12.5,12.5050001144409,18625200,7.95886421203613
"2008-09-18",12.6424999237061,13.3249998092651,12.4875001907349,13.1599998474121,18377200,8.37574291229248
"2008-09-19",13.7475004196167,14.3024997711182,13.6499996185303,13.9925003051758,22407600,8.90559005737305
"2008-09-22",13.9949998855591,13.9949998855591,13.3024997711182,13.3999996185303,9596400,8.52849388122559
"2008-09-23",13.4025001525879,13.6149997711182,13.25,13.3125,9122800,8.47280502319336
"2008-09-24",13.375,13.477499961853,13.0950002670288,13.4375,7469200,8.55235958099365
"2008-09-25",13.4949998855591,13.9375,13.4949998855591,13.8625001907349,8648400,8.82285213470459
"2008-09-26",13.6824998855591,13.875,13.5,13.8299999237061,7713200,8.80216789245605
"2008-09-29",13.6949996948242,13.6949996948242,12.4674997329712,12.9025001525879,23172000,8.21185874938965
"2008-09-30",13.0874996185303,13.0874996185303,12.4350004196167,12.5749998092651,23766000,8.00341606140137
"2008-10-01",12.5550003051758,12.7650003433228,12.2049999237061,12.5474996566772,17922400,7.98591327667236
"2008-10-02",12.5675001144409,12.6225004196167,12.0625,12.085000038147,19131200,7.69155359268188
"2008-10-03",12.4350004196167,12.4724998474121,11.8850002288818,12.1000003814697,15658000,7.7011022567749
"2008-10-06",11.8699998855591,12.085000038147,10.9825000762939,11.2250003814697,19080800,7.1442060470581
"2008-10-07",11.3125,11.3725004196167,10.75,10.8699998855591,20498000,6.91826057434082
"2008-10-08",10.6599998474121,10.9700002670288,10.1850004196167,10.3125,23071200,6.56343984603882
"2008-10-09",10.5825004577637,10.6875,9.77499961853027,9.77499961853027,19956000,6.22134399414062
"2008-10-10",9.34749984741211,9.83500003814697,8.45250034332275,9.27000045776367,30545600,5.89993476867676
"2008-10-13",10.0874996185303,10.6899995803833,9.69999980926514,10.5625,23927600,6.72255277633667
"2008-10-14",11.7974996566772,11.8800001144409,10.0524997711182,10.6199998855591,36772000,6.75914907455444
"2008-10-15",10.3824996948242,10.4499998092651,9.32250022888184,9.3725004196167,36870000,5.96517324447632
"2008-10-16",9.35750007629395,10.2875003814697,9.02999973297119,10.1424999237061,32836800,6.45523929595947
"2008-10-17",9.96500015258789,11,9.68000030517578,10.4549999237061,25637200,6.65413284301758
"2008-10-20",10.5625,11.6424999237061,10.4825000762939,11.6324996948242,14762400,7.40355920791626
"2008-10-21",11.4825000762939,11.5100002288818,10.7924995422363,10.9174995422363,11482800,6.94849538803101
"2008-10-22",10.7924995422363,10.7924995422363,10.0124998092651,10.3199996948242,15758400,6.56821250915527
"2008-10-23",10.3874998092651,11.3625001907349,10.227499961853,11.2250003814697,27858400,7.1442060470581
"2008-10-24",10.3125,11.2224998474121,10.1899995803833,10.8000001907349,20604400,6.87371015548706
"2008-10-27",10.4825000762939,10.6724996566772,10.1525001525879,10.1700000762939,24530400,6.47274541854858
"2008-10-28",10.375,11.3725004196167,10.1625003814697,11.2849998474121,17048000,7.18238925933838
"2008-10-29",11.1274995803833,11.9549999237061,11.1274995803833,11.3000001907349,16285200,7.19193744659424
"2008-10-30",11.625,12.1875,11.3374996185303,11.8249998092651,17112400,7.52608013153076
"2008-10-31",11.8000001907349,12.0349998474121,11.5725002288818,11.8100004196167,15826800,7.51653146743774
"2008-11-03",11.8000001907349,11.8100004196167,11.2974996566772,11.6450004577637,11781600,7.41151523590088
"2008-11-04",11.8000001907349,12.1175003051758,11.4274997711182,11.8325004577637,13472000,7.53085088729858
"2008-11-05",11.6975002288818,12.0200004577637,11.4525003433228,11.4949998855591,7968800,7.31604623794556
"2008-11-06",11.4925003051758,11.7475004196167,10.7375001907349,10.9099998474121,12494000,6.94371891021729
"2008-11-07",10.8500003814697,11.7574996948242,10.75,11.7299995422363,10307600,7.46561336517334
"2008-11-10",11.9799995422363,11.9799995422363,11.0874996185303,11.3725004196167,10802000,7.2380805015564
"2008-11-11",11.1949996948242,11.3249998092651,10.75,11.0950002670288,10925200,7.06146335601807
"2008-11-12",10.8699998855591,11.0550003051758,10.6899995803833,10.8225002288818,11216000,6.8880295753479
"2008-11-13",10.7624998092651,12.0574998855591,10.6400003433228,12.0100002288818,17213200,7.64382171630859
"2008-11-14",11.8874998092651,12.3874998092651,11.3325004577637,11.8249998092651,18338000,7.52608013153076
"2008-11-17",11.647500038147,12.1000003814697,11.3999996185303,11.4075002670288,14077200,7.26035499572754
"2008-11-18",11.4075002670288,11.7449998855591,11.1450004577637,11.6575002670288,12691200,7.41947031021118
"2008-11-19",11.6274995803833,12,11.1499996185303,11.1674995422363,12843600,7.10760545730591
"2008-11-20",11.0200004577637,11.4449996948242,10.6350002288818,10.75,22692800,6.84188604354858
"2008-11-21",11.0649995803833,12.125,10.7399997711182,12.0924997329712,26488800,7.69632911682129
"2008-11-24",12.1450004577637,12.4324998855591,11.6274995803833,12.0900001525879,17026400,7.69473457336426
"2008-11-25",12.0900001525879,12.4025001525879,11.7200002670288,11.9925003051758,13393200,7.70356798171997
"2008-11-26",11.7449998855591,12.1700000762939,11.5500001907349,12.1149997711182,9268800,7.78225946426392
"2008-11-28",12.1374998092651,12.3549995422363,12.0174999237061,12.1899995803833,5129600,7.83043575286865
"2008-12-01",12.0349998474121,12.0349998474121,11.3175001144409,11.3249998092651,11546400,7.27478885650635
"2008-12-02",11.477499961853,11.625,11.0799999237061,11.4475002288818,15033600,7.3534836769104
"2008-12-03",11.2375001907349,11.7600002288818,11.125,11.7299995422363,11154400,7.53495073318481
"2008-12-04",11.6374998092651,11.8474998474121,10.9700002670288,11.1450004577637,10422000,7.15916538238525
"2008-12-05",11.0174999237061,11.6274995803833,10.7550001144409,11.5874996185303,13903600,7.4434118270874
"2008-12-08",11.8575000762939,11.8575000762939,11.289999961853,11.4549999237061,11674800,7.35829782485962
"2008-12-09",11.3500003814697,11.5174999237061,11.2650003433228,11.3575000762939,9282800,7.29566478729248
"2008-12-10",11.4875001907349,11.5275001525879,11.0649995803833,11.3325004577637,14180000,7.27960777282715
"2008-12-11",11.2475004196167,11.7600002288818,11.210000038147,11.4174995422363,10036400,7.33420991897583
"2008-12-12",11.1850004196167,11.6225004196167,11.0500001907349,11.5725002288818,9002400,7.4337739944458
"2008-12-15",11.5775003433228,11.727499961853,11.1899995803833,11.3424997329712,9370000,7.2860312461853
"2008-12-16",11.4674997329712,12.0375003814697,11.4499998092651,11.9975004196167,10800000,7.70678043365479
"2008-12-17",11.8900003433228,11.9724998474121,11.6125001907349,11.835000038147,8269600,7.6023964881897
"2008-12-18",11.9075002670288,12.6724996566772,11.8474998474121,12.5775003433228,24399600,8.07935333251953
"2008-12-19",12.4875001907349,12.9224996566772,12.4875001907349,12.5974998474121,17960000,8.09219932556152
"2008-12-22",12.5749998092651,12.9674997329712,12.5124998092651,12.7325000762939,11262400,8.17892074584961
"2008-12-23",12.7849998474121,12.897500038147,12.3800001144409,12.4049997329712,7067200,7.96854257583618
"2008-12-24",12.4125003814697,12.6499996185303,12.4125003814697,12.539999961853,2367600,8.05526447296143
"2008-12-26",12.5474996566772,12.6875,12.4475002288818,12.5024995803833,2839600,8.031174659729
"2008-12-29",12.2674999237061,12.3999996185303,12.022500038147,12.2799997329712,7308400,7.88824844360352
"2008-12-30",12.3299999237061,12.4250001907349,12.1875,12.3950004577637,8676000,7.96212244033813
"2008-12-31",12.4250001907349,12.6774997711182,12.25,12.5825004577637,8055600,8.08256149291992
"2009-01-02",12.5649995803833,12.9949998855591,12.5275001525879,12.914999961853,7289200,8.29615116119385
"2009-01-05",12.8824996948242,13.1575002670288,12.8125,12.9849996566772,9932000,8.34111595153809
"2009-01-06",13.0124998092651,13.3275003433228,12.7049999237061,12.8024997711182,10394000,8.22388553619385
"2009-01-07",12.6925001144409,12.6925001144409,12.3999996185303,12.6625003814697,18234000,8.13395500183105
"2009-01-08",12.664999961853,12.8000001907349,12.5924997329712,12.7749996185303,9328000,8.206223487854
"2009-01-09",12.7924995422363,12.8374996185303,12.4499998092651,12.5050001144409,8748400,8.03278160095215
"2009-01-12",12.5375003814697,12.6300001144409,12.375,12.4300003051758,8977600,7.9846043586731
"2009-01-13",12.3950004577637,12.5249996185303,12.2375001907349,12.3125,8735200,7.90912675857544
"2009-01-14",12.1774997711182,12.289999961853,11.7749996185303,12.0825004577637,9720400,7.76138401031494
"2009-01-15",12.0450000762939,12.164999961853,11.7749996185303,12.1099996566772,9672000,7.77904796600342
"2009-01-16",12.3225002288818,12.5500001907349,12.1850004196167,12.4575004577637,12078000,8.00226783752441
"2009-01-20",12.4174995422363,12.6999998092651,12.2875003814697,12.4499998092651,12510800,7.99745082855225
"2009-01-21",12.6549997329712,12.6549997329712,11.9174995422363,12.2524995803833,15524400,7.87058210372925
"2009-01-22",12.1450004577637,12.2399997711182,11.8575000762939,12.1625003814697,10362800,7.8127703666687
"2009-01-23",11.9375,12.0174999237061,11.6875,11.9875001907349,11303200,7.70035791397095
"2009-01-26",12.0375003814697,12.3699998855591,12.0100002288818,12.2349996566772,13324800,7.85934066772461
"2009-01-27",12.3275003433228,12.9049997329712,12.272500038147,12.6949996948242,14460400,8.15482997894287
"2009-01-28",12.9025001525879,13.0649995803833,12.6400003433228,12.8699998855591,10620000,8.26724433898926
"2009-01-29",12.7650003433228,13.1575002670288,12.6450004577637,12.7924995422363,8232000,8.21746063232422
"2009-01-30",12.8249998092651,13.0625,12.7849998474121,12.8874998092651,16100000,8.278489112854
"2009-02-02",12.7574996948242,12.8450002670288,12.4375,12.7150001525879,12868000,8.16767692565918
"2009-02-03",12.7250003814697,13.1575002670288,12.664999961853,13.0500001907349,11439600,8.38287353515625
"2009-02-04",13.1324996948242,13.4975004196167,13.1324996948242,13.2375001907349,15650000,8.50331497192383
"2009-02-05",13.1975002288818,13.3125,13.0349998474121,13.1774997711182,15177600,8.46477127075195
"2009-02-06",13.2224998474121,13.2224998474121,12.9274997711182,13.0900001525879,13327200,8.40856647491455
"2009-02-09",13.0699996948242,13.164999961853,12.8500003814697,13.0150003433228,12049600,8.36038780212402
"2009-02-10",12.9125003814697,13.0150003433228,12.4525003433228,12.6274995803833,12296000,8.11147117614746
"2009-02-11",12.6575002670288,12.75,12.4650001525879,12.7049999237061,9339600,8.16125679016113
"2009-02-12",12.625,12.6700000762939,12.2849998474121,12.6549997329712,9658000,8.12913608551025
"2009-02-13",12.5874996185303,12.8599996566772,12.5874996185303,12.727499961853,9905200,8.175705909729
"2009-02-17",12.4449996948242,12.4975004196167,12.1575002670288,12.2025003433228,10166800,7.8384690284729
"2009-02-18",12.2624998092651,12.2749996185303,12.0124998092651,12.1000003814697,9541200,7.77262163162231
"2009-02-19",12.1274995803833,12.5825004577637,12.1274995803833,12.4724998474121,15810000,8.01190376281738
"2009-02-20",12.1875,12.4300003051758,12.085000038147,12.2475004196167,16098800,7.86737394332886
"2009-02-23",12.2574996948242,12.4875001907349,11.9125003814697,11.9674997329712,10765600,7.68751287460327
"2009-02-24",12.0450000762939,12.3125,11.9849996566772,12.2749996185303,10880000,7.88503694534302
"2009-02-25",12.1125001907349,12.1875,11.8500003814697,11.8549995422363,16386400,7.68931913375854
"2009-02-26",11.9525003433228,11.977499961853,11.4674997329712,11.4925003051758,9876000,7.45419549942017
"2009-02-27",11.3050003051758,11.5124998092651,11.1000003814697,11.3325004577637,11418000,7.35041856765747
"2009-03-02",11.1499996185303,11.5675001144409,11.0275001525879,11.1049995422363,14509200,7.20285558700562
"2009-03-03",11.2749996185303,11.414999961853,10.789999961853,10.8249998092651,13303600,7.02124547958374
"2009-03-04",10.9875001907349,11.3125,10.9324998855591,11.1549997329712,10750400,7.23529052734375
"2009-03-05",10.9449996948242,11.0299997329712,10.625,10.7174997329712,11660000,6.95151662826538
"2009-03-06",10.710000038147,11.1499996185303,10.4525003433228,10.7049999237061,13007200,6.94341135025024
"2009-03-09",10.6700000762939,10.710000038147,10.3699998855591,10.4449996948242,8988000,6.77477312088013
"2009-03-10",10.6075000762939,10.8999996185303,10.5299997329712,10.8500003814697,11840400,7.03746318817139
"2009-03-11",10.9674997329712,11.0900001525879,10.8225002288818,10.9399995803833,9877600,7.09583711624146
"2009-03-12",10.9425001144409,11.2075004577637,10.8125,11.1350002288818,7530800,7.22231674194336
"2009-03-13",11.2049999237061,11.3924999237061,11.2049999237061,11.3024997711182,7394400,7.33095788955688
"2009-03-16",11.414999961853,11.8474998474121,11.414999961853,11.6625003814697,8085600,7.56445837020874
"2009-03-17",11.6949996948242,12.0474996566772,11.5874996185303,12.0474996566772,11802000,7.81417560577393
"2009-03-18",11.9475002288818,12.4975004196167,11.7825002670288,12.4825000762939,14163200,8.09632110595703
"2009-03-19",12.4724998474121,12.625,12.2700004577637,12.477499961853,12505200,8.09307956695557
"2009-03-20",12.4899997711182,12.6975002288818,12.3125,12.3374996185303,11036000,8.00227355957031
"2009-03-23",12.5574998855591,12.7449998855591,12.3774995803833,12.7250003814697,9484400,8.25361633300781
"2009-03-24",12.6049995422363,12.9125003814697,12.5050001144409,12.7749996185303,13220000,8.28604412078857
"2009-03-25",12.7849998474121,13.0574998855591,12.75,12.9300003051758,12907200,8.38657665252686
"2009-03-26",13.0124998092651,13.0625,12.7524995803833,12.9425001144409,11234000,8.39468669891357
"2009-03-27",12.8100004196167,12.8374996185303,12.5275001525879,12.6225004196167,9750000,8.18712902069092
"2009-03-30",12.4075002670288,12.5,12.2150001525879,12.3725004196167,9370000,8.02497863769531
"2009-03-31",12.460000038147,12.8950004577637,12.3675003051758,12.6824998855591,12407200,8.22604942321777
"2009-04-01",12.5474996566772,12.9274997711182,12.5024995803833,12.7924995422363,11699600,8.29739379882812
"2009-04-02",12.9399995803833,13.0625,12.5799999237061,12.8575000762939,13761600,8.33955383300781
"2009-04-03",12.8450002670288,13.3325004577637,12.75,13.2174997329712,15591200,8.57305526733398
"2009-04-06",13.125,13.2174997329712,12.8125,12.8900003433228,8443200,8.36063480377197
"2009-04-07",12.7524995803833,13.0550003051758,12.6999998092651,12.9399995803833,7989200,8.39306449890137
"2009-04-08",12.9650001525879,13.2974996566772,12.9475002288818,13.1549997329712,8333600,8.53251552581787
"2009-04-09",13.3850002288818,13.4825000762939,12.875,13.0799999237061,8347200,8.4838695526123
"2009-04-13",13.0600004196167,13.0874996185303,12.6075000762939,12.6450004577637,12288000,8.2017240524292
"2009-04-14",12.5524997711182,12.6674995422363,12.4250001907349,12.5500001907349,9905600,8.14010429382324
"2009-04-15",12.5675001144409,12.6949996948242,12.4724998474121,12.6350002288818,7862400,8.195237159729
"2009-04-16",12.7224998474121,12.7449998855591,12.4875001907349,12.6575002670288,7766400,8.20983123779297
"2009-04-17",12.7775001525879,12.8125,12.5675001144409,12.7449998855591,8553200,8.26658058166504
"2009-04-20",12.6975002288818,12.7749996185303,12.5550003051758,12.6350002288818,6333200,8.195237159729
"2009-04-21",12.5474996566772,12.8100004196167,12.5474996566772,12.7250003814697,7104400,8.25361633300781
"2009-04-22",12.6499996185303,12.7574996948242,12.4700002670288,12.5874996185303,8317200,8.16442775726318
"2009-04-23",12.6324996948242,12.6499996185303,12.4274997711182,12.6499996185303,7262000,8.2049674987793
"2009-04-24",12.7399997711182,12.7700004577637,12.5,12.6300001144409,7956800,8.19199371337891
"2009-04-27",12.5200004577637,13.0524997711182,12.5200004577637,12.8199996948242,9392400,8.31522941589355
"2009-04-28",13.5699996948242,13.6875,13.085000038147,13.5675001144409,26208800,8.80006885528564
"2009-04-29",13.4250001907349,13.6300001144409,13.352499961853,13.4650001525879,12842400,8.73358821868896
"2009-04-30",13.5550003051758,13.6199998855591,13.335000038147,13.4475002288818,9539200,8.72223663330078
"2009-05-01",13.5325002670288,14.0200004577637,13.4825000762939,14.0124998092651,10488400,9.0887041091919
"2009-05-04",14.0124998092651,14.3999996185303,13.9224996566772,14.3999996185303,14004800,9.34003925323486
"2009-05-05",14.3199996948242,14.5,14.2250003814697,14.4899997711182,11666400,9.39842128753662
"2009-05-06",14.4750003814697,14.6099996566772,14.0900001525879,14.2025003433228,11886000,9.21193981170654
"2009-05-07",14.3199996948242,14.3599996566772,14.0699996948242,14.085000038147,11156400,9.13572883605957
"2009-05-08",14.2449998855591,14.625,14.085000038147,14.289999961853,13524800,9.26869297027588
"2009-05-11",14.25,14.3850002288818,14.0974998474121,14.2775001525879,8456800,9.26058578491211
"2009-05-12",14.3199996948242,14.4975004196167,14.1925001144409,14.4650001525879,8653600,9.38219833374023
"2009-05-13",14.3900003433228,14.3900003433228,13.8675003051758,13.8774995803833,12392800,9.00114059448242
"2009-05-14",13.8999996185303,13.9724998474121,13.6000003814697,13.7600002288818,14661200,8.92492580413818
"2009-05-15",13.6724996566772,13.7600002288818,13.4525003433228,13.6099996566772,10578400,8.82763195037842
"2009-05-18",13.7399997711182,13.8500003814697,13.3924999237061,13.5950002670288,9623200,8.81790733337402
"2009-05-19",13.6125001907349,14.0500001907349,13.6125001907349,13.9174995422363,9325600,9.02708625793457
"2009-05-20",13.5375003814697,13.664999961853,13.414999961853,13.4799995422363,19332000,8.74331855773926
"2009-05-21",13.397500038147,13.397500038147,13.1000003814697,13.2650003433228,11574800,8.60386371612549
"2009-05-22",13.3199996948242,13.5,13.2150001525879,13.3774995803833,6304800,8.67683219909668
"2009-05-26",13.4125003814697,13.7849998474121,13.2399997711182,13.7449998855591,11306800,8.91519927978516
"2009-05-27",13.7749996185303,13.7749996185303,13.5299997329712,13.5874996185303,8424000,8.81304168701172
"2009-05-28",13.6824998855591,14.0124998092651,13.6099996566772,13.8699998855591,8210000,8.99627494812012
"2009-05-29",13.977499961853,14.1499996185303,13.6949996948242,14.1324996948242,9792800,9.16653823852539
"2009-06-01",14.2475004196167,14.5924997329712,14.2224998474121,14.5500001907349,9947600,9.43733310699463
"2009-06-02",14.5200004577637,14.6324996948242,14.3699998855591,14.4224996566772,7842800,9.35463523864746
"2009-06-03",14.3400001525879,14.3400001525879,13.8175001144409,13.9499998092651,12090000,9.12296199798584
"2009-06-04",14.0050001144409,14.0625,13.8325004577637,13.8950004577637,12255600,9.08699798583984
"2009-06-05",14.0325002670288,14.0825004577637,13.6850004196167,13.7700004577637,14173200,9.00525093078613
"2009-06-08",13.7875003814697,13.9624996185303,13.6350002288818,13.8424997329712,7710000,9.052659034729
"2009-06-09",13.9125003814697,13.9125003814697,13.6850004196167,13.7624998092651,6082800,9.00034236907959
"2009-06-10",13.8325004577637,13.9125003814697,13.5974998474121,13.8050003051758,12990400,9.02813529968262
"2009-06-11",13.852499961853,14.3000001907349,13.7950000762939,14.1300001144409,9648000,9.24067687988281
"2009-06-12",14.0825004577637,14.4750003814697,13.9300003051758,14.3474998474121,7308800,9.38292121887207
"2009-06-15",14.3725004196167,14.4750003814697,13.9575004577637,14.1225004196167,7505600,9.23577785491943
"2009-06-16",14.1975002288818,14.2825002670288,14.0924997329712,14.1875,8918800,9.27828025817871
"2009-06-17",14.1949996948242,14.2799997329712,14.0699996948242,14.1774997711182,9418800,9.27174472808838
"2009-06-18",14.210000038147,14.4750003814697,14.1525001525879,14.4375,8075200,9.44177722930908
"2009-06-19",14.5299997329712,14.6175003051758,14.210000038147,14.2624998092651,10602800,9.32733058929443
"2009-06-22",14.1875,14.460000038147,14.164999961853,14.2974996566772,9424000,9.35022354125977
"2009-06-23",14.335000038147,14.3924999237061,14.0050001144409,14.2325000762939,9566400,9.30771160125732
"2009-06-24",14.335000038147,14.75,14.25,14.3625001907349,10868400,9.39272880554199
"2009-06-25",14.2950000762939,14.4300003051758,14.1774997711182,14.375,16382800,9.40090465545654
"2009-06-26",14.2600002288818,14.4099998474121,14.0924997329712,14.1724996566772,13354400,9.2684736251831
"2009-06-29",14.2299995422363,14.4849996566772,14.0574998855591,14.4049997329712,9294800,9.42052268981934
"2009-06-30",14.4324998855591,14.5,13.9350004196167,14.2150001525879,10629600,9.2962646484375
"2009-07-01",14.3100004196167,14.375,14.2075004577637,14.2399997711182,7366800,9.31261730194092
"2009-07-02",14.0600004196167,14.1175003051758,13.8249998092651,13.8249998092651,7568000,9.04121685028076
"2009-07-06",13.7200002670288,13.9475002288818,13.5050001144409,13.9274997711182,9732800,9.10824775695801
"2009-07-07",13.9300003051758,13.9399995803833,13.5749998092651,13.6125001907349,8130400,8.90224456787109
"2009-07-08",13.6899995803833,13.7700004577637,13.4300003051758,13.5349998474121,7354400,8.85156059265137
"2009-07-09",13.5675001144409,13.7049999237061,13.4224996566772,13.6175003051758,6888800,8.90551662445068
"2009-07-10",13.5725002288818,13.6374998092651,13.4200000762939,13.5749998092651,6895200,8.87772369384766
"2009-07-13",13.625,13.8400001525879,13.414999961853,13.8125,6493200,9.03304290771484
"2009-07-14",13.8024997711182,14.0749998092651,13.7650003433228,14.0649995803833,7581600,9.1981725692749
"2009-07-15",14.085000038147,14.3599996566772,14.085000038147,14.352499961853,9655200,9.38619041442871
"2009-07-16",14.2974996566772,14.3800001144409,14.1374998092651,14.3424997329712,7180400,9.37964725494385
"2009-07-17",14.2624998092651,14.3424997329712,14.0924997329712,14.2049999237061,7295600,9.28973197937012
"2009-07-20",14.2749996185303,14.5375003814697,14.2250003814697,14.5124998092651,7567600,9.4908275604248
"2009-07-21",14.6225004196167,14.6824998855591,14.4399995803833,14.6800003051758,9070400,9.60036182403564
"2009-07-22",14.585000038147,14.7449998855591,14.5100002288818,14.6149997711182,7947600,9.55785751342773
"2009-07-23",14.5924997329712,15,14.5375003814697,14.960000038147,9128800,9.78347969055176
"2009-07-24",14.8575000762939,15.1525001525879,14.8575000762939,15.0124998092651,12877200,9.81781101226807
