"Index","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
"2011-03-17",24.6550006866455,24.8999996185303,24.2290000915527,24.3759994506836,6941000,22.7480030059814
"2011-03-18",24.4529991149902,24.6259994506836,24.1399993896484,24.1679992675781,9169000,22.5538997650146
"2011-03-21",24.3330001831055,24.7999992370605,24.3330001831055,24.7959995269775,7056000,23.1399536132812
"2011-03-22",24.757999420166,24.9300003051758,24.6389999389648,24.6760005950928,8083000,23.0279636383057
"2011-03-23",24.6630001068115,24.8360004425049,24.5739994049072,24.6860008239746,6606000,23.037296295166
"2011-03-24",24.7730007171631,25.3099994659424,24.5510005950928,25.2310009002686,8619000,23.5459022521973
"2011-03-25",25.2019996643066,25.3299999237061,24.7360000610352,24.7700004577637,11570000,23.1156921386719
"2011-03-28",25.076000213623,25.42799949646,24.7830009460449,25.2369995117188,13286000,23.5515003204346
"2011-03-29",25.1380004882812,25.2910003662109,24.9419994354248,25.1709995269775,7479000,23.4899024963379
"2011-03-30",25.6550006866455,26.238000869751,25.2199993133545,25.3659992218018,19207000,23.6718864440918
"2011-03-31",25.3080005645752,25.5739994049072,25.113000869751,25.1720008850098,8263000,23.490837097168
"2011-04-01",25.201000213623,25.5130004882812,25.1940002441406,25.3549995422363,7964000,23.6616172790527
"2011-04-04",25.4909992218018,26.132999420166,25.4860000610352,26.125,9017000,24.3801918029785
"2011-04-05",26.0030002593994,26.4580001831055,25.9400005340576,26.2929992675781,14002000,24.5369739532471
"2011-04-06",26.3889999389648,26.5590000152588,26.1909999847412,26.5480003356934,9952000,24.7890796661377
"2011-04-07",26.5499992370605,26.5990009307861,26.2840003967285,26.5170001983643,7454000,24.7601337432861
"2011-04-08",26.6989994049072,26.7000007629395,26.2999992370605,26.3059997558594,8661000,24.5631122589111
"2011-04-11",26.2880001068115,26.7450008392334,26.2159996032715,26.6609992980957,7560000,24.8945980072021
"2011-04-12",26.0550003051758,26.7280006408691,26.0550003051758,26.2959995269775,9672000,24.5537738800049
"2011-04-13",26.503999710083,26.996000289917,26.44700050354,26.9759998321533,12726000,25.1887321472168
"2011-04-14",26.80299949646,26.992000579834,26.7019996643066,26.886999130249,6235000,25.1056213378906
"2011-04-15",26.9009990692139,26.94700050354,26.4190006256104,26.757999420166,12410000,24.9851703643799
"2011-04-18",26.6490001678467,26.6520004272461,26.3479995727539,26.5049991607666,6748000,24.7489242553711
"2011-04-19",26.5860004425049,26.886999130249,26.548999786377,26.7059993743896,5973000,24.936616897583
"2011-04-20",26.9300003051758,27.375,26.8540000915527,27.0020008087158,7363000,25.2130088806152
"2011-04-21",27,27.3349990844727,26.8950004577637,27.3279991149902,7145000,25.5174045562744
"2011-04-25",27.3279991149902,27.3999996185303,27.0690002441406,27.1429996490479,5667000,25.3446617126465
"2011-04-26",27.1119995117188,27.8099994659424,27.1119995117188,27.6359996795654,6497000,25.8049983978271
"2011-04-27",27.6060009002686,27.625,27.1599998474121,27.5359992980957,5516000,25.7116203308105
"2011-04-28",27.5330009460449,27.5839996337891,27.4020004272461,27.4699993133545,4601000,25.6499977111816
"2011-04-29",27.4699993133545,27.5890007019043,27.3449993133545,27.5890007019043,7510000,25.7611122131348
"2011-05-02",27.69700050354,28,27.4979991912842,27.5289993286133,8273000,25.7050933837891
"2011-05-03",28.2000007629395,28.6800003051758,28.0259990692139,28.238000869751,14846000,26.3671112060547
"2011-05-04",27.9650001525879,28.3129997253418,27.8229999542236,28.2390003204346,10899000,26.3680438995361
"2011-05-05",28.0540008544922,28.1979999542236,27.306999206543,27.4500007629395,10772000,25.6313152313232
"2011-05-06",27.5020008087158,27.7700004577637,27.386999130249,27.4249992370605,6294000,25.6079807281494
"2011-05-09",27.4519996643066,27.9290008544922,27.3110008239746,27.8770008087158,5102000,26.0300273895264
"2011-05-10",27.9990005493164,28.1639995574951,27.8889999389648,28.1100006103516,5248000,26.247594833374
"2011-05-11",28.1000003814697,28.2000007629395,27.7059993743896,27.8129997253418,6754000,25.9702701568604
"2011-05-12",27.7070007324219,28.2749996185303,27.6700000762939,28.2099990844727,7240000,26.3409729003906
"2011-05-13",28.2269992828369,28.2740001678467,27.9459991455078,28,5834000,26.1448822021484
"2011-05-16",27.8209991455078,28.2199993133545,27.6800003051758,27.9150009155273,6069000,26.0655117034912
"2011-05-17",28.0240001678467,28.2199993133545,27.6509990692139,28.2049999237061,11190000,26.3362922668457
"2011-05-18",28.0020008087158,28.2929992675781,27.7919998168945,28.1350002288818,7085000,26.2709350585938
"2011-05-19",28.246000289917,28.4750003814697,28.1000003814697,28.4060001373291,6320000,26.5239772796631
"2011-05-20",28.4769992828369,28.4769992828369,27.7320003509521,27.7569999694824,9856000,25.9179801940918
"2011-05-23",27.4500007629395,27.5559997558594,26.988000869751,27.1959991455078,9176000,25.3941478729248
"2011-05-24",27.3159999847412,27.3199996948242,26.8409996032715,27.0090007781982,7887000,25.2195377349854
"2011-05-25",26.8050003051758,27.55299949646,26.7999992370605,27.4479999542236,9383000,25.6294631958008
"2011-05-26",27.3999996185303,28.363000869751,27.25,28.2099990844727,14866000,26.3409729003906
"2011-05-27",28.2189998626709,28.6319999694824,28.1529998779297,28.5240001678467,11587000,26.6341609954834
"2011-05-31",28.67799949646,28.8570003509521,28.5450000762939,28.7049999237061,9573000,26.8031768798828
"2011-06-01",28.6599998474121,28.7759990692139,28.0659999847412,28.0659999847412,8658000,26.2065048217773
"2011-06-02",28.0690002441406,28.5809993743896,27.9500007629395,28.2749996185303,8623000,26.4016590118408
"2011-06-03",27.9009990692139,28.2679996490479,27.5510005950928,27.7059993743896,7016000,25.8703632354736
"2011-06-06",27.6760005950928,27.7730007171631,27.1049995422363,27.1919994354248,9254000,25.3904094696045
"2011-06-07",27.3010005950928,27.7150001525879,27.3010005950928,27.4200000762939,10541000,25.6033096313477
"2011-06-08",27.2569999694824,27.2639999389648,25.8339996337891,27,30792000,25.2111320495605
"2011-06-09",26.8519992828369,27.3080005645752,26.8150005340576,27.1700000762939,8317000,25.3698711395264
"2011-06-10",27.0389995574951,27.1609992980957,26.5139999389648,26.7029991149902,10220000,24.9338092803955
"2011-06-13",26.7019996643066,26.9169998168945,26.628999710083,26.742000579834,9258000,24.9702301025391
"2011-06-14",26.8999996185303,27.496000289917,26.8540000915527,27.4120006561279,8926000,25.5958366394043
"2011-06-15",27.1079998016357,27.568000793457,27.0470008850098,27.0470008850098,10766000,25.2550315856934
"2011-06-16",27.0470008850098,27.0470008850098,26.5149993896484,26.6679992675781,8746000,24.9011344909668
"2011-06-17",26.826000213623,27.2399997711182,26.4869995117188,26.6089992523193,12558000,24.8460369110107
"2011-06-20",26.5990009307861,27.0659999847412,26.5370006561279,26.9950008392334,6104000,25.2064685821533
"2011-06-21",27.1079998016357,27.5440006256104,27.011999130249,27.4029998779297,6106000,25.5874404907227
"2011-06-22",27.306999206543,27.6299991607666,27.1140003204346,27.1140003204346,5425000,25.3175830841064
"2011-06-23",26.8899993896484,27.3129997253418,26.7099990844727,27.3129997253418,6659000,25.503396987915
"2011-06-24",27.2999992370605,27.4200000762939,27.0349998474121,27.4200000762939,12495000,25.6033096313477
"2011-06-27",27.3080005645752,27.4130001068115,27.0400009155273,27.2600002288818,8099000,25.4539031982422
"2011-06-28",27.4759998321533,27.8999996185303,27.3939990997314,27.8229999542236,10349000,25.9796104431152
"2011-06-29",27.8850002288818,30.9810009002686,27.5230007171631,30.9699993133545,44579000,28.9181041717529
"2011-06-30",30.67799949646,30.9750003814697,29.9580001831055,30.1340007781982,37687000,28.1374969482422
"2011-07-01",30.0480003356934,31.5639991760254,29.9599990844727,31.44700050354,24158000,29.3635005950928
"2011-07-05",31.242000579834,31.7730007171631,31.2000007629395,31.5960006713867,10387000,29.5026340484619
"2011-07-06",31.4909992218018,31.7280006408691,31.2029991149902,31.2900009155273,10999000,29.2307910919189
"2011-07-07",31.246000289917,32.2280006408691,31.246000289917,31.9020004272461,21592000,29.80251121521
"2011-07-08",31.4060001373291,31.7439994812012,31.3139991760254,31.5289993286133,10455000,29.4540519714355
"2011-07-11",31.3190002441406,31.3349990844727,30.7000007629395,30.746000289917,10621000,28.722583770752
"2011-07-12",30.8169994354248,30.9500007629395,30.3729991912842,30.3910007476807,13843000,28.3909397125244
"2011-07-13",30.5949993133545,30.9950008392334,30.5699996948242,30.5890007019043,12417000,28.5759181976318
"2011-07-14",30.451000213623,31.1000003814697,30.451000213623,30.568000793457,9649000,28.5562973022461
"2011-07-15",30.6569995880127,30.9300003051758,30.5429992675781,30.7549991607666,10013000,28.7309875488281
"2011-07-18",30.6639995574951,30.94700050354,30.3950004577637,30.7549991607666,11773000,28.7309875488281
"2011-07-19",30.9349994659424,31.2770004272461,30.8369998931885,31.1389999389648,10771000,29.0897197723389
"2011-07-20",31.2490005493164,31.2779998779297,30.6509990692139,30.8269996643066,5922000,28.7982521057129
"2011-07-21",30.9939994812012,31.4930000305176,30.8589992523193,31.0520000457764,8257000,29.0084438323975
"2011-07-22",31.0709991455078,31.5709991455078,30.9020004272461,31.4139995574951,6793000,29.3466205596924
"2011-07-25",31.0270004272461,31.871000289917,30.9680004119873,31.6350002288818,7013000,29.5530776977539
"2011-07-26",31.6359996795654,31.8649997711182,31.2369995117188,31.2759990692139,5409000,29.2177066802979
"2011-07-27",31.1380004882812,31.3500003814697,30.2980003356934,30.3090000152588,10670000,28.3143405914307
"2011-07-28",30.3929996490479,31.2119998931885,30.2709999084473,30.6900005340576,11385000,28.6702709197998
"2011-07-29",30.2049999237061,30.6860008239746,29.9599990844727,30.3250007629395,8973000,28.3292865753174
"2011-08-01",30.8239994049072,31.1650009155273,30.1019992828369,30.4120006561279,7046000,28.4105606079102
"2011-08-02",30.2919998168945,30.9409999847412,29.8490009307861,29.8490009307861,11625000,27.8846111297607
"2011-08-03",31.2210006713867,34.0419998168945,31.1539993286133,33.8470001220703,51905000,31.6195068359375
"2011-08-04",33.382999420166,33.5610008239746,32.2599983215332,32.2599983215332,24544000,30.1369495391846
"2011-08-05",32.8769989013672,33.0940017700195,31.3339996337891,32.6539993286133,23768000,30.5050106048584
"2011-08-08",31.4869995117188,32.2299995422363,29.1669998168945,29.1959991455078,28694000,27.2745876312256
"2011-08-09",29.992000579834,32.2809982299805,29.4540004730225,32.2809982299805,26779000,30.1565551757812
"2011-08-10",31.4009990692139,32.1199989318848,30.3610000610352,30.371000289917,29809000,28.372257232666
"2011-08-11",30.9230003356934,33,30.5900001525879,32.7389984130859,25496000,30.5844192504883
"2011-08-12",32.9000015258789,33.2719993591309,31.818000793457,32.806999206543,12999000,30.6479530334473
"2011-08-15",33.1020011901855,33.8499984741211,32.6059989929199,33.5,14919000,31.2953357696533
"2011-08-16",33.3819999694824,33.7999992370605,32.8450012207031,33.5,14729000,31.2953357696533
"2011-08-17",33.7120018005371,33.7540016174316,32.310001373291,32.6220016479492,14693000,30.4751262664795
"2011-08-18",31.753999710083,32,30.2709999084473,30.4909992218018,21241000,28.4843597412109
"2011-08-19",30.128999710083,31.0300006866455,30,30.0160007476807,15611000,28.0406265258789
"2011-08-22",30.7940006256104,30.8700008392334,30.1399993896484,30.6000003814697,10295000,28.5861911773682
"2011-08-23",30.8729991912842,32.2490005493164,30.4260005950928,32.2389984130859,10723000,30.1173267364502
"2011-08-24",32.2309989929199,32.9809989929199,31.8950004577637,32.5200004577637,11707000,30.3798351287842
"2011-08-25",32.6100006103516,32.9490013122559,32.0960006713867,32.2859992980957,8263000,30.1612281799316
"2011-08-26",32.0830001831055,32.701000213623,31.3369998931885,32.5330009460449,10520000,30.3919792175293
"2011-08-29",32.9469985961914,33.3950004577637,32.181999206543,32.7369995117188,15119000,30.5825595855713
"2011-08-30",32.5330009460449,33.1800003051758,32.101001739502,32.9729995727539,11211000,30.8030242919922
"2011-08-31",33.2939987182617,33.5750007629395,32.6129989624023,32.9710006713867,10337000,30.8011512756348
"2011-09-01",33.0130004882812,33.5169982910156,32.8489990234375,33.0060005187988,10556000,30.8338565826416
"2011-09-02",32.2649993896484,32.6619987487793,32.0050010681152,32.068000793457,8722000,29.9575843811035
"2011-09-06",31.3080005645752,32.3320007324219,31.1520004272461,32.2999992370605,12269000,30.17431640625
"2011-09-07",32.8139991760254,33.9339981079102,32.734001159668,33.9099998474121,16441000,31.6783580780029
"2011-09-08",33.7249984741211,34.5130004882812,33.5379981994629,33.7910003662109,16012000,31.5671787261963
"2011-09-09",33.6180000305176,33.7610015869141,32.1879997253418,32.2019996643066,17671000,30.0827560424805
"2011-09-12",31.9950008392334,32.548999786377,31.4699993133545,32.2039985656738,15418000,30.0846347808838
"2011-09-13",32.2360000610352,32.8889999389648,32.0050010681152,32.8860015869141,10394000,30.7217483520508
"2011-09-14",33.0029983520508,33.8660011291504,32.6389999389648,33.7229995727539,17896000,31.5036659240723
"2011-09-15",33.875,34.9560012817383,33.0530014038086,34.7939987182617,22126000,32.5041885375977
"2011-09-16",34.9830017089844,35.2000007629395,33.8190002441406,34.6949996948242,52441000,32.4116897583008
"2011-09-19",34.1549987792969,35.2000007629395,33.8930015563965,34.7980003356934,16494000,32.507926940918
"2011-09-20",34.8300018310547,36.1940002441406,34.8300018310547,35.3779983520508,22902000,33.0497550964355
"2011-09-21",35.4560012817383,35.6479988098145,34.0929985046387,34.0970001220703,14182000,31.8530502319336
"2011-09-22",33.2039985656738,33.8019981384277,32.3230018615723,33.0960006713867,22186000,30.9179344177246
"2011-09-23",33.007999420166,33.8139991760254,32.8219985961914,33.7029991149902,12941000,31.484992980957
"2011-09-26",33.984001159668,34.3959999084473,33.1129989624023,33.439998626709,15891000,31.2392845153809
"2011-09-27",33.9080009460449,34.1990013122559,33.3470001220703,33.8110008239746,12272000,31.5858821868896
"2011-09-28",33.8059997558594,34,32.9150009155273,32.9819984436035,10268000,30.811429977417
"2011-09-29",33.6380004882812,33.7789993286133,32.1469993591309,32.8370018005371,10228000,30.6759777069092
"2011-09-30",32.4020004272461,32.4230003356934,31.2479991912842,31.7159996032715,17195000,29.6287441253662
"2011-10-03",31.4500007629395,32.4000015258789,31.0100002288818,31.0879993438721,14377000,29.0420780181885
"2011-10-04",30.7970008850098,30.867000579834,29.3010005950928,30.7660007476807,2.7e+07,28.7412624359131
"2011-10-05",30.80299949646,31.3780002593994,30.2280006408691,31.3330001831055,16059000,29.2852363586426
"2011-10-06",31.2509994506836,31.8910007476807,30.9209995269775,31.6259994506836,13364000,29.5590801239014
"2011-10-07",31.7530002593994,31.9249992370605,30.9290008544922,31.1459999084473,12340000,29.1104507446289
"2011-10-10",31.55299949646,32.5820007324219,31.55299949646,32.5810012817383,9527000,30.4516677856445
"2011-10-11",32.3120002746582,33.3170013427734,32.2000007629395,32.951000213623,10954000,30.7974872589111
"2011-10-12",33.4410018920898,33.7369995117188,32.7099990844727,32.798999786377,14183000,30.6554336547852
"2011-10-13",32.7099990844727,33.9150009155273,32.6549987792969,33.5989990234375,12993000,31.4031391143799
"2011-10-14",33.8300018310547,34.492000579834,33.7319984436035,34.1580009460449,8943000,31.925609588623
"2011-10-17",34.0839996337891,34.2159996032715,33.3779983520508,33.5120010375977,9065000,31.3218173980713
"2011-10-18",33.5610008239746,34.1479988098145,33.1160011291504,33.9889984130859,10625000,31.7676525115967
"2011-10-19",34,34.0110015869141,32.3610000610352,32.3769989013672,12912000,30.2610034942627
"2011-10-20",32.6469993591309,32.9370002746582,32.2490005493164,32.568000793457,12506000,30.4395179748535
"2011-10-21",32.9729995727539,33.3610000610352,32.6599998474121,33.3400001525879,10032000,31.1610717773438
"2011-10-24",33.2799987792969,34.1100006103516,33.2799987792969,34.0690002441406,8156000,31.8424224853516
"2011-10-25",33.8129997253418,33.9830017089844,32.7000007629395,32.7509994506836,8323000,30.6105442047119
"2011-10-26",33.2599983215332,33.2980003356934,32.4580001831055,32.9059982299805,10964000,30.7554187774658
"2011-10-27",33.601001739502,34.9589996337891,33.1189994812012,34.9150009155273,16934000,32.6331253051758
"2011-10-28",34.6580009460449,35.5,34.617000579834,35.4580001831055,9729000,33.1406402587891
"2011-10-31",35.1150016784668,35.5999984741211,34.609001159668,34.7239990234375,9254000,32.4546127319336
"2011-11-01",33.673999786377,34.0999984741211,33.3359985351562,33.4300003051758,12690000,31.2451801300049
"2011-11-02",36.1049995422363,36.4799995422363,35.1430015563965,35.765998840332,30756000,33.4285087585449
"2011-11-03",35.5349998474121,36.798999786377,35.5009994506836,36.6590003967285,14512000,34.2631568908691
"2011-11-04",36.484001159668,36.898998260498,35.9099998474121,36.0089988708496,12421000,33.655632019043
"2011-11-07",36.1969985961914,36.5950012207031,35.8740005493164,36.5909996032715,10310000,34.1996040344238
"2011-11-08",36.8120002746582,36.898998260498,36.3050003051758,36.806999206543,9154000,34.4014701843262
"2011-11-09",36.1689987182617,36.6440010070801,35.7439994812012,35.7439994812012,11119000,33.4079399108887
"2011-11-10",36.2210006713867,36.2709999084473,35.5369987487793,36.0110015869141,6778000,33.6575164794922
"2011-11-11",36.2560005187988,37.0369987487793,36.2540016174316,37.0149993896484,10283000,34.5958862304688
"2011-11-14",36.6269989013672,37.3199996948242,36.601001739502,36.7270011901855,6941000,34.3267097473145
"2011-11-15",36.7430000305176,37.3549995422363,36.7000007629395,37.132999420166,8888000,34.7061576843262
"2011-11-16",36.8520011901855,36.9830017089844,36.0999984741211,36.0999984741211,9753000,33.7406768798828
"2011-11-17",36.193000793457,36.6790008544922,35.6629981994629,35.9389991760254,11423000,33.5902099609375
"2011-11-18",36.1580009460449,36.2000007629395,35.5999984741211,36.0419998168945,10586000,33.6864852905273
"2011-11-21",35.5009994506836,35.6809997558594,34.8810005187988,35.1800003051758,14079000,32.8808174133301
"2011-11-22",35.2050018310547,35.8349990844727,35.2000007629395,35.4550018310547,7707000,33.1378364562988
"2011-11-23",35.3339996337891,35.4710006713867,34.6570014953613,34.7050018310547,9350000,32.4368629455566
"2011-11-25",34.5299987792969,35.1570014953613,34.5,34.6199989318848,3939000,32.3574028015137
"2011-11-28",35.5919990539551,35.9990005493164,35.4799995422363,35.9249992370605,10898000,33.5771293640137
"2011-11-29",36.0050010681152,36.1459999084473,35.5,35.7680015563965,7204000,33.4303741455078
"2011-11-30",36.8019981384277,37.4700012207031,36.6049995422363,37.4550018310547,12752000,35.0071258544922
"2011-12-01",37.2410011291504,38.1959991455078,37.2410011291504,38.0960006713867,12151000,35.6062507629395
"2011-12-02",38.3699989318848,38.4990005493164,37.8380012512207,37.8380012512207,9320000,35.3650932312012
"2011-12-05",38.298999786377,38.3349990844727,37.0009994506836,37.2840003967285,10981000,34.8472938537598
"2011-12-06",37.2050018310547,37.4980010986328,37.0169982910156,37.1300010681152,8895000,34.7033767700195
"2011-12-07",37.1160011291504,37.4980010986328,36.6360015869141,37.435001373291,7934000,34.9884338378906
"2011-12-08",37.3310012817383,37.8110008239746,36.8870010375977,36.9309997558594,8544000,34.5173645019531
"2011-12-09",37.3450012207031,37.9300003051758,36.9830017089844,37.742000579834,8405000,35.2753677368164
"2011-12-12",37.3979988098145,37.5309982299805,36.9080009460449,37.1279983520508,6025000,34.7015075683594
"2011-12-13",37.4640007019043,37.4949989318848,36.6230010986328,36.8940010070801,7006000,34.4827995300293
"2011-12-14",36.6049995422363,36.7080001831055,36,36.1119995117188,10399000,33.751880645752
"2011-12-15",36.7939987182617,36.7960014343262,35.8969993591309,35.9210014343262,7661000,33.5733871459961
"2011-12-16",36.0130004882812,36.5950012207031,35.8289985656738,36.2159996032715,8399000,33.8490982055664
"2011-12-19",36.2700004577637,36.7999992370605,35.7999992370605,35.8740005493164,10939000,33.5294570922852
"2011-12-20",36.3310012817383,37.4169998168945,36.0009994506836,37.390998840332,13179000,34.9473152160645
"2011-12-21",37.3139991760254,37.4500007629395,36.6689987182617,37.4179992675781,7936000,34.9725379943848
"2011-12-22",37.4690017700195,37.6559982299805,36.7589988708496,37.125,9340000,34.6986999511719
"2011-12-23",37.3310012817383,37.814998626709,37.1759986877441,37.814998626709,4655000,35.3436050415039
"2011-12-27",37.8790016174316,38.1319999694824,37.4150009155273,37.4749984741211,4448000,35.0258140563965
"2011-12-28",37.689998626709,37.689998626709,37.1389999389648,37.3779983520508,5252000,34.9351539611816
"2011-12-29",37.398998260498,37.8400001525879,37.3660011291504,37.8269996643066,4874000,35.3548278808594
"2011-12-30",37.798999786377,37.8190002441406,37.2820014953613,37.2820014953613,5216000,34.8454360961914
"2012-01-03",37.8370018005371,37.8639984130859,36.5610008239746,36.8370018005371,14708000,34.4295272827148
"2012-01-04",36.4970016479492,36.673999786377,35.2569999694824,35.625,22841000,33.2967185974121
"2012-01-05",35.3800010681152,35.5629997253418,35.0550003051758,35.2410011291504,14757000,32.9516906738281
"2012-01-06",35.3359985351562,35.4000015258789,34.1780014038086,34.2919998168945,20887000,32.0643539428711
"2012-01-09",34.4869995117188,34.7820014953613,34.2089996337891,34.5820007324219,11486000,32.3355140686035
"2012-01-10",34.875,35.1279983520508,34.523998260498,34.882999420166,10252000,32.6169548034668
"2012-01-11",33.9980010986328,34.5559997558594,33.9049987792969,34.1469993591309,14353000,31.9287586212158
"2012-01-12",34.1500015258789,34.4850006103516,33.9560012817383,34.3300018310547,13262000,32.0998840332031
"2012-01-13",34.1590003967285,34.5970001220703,33.7319984436035,33.9080009460449,12545000,31.7052955627441
"2012-01-17",34.1069984436035,34.7000007629395,34.0509986877441,34.5970001220703,11118000,32.3495254516602
"2012-01-18",34.5989990234375,35.451000213623,34.5670013427734,35.2379989624023,12440000,32.9488906860352
"2012-01-19",35.548999786377,35.5999984741211,35.0519981384277,35.2900009155273,8855000,32.9975280761719
"2012-01-20",34.9970016479492,35,33.75,34.0660018920898,18952000,31.8530311584473
"2012-01-23",33.9949989318848,34.3899993896484,33.6259994506836,33.9059982299805,10343000,31.703426361084
"2012-01-24",33.8460006713867,34.4599990844727,33.7299995422363,34.2680015563965,6830000,32.0419006347656
"2012-01-25",34.2159996032715,34.9879989624023,34.0999984741211,34.8769989013672,8994000,32.6113433837891
"2012-01-26",34.9010009765625,35.4939994812012,34.7220001220703,34.7830009460449,9230000,32.5234413146973
"2012-01-27",34.7750015258789,35.1699981689453,34.5610008239746,34.8790016174316,7243000,32.613208770752
"2012-01-30",34.6969985961914,35.2369995117188,34.625,35.1969985961914,8240000,32.9105567932129
"2012-01-31",35.5369987487793,35.8650016784668,35.2439994812012,35.556999206543,10633000,33.2471809387207
"2012-02-01",35.8240013122559,36.1230010986328,35.5999984741211,35.7620010375977,14580000,33.4388618469238
"2012-02-02",36.7159996032715,38.4249992370605,36.7159996032715,38.1570014953613,35026000,35.6782684326172
"2012-02-03",38.2050018310547,39.1300010681152,38.2050018310547,39.0320014953613,22332000,36.4964294433594
"2012-02-06",39.2999992370605,39.2999992370605,38.7000007629395,39.1310005187988,11256000,36.5890007019043
"2012-02-07",39.1990013122559,39.4480018615723,38.8650016784668,39.2910003662109,12568000,36.7386131286621
"2012-02-08",39.3019981384277,39.515998840332,39.0250015258789,39.4910011291504,10090000,36.925609588623
"2012-02-09",39.9970016479492,40.1790008544922,39.4269981384277,39.6399993896484,1e+07,37.0649337768555
"2012-02-10",39.4000015258789,39.6980018615723,39.2410011291504,39.6139984130859,7484000,37.0406112670898
"2012-02-13",39.9519996643066,40,39.5320014953613,39.6650009155273,5847000,37.088306427002
"2012-02-14",39.6469993591309,39.6549987792969,39.3819999694824,39.5550003051758,7660000,36.9854583740234
"2012-02-15",39.8800010681152,39.9729995727539,39.2649993896484,39.2960014343262,7305000,36.743278503418
"2012-02-16",39.4099998474121,39.5870018005371,38.9770011901855,39.314998626709,7223000,36.7610397338867
"2012-02-17",39.4720001220703,39.6990013122559,39.2290000915527,39.5999984741211,7688000,37.0275192260742
"2012-02-21",39.5449981689453,40.0789985656738,39.4010009765625,39.9550018310547,11588000,37.3594818115234
"2012-02-22",39.7980003356934,40.8540000915527,39.7980003356934,40.6829986572266,10087000,38.0401802062988
"2012-02-23",40.6790008544922,40.7770004272461,40.4230003356934,40.6100006103516,8216000,37.971923828125
"2012-02-24",40.8320007324219,41.8759994506836,40.6189994812012,41.5610008239746,12869000,38.8611373901367
"2012-02-27",41.2330017089844,42.2080001831055,41.0970001220703,42.1399993896484,8754000,39.4025344848633
"2012-02-28",42.1469993591309,42.5999984741211,42.0009994506836,42.3969993591309,9691000,39.6428413391113
"2012-02-29",42.4129981994629,42.8569984436035,41.7610015869141,42,10991000,39.2716293334961
"2012-03-01",42.2490005493164,42.3279991149902,41.7000007629395,42.0429992675781,8726000,39.3118324279785
"2012-03-02",41.6500015258789,41.9469985961914,41.2680015563965,41.2779998779297,9652000,38.5965385437012
"2012-03-05",41.4519996643066,41.9300003051758,41.2130012512207,41.7620010375977,8318000,39.0490875244141
"2012-03-06",41.0970001220703,41.2130012512207,40.6279983520508,40.8339996337891,9358000,38.1813621520996
"2012-03-07",41.1310005187988,41.4990005493164,41.064998626709,41.173999786377,8394000,38.4992980957031
"2012-03-08",41.4459991455078,41.8930015563965,41.3549995422363,41.726001739502,7095000,39.0154342651367
"2012-03-09",41.8170013427734,42.1069984436035,41.5509986877441,41.9519996643066,7354000,39.2267532348633
"2012-03-12",41.806999206543,42.3629989624023,41.7529983520508,41.9860000610352,6463000,39.2585372924805
"2012-03-13",42.2000007629395,42.3339996337891,41.6800003051758,42.3219985961914,7528000,39.5727005004883
"2012-03-14",42.242000579834,42.6129989624023,41.8660011291504,42.1419982910156,6175000,39.4043884277344
"2012-03-15",42.1419982910156,42.298999786377,41.7999992370605,41.9550018310547,5888000,39.2295608520508
"2012-03-16",41.8689994812012,42.1370010375977,41.8079986572266,42.0169982910156,7608000,39.2875175476074
"2012-03-19",41.9770011901855,42.810001373291,41.9220008850098,42.5089988708496,8011000,39.7475471496582
"2012-03-20",42.318000793457,42.3919982910156,41.7639999389648,41.8979988098145,5960000,39.1762466430664
"2012-03-21",42.0050010681152,42.2970008850098,41.7890014648438,41.7939987182617,5995000,39.0790100097656
"2012-03-22",41.7449989318848,42.132999420166,41.5009994506836,41.6839981079102,6306000,38.9761581420898
"2012-03-23",41.6220016479492,42.6360015869141,41.6220016479492,42.4010009765625,6644000,39.6465721130371
"2012-03-26",42.7290000915527,43.7560005187988,42.5009994506836,43.568000793457,10460000,40.7377815246582
"2012-03-27",43.5509986877441,43.5900001525879,43.0660018920898,43.0660018920898,7299000,40.2683753967285
"2012-03-28",43.3800010681152,43.4739990234375,42.4809989929199,42.7519989013672,6837000,39.9747619628906
"2012-03-29",42.4620018005371,42.8320007324219,42.1580009460449,42.8219985961914,5092000,40.0402374267578
"2012-03-30",42.8629989624023,42.8709983825684,42,42.0540008544922,10180000,39.3221244812012
"2012-04-02",42.1839981079102,43.4339981079102,41.9000015258789,43.2050018310547,8944000,40.3983535766602
"2012-04-03",43.1710014343262,44.060001373291,42.9039993286133,43.8019981384277,11526000,40.9565734863281
"2012-04-04",43.4389991760254,43.6500015258789,42.6129989624023,43.0940017700195,9824000,40.3221893310547
"2012-04-05",43.0480003356934,44.2200012207031,42.8689994812012,43.9850006103516,8506000,41.1558570861816
"2012-04-09",43.2939987182617,44.2879981994629,43.2150001525879,43.9290008544922,8574000,41.1034736633301
"2012-04-10",43.9290008544922,44.0950012207031,42.4189987182617,42.4729995727539,12612000,39.7411231994629
"2012-04-11",42.9570007324219,43.242000579834,42.7220001220703,43.0040016174316,5751000,40.2379608154297
"2012-04-12",43.0509986877441,43.4220008850098,42.9700012207031,43.3979988098145,5312000,40.6066131591797
"2012-04-13",43.3629989624023,44.3800010681152,43.0989990234375,44.0460014343262,10572000,41.2129287719727
"2012-04-16",44.0870018005371,44.1469993591309,42.9010009765625,43.265998840332,7687000,40.4831161499023
