"Index","ABBV.Open","ABBV.High","ABBV.Low","ABBV.Close","ABBV.Volume","ABBV.Adjusted"
"2015-04-28",64.5999984741211,66.4899978637695,64.1999969482422,66.4899978637695,13084900,46.2896728515625
"2015-04-29",65.6999969482422,66.1800003051758,65.5100021362305,65.629997253418,9864300,45.6909599304199
"2015-04-30",65.3899993896484,65.9199981689453,64.3199996948242,64.6600036621094,10298600,45.0156555175781
"2015-05-01",65.0899963378906,65.5,63.8800010681152,64.3199996948242,9870800,44.7789535522461
"2015-05-04",64.3199996948242,65.4400024414062,64.0100021362305,64.6800003051758,8493500,45.0295791625977
"2015-05-05",64.1999969482422,64.9000015258789,63.7799987792969,63.8600006103516,7635900,44.4587059020996
"2015-05-06",64.1100006103516,64.5299987792969,63.4000015258789,63.939998626709,8476300,44.5143928527832
"2015-05-07",63.5900001525879,64.8099975585938,63.5900001525879,64.6999969482422,8638200,45.0434951782227
"2015-05-08",65.0999984741211,65.8000030517578,64.9000015258789,65.2399978637695,7541100,45.4194450378418
"2015-05-11",65.1900024414062,65.8000030517578,65.0800018310547,65.1999969482422,7978700,45.3915977478027
"2015-05-12",64.75,65.2699966430664,64.5899963378906,64.8099975585938,5927000,45.1200866699219
"2015-05-13",64.9800033569336,65.3199996948242,64.629997253418,65.3000030517578,8519200,45.4612083435059
"2015-05-14",65.8600006103516,66.2699966430664,64.9400024414062,65.9700012207031,5868900,45.9276657104492
"2015-05-15",65.9300003051758,66.5199966430664,65.9100036621094,65.9899978637695,6786400,45.9415855407715
"2015-05-18",65.7900009155273,65.9100036621094,65.1399993896484,65.6100006103516,7858100,45.6770477294922
"2015-05-19",65.7099990844727,66.120002746582,65.4000015258789,65.7300033569336,7674600,45.760570526123
"2015-05-20",65.9199981689453,66.1999969482422,65.3899993896484,65.8899993896484,9956000,45.8719673156738
"2015-05-21",65.4499969482422,65.8099975585938,64.870002746582,65.6500015258789,10553400,45.7048873901367
"2015-05-22",65.4800033569336,65.870002746582,65.3099975585938,65.4800033569336,14041500,45.586540222168
"2015-05-26",65.7200012207031,67,65.6600036621094,66.0999984741211,21034300,46.0181694030762
"2015-05-27",66.75,67.9899978637695,66.5699996948242,67.379997253418,40778800,46.909294128418
"2015-05-28",67.4199981689453,67.5299987792969,66.629997253418,67.4700012207031,12891500,46.9719467163086
"2015-05-29",67.2200012207031,67.5199966430664,66.3899993896484,66.5899963378906,9451000,46.3592872619629
"2015-06-01",66.8000030517578,67.2600021362305,66.2600021362305,66.9300003051758,12426700,46.596004486084
"2015-06-02",66.6999969482422,67.2300033569336,66.3300018310547,66.620002746582,11133200,46.3801956176758
"2015-06-03",66.9000015258789,67.3000030517578,66.620002746582,67.0100021362305,20804000,46.6517105102539
"2015-06-04",66.5500030517578,67.870002746582,66.5199966430664,67.4199981689453,10539000,46.9371337890625
"2015-06-05",66.9800033569336,67.7600021362305,66.620002746582,67.4000015258789,8908900,46.9232177734375
"2015-06-08",67.8600006103516,68.1999969482422,67.5299987792969,67.7900009155273,10276700,47.1947288513184
"2015-06-09",67.5199966430664,68.0800018310547,67.5100021362305,67.6699981689453,8132800,47.1111946105957
"2015-06-10",67.6600036621094,68.4400024414062,67.5400009155273,68.2399978637695,7349300,47.5080108642578
"2015-06-11",68.6699981689453,68.6699981689453,67.6500015258789,68.0400009155273,7552200,47.3687858581543
"2015-06-12",67.8899993896484,67.9300003051758,66.5899963378906,67.0500030517578,8249900,46.679557800293
"2015-06-15",66.6600036621094,67.0500030517578,66.0999984741211,66.9100036621094,7028400,46.5820960998535
"2015-06-16",66.7200012207031,67.4000015258789,66.620002746582,66.7699966430664,5200700,46.4846115112305
"2015-06-17",66.9700012207031,67.9899978637695,66.879997253418,67.7699966430664,7377100,47.180793762207
"2015-06-18",67.7900009155273,69.0699996948242,67.7900009155273,68.9800033569336,9079000,48.0232009887695
"2015-06-19",68.5,69.75,68.5,69.4800033569336,9979500,48.3712844848633
"2015-06-22",69.8499984741211,70.5999984741211,69.7300033569336,70.120002746582,10124900,48.8168487548828
"2015-06-23",70.0100021362305,70.4899978637695,69.5699996948242,70.0199966430664,8720000,48.7472381591797
"2015-06-24",70.5199966430664,70.75,69.0299987792969,69.2200012207031,9308200,48.1902656555176
"2015-06-25",69.6699981689453,70.379997253418,69.2900009155273,69.8199996948242,6191200,48.6079902648926
"2015-06-26",69.9499969482422,70.5999984741211,69.6800003051758,70.4599990844727,9669500,49.0535545349121
"2015-06-29",69.2699966430664,70.0199966430664,67.0800018310547,67.1800003051758,12057200,46.7700462341309
"2015-06-30",68,68.2200012207031,66.6600036621094,67.1900024414062,11459600,46.7770118713379
"2015-07-01",67.9000015258789,68.5999984741211,67.6800003051758,68.5100021362305,7694900,47.6959838867188
"2015-07-02",68.6800003051758,68.9000015258789,67.7900009155273,68.2099990844727,6245700,47.487133026123
"2015-07-06",67.5299987792969,69,67.4899978637695,68.2200012207031,17029100,47.4940872192383
"2015-07-07",68.4199981689453,68.7900009155273,67.3199996948242,68.5599975585938,7821600,47.7307929992676
"2015-07-08",67.7900009155273,68.4400024414062,67.5800018310547,67.6600036621094,5027200,47.1042327880859
"2015-07-09",68.4800033569336,68.9199981689453,67.8000030517578,67.9700012207031,6516800,47.3200454711914
"2015-07-10",68.9400024414062,69.5,68.5299987792969,69.2300033569336,6891400,48.1972389221191
"2015-07-13",69.4199981689453,69.6999969482422,69.1699981689453,69.5699996948242,5507000,48.7933921813965
"2015-07-14",69.7099990844727,70.5199966430664,69.4000015258789,69.8000030517578,6628300,48.9547157287598
"2015-07-15",69.8099975585938,70.0400009155273,69.3099975585938,69.75,16761400,48.9196319580078
"2015-07-16",70.1399993896484,70.3000030517578,69.8300018310547,69.9899978637695,6843800,49.0879783630371
"2015-07-17",69.9899978637695,70.129997253418,69.6999969482422,69.9899978637695,6141200,49.0879783630371
"2015-07-20",70,71.1100006103516,69.8600006103516,70.8000030517578,9633000,49.656078338623
"2015-07-21",70.8099975585938,71.5999984741211,70.2200012207031,70.5400009155273,5028500,49.4737167358398
"2015-07-22",70.2600021362305,70.6500015258789,70.0299987792969,70.5599975585938,5701700,49.4877395629883
"2015-07-23",70.25,70.9300003051758,70.1399993896484,70.5199966430664,5636600,49.4596900939941
"2015-07-24",67.5299987792969,69.0199966430664,67.3499984741211,68.0800018310547,13495200,47.7483825683594
"2015-07-27",68.4599990844727,70.9599990844727,68.4599990844727,69.3399963378906,12841500,48.6320915222168
"2015-07-28",69.5,71.4400024414062,69.0800018310547,71.2300033569336,10098300,49.9576454162598
"2015-07-29",71.2900009155273,71.5100021362305,70.7399978637695,70.7699966430664,6793300,49.6350250244141
"2015-07-30",70.8600006103516,70.879997253418,69.2699966430664,70.1600036621094,6820400,49.2072067260742
"2015-07-31",70.379997253418,70.379997253418,69.7300033569336,70.0100021362305,6181300,49.101993560791
"2015-08-03",70.1900024414062,70.7900009155273,69.2799987792969,69.7300033569336,9872300,48.9056167602539
"2015-08-04",70.0400009155273,70.3899993896484,69.6699981689453,69.9499969482422,5410900,49.0599098205566
"2015-08-05",70.0999984741211,70.6399993896484,70.0500030517578,70.3000030517578,10090200,49.3053817749023
"2015-08-06",70.370002746582,70.7799987792969,68.8000030517578,69.2399978637695,6172200,48.5619506835938
"2015-08-07",69.0800018310547,69.3000030517578,67.7699966430664,68.620002746582,6214500,48.1271209716797
"2015-08-10",68.9199981689453,69.4300003051758,68.5,69.2099990844727,8189400,48.5409164428711
"2015-08-11",68.5,69.2900009155273,67.9400024414062,68.25,7473200,47.8676109313965
"2015-08-12",67.8300018310547,68.9199981689453,67.2399978637695,68.75,8337600,48.2182769775391
"2015-08-13",68.6800003051758,69.0899963378906,68.2099990844727,68.5400009155273,7184900,48.0709953308105
"2015-08-14",68.5599975585938,69.4400024414062,68.4100036621094,68.6500015258789,5864800,48.1481552124023
"2015-08-17",68.7099990844727,69.8199996948242,68.3000030517578,69.370002746582,17669900,48.653133392334
"2015-08-18",69.4199981689453,69.7399978637695,68.6699981689453,68.8600006103516,6376500,48.2954330444336
"2015-08-19",68.75,69.0800018310547,68.2099990844727,68.5899963378906,6270300,48.106071472168
"2015-08-20",68,68.4300003051758,67.4800033569336,67.4800033569336,9600900,47.327564239502
"2015-08-21",66.7399978637695,67.1600036621094,65.8300018310547,65.9000015258789,16277100,46.2194175720215
"2015-08-24",61.1699981689453,64.8499984741211,53.8699989318848,63.4500007629395,24292600,44.5010948181152
"2015-08-25",65.1100006103516,65.120002746582,60.6500015258789,60.7099990844727,15267000,42.5793762207031
"2015-08-26",62.4700012207031,63.2200012207031,60.8800010681152,63.1399993896484,15289600,44.2836799621582
"2015-08-27",64.0299987792969,64.5999984741211,63,64.5100021362305,12592100,45.2445335388184
"2015-08-28",63.9099998474121,64.7799987792969,63.439998626709,63.9799995422363,7316400,44.8728141784668
"2015-08-31",64.1399993896484,64.3099975585938,62.25,62.4099998474121,15581100,43.7716865539551
"2015-09-01",61,61.6300010681152,60.1599998474121,60.5,12703200,42.4320869445801
"2015-09-02",61.560001373291,61.5999984741211,60.2799987792969,60.9799995422363,12044500,42.7687454223633
"2015-09-03",61.4500007629395,62.2799987792969,61.3499984741211,61.5800018310547,11777400,43.1895599365234
"2015-09-04",60.6500015258789,60.7999992370605,58.9599990844727,59.7700004577637,9281400,41.9201049804688
"2015-09-08",60.2200012207031,60.939998626709,59.9099998474121,60.5699996948242,9263200,42.4811859130859
"2015-09-09",61.5200004577637,61.5200004577637,59.1100006103516,59.2599983215332,8436900,41.5624046325684
"2015-09-10",59.3600006103516,60.1300010681152,58.8899993896484,59.5800018310547,9306600,41.7868423461914
"2015-09-11",59.6199989318848,59.7599983215332,58.9700012207031,59.3499984741211,9365400,41.6255302429199
"2015-09-14",59.4300003051758,59.6199989318848,57.5400009155273,58.939998626709,9095600,41.3379821777344
"2015-09-15",58.9799995422363,59.439998626709,58.3699989318848,59.2000007629395,10474700,41.5203285217285
"2015-09-16",59.5,59.6399993896484,58.6300010681152,59.5099983215332,8044200,41.7377471923828
"2015-09-17",59.560001373291,60.9199981689453,59.3899993896484,59.8600006103516,10281700,41.9832305908203
"2015-09-18",59.4199981689453,61.8300018310547,58.9700012207031,61.2200012207031,28957000,42.9370765686035
"2015-09-21",61.2400016784668,61.7400016784668,59.2900009155273,59.3899993896484,11038100,41.6535873413086
"2015-09-22",58.1699981689453,58.2599983215332,56.9099998474121,57.7400016784668,14192000,40.496337890625
"2015-09-23",57.9000015258789,58.4000015258789,57.1500015258789,57.4300003051758,9827000,40.2789306640625
"2015-09-24",56.9300003051758,57.4799995422363,55.9199981689453,56.5699996948242,8625500,39.6757545471191
"2015-09-25",57.8400001525879,57.8800010681152,55.0800018310547,55.7400016784668,8673500,39.0936431884766
"2015-09-28",55.3899993896484,55.4300003051758,52.3400001525879,52.5,15123000,36.821231842041
"2015-09-29",53.0999984741211,54.189998626709,51.8800010681152,52.7900009155273,12842800,37.0246238708496
"2015-09-30",53.5400009155273,54.5,53.3600006103516,54.4099998474121,11895500,38.1608276367188
"2015-10-01",54.6800003051758,55.2299995422363,53.9300003051758,55.1300010681152,9255800,38.6658058166504
"2015-10-02",53.8699989318848,55.8499984741211,53.7200012207031,55.8199996948242,6942600,39.1497383117676
"2015-10-05",56.3899993896484,56.9500007629395,55.439998626709,56.6800003051758,9332800,39.7529067993164
"2015-10-06",56.2599983215332,56.6699981689453,53.9599990844727,55.0800018310547,9008300,38.6307373046875
"2015-10-07",54.8499984741211,56.5499992370605,53.9099998474121,55.6300010681152,11056100,39.016487121582
"2015-10-08",55.1300010681152,56.1599998474121,54.7999992370605,56.0400009155273,6737300,39.3040313720703
"2015-10-09",56.1800003051758,56.5,55.4700012207031,55.6399993896484,7178500,39.0234909057617
"2015-10-12",55.7999992370605,56.2700004577637,55.5200004577637,55.7700004577637,6515000,39.114673614502
"2015-10-13",55.1699981689453,55.3600006103516,53.7099990844727,53.7999992370605,9467900,38.0812454223633
"2015-10-14",54.0900001525879,54.6199989318848,53.5699996948242,53.939998626709,8727400,38.1803359985352
"2015-10-15",54.3199996948242,56.2000007629395,53.8499984741211,56.1399993896484,7781600,39.7375602722168
"2015-10-16",56.2900009155273,56.9700012207031,55.7900009155273,56.5299987792969,7342800,40.0136222839355
"2015-10-19",56.2900009155273,56.7000007629395,55.689998626709,56.1599998474121,6463000,39.7517204284668
"2015-10-20",56.1500015258789,56.3800010681152,54.6300010681152,54.8300018310547,6494600,38.8103065490723
"2015-10-21",55.2799987792969,55.6100006103516,53.0699996948242,53.8300018310547,11638800,38.102466583252
"2015-10-22",53.8800010681152,54.439998626709,45.4500007629395,48.2700004577637,46517700,34.166934967041
"2015-10-23",49.4099998474121,51.7299995422363,48.6399993896484,50.3400001525879,26214800,35.6321601867676
"2015-10-26",50.1699981689453,52.4799995422363,49.3499984741211,51.8699989318848,13890400,36.7151260375977
"2015-10-27",52.0099983215332,53.4900016784668,52.0099983215332,52.5800018310547,11710800,37.2176933288574
"2015-10-28",52.8199996948242,53.8400001525879,52.0800018310547,53.2599983215332,7869000,37.6990127563477
"2015-10-29",53.2000007629395,55.1800003051758,53.0200004577637,54.0999984741211,9304400,38.2935829162598
"2015-10-30",57.8699989318848,60.7299995422363,57.6599998474121,59.5499992370605,27465600,42.1512756347656
"2015-11-02",61.5999984741211,64.1999969482422,61.439998626709,63.3800010681152,17008700,44.8622665405273
"2015-11-03",63.1199989318848,63.7200012207031,61.9199981689453,62.4300003051758,8754700,44.1898231506348
"2015-11-04",62.4300003051758,64.1500015258789,62.2999992370605,63.7999992370605,10342600,45.159538269043
"2015-11-05",63.7000007629395,64.1800003051758,61.689998626709,62.7700004577637,10237200,44.430477142334
"2015-11-06",62.25,64.3000030517578,62.1300010681152,64.129997253418,7261100,45.3931159973145
"2015-11-09",63.6199989318848,64.129997253418,63.1100006103516,63.2299995422363,8239400,44.7560844421387
"2015-11-10",63.3300018310547,63.6199989318848,62.2799987792969,62.2999992370605,6897600,44.0977973937988
"2015-11-11",62.2000007629395,62.2700004577637,60.5699996948242,60.8600006103516,8212500,43.0785217285156
"2015-11-12",60.7900009155273,61.7299995422363,60.1500015258789,60.2299995422363,7765500,42.6325874328613
"2015-11-13",60.0099983215332,60.9700012207031,58.8899993896484,59.8600006103516,7834400,42.3706893920898
"2015-11-16",59.7400016784668,60.810001373291,59.560001373291,60.0099983215332,6965100,42.476863861084
"2015-11-17",60.0999984741211,61.7299995422363,59.7299995422363,60.3800010681152,8405400,42.7387580871582
"2015-11-18",60.2599983215332,61.060001373291,59.8499984741211,60.9900016784668,5470200,43.1705436706543
"2015-11-19",61.2200012207031,61.7299995422363,60.1399993896484,60.5499992370605,5571200,42.8590927124023
"2015-11-20",60.939998626709,61.3600006103516,60.5699996948242,61.1100006103516,7490200,43.2554779052734
"2015-11-23",61.310001373291,61.5299987792969,60.8400001525879,61.1500015258789,6405000,43.2837982177734
"2015-11-24",60.560001373291,61.6500015258789,60.5299987792969,61.1300010681152,5213500,43.2696380615234
"2015-11-25",61.0999984741211,61.1300010681152,60.2099990844727,60.2900009155273,4879800,42.6750526428223
"2015-11-27",60.1699981689453,60.4500007629395,59.6100006103516,60,2404100,42.4697761535645
"2015-11-30",59.9599990844727,60.2099990844727,57.9599990844727,58.1500015258789,12660200,41.1603050231934
"2015-12-01",58.2299995422363,59.0999984741211,57.1599998474121,59.0200004577637,11290500,41.7761192321777
"2015-12-02",59.1699981689453,59.3899993896484,57.3699989318848,57.7200012207031,7663000,40.8559417724609
"2015-12-03",57.7099990844727,57.75,55.5299987792969,56.1199989318848,9701500,39.7234039306641
"2015-12-04",56.5,57.4799995422363,56.2000007629395,57.1800003051758,6748100,40.4737091064453
"2015-12-07",57.9000015258789,57.9900016784668,55.7599983215332,56.2700004577637,7890900,39.8295860290527
"2015-12-08",55.560001373291,56.8699989318848,55.5099983215332,56.6699981689453,6896200,40.1127166748047
"2015-12-09",56.2799987792969,57.439998626709,55.7200012207031,56.0299987792969,6207900,39.6597023010254
"2015-12-10",56,56.6500015258789,55.6500015258789,55.7799987792969,6736900,39.4827537536621
"2015-12-11",55.7799987792969,55.7799987792969,53.8499984741211,54.0400009155273,9388600,38.2511215209961
"2015-12-14",53.7099990844727,55.4799995422363,53.2400016784668,55.439998626709,9419500,39.2420806884766
"2015-12-15",56.1500015258789,57,55.9099998474121,56.3899993896484,6990000,39.9145202636719
"2015-12-16",56.6699981689453,57.689998626709,56.2000007629395,57.6300010681152,6282500,40.7922286987305
"2015-12-17",57.6599998474121,57.9300003051758,56.3499984741211,56.3800010681152,7848900,39.9074478149414
"2015-12-18",55.9000015258789,56.0999984741211,55.3600006103516,55.7400016784668,13807000,39.4544219970703
"2015-12-21",56,56.2599983215332,55.7000007629395,56.2000007629395,4572100,39.7800445556641
"2015-12-22",56.5400009155273,57.9900016784668,56.4199981689453,57.5900001525879,8390800,40.7639198303223
"2015-12-23",57.8800010681152,58.6100006103516,57.6100006103516,58.5800018310547,6634400,41.4646797180176
"2015-12-24",58.3800010681152,58.7299995422363,58,58.4599990844727,2152900,41.3797225952148
"2015-12-28",58.2700004577637,58.9700012207031,57.7599983215332,58.75,5585800,41.5849990844727
"2015-12-29",59.0200004577637,59.7000007629395,59.0200004577637,59.4500007629395,5073900,42.0804862976074
"2015-12-30",59.4000015258789,60.1199989318848,59.310001373291,59.7999992370605,5220300,42.3282203674316
"2015-12-31",59.5,59.9300003051758,59.2000007629395,59.2400016784668,6104800,41.9318389892578
"2016-01-04",58.060001373291,58.3199996948242,56.4000015258789,57.6100006103516,10308400,40.7780723571777
"2016-01-05",57.9900016784668,58.25,56.8199996948242,57.3699989318848,7179600,40.6081886291504
"2016-01-06",56.3699989318848,57.560001373291,56.1800003051758,57.3800010681152,8952700,40.6152801513672
"2016-01-07",56.5200004577637,57.8400001525879,56.3400001525879,57.2099990844727,9292600,40.4949417114258
"2016-01-08",57.5499992370605,57.810001373291,55.4799995422363,55.6500015258789,7985200,39.3907203674316
"2016-01-11",55.8600006103516,55.9799995422363,52.8300018310547,53.8800010681152,10483300,38.1378746032715
"2016-01-12",54.4700012207031,54.9700012207031,53.5699996948242,54.8400001525879,6799600,38.8173828125
"2016-01-13",54.5499992370605,54.6199989318848,50.9799995422363,51.1800003051758,10432200,36.6072196960449
"2016-01-14",51.3199996948242,56.8300018310547,50.7099990844727,54.560001373291,16704900,39.0248107910156
"2016-01-15",53.0099983215332,57.4099998474121,53.0099983215332,57.3400001525879,27008800,41.0132522583008
"2016-01-19",57.5299987792969,57.7299995422363,54.2299995422363,54.9900016784668,13644500,39.3323860168457
"2016-01-20",54.2099990844727,57.9300003051758,53.7000007629395,57.1500015258789,11993100,40.8773460388184
"2016-01-21",57.2900009155273,58.7700004577637,56.9199981689453,58.3600006103516,12097000,41.7428131103516
"2016-01-22",59.0999984741211,59.4300003051758,57.8199996948242,58.8300018310547,10383800,42.078987121582
"2016-01-25",59.0299987792969,59.810001373291,58.1800003051758,58.6500015258789,9681900,41.9502410888672
"2016-01-26",59.0099983215332,59.2700004577637,57.2099990844727,58.2599983215332,7421100,41.6712799072266
"2016-01-27",58.3600006103516,58.9300003051758,56.4500007629395,57.1100006103516,9077700,40.8487319946289
"2016-01-28",57.2299995422363,57.7299995422363,54.7799987792969,55.8499984741211,10521100,39.9474983215332
"2016-01-29",53.4199981689453,55.310001373291,53.4199981689453,54.9000015258789,17768700,39.2680015563965
"2016-02-01",54.1599998474121,54.8800010681152,52.5099983215332,54.3899993896484,11693300,38.9032173156738
"2016-02-02",53.6399993896484,54.7799987792969,53.3199996948242,53.9500007629395,7918300,38.5885047912598
"2016-02-03",54.5299987792969,57.1800003051758,54.0499992370605,56.8400001525879,16435700,40.6556205749512
"2016-02-04",56.7400016784668,57.310001373291,55.3600006103516,56.7599983215332,10351200,40.5984001159668
"2016-02-05",56.25,56.3400001525879,52.6199989318848,53.1199989318848,13263200,37.9948234558105
"2016-02-08",52.5800018310547,54.0999984741211,51.939998626709,52.8899993896484,9369400,37.8303146362305
"2016-02-09",52.310001373291,53.939998626709,52.060001373291,53.4799995422363,7655800,38.2523193359375
"2016-02-10",54.1100006103516,54.689998626709,52.5499992370605,52.7200012207031,9302800,37.7087287902832
"2016-02-11",52.2999992370605,53.1199989318848,51.8199996948242,52.1800003051758,8551100,37.3224792480469
"2016-02-12",52.5299987792969,52.9700012207031,51.5999984741211,52.5800018310547,9976200,37.6085929870605
"2016-02-16",53.439998626709,53.8699989318848,52.7299995422363,53.5099983215332,8313000,38.2737884521484
"2016-02-17",54.3400001525879,55.1500015258789,53.3499984741211,55.0099983215332,10005600,39.3466720581055
"2016-02-18",55.5299987792969,55.5299987792969,54.1699981689453,54.5499992370605,6555000,39.0176658630371
"2016-02-19",54.5,55,53.9799995422363,54.2900009155273,8532500,38.8316917419434
"2016-02-22",54.2900009155273,55.3199996948242,53.7400016784668,55.2799987792969,9381800,39.539794921875
"2016-02-23",55.7000007629395,56.310001373291,55,55.0699996948242,8629700,39.3895950317383
"2016-02-24",54.6599998474121,55.0699996948242,54.0099983215332,54.8899993896484,6633800,39.2608528137207
"2016-02-25",55.1699981689453,56.2299995422363,54.4300003051758,56.2000007629395,7076300,40.1978569030762
"2016-02-26",56.2599983215332,56.7900009155273,55.7999992370605,56,5298000,40.0547866821289
"2016-02-29",55.8699989318848,56,54.4700012207031,54.6100006103516,8395100,39.0605735778809
"2016-03-01",54.7799987792969,56.3400001525879,54.2400016784668,56.3400001525879,7106000,40.2979774475098
"2016-03-02",56.1699981689453,56.4300003051758,55.4000015258789,55.7000007629395,7054800,39.8402061462402
"2016-03-03",55.689998626709,56.0900001525879,55.1500015258789,55.9300003051758,9283900,40.0047302246094
"2016-03-04",56,56.7000007629395,55.2999992370605,56.1500015258789,6439700,40.1620826721191
"2016-03-07",55.7000007629395,56.5,54.8300018310547,56.4000015258789,7741800,40.340892791748
"2016-03-08",56.1800003051758,56.4700012207031,55.2299995422363,55.3199996948242,5303700,39.5684089660645
"2016-03-09",55.5099983215332,56.6500015258789,55.0400009155273,56.3899993896484,8402500,40.3337478637695
"2016-03-10",56.560001373291,57.3699989318848,55.3199996948242,56.2299995422363,5627900,40.219295501709
"2016-03-11",56.4000015258789,57.8699989318848,56.3499984741211,57.7299995422363,6537400,41.2921981811523
"2016-03-14",57.6699981689453,57.7299995422363,56.9700012207031,57.2099990844727,4650800,40.9202575683594
"2016-03-15",56.6500015258789,56.9300003051758,55.1300010681152,55.6199989318848,5779600,39.7829933166504
"2016-03-16",55.5800018310547,56.5400009155273,55.25,56.310001373291,6245400,40.2765197753906
"2016-03-17",56.4599990844727,56.4599990844727,54.4099998474121,55.3199996948242,8308800,39.5684089660645
"2016-03-18",55.5900001525879,56.5999984741211,54.7999992370605,56.5699996948242,11029800,40.4624900817871
"2016-03-21",56.5200004577637,56.7799987792969,55.7299995422363,56.0099983215332,6632900,40.0619468688965
"2016-03-22",55.75,57.5400009155273,55.75,57.5,7661600,41.1276893615723
"2016-03-23",57.1599998474121,57.5,56.2200012207031,56.3600006103516,5116400,40.3122940063477
"2016-03-24",56.1399993896484,56.25,55.6699981689453,56.1199989318848,5278900,40.1406211853027
"2016-03-28",56.3499984741211,56.7000007629395,55.7999992370605,56.1100006103516,3803100,40.1334762573242
"2016-03-29",56.0999984741211,57.0999984741211,55.2200012207031,57.0499992370605,4567900,40.8058166503906
"2016-03-30",57.4300003051758,57.5299987792969,56.7200012207031,57,3650300,40.7700614929199
"2016-03-31",57.0200004577637,57.4599990844727,56.8199996948242,57.1199989318848,4930300,40.8558921813965
"2016-04-01",56.5800018310547,57.5699996948242,56.3600006103516,57.4199981689453,4525700,41.0704689025879
"2016-04-04",57.6399993896484,59.4000015258789,57.4900016784668,59.2099990844727,8108100,42.3507957458496
"2016-04-05",58.5400009155273,59.560001373291,58.0900001525879,58.5400009155273,6779400,41.8715629577637
"2016-04-06",58.5200004577637,59.9000015258789,58.5200004577637,59.8899993896484,6322800,42.8371696472168
"2016-04-07",59.4199981689453,59.9000015258789,58.7599983215332,59.2999992370605,7827600,42.4151649475098
"2016-04-08",59.4900016784668,59.7999992370605,58.1699981689453,58.4700012207031,5750000,41.8214988708496
"2016-04-11",58.5900001525879,59.25,58.25,58.5,4894000,41.842945098877
"2016-04-12",58.9799995422363,60.0499992370605,58.689998626709,59.8899993896484,7243700,42.8371696472168
"2016-04-13",59.8699989318848,60,58.7000007629395,59.060001373291,7023000,42.6494140625
"2016-04-14",59.1500015258789,59.4900016784668,59,59.2799987792969,5185600,42.8082809448242
"2016-04-15",59.5499992370605,59.7400016784668,58.7799987792969,59.5099983215332,4660800,42.9743843078613
"2016-04-18",59.5,60.3199996948242,59.2999992370605,59.8800010681152,6089400,43.2415771484375
"2016-04-19",60.0900001525879,61.2299995422363,59.6699981689453,60.1699981689453,6149300,43.4509811401367
"2016-04-20",60.1699981689453,61.1100006103516,59.9599990844727,60.4799995422363,4443600,43.6748390197754
"2016-04-21",60.5699996948242,61.4300003051758,60.5400009155273,61.3699989318848,5702400,44.3175430297852
"2016-04-22",61.2999992370605,61.9900016784668,60.9599990844727,61.4199981689453,5103000,44.3536605834961
"2016-04-25",61.1300010681152,61.2999992370605,60.75,60.9700012207031,4320500,44.0287055969238
"2016-04-26",60.9599990844727,61.2900009155273,60.5299987792969,60.9300003051758,4281700,43.9998092651367
"2016-04-27",60.9300003051758,61.4799995422363,60.25,60.7000007629395,6679200,43.8337173461914
"2016-04-28",58.560001373291,62.0999984741211,57.5299987792969,61.2000007629395,16235400,44.1947975158691
"2016-04-29",61.0299987792969,61.4500007629395,60.4799995422363,61,13052700,44.0503616333008
"2016-05-02",60.7900009155273,62,60.7000007629395,61.439998626709,9512000,44.3680953979492
"2016-05-03",60.9900016784668,62.0900001525879,60.7200012207031,61.7700004577637,9316600,44.6064071655273
"2016-05-04",61.2999992370605,61.6500015258789,61.0099983215332,61.4599990844727,8691400,44.3825454711914
"2016-05-05",61.4099998474121,62.4000015258789,61.0900001525879,62.3400001525879,8646200,45.0180244445801
"2016-05-06",62,62.75,61.6500015258789,62.5099983215332,10880700,45.1407814025879
"2016-05-09",62.3600006103516,63.8699989318848,62.2799987792969,63.7000007629395,9917400,46.0001373291016
"2016-05-10",63.5099983215332,63.7599983215332,63.3199996948242,63.7400016784668,12103400,46.0290222167969
"2016-05-11",63.7700004577637,63.8300018310547,62.6399993896484,62.7000007629395,9375200,45.2779846191406
"2016-05-12",62.8600006103516,63.0699996948242,62.3899993896484,62.4900016784668,9589500,45.1263465881348
"2016-05-13",62.1500015258789,62.8600006103516,61.8199996948242,62,7339600,44.7724914550781
"2016-05-16",61.9099998474121,62.6199989318848,61.5,62.4500007629395,6707400,45.097469329834
"2016-05-17",62.439998626709,62.7900009155273,58.5,60.25,31528900,43.5087585449219
"2016-05-18",59.8699989318848,60.7999992370605,59.560001373291,60.4599990844727,10622000,43.6604042053223
"2016-05-19",60.060001373291,60.3499984741211,58.9000015258789,59.2799987792969,9917900,42.8082809448242
"2016-05-20",59.6300010681152,60.0499992370605,59.0299987792969,59.689998626709,11259400,43.1043586730957
"2016-05-23",59.75,59.8400001525879,59.1300010681152,59.2999992370605,6468900,42.8227195739746
"2016-05-24",59.7299995422363,60.9099998474121,59.5200004577637,60.7000007629395,8888100,43.8337173461914
"2016-05-25",61.0800018310547,61.4700012207031,60.7900009155273,61.2200012207031,5857600,44.2092323303223
"2016-05-26",61,62.1699981689453,60.9000015258789,61.9000015258789,6537100,44.7002906799316
"2016-05-27",61.9900016784668,63.2000007629395,61.9000015258789,62.7099990844727,5768000,45.285213470459
"2016-05-31",62.7099990844727,63.4900016784668,62.6399993896484,62.9300003051758,7147900,45.4440765380859
