"Index","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted"
"2005-11-04",53.7599983215332,53.939998626709,53.4000015258789,53.5499992370605,3205900,33.4194259643555
"2005-11-07",53.75,54.6599998474121,53.4000015258789,54.25,3193200,33.8562660217285
"2005-11-08",54.25,54.689998626709,53.7299995422363,54.25,3602200,33.8562660217285
"2005-11-09",54.2599983215332,54.5400009155273,53.8499984741211,54.0999984741211,2819200,33.7626495361328
"2005-11-10",53.9300003051758,54.9099998474121,53.8199996948242,54.689998626709,2939600,34.1308517456055
"2005-11-11",54.8199996948242,54.9900016784668,54.2799987792969,54.8699989318848,1872100,34.2432022094727
"2005-11-14",54.7999992370605,55.4900016784668,54.6199989318848,55.4300003051758,3049000,34.5926818847656
"2005-11-15",55.4000015258789,55.9599990844727,55.3800010681152,55.9000015258789,3922000,34.8859901428223
"2005-11-16",55.9000015258789,57.2599983215332,55.9000015258789,56.7299995422363,4577900,35.4039916992188
"2005-11-17",56.9799995422363,57.5,56.5800018310547,57.4700012207031,4288900,35.8658027648926
"2005-11-18",58,58,56.8699989318848,57.2799987792969,4075200,35.7472267150879
"2005-11-21",57.0999984741211,57.810001373291,56.689998626709,57.7099990844727,2666000,36.0155830383301
"2005-11-22",57.7099990844727,58.9000015258789,57.4000015258789,58.7599983215332,3216900,36.6708679199219
"2005-11-23",58.5999984741211,58.6100006103516,57.8600006103516,58.0099983215332,2714000,36.2028121948242
"2005-11-25",58.0200004577637,58.4799995422363,57.8899993896484,57.9500007629395,815500,36.1653709411621
"2005-11-28",57.9799995422363,58.2200012207031,57.1199989318848,57.4500007629395,2200900,35.8533210754395
"2005-11-29",57.4500007629395,57.7999992370605,56.939998626709,57.0999984741211,3592600,35.6348915100098
"2005-11-30",57.25,57.9900016784668,57.2000007629395,57.7799987792969,2709000,36.059268951416
"2005-12-01",58,59.0299987792969,57.8400001525879,59,3140300,36.8206558227539
"2005-12-02",58.9000015258789,59.4500007629395,58.4000015258789,58.810001373291,2262100,36.7020683288574
"2005-12-05",58.6500015258789,59.1399993896484,57.8199996948242,58.3300018310547,3191600,36.4025115966797
"2005-12-06",58.25,59.2900009155273,57.9900016784668,58.7999992370605,2689400,36.6958312988281
"2005-12-07",58.7999992370605,59.0800018310547,57.5,57.7799987792969,3164300,36.059268951416
"2005-12-08",57.6300010681152,58.189998626709,57.0699996948242,57.3400001525879,2813800,35.7846832275391
"2005-12-09",57.5900001525879,58.4099998474121,57.310001373291,58.0900001525879,2288300,36.2527465820312
"2005-12-12",58.0200004577637,58.5400009155273,58,58.0299987792969,1381800,36.2152938842773
"2005-12-13",57.9300003051758,59.4199981689453,57.7999992370605,58.9700012207031,2670600,36.8019371032715
"2005-12-14",58.7299995422363,59,58.0999984741211,58.75,2373800,36.664623260498
"2005-12-15",59.0499992370605,59.5,58.6199989318848,58.7099990844727,2555400,36.6396598815918
"2005-12-16",59,59.75,58.8199996948242,59.6399993896484,5106100,37.2200469970703
"2005-12-19",58.6500015258789,59,56.3600006103516,56.8300018310547,5652600,35.4663887023926
"2005-12-20",57,57.7200012207031,56.5800018310547,56.7400016784668,3488000,35.4102249145508
"2005-12-21",57.0999984741211,57.7400016784668,56.7599983215332,57.0800018310547,2874900,35.6224174499512
"2005-12-22",57.4000015258789,58.7099990844727,57.3300018310547,58.4500007629395,3101000,36.4774131774902
"2005-12-23",58.4599990844727,58.8499984741211,58.2400016784668,58.5099983215332,1331800,36.5148429870605
"2005-12-27",58.5200004577637,59.3899993896484,57.8800010681152,57.8899993896484,2143000,36.1279144287109
"2005-12-28",58.0499992370605,58.189998626709,57.3699989318848,57.8400001525879,2213900,36.0967025756836
"2005-12-29",57.9000015258789,58.7900009155273,57.8800010681152,58.1399993896484,1619900,36.2839202880859
"2005-12-30",57.8499984741211,58.0999984741211,57.5699996948242,57.7700004577637,2047500,36.0530166625977
"2006-01-03",57.8699989318848,58.1100006103516,57.0499992370605,57.7999992370605,3697500,36.0717506408691
"2006-01-04",57.9500007629395,59.4300003051758,57.5499992370605,59.2700004577637,4577200,36.9891471862793
"2006-01-05",59.0200004577637,59.8600006103516,59,59.2700004577637,4590700,36.9891471862793
"2006-01-06",59.4700012207031,60.7599983215332,59.3800010681152,60.4500007629395,5692300,37.7255516052246
"2006-01-09",60.4500007629395,61.6800003051758,60.4500007629395,61.5499992370605,4408800,38.4120407104492
"2006-01-10",61.3499984741211,61.5200004577637,60.6399993896484,61.2999992370605,3188100,38.2560157775879
"2006-01-11",60.8699989318848,61.6399993896484,60.7000007629395,61.3300018310547,2755600,38.2747459411621
"2006-01-12",61.2299995422363,62.6599998474121,61.1100006103516,62.2099990844727,5322500,38.8239479064941
"2006-01-13",62.0200004577637,62.4900016784668,61.8699989318848,62.3300018310547,1936700,38.8988304138184
"2006-01-17",61.689998626709,63.1500015258789,61.6500015258789,62.9599990844727,3623200,39.2919883728027
"2006-01-18",62.3600006103516,62.7200012207031,61.7000007629395,61.8699989318848,3651400,38.7656745910645
"2006-01-19",62.0499992370605,63,61.9000015258789,62.5099983215332,2375600,39.1666946411133
"2006-01-20",62.5099983215332,62.5099983215332,60.4799995422363,60.7799987792969,4439700,38.0827102661133
"2006-01-23",60.75,61.439998626709,60.2599983215332,61.0400009155273,2706500,38.2456283569336
"2006-01-24",60.7900009155273,61.8600006103516,60.75,61.3499984741211,3291600,38.4398727416992
"2006-01-25",61.5,63.25,61.1100006103516,62.0699996948242,4772400,38.890998840332
"2006-01-26",63.2999992370605,65.4400024414062,62.2999992370605,65.1699981689453,10318100,40.8333511352539
"2006-01-27",65.9000015258789,68.370002746582,65.1500015258789,67.5299987792969,7587800,42.3120422363281
"2006-01-30",66.5299987792969,68.120002746582,66.3199996948242,67.0100021362305,5077400,41.9862213134766
"2006-01-31",67,68.1699981689453,66.6399993896484,67.9000015258789,5655000,42.5438804626465
"2006-02-01",68.0999984741211,69.3399963378906,67.9000015258789,69.2399978637695,4826100,43.383472442627
"2006-02-02",68.75,69.0999984741211,67.9899978637695,68.3899993896484,4605500,42.850902557373
"2006-02-03",68.1999969482422,68.9700012207031,67.75,68.129997253418,3529800,42.6879844665527
"2006-02-06",68.5,68.8199996948242,68,68.6999969482422,3745900,43.0451316833496
"2006-02-07",68.3000030517578,68.3399963378906,66.9300003051758,67.1600036621094,4908000,42.0802230834961
"2006-02-08",67.75,68.8899993896484,67.3600006103516,68.8099975585938,3567300,43.1140441894531
"2006-02-09",69,69.75,68.2300033569336,68.4499969482422,4016900,42.8884963989258
"2006-02-10",68.1500015258789,68.870002746582,67.7799987792969,68.75,3167900,43.0764541625977
"2006-02-13",68.3000030517578,69.0599975585938,67.879997253418,68.620002746582,2838400,42.9950065612793
"2006-02-14",69,70.4100036621094,68.2300033569336,70.2200012207031,4532100,43.9975090026855
"2006-02-15",69.9300003051758,71.6500015258789,69.9000015258789,71.5999984741211,4396500,44.8621597290039
"2006-02-16",71.7900009155273,72,71.3899993896484,71.9599990844727,3483300,45.0877418518066
"2006-02-17",72,72.3899993896484,71.7099990844727,72.0500030517578,4767900,45.1441383361816
"2006-02-21",72,72.7900009155273,71.6800003051758,72.5899963378906,3956800,45.4824676513672
"2006-02-22",72.5899963378906,73.7300033569336,72.5400009155273,73.0599975585938,5532000,45.776969909668
"2006-02-23",73.0699996948242,73.0899963378906,71.9000015258789,72.3499984741211,4974100,45.3320999145508
"2006-02-24",72.5,72.9199981689453,71.7600021362305,72.6999969482422,2921600,45.5513954162598
"2006-02-27",73.3000030517578,73.9899978637695,73,73.5,3217800,46.0526542663574
"2006-02-28",73.0999984741211,73.3600006103516,72.4000015258789,73.0800018310547,4444300,45.7894706726074
"2006-03-01",73.129997253418,74.9400024414062,72.9499969482422,74.3899993896484,4179000,46.6103019714355
"2006-03-02",74.1399993896484,74.620002746582,73.8099975585938,74.3399963378906,2247700,46.5789756774902
"2006-03-03",74.3499984741211,75.5,74.1100006103516,74.6100006103516,3396700,46.748119354248
"2006-03-06",74.629997253418,74.879997253418,72.5,73.2200012207031,5496900,45.8772315979004
"2006-03-07",73.0100021362305,74.0199966430664,72.2099990844727,73.0400009155273,4904700,45.7644233703613
"2006-03-08",73.0400009155273,73.0500030517578,70.3399963378906,72.4000015258789,7726000,45.3634223937988
"2006-03-09",72.4300003051758,72.5199966430664,71.25,71.4000015258789,5101600,44.7368469238281
"2006-03-10",71.3499984741211,72.0100021362305,70.379997253418,70.9499969482422,5996900,44.454891204834
"2006-03-13",71.4499969482422,71.75,70.7900009155273,71,3401500,44.4862327575684
"2006-03-14",71,72.2799987792969,71,71.9400024414062,4048600,45.0752029418945
"2006-03-15",72.1100006103516,74.6999969482422,71.9400024414062,74.2900009155273,5208400,46.5476379394531
"2006-03-16",74.9300003051758,75.3899993896484,74.379997253418,74.9000015258789,5802800,46.9298248291016
"2006-03-17",75.5800018310547,76.3499984741211,74.4499969482422,76.2300033569336,7015500,47.7631950378418
"2006-03-20",76.879997253418,77.1100006103516,75.629997253418,75.8499984741211,4217900,47.5250778198242
"2006-03-21",75.9000015258789,76.2699966430664,74.1900024414062,74.3099975585938,4594300,46.5601615905762
"2006-03-22",74.5999984741211,76.4499969482422,74.379997253418,76.2099990844727,3635900,47.7506408691406
"2006-03-23",76.4000015258789,77.2099990844727,75.75,76.2600021362305,4874800,47.781982421875
"2006-03-24",76.2600021362305,76.6600036621094,75.1699981689453,75.5,4318300,47.3057899475098
"2006-03-27",75.879997253418,76.1600036621094,75.0299987792969,75.379997253418,2579100,47.2306022644043
"2006-03-28",75.5500030517578,76.2300033569336,74.7099990844727,74.870002746582,3726500,46.9110679626465
"2006-03-29",73.25,73.9800033569336,72.5500030517578,73.6699981689453,6587800,46.1591873168945
"2006-03-30",73.6500015258789,74.3499984741211,72.1600036621094,72.4000015258789,5282400,45.3634223937988
"2006-03-31",72.4000015258789,72.4599990844727,71.3000030517578,71.8099975585938,4316800,44.9937553405762
"2006-04-03",72.7099990844727,75.4800033569336,72.5599975585938,73.5,5884900,46.0526542663574
"2006-04-04",74.0999984741211,75.5199966430664,73.4899978637695,75.3000030517578,4606000,47.1804656982422
"2006-04-05",75.5,76.1500015258789,74.5999984741211,75.8000030517578,4758400,47.4937477111816
"2006-04-06",75.5,76.0800018310547,75.0100021362305,75.6500015258789,3679300,47.3997688293457
"2006-04-07",75.5999984741211,76.0500030517578,74.6600036621094,74.9199981689453,4262900,46.9423828125
"2006-04-10",74.9300003051758,75.9199981689453,74.9199981689453,75.4499969482422,4038400,47.2744522094727
"2006-04-11",76.2200012207031,76.7399978637695,75.5,76.6600036621094,5325200,48.0326080322266
"2006-04-12",76.8399963378906,78.25,76.8399963378906,77.8399963378906,6412900,48.7719612121582
"2006-04-13",77.1999969482422,77.7699966430664,76.4100036621094,76.9400024414062,4209000,48.2080421447754
"2006-04-17",77.4899978637695,78.8000030517578,76.2900009155273,76.4499969482422,5459300,47.9010314941406
"2006-04-18",77.0500030517578,79.0999984741211,76.8199996948242,78.9100036621094,7702400,49.4423828125
"2006-04-19",79.0500030517578,79.9499969482422,78.3499984741211,78.9700012207031,4647200,49.47998046875
"2006-04-20",78.9899978637695,79.3199996948242,77.25,77.9700012207031,3850300,49.0085487365723
"2006-04-21",79.4499969482422,80,77.5999984741211,77.870002746582,6891700,48.9457054138184
"2006-04-24",78.25,79.7200012207031,76.7300033569336,77.379997253418,11219800,48.6376953125
"2006-04-25",77.2799987792969,77.2799987792969,74.7699966430664,74.9300003051758,7536800,47.0977439880371
"2006-04-26",76.0599975585938,76.8000030517578,75.6100006103516,75.9499969482422,4612700,47.7388610839844
"2006-04-27",74.9899978637695,75.6500015258789,73.8499984741211,75.0599975585938,6142000,47.1794395446777
"2006-04-28",75.5,76.0999984741211,75.0999984741211,75.7399978637695,4432600,47.606876373291
"2006-05-01",76.1999969482422,76.6100006103516,75.4100036621094,75.629997253418,4253000,47.5377311706543
"2006-05-02",75.9400024414062,77.6600036621094,75.8199996948242,77.4800033569336,3857400,48.7005653381348
"2006-05-03",77.9499969482422,78.2300033569336,76.5999984741211,78.0999984741211,3639700,49.0902824401855
"2006-05-04",78.5,79.129997253418,78.3199996948242,78.8099975585938,3640800,49.5365295410156
"2006-05-05",79.5800018310547,80.8899993896484,79.4000015258789,79.9800033569336,6022400,50.2719535827637
"2006-05-08",79.9899978637695,80.120002746582,78.9100036621094,79.9000015258789,2725300,50.2216835021973
"2006-05-09",80,81.1399993896484,79.9899978637695,81.1399993896484,2969200,51.0010871887207
"2006-05-10",81.3899993896484,82.0299987792969,80.25,80.9700012207031,3969300,50.8942337036133
"2006-05-11",80.9700012207031,81.3000030517578,79.3399963378906,79.620002746582,4367800,50.0456809997559
"2006-05-12",79.25,79.5,77.6800003051758,77.8099975585938,4548700,48.9079856872559
"2006-05-15",77.8099975585938,77.9000015258789,76.2200012207031,77.4700012207031,4918300,48.6942901611328
"2006-05-16",77.9599990844727,78.9700012207031,77.120002746582,77.3399963378906,3756000,48.6125526428223
"2006-05-17",76.3899993896484,77.1600036621094,75.0100021362305,75.9100036621094,6110900,47.7137184143066
"2006-05-18",76.0899963378906,76.4499969482422,74.3499984741211,74.620002746582,6260200,46.9029006958008
"2006-05-19",74.9899978637695,75.0800018310547,72.0999984741211,72.7799987792969,10337300,45.7463302612305
"2006-05-22",72,73.379997253418,71.9499969482422,72.870002746582,7251400,45.8029136657715
"2006-05-23",73.7099990844727,74.75,73.6699981689453,73.7200012207031,5703600,46.3371887207031
"2006-05-24",73.4000015258789,75.1999969482422,72.1800003051758,73.5899963378906,6460100,46.2554779052734
"2006-05-25",73.7200012207031,74.0800018310547,72.4400024414062,73.9599990844727,3761000,46.4880523681641
"2006-05-26",74.25,74.8199996948242,73.3300018310547,74.4199981689453,2748000,46.777172088623
"2006-05-30",74.4300003051758,74.4400024414062,72.0599975585938,72.1600036621094,4130200,45.356632232666
"2006-05-31",72.5800018310547,73.4199981689453,71.4000015258789,72.9499969482422,4032900,45.853214263916
"2006-06-01",72.7099990844727,73.4700012207031,71.8600006103516,73.2900009155273,2910300,46.0669174194336
"2006-06-02",73.5500030517578,73.5500030517578,72.129997253418,72.8099975585938,3730500,45.7651786804199
"2006-06-05",72.8000030517578,72.8099975585938,68.8099975585938,69.3300018310547,6863900,43.5778350830078
"2006-06-06",69.25,70.0199966430664,68.0999984741211,68.4800033569336,8730300,43.0435447692871
"2006-06-07",68.6999969482422,68.75,66.4100036621094,66.7399978637695,9781200,41.9498634338379
"2006-06-08",66.4000015258789,67.5400009155273,64.4100036621094,66.8899993896484,11897800,42.0441436767578
"2006-06-09",67.8899993896484,69.0500030517578,67.3000030517578,67.5199966430664,7943000,42.4401359558105
"2006-06-12",68.4000015258789,68.4000015258789,66.0599975585938,66.3199996948242,6336200,41.6858673095703
"2006-06-13",65.629997253418,67.5,65.4100036621094,66.3300018310547,6267800,41.6921653747559
"2006-06-14",65.9499969482422,67.5800018310547,65.9000015258789,67.4800033569336,5343500,42.4150123596191
"2006-06-15",68.5,71.0500030517578,68.5,70.8499984741211,8440000,44.5332336425781
"2006-06-16",70.8499984741211,71.370002746582,70.3499984741211,70.5500030517578,6861400,44.3446769714355
"2006-06-19",71,71.4499969482422,69.5,69.9499969482422,5340400,43.967529296875
"2006-06-20",70.379997253418,71.6399993896484,70.1999969482422,70.9899978637695,5368800,44.6212310791016
"2006-06-21",70.9899978637695,73.4499969482422,70.9800033569336,72.4700012207031,5502100,45.5514984130859
"2006-06-22",72.5999984741211,72.6600036621094,71.3600006103516,72.2799987792969,3356000,45.4320602416992
"2006-06-23",72.0500030517578,73.25,71.1500015258789,72.1399993896484,3331200,45.3440704345703
"2006-06-26",72.4000015258789,72.9599990844727,71.5800018310547,72.4800033569336,2525900,45.5577850341797
"2006-06-27",71.5999984741211,72.9700012207031,71.5199966430664,71.6500015258789,2586300,45.0360794067383
"2006-06-28",71.6600036621094,72.9300003051758,71.4100036621094,72.7099990844727,2921500,45.702335357666
"2006-06-29",72.8499984741211,74.6900024414062,72.6800003051758,74.4000015258789,5138200,46.7646026611328
"2006-06-30",74.9499969482422,74.9499969482422,73.4199981689453,74.4800033569336,3913600,46.8148994445801
"2006-07-03",74.9199981689453,75.4300003051758,74.4800033569336,74.7699966430664,1908300,46.9971694946289
"2006-07-05",73.6999969482422,73.8000030517578,72.879997253418,73.129997253418,5035500,45.9663505554199
"2006-07-06",73.120002746582,74.2399978637695,72.9499969482422,73.6500015258789,3175700,46.2931632995605
"2006-07-07",73.4000015258789,73.9400024414062,72.3600006103516,72.5800018310547,3333800,45.6206398010254
"2006-07-10",72.75,74.0999984741211,72.5,73.2699966430664,2609100,46.0543212890625
"2006-07-11",73.2799987792969,73.6100006103516,72.5899963378906,73.4000015258789,3400100,46.1360549926758
"2006-07-12",73.0199966430664,73.1999969482422,71.1399993896484,71.3099975585938,3876700,44.8223648071289
"2006-07-13",71.0599975585938,71.0699996948242,69.6500015258789,69.6999969482422,4981100,43.8103981018066
"2006-07-14",70,70.2900009155273,68.8000030517578,69.1900024414062,5557000,43.4898147583008
"2006-07-17",69.1900024414062,70.1900024414062,69,69.1900024414062,5693500,43.4898147583008
"2006-07-18",69.5999984741211,70.1500015258789,68.0599975585938,69.4700012207031,4852200,43.8559722900391
"2006-07-19",69.4700012207031,71.7900009155273,68.379997253418,71.120002746582,5557000,44.8976135253906
"2006-07-20",71.370002746582,71.870002746582,68.620002746582,69.0800018310547,7216100,43.6097793579102
"2006-07-21",71,71.0999984741211,67.0999984741211,68.3499984741211,14422200,43.1489295959473
"2006-07-24",69.4499969482422,70.5599975585938,68.2200012207031,70.5199966430664,7134900,44.5188217163086
"2006-07-25",70.5,71.0199966430664,69.3300018310547,70.6600036621094,5465200,44.6072235107422
"2006-07-26",70.7699966430664,70.9300003051758,69.8000030517578,70.129997253418,3526900,44.2726249694824
"2006-07-27",70.5,72.620002746582,70.2399978637695,70.7200012207031,6082600,44.6450958251953
"2006-07-28",71.3000030517578,71.7099990844727,70.4000015258789,71.2099990844727,3026700,44.9544143676758
"2006-07-31",71,71.6600036621094,70.4499969482422,70.870002746582,3414900,44.7398071289062
"2006-08-01",70.120002746582,70.4300003051758,69.120002746582,69.7099990844727,4513100,44.0074882507324
"2006-08-02",69.9199981689453,71.2099990844727,69.9199981689453,70.75,3056500,44.6640357971191
"2006-08-03",70.25,72.9000015258789,69.9199981689453,72.7300033569336,4899600,45.9140014648438
"2006-08-04",73.4700012207031,74.0800018310547,72.2399978637695,73.0999984741211,5194900,46.147575378418
"2006-08-07",73.129997253418,73.9199981689453,72.5299987792969,73.1800003051758,3873200,46.1980628967285
"2006-08-08",73.1900024414062,73.4300003051758,71.2699966430664,71.5999984741211,4139900,45.200626373291
"2006-08-09",72.3000030517578,72.3499984741211,68.4000015258789,68.5199966430664,8317100,43.256233215332
"2006-08-10",68.75,69.0400009155273,68.0599975585938,68.3199996948242,6736000,43.129997253418
"2006-08-11",68.1500015258789,68.2200012207031,66.1500015258789,67.0299987792969,7035500,42.3156242370605
"2006-08-14",67.5999984741211,68.6100006103516,65.5199966430664,65.9599990844727,8324400,41.64013671875
"2006-08-15",66.4599990844727,67.4599990844727,65.9000015258789,67.4100036621094,6886400,42.5555229187012
"2006-08-16",68.1699981689453,69.5500030517578,67.6600036621094,69.1100006103516,6774700,43.6287231445312
"2006-08-17",69.1100006103516,70.0400009155273,68.75,69.3600006103516,3738500,43.786548614502
"2006-08-18",69.75,69.75,67.6900024414062,68.3099975585938,5815800,43.123664855957
"2006-08-21",68.25,68.4300003051758,67.6100006103516,68.25,3925100,43.0857963562012
"2006-08-22",68.4199981689453,69.0999984741211,68.1100006103516,68.5,3695900,43.2436294555664
"2006-08-23",68.75,69.2099990844727,67.0800018310547,67.2099990844727,4547100,42.4292640686035
"2006-08-24",67.2099990844727,67.2200012207031,64.75,65.5,8911600,41.3497352600098
"2006-08-25",65.5,66.4599990844727,65.25,65.9899978637695,3964500,41.6590728759766
"2006-08-28",66.129997253418,66.9899978637695,65.8199996948242,66.0699996948242,3839300,41.7095909118652
"2006-08-29",66.2699966430664,66.4700012207031,65.1100006103516,65.4499969482422,4912700,41.3181915283203
"2006-08-30",65.0999984741211,65.7300033569336,64.8199996948242,65.0599975585938,4251500,41.0719757080078
"2006-08-31",65.3000030517578,66.5599975585938,64.9499969482422,66.3499984741211,6410000,41.8863525390625
"2006-09-01",66.6699981689453,67.8000030517578,65.9499969482422,67.2699966430664,5712000,42.4671249389648
"2006-09-05",68.8499984741211,69.870002746582,67.9599990844727,69.6800003051758,8504900,43.9885444641113
"2006-09-06",69.0100021362305,70.4000015258789,69.0100021362305,69.129997253418,5589300,43.6413536071777
"2006-09-07",68.4499969482422,68.6500015258789,67.6999969482422,67.7600021362305,5196300,42.7764701843262
"2006-09-08",68.0999984741211,68.1999969482422,67.2699966430664,67.3199996948242,4313000,42.4986991882324
"2006-09-11",67.0100021362305,67.0100021362305,65.3399963378906,65.5100021362305,7893300,41.3560409545898
"2006-09-12",65.75,66.0400009155273,64.5999984741211,65.1500015258789,12080000,41.1287879943848
"2006-09-13",65.1600036621094,67.1399993896484,65.1399993896484,66.3300018310547,7132700,41.873706817627
"2006-09-14",66.3300018310547,66.6699981689453,65.4499969482422,65.5100021362305,3498800,41.3560409545898
"2006-09-15",66.3000030517578,66.3000030517578,65.2900009155273,65.4300003051758,6408900,41.3055458068848
"2006-09-18",65.5100021362305,67.5999984741211,65.5,66.9899978637695,5674400,42.2903747558594
"2006-09-19",67.5500030517578,67.5999984741211,65.8899993896484,66.5599975585938,3997800,42.018928527832
"2006-09-20",66.9499969482422,67.25,65.8499984741211,65.879997253418,4903400,41.5896301269531
"2006-09-21",66.370002746582,66.3899993896484,64.2300033569336,64.5400009155273,8953900,40.7437019348145
"2006-09-22",64.5400009155273,64.6699981689453,62.0900001525879,62.7700004577637,11133500,39.6263084411621
"2006-09-25",62.9700012207031,64.9000015258789,62.7599983215332,64.3300018310547,7679700,40.6111221313477
"2006-09-26",64.3600006103516,66.5,64.2900009155273,65.9000015258789,7622500,41.6022529602051
"2006-09-27",65.9000015258789,66.8499984741211,65.1399993896484,65.6800003051758,5032600,41.4633674621582
"2006-09-28",65.6399993896484,66.5899963378906,65.1699981689453,66.5899963378906,5875500,42.0378608703613
"2006-09-29",67,67.0599975585938,65.75,65.8000030517578,4279900,41.5391311645508
"2006-10-02",65.4499969482422,66.4800033569336,65.3000030517578,65.3600006103516,4272400,41.2613677978516
"2006-10-03",65.370002746582,65.7099990844727,64.4899978637695,65.1100006103516,5630500,41.1035385131836
"2006-10-04",63.810001373291,65.5400009155273,63.5,65.5400009155273,7106300,41.3749923706055
"2006-10-05",65.4000015258789,68.8099975585938,65.3000030517578,68.2399978637695,12215500,43.0794906616211
"2006-10-06",67.5100021362305,68.1100006103516,66.5400009155273,68.0500030517578,6587800,42.9595642089844
"2006-10-09",67.8000030517578,69.9499969482422,67.7799987792969,68.9000015258789,6839600,43.4961433410645
"2006-10-10",69.3000030517578,69.4100036621094,68.4899978637695,69.0599975585938,4698200,43.5971488952637
"2006-10-11",68.8000030517578,68.8099975585938,67.5199966430664,68.3199996948242,3445200,43.129997253418
"2006-10-12",68.6999969482422,69.6699981689453,68.5599975585938,69.25,4324200,43.7170944213867
"2006-10-13",69.4499969482422,69.4499969482422,68.6800003051758,69.0800018310547,3486100,43.6097793579102
"2006-10-16",69.3300018310547,70.25,69,69.9300003051758,6685500,44.1463661193848
"2006-10-17",69.6800003051758,70.120002746582,68.5699996948242,69.9000015258789,6039100,44.1274185180664
"2006-10-18",70.7600021362305,70.9199981689453,68.6999969482422,69.0800018310547,6577300,43.6097793579102
"2006-10-19",68.6900024414062,69.1500015258789,68.0899963378906,69.0199966430664,4933800,43.7619476318359
"2006-10-20",61.9599990844727,62.2799987792969,58.8199996948242,59,67780400,37.4087982177734
"2006-10-23",60,60.6300010681152,59.1599998474121,60.4199981689453,22097200,38.3091468811035
"2006-10-24",61.2999992370605,61.7999992370605,60.7299995422363,60.9300003051758,11647100,38.6325073242188
"2006-10-25",61.2400016784668,62.0900001525879,60.7799987792969,61.9099998474121,11557400,39.2538642883301
"2006-10-26",62.7000007629395,62.7799987792969,62.1100006103516,62.3499984741211,10545200,39.532844543457
"2006-10-27",62.3499984741211,62.3499984741211,61.2200012207031,61.2700004577637,9043700,38.8480758666992
"2006-10-30",61.1699981689453,61.189998626709,60.4900016784668,60.7599983215332,5365800,38.524715423584
"2006-10-31",61,61.1300010681152,60.3400001525879,60.7099990844727,6959600,38.4930114746094
"2006-11-01",60.7099990844727,61.0200004577637,60.060001373291,60.5,9107300,38.3598594665527
"2006-11-02",60.5,61.1199989318848,60.25,60.560001373291,7879900,38.3978996276855
"2006-11-03",60.6300010681152,60.9300003051758,60.25,60.4300003051758,6511800,38.315486907959
"2006-11-06",60.4000015258789,60.5900001525879,59.6800003051758,59.8499984741211,9579000,37.9477157592773
"2006-11-07",59.9700012207031,60.4000015258789,59.8600006103516,59.9199981689453,7659600,37.992115020752
"2006-11-08",59.9199981689453,60.4000015258789,59.5400009155273,60.0999984741211,11509700,38.1062469482422
"2006-11-09",60.310001373291,60.4000015258789,59,59.2000007629395,7779700,37.535587310791
"2006-11-10",59.4500007629395,59.689998626709,58.9900016784668,59.5999984741211,5966900,37.7892150878906
"2006-11-13",59.2599983215332,60.2099990844727,59.2400016784668,59.5200004577637,5139300,37.7384910583496
"2006-11-14",59.9000015258789,60.439998626709,59.6599998474121,60.3600006103516,6206800,38.2710876464844
"2006-11-15",60.5,61.6599998474121,60.3699989318848,61.4500007629395,8616700,38.9622039794922
"2006-11-16",61.6500015258789,62.1100006103516,61.310001373291,61.3699989318848,4834000,38.9114646911621
"2006-11-17",61.3699989318848,61.3699989318848,60.4500007629395,60.939998626709,7929600,38.6388473510742
"2006-11-20",60.5099983215332,61.0800018310547,60.5,60.9099998474121,3759100,38.6198272705078
"2006-11-21",60.5499992370605,62.4000015258789,60.2000007629395,62.189998626709,9020900,39.4314002990723
"2006-11-22",62.9300003051758,63.0999984741211,61.8800010681152,62.7900009155273,7005400,39.8118362426758
"2006-11-24",62.4500007629395,63.3300018310547,62.1199989318848,62.8699989318848,2965800,39.8625450134277
"2006-11-27",62.5999984741211,63.189998626709,61.8499984741211,61.9700012207031,5817900,39.291919708252
"2006-11-28",61.75,61.9599990844727,60.5999984741211,61.5999984741211,6687500,39.0573196411133
"2006-11-29",62.0499992370605,62.4599990844727,61.7000007629395,62.060001373291,3592400,39.3489723205566
"2006-11-30",62.1500015258789,62.7000007629395,61.6100006103516,62.0299987792969,3997000,39.329948425293
"2006-12-01",62.439998626709,62.439998626709,60.2999992370605,61.189998626709,7193700,38.7973594665527
"2006-12-04",61.3899993896484,61.7900009155273,60.9500007629395,61.4900016784668,4950300,38.9875793457031
"2006-12-05",61.5,62.5,61.3899993896484,62.1500015258789,4508600,39.4060363769531
"2006-12-06",62.2999992370605,63.0999984741211,62.0400009155273,63.0499992370605,6066400,39.9766960144043
"2006-12-07",63.25,63.9500007629395,62.75,63,5392600,39.9449844360352
"2006-12-08",63,63.8800010681152,63,63.4000015258789,4098700,40.198616027832
"2006-12-11",63.5999984741211,63.6599998474121,62.6599998474121,63.0699996948242,4699700,39.9893684387207
"2006-12-12",63,63.2999992370605,61.560001373291,62.2799987792969,6677100,39.4884490966797
"2006-12-13",62.4799995422363,62.5,61.2900009155273,61.4900016784668,5110000,38.9875793457031
"2006-12-14",61.689998626709,62.4700012207031,61.5099983215332,62.1199989318848,5352400,39.3870162963867
"2006-12-15",62.6399993896484,62.7400016784668,61.75,61.8199996948242,5763700,39.1968002319336
"2006-12-18",62.1699981689453,62.5900001525879,61.6599998474121,61.9199981689453,5306900,39.2602157592773
