"Index","ELV.Open","ELV.High","ELV.Low","ELV.Close","ELV.Volume","ELV.Adjusted"
"2009-02-17",42.4000015258789,43.2999992370605,41.3600006103516,41.8899993896484,4336900,34.6848487854004
"2009-02-18",41.9599990844727,41.9599990844727,40.4199981689453,40.7900009155273,4542300,33.7740516662598
"2009-02-19",41.1199989318848,42.4700012207031,41.1199989318848,41.2599983215332,5644000,34.1632080078125
"2009-02-20",40.8499984741211,41.6100006103516,39.7099990844727,41.4500007629395,5668900,34.3205223083496
"2009-02-23",40.4000015258789,40.6100006103516,38.1199989318848,39.3199996948242,10413000,32.5568962097168
"2009-02-24",39.1100006103516,41.1300010681152,39.1100006103516,40.8400001525879,4709000,33.8154525756836
"2009-02-25",41,41,38.7700004577637,39.1199989318848,8335200,32.3913040161133
"2009-02-26",38.9000015258789,39.1300010681152,34.7000007629395,35.3400001525879,13390600,29.2614574432373
"2009-02-27",34.7099990844727,36.2799987792969,33.810001373291,33.9199981689453,9779700,28.0857009887695
"2009-03-02",33.5699996948242,33.8699989318848,29.75,30.1000003814697,18732900,24.9227428436279
"2009-03-03",30.3799991607666,31.9400005340576,29.3199996948242,30.6399993896484,10222000,25.3698692321777
"2009-03-04",31.1000003814697,33.9700012207031,30.7099990844727,32.8300018310547,9015500,27.1831855773926
"2009-03-05",32.8600006103516,33.810001373291,30.8299999237061,31.0499992370605,8512700,25.7093448638916
"2009-03-06",31.2399997711182,32.4599990844727,30.2800006866455,31.4099998474121,7660300,26.0074329376221
"2009-03-09",31.0100002288818,31.9899997711182,30.0499992370605,31.0300006866455,4672300,25.6927871704102
"2009-03-10",31.5499992370605,33.8400001525879,31.5400009155273,33.7200012207031,6917000,27.9201068878174
"2009-03-11",33.7999992370605,35.1300010681152,32.8199996948242,33.3899993896484,7849900,27.6468544006348
"2009-03-12",33.5699996948242,36.1500015258789,33.4500007629395,35.7999992370605,5748000,29.6423435211182
"2009-03-13",35.8699989318848,37.189998626709,35.0499992370605,36.7999992370605,7097300,30.4703426361084
"2009-03-16",37,37.5499992370605,36.0999984741211,36.2000007629395,5010900,29.9735317230225
"2009-03-17",36.1500015258789,37.3499984741211,35.5299987792969,37.2599983215332,5165800,30.8512172698975
"2009-03-18",37.0999984741211,39.1199989318848,36.9099998474121,38.0200004577637,5701200,31.4804992675781
"2009-03-19",38.3400001525879,38.75,35.8699989318848,36.1399993896484,6454100,29.9238624572754
"2009-03-20",36.1699981689453,36.4300003051758,35,35.3699989318848,5909300,29.2863025665283
"2009-03-23",36.1300010681152,37.6800003051758,35.7400016784668,37.6699981689453,3567800,31.1907005310059
"2009-03-24",37.310001373291,37.8400001525879,36,36.0499992370605,3931800,29.8493309020996
"2009-03-25",36.2400016784668,37,35.7999992370605,36.6300010681152,4073100,30.3295650482178
"2009-03-26",36.810001373291,38.4700012207031,36.7700004577637,38.0099983215332,5461200,31.4722118377686
"2009-03-27",37.6100006103516,37.6100006103516,36.2999992370605,36.4199981689453,5020500,30.1557025909424
"2009-03-30",35.6599998474121,36.4500007629395,35.0800018310547,35.7299995422363,4858800,29.5843772888184
"2009-03-31",35.7900009155273,38.939998626709,35.5,37.9700012207031,6741700,31.4390869140625
"2009-04-01",37.5400009155273,38.2700004577637,36.4099998474121,37.9599990844727,4974700,31.4308185577393
"2009-04-02",38.6100006103516,40.3899993896484,38.3600006103516,39.8300018310547,6965500,32.9791831970215
"2009-04-03",39.8800010681152,40.6300010681152,37.7900009155273,38.439998626709,4903500,31.8282508850098
"2009-04-06",37.7000007629395,40.0800018310547,37.7000007629395,38.7400016784668,5257600,32.0766563415527
"2009-04-07",38.2400016784668,40.2999992370605,36.6500015258789,39.6199989318848,6033500,32.8053016662598
"2009-04-08",40.189998626709,40.8800010681152,38.4900016784668,39.3400001525879,4841100,32.5734596252441
"2009-04-09",40.0099983215332,40.9000015258789,39.6199989318848,40.3400001525879,3868600,33.4014701843262
"2009-04-13",43.1199989318848,44,41.9599990844727,43.5800018310547,8529100,36.084171295166
"2009-04-14",43.1399993896484,43.3899993896484,41.8499984741211,42.7700004577637,5951700,35.4134979248047
"2009-04-15",42.6300010681152,44.939998626709,42,44.2000007629395,5854300,36.5975227355957
"2009-04-16",44.3400001525879,44.9900016784668,42.1399993896484,43.2200012207031,3676300,35.7860832214355
"2009-04-17",43.4199981689453,43.4300003051758,40.9199981689453,42.4099998474121,6369300,35.115406036377
"2009-04-20",41.6300010681152,42.8400001525879,40.9900016784668,41.4300003051758,4751400,34.3039627075195
"2009-04-21",42.1699981689453,42.6500015258789,39.939998626709,41.7599983215332,5914900,34.5772094726562
"2009-04-22",41.6199989318848,42.5299987792969,39.8400001525879,41.9799995422363,5260400,34.7593727111816
"2009-04-23",41.6300010681152,42.2999992370605,39.7099990844727,41.2799987792969,4358800,34.179759979248
"2009-04-24",41.5299987792969,42.060001373291,40.1599998474121,40.939998626709,5087400,33.8982429504395
"2009-04-27",40.689998626709,41.3199996948242,39.439998626709,40.189998626709,6191300,33.2772521972656
"2009-04-28",40.1199989318848,43.1199989318848,40.0200004577637,42.0200004577637,6984100,34.7924957275391
"2009-04-29",42.1599998474121,43.7400016784668,41.5800018310547,42.9700012207031,6210900,35.5790901184082
"2009-04-30",43.5200004577637,43.8800010681152,42.2099990844727,42.7599983215332,4174900,35.405200958252
"2009-05-01",42.5999984741211,42.7200012207031,41.75,42.3800010681152,2579100,35.0905647277832
"2009-05-04",43.1300010681152,43.8199996948242,42.2900009155273,43.8199996948242,3968700,36.2828788757324
"2009-05-05",43.8699989318848,44.9700012207031,43.7400016784668,44.9000015258789,3848000,37.1771202087402
"2009-05-06",44.8899993896484,45.5900001525879,43.9900016784668,45.5400009155273,3988400,37.7070465087891
"2009-05-07",45.9900016784668,48.5800018310547,45.4099998474121,47.4799995422363,6012400,39.3133506774902
"2009-05-08",48.0800018310547,49.4099998474121,47.7299995422363,48.8600006103516,5899300,40.4560012817383
"2009-05-11",48.2200012207031,48.3600006103516,46.4300003051758,47.25,4180100,39.1229209899902
"2009-05-12",46.4900016784668,47.1500015258789,45.3199996948242,46.4799995422363,4677800,38.4853477478027
"2009-05-13",45.8899993896484,47.060001373291,45.2099990844727,46.5099983215332,4152800,38.5102081298828
"2009-05-14",46.3199996948242,47.3800010681152,45.439998626709,46.8600006103516,2981200,38.8000106811523
"2009-05-15",46.560001373291,48.4900016784668,46.2999992370605,46.8800010681152,4476800,38.8165588378906
"2009-05-18",47.7999992370605,48.0699996948242,46.0099983215332,48,4360200,39.7439155578613
"2009-05-19",47.8899993896484,48.6500015258789,47.0200004577637,47.0699996948242,3230600,38.9738883972168
"2009-05-20",47.4799995422363,48.0499992370605,46.439998626709,46.5299987792969,5241400,38.5267486572266
"2009-05-21",45.9799995422363,47.0999984741211,44.9700012207031,45.3899993896484,3382700,37.5828514099121
"2009-05-22",45.0200004577637,45.5699996948242,44.3199996948242,44.75,2955600,37.0529289245605
"2009-05-26",44.4900016784668,46.560001373291,44,46.189998626709,4309200,38.2452430725098
"2009-05-27",46.9500007629395,47.4599990844727,46.060001373291,46.3199996948242,4133400,38.3528900146484
"2009-05-28",46.8199996948242,47.8600006103516,46.4300003051758,46.7799987792969,5050900,38.733757019043
"2009-05-29",46.9199981689453,47.1100006103516,45.689998626709,46.5699996948242,5089800,38.5598907470703
"2009-06-01",46.9000015258789,47.7900009155273,46.75,47.4700012207031,3149000,39.3050804138184
"2009-06-02",47.4099998474121,48.9700012207031,46.7999992370605,48.560001373291,3171800,40.2075958251953
"2009-06-03",46.810001373291,48.8300018310547,46.7999992370605,48.560001373291,4720900,40.2075958251953
"2009-06-04",48.5999984741211,49.189998626709,47.4900016784668,48.0299987792969,3130000,39.7687568664551
"2009-06-05",48.1199989318848,48.5400009155273,46.5699996948242,47.810001373291,3295700,39.5866012573242
"2009-06-08",47.3800010681152,47.7400016784668,45.5200004577637,46.1399993896484,4635800,38.2038421630859
"2009-06-09",46.1399993896484,46.4799995422363,44.4900016784668,45.5,6371600,37.6739311218262
"2009-06-10",46.060001373291,46.2700004577637,45.3899993896484,46.0200004577637,4076500,38.1044845581055
"2009-06-11",45.5699996948242,46.0299987792969,45,45.5900001525879,5519000,37.7484512329102
"2009-06-12",45.4599990844727,47.7000007629395,45.1500015258789,46.7200012207031,4596600,38.6840858459473
"2009-06-15",46.1800003051758,46.6399993896484,45.3199996948242,45.7299995422363,3948000,37.8643646240234
"2009-06-16",45.8199996948242,48.060001373291,45.4300003051758,47.0499992370605,5017000,38.9573173522949
"2009-06-17",47.0900001525879,48.689998626709,46.4599990844727,48.1500015258789,4079500,39.8681259155273
"2009-06-18",48.75,50.8800010681152,48.5,50.7400016784668,6728200,42.0126342773438
"2009-06-19",51.4000015258789,52,49.9000015258789,50.9300003051758,10878400,42.1699562072754
"2009-06-22",49.7799987792969,50,48.6199989318848,48.8199996948242,5880000,40.4228858947754
"2009-06-23",48.689998626709,49.9000015258789,48.4799995422363,48.8300018310547,5051300,40.4311714172363
"2009-06-24",49.4599990844727,50,49.0499992370605,49.3600006103516,4720700,40.870002746582
"2009-06-25",49.0699996948242,51.6300010681152,48.9900016784668,50.7299995422363,5583500,42.0043678283691
"2009-06-26",50.7099990844727,51.5499992370605,50.1199989318848,51.3400001525879,4890400,42.5094337463379
"2009-06-29",51.3499984741211,51.7599983215332,50.2099990844727,51.4500007629395,3329400,42.6005096435547
"2009-06-30",51.1800003051758,51.5699996948242,50.4599990844727,50.8899993896484,4621100,42.136833190918
"2009-07-01",50.7299995422363,52.2799987792969,50.3699989318848,51.25,5942300,42.4349174499512
"2009-07-02",50.5800018310547,50.7799987792969,49.4199981689453,49.75,4630000,41.1929206848145
"2009-07-06",49.3899993896484,50.25,49.1100006103516,50,3908000,41.3999137878418
"2009-07-07",49.5499992370605,52.0699996948242,49.5499992370605,51.2099990844727,8920200,42.4017906188965
"2009-07-08",51.6500015258789,51.6500015258789,49.2599983215332,50.2799987792969,7327300,41.6317481994629
"2009-07-09",50.4799995422363,51.3400001525879,49.25,50.1800003051758,4229600,41.5489616394043
"2009-07-10",49.9900016784668,51.0800018310547,49.5800018310547,49.810001373291,3633500,41.2425956726074
"2009-07-13",50.0200004577637,50.4599990844727,48.9500007629395,49.7799987792969,4580600,41.2177581787109
"2009-07-14",49.7400016784668,50.4799995422363,49.2200012207031,49.7000007629395,4685900,41.1515235900879
"2009-07-15",50.1500015258789,50.1500015258789,48.2400016784668,49.7700004577637,5337100,41.2094688415527
"2009-07-16",49.6399993896484,50.5499992370605,48.3600006103516,49.939998626709,5900900,41.350227355957
"2009-07-17",50.2599983215332,50.9099998474121,49.6399993896484,49.9900016784668,5072000,41.3916397094727
"2009-07-20",50,50.1699981689453,49.0299987792969,49.939998626709,4487900,41.350227355957
"2009-07-21",50.6199989318848,50.7400016784668,49.0200004577637,49.4599990844727,5198100,40.9527969360352
"2009-07-22",48.9000015258789,50.560001373291,48.9000015258789,49.5200004577637,4102000,41.0024795532227
"2009-07-23",49.6500015258789,52.2999992370605,49.25,52,5745200,43.0559043884277
"2009-07-24",51.8400001525879,52.6199989318848,51.4000015258789,52.5400009155273,2818200,43.5030288696289
"2009-07-27",51.8400001525879,53.310001373291,51.439998626709,52.1399993896484,3316300,43.1718406677246
"2009-07-28",52.2999992370605,54.939998626709,52.2999992370605,54.3800010681152,6338400,45.026538848877
"2009-07-29",51.4500007629395,52.9500007629395,50.4500007629395,51.2799987792969,13210400,42.4597549438477
"2009-07-30",51.810001373291,54.8400001525879,51.1599998474121,51.7599983215332,6479400,42.8571929931641
"2009-07-31",51.5200004577637,53.4500007629395,51.5099983215332,52.6399993896484,5236100,43.585823059082
"2009-08-03",53.0200004577637,53.7700004577637,51.4000015258789,53.3300018310547,4747900,44.1571502685547
"2009-08-04",53.0299987792969,53.5200004577637,51.8600006103516,52.1599998474121,4088500,43.1884002685547
"2009-08-05",52.0900001525879,52.2000007629395,50.6100006103516,50.7999992370605,4525100,42.0623168945312
"2009-08-06",50.7900009155273,51.25,49.8899993896484,50.5400009155273,3737500,41.8470191955566
"2009-08-07",50.9599990844727,51.8699989318848,50.6500015258789,51.4000015258789,3306200,42.5591278076172
"2009-08-10",51.1699981689453,51.9500007629395,50.9099998474121,51.9000015258789,3352000,42.9731063842773
"2009-08-11",51.7999992370605,52.5699996948242,51.2599983215332,51.3499984741211,2917600,42.5176963806152
"2009-08-12",51.1300010681152,51.8699989318848,50.9000015258789,51.4099998474121,3343800,42.5674018859863
"2009-08-13",51.0999984741211,52.8800010681152,50.9099998474121,52.7999992370605,2907500,43.718318939209
"2009-08-14",52.8699989318848,53.2299995422363,51.5,52.189998626709,2663000,43.2132415771484
"2009-08-17",51.5,55.0900001525879,51.2799987792969,53.7000007629395,7521000,44.4635200500488
"2009-08-18",53.5,54.1500015258789,52.6300010681152,53.5400009155273,2899200,44.3310203552246
"2009-08-19",53.0499992370605,53.4300003051758,52.0999984741211,53.2000007629395,3127700,44.0495185852051
"2009-08-20",53.3899993896484,54.9799995422363,53.2099990844727,54.2200012207031,3479600,44.8940773010254
"2009-08-21",55.2999992370605,55.4799995422363,54.4199981689453,54.6399993896484,4461100,45.241828918457
"2009-08-24",54.9500007629395,54.9500007629395,54.25,54.7599983215332,2759100,45.3411903381348
"2009-08-25",54.9099998474121,55.7299995422363,54.5800018310547,55.4700012207031,4170500,45.9290657043457
"2009-08-26",55.2700004577637,55.5299987792969,54.4799995422363,54.7200012207031,3115000,45.3080520629883
"2009-08-27",54.3199996948242,55.1100006103516,54.1500015258789,54.9599990844727,2239000,45.5067939758301
"2009-08-28",54.9900016784668,55.0400009155273,53.060001373291,53.7200012207031,4171000,44.4800605773926
"2009-08-31",53.4500007629395,54.5099983215332,52.560001373291,52.8499984741211,4240000,43.7597122192383
"2009-09-01",52.8300018310547,53.0099983215332,51.4799995422363,51.5299987792969,5535600,42.666748046875
"2009-09-02",51.2799987792969,54.4300003051758,51.2200012207031,53.3699989318848,5403400,44.1902694702148
"2009-09-03",53.8400001525879,54,52.689998626709,53.5499992370605,2671100,44.339298248291
"2009-09-04",53.810001373291,54.6199989318848,53.439998626709,54.1699981689453,2421200,44.8526649475098
"2009-09-08",54.1399993896484,54.1699981689453,51.75,51.8400001525879,6665300,42.9234275817871
"2009-09-09",51.8499984741211,52.9700012207031,51.3199996948242,52.8400001525879,6845800,43.7514190673828
"2009-09-10",52.9099998474121,54.1800003051758,52.4000015258789,54.1800003051758,4619500,44.8609428405762
"2009-09-11",54.3499984741211,54.7200012207031,53.5,54.0299987792969,2212400,44.7367401123047
"2009-09-14",54.0099983215332,55,53.5699996948242,54.1199989318848,3654600,44.8112678527832
"2009-09-15",54.1100006103516,54.1399993896484,52.8800010681152,53.1599998474121,4457200,44.0163917541504
"2009-09-16",53.2099990844727,54.8899993896484,52.7400016784668,54.8600006103516,3825200,45.4239883422852
"2009-09-17",54.7299995422363,54.9199981689453,53.5299987792969,54.4799995422363,4582400,45.1093444824219
"2009-09-18",55.4500007629395,55.4500007629395,54.0800018310547,54.4000015258789,5251800,45.0431137084961
"2009-09-21",53.9099998474121,54.9500007629395,53.7700004577637,54.7900009155273,2835600,45.3660354614258
"2009-09-22",54.939998626709,55,53.439998626709,53.7000007629395,4640300,44.4635200500488
"2009-09-23",53.689998626709,53.689998626709,52,52.060001373291,4755500,43.1056022644043
"2009-09-24",51.9900016784668,52.4900016784668,50,50.1599998474121,7442200,41.5323944091797
"2009-09-25",50.3400001525879,51.0699996948242,48.939998626709,49.5999984741211,6132600,41.068717956543
"2009-09-28",49.8600006103516,50.7200012207031,49.5999984741211,50.0499992370605,3444400,41.4413223266602
"2009-09-29",50.0800018310547,50.4199981689453,47.8300018310547,49.2799987792969,10058300,40.8037643432617
"2009-09-30",48.2000007629395,48.9199981689453,46.9599990844727,47.3600006103516,9043500,39.2140045166016
"2009-10-01",47.3800010681152,48.1599998474121,46.7599983215332,46.8800010681152,6512600,38.8165588378906
"2009-10-02",46.5699996948242,46.9000015258789,45.189998626709,45.9199981689453,7065700,38.0216865539551
"2009-10-05",46.1399993896484,47.0499992370605,45.4099998474121,46.7099990844727,5382100,38.6757926940918
"2009-10-06",46.9000015258789,46.9700012207031,46.1100006103516,46.5900001525879,3922800,38.5764465332031
"2009-10-07",46.5800018310547,48.1500015258789,46.2799987792969,47.6599998474121,4828400,39.4623985290527
"2009-10-08",46.7099990844727,46.75,44.0400009155273,44.7200012207031,15863000,37.0280876159668
"2009-10-09",45,46.939998626709,44.9500007629395,46.3300018310547,11009600,38.3611602783203
"2009-10-12",46.8800010681152,47.0900001525879,46.3899993896484,46.5299987792969,3419900,38.5267486572266
"2009-10-13",46.4900016784668,46.8899993896484,45.6699981689453,46.3199996948242,7644300,38.3528900146484
"2009-10-14",46.810001373291,47.8499984741211,46.4900016784668,47.6199989318848,5010600,39.4292831420898
"2009-10-15",47.4099998474121,47.7000007629395,46.3699989318848,46.6100006103516,5574400,38.5930061340332
"2009-10-16",46.189998626709,46.689998626709,45.9300003051758,46.1599998474121,4703700,38.2204055786133
"2009-10-19",46.3300018310547,46.8699989318848,45.810001373291,45.8600006103516,7189200,37.9720077514648
"2009-10-20",46.3300018310547,46.5900001525879,45.8400001525879,46.0400009155273,4805100,38.1210479736328
"2009-10-21",46.0999984741211,46.3899993896484,45.1300010681152,45.2599983215332,4411200,37.4751968383789
"2009-10-22",45.2799987792969,46.5900001525879,45.1199989318848,46.0200004577637,4958100,38.1044845581055
"2009-10-23",46.5299987792969,46.75,45.689998626709,46.0299987792969,4554300,38.1127586364746
"2009-10-26",45.9700012207031,46.2999992370605,44.7099990844727,45.0499992370605,4779800,37.301326751709
"2009-10-27",45.0699996948242,46.9700012207031,44.5800018310547,46.7000007629395,7199600,38.6675109863281
"2009-10-28",46.7900009155273,47.5,45.7099990844727,46.2900009155273,5837800,38.3280372619629
"2009-10-29",46.5099983215332,47.7700004577637,46.5099983215332,47.5,5588000,39.3299140930176
"2009-10-30",47.9700012207031,47.9700012207031,46.3800010681152,46.7599983215332,5030300,38.7171897888184
"2009-11-02",46.4099998474121,48.0800018310547,46.1599998474121,47.6100006103516,3166200,39.4210166931152
"2009-11-03",47.4300003051758,48.5,47.3899993896484,48.4300003051758,3590000,40.0999526977539
"2009-11-04",49.9000015258789,52.189998626709,49.75,49.9500007629395,9021200,41.3585205078125
"2009-11-05",50.8800010681152,51.0499992370605,50.0999984741211,50.9000015258789,3408200,42.1451187133789
"2009-11-06",50.7200012207031,51.2799987792969,50.3499984741211,51,4325700,42.2279052734375
"2009-11-09",50.6399993896484,52.4500007629395,50.5099983215332,52.3600006103516,3078800,43.3539886474609
"2009-11-10",52.1300010681152,52.7000007629395,51.7900009155273,52.3600006103516,2045800,43.3539886474609
"2009-11-11",52.9799995422363,53.5999984741211,52.6300010681152,53.3899993896484,3393600,44.2068290710449
"2009-11-12",53.3199996948242,53.6199989318848,52.2799987792969,52.5,2518100,43.469913482666
"2009-11-13",52.5499992370605,53,52.0999984741211,52.4099998474121,3556900,43.3953971862793
"2009-11-16",52.6100006103516,53.6800003051758,52.4300003051758,52.8600006103516,4071600,43.767993927002
"2009-11-17",52.6500015258789,52.9799995422363,52.1599998474121,52.560001373291,2638900,43.519588470459
"2009-11-18",52.75,52.75,52.1500015258789,52.4099998474121,2638700,43.3953971862793
"2009-11-19",52.0299987792969,52.2999992370605,50.3199996948242,52.1399993896484,5633900,43.1718406677246
"2009-11-20",51.939998626709,52.2599983215332,51.5,52.1399993896484,3459400,43.1718406677246
"2009-11-23",53.4599990844727,54.7700004577637,53.4599990844727,54.5200004577637,4520300,45.142463684082
"2009-11-24",54.4900016784668,55.2599983215332,53.5800018310547,55.1599998474121,5756700,45.6723899841309
"2009-11-25",55.2000007629395,55.4099998474121,54.9000015258789,55.0999984741211,2075400,45.6226959228516
"2009-11-27",53.5900001525879,54.5900001525879,53.1500015258789,54.2400016784668,1656200,44.9106330871582
"2009-11-30",54.060001373291,54.5099983215332,53.3600006103516,54.0299987792969,3833300,44.7367401123047
"2009-12-01",54.1100006103516,55.2700004577637,54.0299987792969,54.7900009155273,3542700,45.3660354614258
"2009-12-02",55,55.1699981689453,54.310001373291,54.6100006103516,2295300,45.2169761657715
"2009-12-03",54.8400001525879,55.0400009155273,53.5900001525879,53.6599998474121,3313300,44.4303894042969
"2009-12-04",53.8699989318848,55.1399993896484,53.5999984741211,53.8800010681152,3800700,44.6125450134277
"2009-12-07",53.5299987792969,55.9799995422363,53.5299987792969,54.7900009155273,4629800,45.3660354614258
"2009-12-08",54.3600006103516,56.7700004577637,54.3600006103516,55.7599983215332,5899300,46.1691741943359
"2009-12-09",55.9099998474121,57.1199989318848,54.8800010681152,55.3300018310547,7158200,45.8131523132324
"2009-12-10",55.5400009155273,57.7799987792969,55.5400009155273,57.4300003051758,6078100,47.5519409179688
"2009-12-11",57.5900001525879,57.9000015258789,56.4099998474121,56.5099983215332,4029800,46.7901878356934
"2009-12-14",57,58.2000007629395,57,57.6800003051758,5268900,47.7589454650879
"2009-12-15",58.0800018310547,59.5999984741211,57.8800010681152,59.1599998474121,10523600,48.9843864440918
"2009-12-16",59.2900009155273,60.7200012207031,59,59.6100006103516,11594000,49.3569831848145
"2009-12-17",59.5900001525879,59.5900001525879,57.8499984741211,58.9000015258789,6769700,48.769100189209
"2009-12-18",58.7299995422363,58.810001373291,57.9099998474121,58.310001373291,10388800,48.2805862426758
"2009-12-21",58.4599990844727,60.8899993896484,58.4599990844727,60.0099983215332,11447000,49.6881828308105
"2009-12-22",60.2599983215332,60.5800018310547,59.7599983215332,60.3600006103516,6145600,49.977970123291
"2009-12-23",60.6399993896484,60.7700004577637,59.6199989318848,60,4777100,49.6798973083496
"2009-12-24",59.75,60.1800003051758,59.189998626709,59.3600006103516,1576900,49.1499786376953
"2009-12-28",59.6599998474121,60,58.5499992370605,59.1800003051758,3440700,49.0009384155273
"2009-12-29",59.1399993896484,59.5900001525879,58.310001373291,58.5699996948242,3370500,48.4958534240723
"2009-12-30",58.4199981689453,58.7799987792969,58.0400009155273,58.7599983215332,2573500,48.6531867980957
"2009-12-31",58.9199981689453,58.939998626709,58.1699981689453,58.2900009155273,1528400,48.2640151977539
"2010-01-04",58.689998626709,59.810001373291,58.3800010681152,59.75,4641800,49.472900390625
"2010-01-05",60.5900001525879,61.25,60.1699981689453,60.4000015258789,8385500,50.0110893249512
"2010-01-06",60.1199989318848,61.5299987792969,60.1199989318848,61.3800010681152,6449100,50.8225326538086
"2010-01-07",61.6800003051758,63.7799987792969,61.2299995422363,63.6599998474121,6028900,52.7103652954102
"2010-01-08",63.5900001525879,64.0699996948242,63.0099983215332,63.939998626709,5270900,52.942211151123
"2010-01-11",64.2799987792969,64.879997253418,63.8699989318848,64.3099975585938,4369600,53.2485542297363
"2010-01-12",63.7999992370605,64.3099975585938,62.6300010681152,63.4599990844727,5813100,52.5447692871094
"2010-01-13",63.7599983215332,65.0100021362305,63.4700012207031,64.9700012207031,5555800,53.7950553894043
"2010-01-14",64.9499969482422,66.4800033569336,64.6800003051758,66.2200012207031,5137400,54.8300361633301
"2010-01-15",66.3399963378906,67.2300033569336,65.620002746582,66.6500015258789,7040100,55.1860847473145
"2010-01-19",67.8199996948242,69.4899978637695,67.3899993896484,68.0599975585938,12115500,56.3535690307617
"2010-01-20",69.370002746582,70,67.1999969482422,67.6800003051758,14642100,56.0389366149902
"2010-01-21",67.879997253418,68.3600006103516,65.3199996948242,65.5,8138200,54.2338790893555
"2010-01-22",65.870002746582,66.7799987792969,62.25,65.0999984741211,6916000,53.9026908874512
"2010-01-25",65.4499969482422,66.4599990844727,65.1699981689453,65.5500030517578,5771700,54.2752952575684
"2010-01-26",65,65.0999984741211,63.8800010681152,63.8800010681152,7404900,52.8925361633301
"2010-01-27",62.7099990844727,65.3300018310547,62.1100006103516,64.620002746582,9362400,53.5052452087402
"2010-01-28",65,66.4700012207031,64.3399963378906,64.4199981689453,8125600,53.3396492004395
"2010-01-29",64.4700012207031,64.75,63.7099990844727,63.7200012207031,4598900,52.7600593566895
"2010-02-01",64.0999984741211,64.879997253418,62.5999984741211,64.1999969482422,3976300,53.1574821472168
"2010-02-02",64.4599990844727,65.1800003051758,63.9799995422363,65.0500030517578,4178500,53.8612976074219
"2010-02-03",64.5299987792969,65.129997253418,63.3800010681152,64.0699996948242,3813900,53.0498352050781
"2010-02-04",63.3699989318848,64.1500015258789,62.7799987792969,62.8300018310547,4609000,52.0231285095215
"2010-02-05",62.5900001525879,63.0699996948242,60.310001373291,61.689998626709,8633700,51.0792045593262
"2010-02-08",61.6300010681152,62.6599998474121,61.0999984741211,61.6500015258789,5380200,51.0460968017578
"2010-02-09",62.1500015258789,62.2900009155273,60.439998626709,61.4500007629395,7747100,50.8804893493652
"2010-02-10",61.4500007629395,61.5900001525879,58.560001373291,60.0099983215332,10418700,49.6881828308105
"2010-02-11",60,60.5800018310547,59.3499984741211,60.5200004577637,5832300,50.1104621887207
"2010-02-12",59.8300018310547,59.8499984741211,59.060001373291,59.3300018310547,5727000,49.1251487731934
"2010-02-16",59.2799987792969,59.5699996948242,56.9900016784668,58.4599990844727,9030900,48.4047737121582
"2010-02-17",58.5499992370605,61.0900001525879,58.5499992370605,59.7000007629395,9182300,49.4314804077148
"2010-02-18",59.1100006103516,59.8800010681152,58.25,59.1100006103516,6166400,48.9429817199707
"2010-02-19",59.1199989318848,59.2700004577637,58.3899993896484,58.4700012207031,5993500,48.4130744934082
"2010-02-22",58.3499984741211,59.7799987792969,57.9099998474121,59.439998626709,8005200,49.2162170410156
"2010-02-23",59.3199996948242,59.7599983215332,58.5400009155273,59.0099983215332,5930200,48.8601837158203
"2010-02-24",59.3400001525879,60.3699989318848,58.5,60.1399993896484,6493800,49.7958145141602
"2010-02-25",59.7999992370605,61.6100006103516,59.2200012207031,61.4500007629395,15277300,50.8804893493652
"2010-02-26",61.4900016784668,62.9900016784668,61.4900016784668,61.8699989318848,7666100,51.2282600402832
"2010-03-01",62.4900016784668,63.4599990844727,61.2000007629395,62.060001373291,6988200,51.3855743408203
"2010-03-02",61.2700004577637,62.8899993896484,61.189998626709,61.9000015258789,5509600,51.2530899047852
"2010-03-03",61.3400001525879,62.7000007629395,61.1199989318848,62.3600006103516,4413200,51.6339797973633
"2010-03-04",62.2299995422363,62.2299995422363,60.0699996948242,61.2299995422363,8895200,50.6983261108398
"2010-03-05",61.2799987792969,62.310001373291,61.1699981689453,62.25,4360700,51.5428924560547
"2010-03-08",62.1300010681152,62.75,61.6199989318848,61.9599990844727,4424000,51.3027763366699
"2010-03-09",61.5800018310547,62.0699996948242,61.2900009155273,61.4300003051758,3654300,50.8639488220215
"2010-03-10",61.25,62.9199981689453,61.25,62.4799995422363,6002200,51.7333335876465
"2010-03-11",62.4099998474121,63.7299995422363,62.0699996948242,63.5499992370605,6307100,52.6192970275879
"2010-03-12",63.9500007629395,63.9500007629395,62.189998626709,62.5800018310547,5541500,51.8161277770996
"2010-03-15",62.4599990844727,62.560001373291,60.6100006103516,61.5200004577637,6408200,50.9384498596191
"2010-03-16",61.4300003051758,62.0200004577637,60.6699981689453,61.9700012207031,4710100,51.3110580444336
"2010-03-17",62.1500015258789,62.3800010681152,61.0299987792969,61.939998626709,6469400,51.2862129211426
"2010-03-18",61.689998626709,64.3000030517578,60.8199996948242,63.8199996948242,10554100,52.842845916748
"2010-03-19",65.0699996948242,65.8399963378906,64.25,65.0699996948242,12464700,53.8778457641602
"2010-03-22",65.2099990844727,66.3300018310547,64.120002746582,64.3899993896484,8654700,53.3148193359375
"2010-03-23",64.370002746582,64.5299987792969,62.939998626709,63.6100006103516,5986200,52.6689682006836
"2010-03-24",63.310001373291,64.1699981689453,63.0900001525879,63.4000015258789,5141200,52.4950942993164
