"Index","PANW.Open","PANW.High","PANW.Low","PANW.Close","PANW.Volume","PANW.Adjusted"
"2015-06-04",56.2566680908203,56.6133346557617,56.0233345031738,56.25,3742800,56.25
"2015-06-05",56.8966674804688,57.9933319091797,56.1833343505859,57.8633346557617,7280400,57.8633346557617
"2015-06-08",58.1966667175293,58.8333320617676,57.216667175293,57.6066665649414,4449000,57.6066665649414
"2015-06-09",57.5433311462402,57.776668548584,55.8899993896484,57.3266677856445,3863100,57.3266677856445
"2015-06-10",57.3333320617676,58.3800010681152,56.939998626709,58.223331451416,3788400,58.223331451416
"2015-06-11",58.3966674804688,58.939998626709,57.5999984741211,58.2099990844727,3062400,58.2099990844727
"2015-06-12",57.7133331298828,58.8233337402344,57.6966667175293,58.6166687011719,2387700,58.6166687011719
"2015-06-15",58.2333335876465,59.1333312988281,57.7666664123535,58.9466667175293,2888400,58.9466667175293
"2015-06-16",58.9166679382324,59.5999984741211,58.6066665649414,58.9000015258789,2993400,58.9000015258789
"2015-06-17",59.1599998474121,60.5800018310547,59.0033340454102,60.2133331298828,4379400,60.2133331298828
"2015-06-18",60.526668548584,61.3199996948242,60.5,60.9599990844727,3583800,60.9599990844727
"2015-06-19",60.9599990844727,61.5999984741211,60.466667175293,61.3600006103516,5303400,61.3600006103516
"2015-06-22",61.6433334350586,61.6666679382324,60.5166664123535,61.3466682434082,3952500,61.3466682434082
"2015-06-23",61.2999992370605,61.5200004577637,60.1266670227051,60.6433334350586,4152900,60.6433334350586
"2015-06-24",60.0866661071777,60.5200004577637,59.5866661071777,59.7133331298828,4173000,59.7133331298828
"2015-06-25",59.9566688537598,60.2400016784668,59.3800010681152,59.6066665649414,4577400,59.6066665649414
"2015-06-26",59.9266662597656,59.9466667175293,58,58.4199981689453,8717700,58.4199981689453
"2015-06-29",56.5433311462402,58.2299995422363,56.1066665649414,57.283332824707,5403900,57.283332824707
"2015-06-30",57.7966651916504,58.7466659545898,57.7966651916504,58.2333335876465,4000800,58.2333335876465
"2015-07-01",58.8633346557617,59.4266662597656,58.5999984741211,58.7133331298828,3361200,58.7133331298828
"2015-07-02",58.9333343505859,59.0366668701172,57.3833312988281,57.966667175293,3370800,57.966667175293
"2015-07-06",57.8766670227051,59.0566673278809,57.4599990844727,58.439998626709,4170300,58.439998626709
"2015-07-07",58.3333320617676,58.3333320617676,55.939998626709,57.1699981689453,6445500,57.1699981689453
"2015-07-08",56.6066665649414,58.1933326721191,56.5133323669434,57.4933319091797,4701600,57.4933319091797
"2015-07-09",58.3333320617676,58.7366676330566,57.9300003051758,58.2700004577637,3430200,58.2700004577637
"2015-07-10",58.8699989318848,60.3833312988281,58.0499992370605,60.2666664123535,5124600,60.2666664123535
"2015-07-13",60.966667175293,61.3133316040039,59.7333335876465,60.3766670227051,4584600,60.3766670227051
"2015-07-14",60.6333312988281,62.1199989318848,60.5733337402344,61.4166679382324,4065300,61.4166679382324
"2015-07-15",61.6666679382324,61.9766654968262,61.1066665649414,61.7133331298828,3483300,61.7133331298828
"2015-07-16",62.2299995422363,63.9166679382324,61.8333320617676,63.3533325195312,4230000,63.3533325195312
"2015-07-17",63.8333320617676,64.2333297729492,63.3699989318848,63.75,3339000,63.75
"2015-07-20",63.5,63.8499984741211,62.7733345031738,63.343334197998,3470100,63.343334197998
"2015-07-21",63.343334197998,64.1566696166992,63.0366668701172,64.0233306884766,3337200,64.0233306884766
"2015-07-22",63.5499992370605,64.5933303833008,63.276668548584,64.1333312988281,3054600,64.1333312988281
"2015-07-23",64.966667175293,66.6999969482422,64.9333343505859,65.6966705322266,4293900,65.6966705322266
"2015-07-24",66.3000030517578,66.8499984741211,65.129997253418,65.6266632080078,3463200,65.6266632080078
"2015-07-27",64.7699966430664,64.9333343505859,61.5066680908203,62.0966682434082,6890700,62.0966682434082
"2015-07-28",62.9433326721191,62.9433326721191,61.25,62.276668548584,3727200,62.276668548584
"2015-07-29",62.1066665649414,62.3133316040039,60.5699996948242,61.216667175293,4952100,61.216667175293
"2015-07-30",61.216667175293,62.1800003051758,60.3333320617676,61.7299995422363,3963000,61.7299995422363
"2015-07-31",61.6666679382324,62.6533317565918,61.2266654968262,61.9433326721191,3323400,61.9433326721191
"2015-08-03",62.1166687011719,62.6366653442383,61.026668548584,61.6366653442383,2394000,61.6366653442383
"2015-08-04",61.5466651916504,62.5733337402344,61.1199989318848,61.8333320617676,3849300,61.8333320617676
"2015-08-05",62.1266670227051,63.5999984741211,62.1266670227051,63.4233322143555,3291600,63.4233322143555
"2015-08-06",63.560001373291,63.6666679382324,57.9500007629395,58.1633338928223,9213000,58.1633338928223
"2015-08-07",58.6033325195312,58.7666664123535,56.0400009155273,58.5066680908203,7362600,58.5066680908203
"2015-08-10",59.1500015258789,60.1199989318848,58.0699996948242,58.9866676330566,3701700,58.9866676330566
"2015-08-11",58.3266677856445,59.1533317565918,57.1699981689453,57.9766654968262,4106700,57.9766654968262
"2015-08-12",56.8333320617676,58.0999984741211,54.2133331298828,57,8139900,57
"2015-08-13",57.1199989318848,58.4166679382324,57.1199989318848,57.5866661071777,2956200,57.5866661071777
"2015-08-14",57.2533340454102,58.0200004577637,56.9566688537598,57.8466682434082,2119200,57.8466682434082
"2015-08-17",57.6199989318848,58.7999992370605,57.0566673278809,58.5900001525879,1796700,58.5900001525879
"2015-08-18",58.5900001525879,59.1599998474121,57.716667175293,57.8833312988281,1503900,57.8833312988281
"2015-08-19",57.6233329772949,58.6466674804688,57.1366653442383,58.0400009155273,2602500,58.0400009155273
"2015-08-20",56.7933311462402,57.439998626709,53.1666679382324,53.5400009155273,8056500,53.5400009155273
"2015-08-21",51.3166656494141,54.7733345031738,50.3566665649414,52.9966659545898,10403400,52.9966659545898
"2015-08-24",48.7099990844727,53.0800018310547,46.7966651916504,51.6699981689453,10281900,51.6699981689453
"2015-08-25",53.6033325195312,54.9133338928223,52.7066688537598,52.7999992370605,5621700,52.7999992370605
"2015-08-26",54.2266654968262,56.3333320617676,53.6500015258789,55.9833335876465,6075900,55.9833335876465
"2015-08-27",56.6666679382324,57.0233345031738,54.8833312988281,55.9266662597656,5601900,55.9266662597656
"2015-08-28",55.7333335876465,56.5766677856445,55.2866668701172,56,2915700,56
"2015-08-31",55.8133316040039,56.4933319091797,54.3699989318848,54.7400016784668,4060200,54.7400016784668
"2015-09-01",53.4300003051758,55.5066680908203,53.4099998474121,53.9500007629395,4226400,53.9500007629395
"2015-09-02",55.0166664123535,55.0166664123535,52.8699989318848,54.5299987792969,3384300,54.5299987792969
"2015-09-03",55.189998626709,55.2566680908203,53.7900009155273,54.0133323669434,5471400,54.0133323669434
"2015-09-04",53.3466682434082,54.9366683959961,52.8666687011719,54.1300010681152,4584600,54.1300010681152
"2015-09-08",55.2133331298828,55.5800018310547,54.0766677856445,55.4900016784668,3651000,55.4900016784668
"2015-09-09",56.2900009155273,56.5,55.0166664123535,55.0566673278809,8899800,55.0566673278809
"2015-09-10",58.2599983215332,59.8933334350586,56.6666679382324,59.1333312988281,14598600,59.1333312988281
"2015-09-11",59.2266654968262,59.8199996948242,58.1399993896484,59.1300010681152,5799000,59.1300010681152
"2015-09-14",58.8333320617676,59.9133338928223,58.3499984741211,59.8466682434082,4422900,59.8466682434082
"2015-09-15",59.9966659545898,61.3266677856445,59.8899993896484,61.0633316040039,4891200,61.0633316040039
"2015-09-16",61.1333312988281,61.2299995422363,60.2200012207031,60.8499984741211,3194400,60.8499984741211
"2015-09-17",61.0566673278809,62.2099990844727,60.4366683959961,61.4266662597656,3336000,61.4266662597656
"2015-09-18",60.6333312988281,62.0533332824707,60.4599990844727,61.6599998474121,5545800,61.6599998474121
"2015-09-21",61.7066688537598,63.2400016784668,60.6066665649414,61.7999992370605,4774200,61.7999992370605
"2015-09-22",60.689998626709,61.4766654968262,59.2599983215332,60.0299987792969,6522900,60.0299987792969
"2015-09-23",60.0099983215332,60.216667175293,59.0400009155273,59.7666664123535,4030800,59.7666664123535
"2015-09-24",59.4633331298828,60.3666687011719,58.9300003051758,60.2566680908203,3265200,60.2566680908203
"2015-09-25",61.0800018310547,61.6266670227051,59.9166679382324,60.2700004577637,3949800,60.2700004577637
"2015-09-28",59.8666687011719,60.533332824707,57.9300003051758,58.5666656494141,6073800,58.5666656494141
"2015-09-29",58.5066680908203,58.6666679382324,55.3699989318848,55.9366683959961,6296100,55.9366683959961
"2015-09-30",56.6666679382324,57.6633338928223,55.3133316040039,57.3333320617676,4993500,57.3333320617676
"2015-10-01",56.843334197998,57.8899993896484,55.8733329772949,57.2200012207031,3756300,57.2200012207031
"2015-10-02",56.4000015258789,58.5666656494141,56.0366668701172,58.4033317565918,5308200,58.4033317565918
"2015-10-05",59.0666656494141,59.5866661071777,58.0033340454102,59.0800018310547,3825600,59.0800018310547
"2015-10-06",59.1666679382324,59.5800018310547,57.0066680908203,58.0400009155273,3081000,58.0400009155273
"2015-10-07",58.526668548584,59.2633323669434,57.0766677856445,58.3266677856445,3848100,58.3266677856445
"2015-10-08",58.25,58.25,55.8800010681152,56.5299987792969,4182300,56.5299987792969
"2015-10-09",56.3333320617676,57.533332824707,55.75,57.2933311462402,3170400,57.2933311462402
"2015-10-12",56.7433319091797,57,55.4500007629395,55.9366683959961,4669200,55.9366683959961
"2015-10-13",55.5666656494141,57,55.1666679382324,55.7099990844727,3833100,55.7099990844727
"2015-10-14",55.8666687011719,55.8666687011719,54.1466674804688,54.7733345031738,3621600,54.7733345031738
"2015-10-15",55.0133323669434,57.1033325195312,55,56.8866653442383,4153500,56.8866653442383
"2015-10-16",56.7733345031738,57.3633346557617,56.3499984741211,57.2599983215332,3060900,57.2599983215332
"2015-10-19",57.0833320617676,57.9933319091797,55.4000015258789,55.9866676330566,4335600,55.9866676330566
"2015-10-20",56.0533332824707,56.3666687011719,54.8400001525879,55.3533325195312,3566100,55.3533325195312
"2015-10-21",55.7533340454102,55.843334197998,52.473331451416,53.2700004577637,6932700,53.2700004577637
"2015-10-22",54,55.5,53.843334197998,55.3800010681152,4721100,55.3800010681152
"2015-10-23",53.7000007629395,54.533332824707,51.7000007629395,53.0666656494141,11036700,53.0666656494141
"2015-10-26",52.7299995422363,53.0466651916504,51.1699981689453,51.3699989318848,7095300,51.3699989318848
"2015-10-27",50.7866668701172,52.9966659545898,50.0699996948242,52.8666687011719,8119800,52.8666687011719
"2015-10-28",53.0433311462402,54.9266662597656,52.0666656494141,54.6166687011719,6534300,54.6166687011719
"2015-10-29",54.1266670227051,54.3499984741211,52.3533325195312,52.6333312988281,3755700,52.6333312988281
"2015-10-30",53.5,54.4566688537598,52.9199981689453,53.6666679382324,3316200,53.6666679382324
"2015-11-02",53.9333343505859,55.189998626709,53.2366676330566,54.7099990844727,4495200,54.7099990844727
"2015-11-03",54.5900001525879,56.1033325195312,54.4099998474121,55.7599983215332,3805200,55.7599983215332
"2015-11-04",55.7200012207031,56.3333320617676,55.0400009155273,55.4700012207031,2868000,55.4700012207031
"2015-11-05",53.7633323669434,54.4266662597656,51.9300003051758,53.310001373291,8155200,53.310001373291
"2015-11-06",53.6133346557617,54.026668548584,53.033332824707,53.939998626709,3729000,53.939998626709
"2015-11-09",53.8533325195312,54.2133331298828,53.4300003051758,53.7366676330566,3870900,53.7366676330566
"2015-11-10",53.4799995422363,53.7200012207031,52.2900009155273,52.4300003051758,4505700,52.4300003051758
"2015-11-11",52.2666664123535,52.7633323669434,50.9599990844727,51.9266662597656,4502100,51.9266662597656
"2015-11-12",51.6100006103516,52.276668548584,51.0033340454102,52.2333335876465,4431300,52.2333335876465
"2015-11-13",52.0900001525879,52.6333312988281,51.966667175293,52.2133331298828,3791700,52.2133331298828
"2015-11-16",52.0366668701172,53.0966682434082,52.0033340454102,52.9166679382324,3175800,52.9166679382324
"2015-11-17",53.3333320617676,54.6599998474121,53.1966667175293,54.3899993896484,4389600,54.3899993896484
"2015-11-18",54.6533317565918,54.9033317565918,53.5866661071777,54.5566673278809,3912600,54.5566673278809
"2015-11-19",54.6666679382324,56.1633338928223,54.4266662597656,55.7966651916504,4807500,55.7966651916504
"2015-11-20",55.8166656494141,57.1533317565918,55.3966674804688,56.9900016784668,4792800,56.9900016784668
"2015-11-23",56.8733329772949,57.5666656494141,55.6666679382324,57.3400001525879,10673100,57.3400001525879
"2015-11-24",59.8333320617676,61.7000007629395,59.4900016784668,60.9500007629395,19252200,60.9500007629395
"2015-11-25",61.1433334350586,61.2966651916504,60.3800010681152,60.7366676330566,4904700,60.7366676330566
"2015-11-27",61.0033340454102,62.033332824707,60.7533340454102,61.9700012207031,2701500,61.9700012207031
"2015-11-30",62,62.7666664123535,61.6833343505859,62.4466667175293,5483400,62.4466667175293
"2015-12-01",62.5,63.3333320617676,61.5299987792969,62.9799995422363,4418100,62.9799995422363
"2015-12-02",62.9566688537598,64.5633316040039,62.7900009155273,63.5966682434082,4462800,63.5966682434082
"2015-12-03",64.370002746582,64.9100036621094,62.3633346557617,62.5400009155273,5872500,62.5400009155273
"2015-12-04",62.5166664123535,64.2666702270508,62.1399993896484,63.8899993896484,3324900,63.8899993896484
"2015-12-07",63.7266654968262,64.1466674804688,62.783332824707,64.0166702270508,2766900,64.0166702270508
"2015-12-08",63.0200004577637,64.8766632080078,62.8633346557617,64.5133361816406,2800200,64.5133361816406
"2015-12-09",64.4533309936523,64.4533309936523,62.7299995422363,63.3600006103516,3326100,63.3600006103516
"2015-12-10",63.4866676330566,64.0899963378906,62.9233322143555,63.3300018310547,3892200,63.3300018310547
"2015-12-11",62.7966651916504,62.7966651916504,61.3066673278809,61.6766662597656,3816900,61.6766662597656
"2015-12-14",61.1066665649414,61.3800010681152,58.7966651916504,61.2299995422363,6398700,61.2299995422363
"2015-12-15",62,62.8699989318848,61.3466682434082,61.9166679382324,3975900,61.9166679382324
"2015-12-16",62.406665802002,62.5999984741211,60.8133316040039,62.4266662597656,3367800,62.4266662597656
"2015-12-17",62.9966659545898,63.283332824707,61.5833320617676,62.189998626709,3219900,62.189998626709
"2015-12-18",62.1366653442383,62.689998626709,60.8466682434082,60.9633331298828,5747400,60.9633331298828
"2015-12-21",61.2633323669434,61.4700012207031,59.4199981689453,60.7033348083496,4647600,60.7033348083496
"2015-12-22",60.7733345031738,60.8966674804688,59.6300010681152,60.5499992370605,2720100,60.5499992370605
"2015-12-23",60.4900016784668,61,59.6666679382324,60.4333343505859,2751300,60.4333343505859
"2015-12-24",60.4199981689453,60.5866661071777,59.4233322143555,59.5766677856445,1568400,59.5766677856445
"2015-12-28",59.3600006103516,59.8699989318848,57.8866653442383,58.8800010681152,4145100,58.8800010681152
"2015-12-29",59.2533340454102,59.5966682434082,58.5466651916504,59.2566680908203,3316200,59.2566680908203
"2015-12-30",59.2566680908203,60.033332824707,58.6666679382324,58.9300003051758,2919900,58.9300003051758
"2015-12-31",58.7999992370605,59.2000007629395,58.5099983215332,58.7133331298828,2930400,58.7133331298828
"2016-01-04",57.6500015258789,57.9199981689453,56.4000015258789,57.1733322143555,5918700,57.1733322143555
"2016-01-05",57.5133323669434,57.9099998474121,56.689998626709,56.8533325195312,3195900,56.8533325195312
"2016-01-06",55.9033317565918,56.7966651916504,55.3199996948242,55.7700004577637,4585800,55.7700004577637
"2016-01-07",54.3499984741211,56.4199981689453,54,54.6933326721191,5711100,54.6933326721191
"2016-01-08",55.216667175293,55.7700004577637,54.2000007629395,54.2466659545898,4330200,54.2466659545898
"2016-01-11",54.3400001525879,54.7433319091797,53.216667175293,54.0066680908203,3874200,54.0066680908203
"2016-01-12",54.4766654968262,55.2866668701172,52.5766677856445,53.7966651916504,4061100,53.7966651916504
"2016-01-13",54.3600006103516,54.4099998474121,51.0133323669434,51.3333320617676,4982100,51.3333320617676
"2016-01-14",51.283332824707,54.2466659545898,50.0200004577637,53.0400009155273,7862400,53.0400009155273
"2016-01-15",51.0633316040039,52.2900009155273,50.7000007629395,51.6066665649414,6123300,51.6066665649414
"2016-01-19",52.0833320617676,52.439998626709,48.5800018310547,49.7466659545898,5591100,49.7466659545898
"2016-01-20",48.6066665649414,49.4366683959961,45.2966651916504,48.966667175293,10952700,48.966667175293
"2016-01-21",49.5966682434082,50.4133338928223,47.6833343505859,48.2000007629395,5681100,48.2000007629395
"2016-01-22",48.7333335876465,49.8866653442383,48.723331451416,49.5,4204500,49.5
"2016-01-25",49.4833335876465,49.9566688537598,48.6966667175293,48.8566665649414,4424400,48.8566665649414
"2016-01-26",48.8866653442383,50.4033317565918,48.3466682434082,49.4233322143555,7273800,49.4233322143555
"2016-01-27",49.1266670227051,49.6633338928223,48.5,48.783332824707,5556900,48.783332824707
"2016-01-28",48.8400001525879,49.2333335876465,45.6100006103516,46.593334197998,8995200,46.593334197998
"2016-01-29",47.5433311462402,51.2900009155273,47.5433311462402,49.8300018310547,8678400,49.8300018310547
"2016-02-01",49.2933311462402,50.3899993896484,48.7900009155273,50.1833343505859,4393200,50.1833343505859
"2016-02-02",49.8466682434082,49.8866653442383,47.9166679382324,48.6766662597656,4451400,48.6766662597656
"2016-02-03",48.7633323669434,49.0966682434082,47.0633316040039,48.25,5205300,48.25
"2016-02-04",47.3466682434082,48.8766670227051,46,48.4300003051758,7230000,48.4300003051758
"2016-02-05",45.9133338928223,46.6300010681152,41.25,42.5033340454102,22706100,42.5033340454102
"2016-02-08",41.3333320617676,41.3333320617676,37.0299987792969,38.5633316040039,15296100,38.5633316040039
"2016-02-09",37.7400016784668,41.75,37.6666679382324,39.3533325195312,11183100,39.3533325195312
"2016-02-10",40.7999992370605,42.0466651916504,39.6966667175293,40.1399993896484,8670000,40.1399993896484
"2016-02-11",39.6100006103516,41.9766654968262,39.2033348083496,41.4566688537598,7572600,41.4566688537598
"2016-02-12",40.973331451416,41.4966659545898,39.0999984741211,41.2466659545898,10261800,41.2466659545898
"2016-02-16",42.4566688537598,43.2999992370605,41.5999984741211,42.5800018310547,6838800,42.5800018310547
"2016-02-17",43.1300010681152,44.5766677856445,42.5,44.223331451416,9838800,44.223331451416
"2016-02-18",43.1333312988281,43.2999992370605,39.6266670227051,41.0200004577637,13406400,41.0200004577637
"2016-02-19",41.0433311462402,42.5666656494141,40.5666656494141,42.3866653442383,6660600,42.3866653442383
"2016-02-22",43.1166687011719,45.25,42.4233322143555,43.3800010681152,7634700,43.3800010681152
"2016-02-23",43.3699989318848,43.8133316040039,42.1633338928223,42.5033340454102,6196500,42.5033340454102
"2016-02-24",41.9833335876465,42.9433326721191,40.9000015258789,42.6466674804688,7562700,42.6466674804688
"2016-02-25",43.9166679382324,47.7933311462402,41.0466651916504,46.7633323669434,17683200,46.7633323669434
"2016-02-26",49.9500007629395,51.310001373291,47.1399993896484,49.1966667175293,25790700,49.1966667175293
"2016-02-29",49,49.3133316040039,47.7866668701172,48.2633323669434,9559800,48.2633323669434
"2016-03-01",48.9133338928223,49.6100006103516,47.9133338928223,49.5466651916504,6917400,49.5466651916504
"2016-03-02",49.2599983215332,49.9533348083496,48.5066680908203,49.3733329772949,5951100,49.3733329772949
"2016-03-03",49.6100006103516,50.7900009155273,49.0433311462402,50.6733322143555,7212900,50.6733322143555
"2016-03-04",50.783332824707,51.439998626709,50.1500015258789,50.3233337402344,5533800,50.3233337402344
"2016-03-07",50.1933326721191,51.6100006103516,49.8466682434082,51.4799995422363,5816700,51.4799995422363
"2016-03-08",50.8899993896484,51.2666664123535,50.4433326721191,50.8766670227051,3391200,50.8766670227051
"2016-03-09",51.0499992370605,51.439998626709,50.5666656494141,51.0499992370605,2931300,51.0499992370605
"2016-03-10",51.3800010681152,51.6466674804688,49.4033317565918,50.25,4943400,50.25
"2016-03-11",51.3333320617676,52.9266662597656,51.1666679382324,52.6066665649414,4940700,52.6066665649414
"2016-03-14",52.1833343505859,52.3333320617676,51.189998626709,51.656665802002,4449300,51.656665802002
"2016-03-15",51.5733337402344,52.0400009155273,50.6966667175293,51.1100006103516,3018600,51.1100006103516
"2016-03-16",50.8166656494141,51.8766670227051,50.3666687011719,51.5699996948242,3761400,51.5699996948242
"2016-03-17",51.2266654968262,51.9966659545898,50.3600006103516,51.2299995422363,5048400,51.2299995422363
"2016-03-18",51.6699981689453,52.689998626709,51.5433311462402,51.9099998474121,4251000,51.9099998474121
"2016-03-21",51.9599990844727,52.2266654968262,51,51.6333312988281,3403500,51.6333312988281
"2016-03-22",51.3166656494141,53.1966667175293,51.3166656494141,52.810001373291,3831900,52.810001373291
"2016-03-23",52.8033332824707,53.2000007629395,51.6533317565918,51.6633338928223,3048000,51.6633338928223
"2016-03-24",51.5833320617676,52.1066665649414,51,51.9099998474121,3493800,51.9099998474121
"2016-03-28",52.2333335876465,52.4933319091797,51.0666656494141,52.0633316040039,2421600,52.0633316040039
"2016-03-29",52.1699981689453,53.4300003051758,51.8566665649414,53.0999984741211,3667200,53.0999984741211
"2016-03-30",53.7433319091797,54.7366676330566,53.7333335876465,53.9966659545898,4202400,53.9966659545898
"2016-03-31",53.6933326721191,55.0966682434082,53.5066680908203,54.3800010681152,4262400,54.3800010681152
"2016-04-01",53.723331451416,54.0166664123535,53.0033340454102,53.7066688537598,4422900,53.7066688537598
"2016-04-04",53.7633323669434,54.5833320617676,53.4199981689453,53.8633346557617,4036800,53.8633346557617
"2016-04-05",52.3333320617676,52.3333320617676,50.343334197998,50.6399993896484,10092600,50.6399993896484
"2016-04-06",51.0966682434082,52.7933311462402,51.0066680908203,52.7400016784668,4638300,52.7400016784668
"2016-04-07",50.9500007629395,51.6666679382324,49.6833343505859,49.8666687011719,9947100,49.8666687011719
"2016-04-08",50.5666656494141,50.5666656494141,48.2966651916504,49.283332824707,8784600,49.283332824707
"2016-04-11",49.3833312988281,49.6966667175293,46.560001373291,46.8133316040039,6964200,46.8133316040039
"2016-04-12",46.6666679382324,46.9266662597656,44.9199981689453,46.3466682434082,7661400,46.3466682434082
"2016-04-13",46.8133316040039,47.3833312988281,46.5800018310547,47.3600006103516,3745500,47.3600006103516
"2016-04-14",47.3333320617676,47.4966659545898,46.2099990844727,46.9033317565918,3936000,46.9033317565918
"2016-04-15",46.6733322143555,47.1699981689453,46.5499992370605,46.8866653442383,2591100,46.8866653442383
"2016-04-18",46.8066673278809,47.8699989318848,46.8066673278809,47.1800003051758,2712000,47.1800003051758
"2016-04-19",47.216667175293,47.3233337402344,46.1833343505859,46.7599983215332,3818100,46.7599983215332
"2016-04-20",45.9266662597656,47.1133346557617,45.276668548584,46.7700004577637,4731600,46.7700004577637
"2016-04-21",47.4133338928223,48.9966659545898,47.2433319091797,48.8166656494141,6389700,48.8166656494141
"2016-04-22",48.5299987792969,49.9433326721191,48.5,49.5066680908203,5263200,49.5066680908203
"2016-04-25",49.189998626709,50.4799995422363,49.1333312988281,50.1699981689453,4746300,50.1699981689453
"2016-04-26",50.5299987792969,51.0900001525879,49.8733329772949,50.2666664123535,4534500,50.2666664123535
"2016-04-27",50.6500015258789,52.0033340454102,50.3300018310547,52.0033340454102,5585400,52.0033340454102
"2016-04-28",51.6666679382324,52.4266662597656,50.3666687011719,50.4799995422363,4619400,50.4799995422363
"2016-04-29",50.4466667175293,50.7900009155273,48.973331451416,50.2900009155273,3430800,50.2900009155273
"2016-05-02",50.5499992370605,50.6633338928223,49.7200012207031,50.6266670227051,2431200,50.6266670227051
"2016-05-03",50.0733337402344,50.1599998474121,48.8733329772949,49.0033340454102,2996100,49.0033340454102
"2016-05-04",48.5200004577637,48.7433319091797,46.9833335876465,47.3566665649414,5371500,47.3566665649414
"2016-05-05",47.4900016784668,47.8199996948242,46.7633323669434,46.8966674804688,3820200,46.8966674804688
"2016-05-06",46.0533332824707,46.4799995422363,43.8300018310547,45.3800010681152,9271200,45.3800010681152
"2016-05-09",45.7933311462402,46.723331451416,45.5233345031738,46.4166679382324,4135200,46.4166679382324
"2016-05-10",46.5733337402344,47.3333320617676,45.9199981689453,46.8133316040039,3895200,46.8133316040039
"2016-05-11",46.8800010681152,47.689998626709,46.4833335876465,46.4966659545898,3308400,46.4966659545898
"2016-05-12",45.9833335876465,45.9833335876465,43.026668548584,43.1766662597656,14531100,43.1766662597656
"2016-05-13",43.0533332824707,43.9366683959961,42.8366661071777,43.656665802002,4742400,43.656665802002
"2016-05-16",43.8166656494141,45.2933311462402,43.7466659545898,44.9133338928223,4344600,44.9133338928223
"2016-05-17",44.9233322143555,45.3033332824707,44.5099983215332,44.689998626709,3690900,44.689998626709
"2016-05-18",44.6100006103516,45.7799987792969,44.3466682434082,45.5833320617676,3581400,45.5833320617676
"2016-05-19",46.5099983215332,47.4000015258789,45.8633346557617,46.4033317565918,6379200,46.4033317565918
"2016-05-20",46.8033332824707,47.4933319091797,46.1800003051758,47.2533340454102,3980100,47.2533340454102
"2016-05-23",47.4199981689453,48.4633331298828,47.1666679382324,47.9900016784668,3756000,47.9900016784668
"2016-05-24",48.1933326721191,48.8266677856445,47.8833312988281,48.7033348083496,3414000,48.7033348083496
"2016-05-25",48.7900009155273,49.1399993896484,47.7966651916504,48.5633316040039,4585500,48.5633316040039
"2016-05-26",48.2366676330566,49.4333343505859,48.1500015258789,49.3933334350586,8453400,49.3933334350586
"2016-05-27",44.5833320617676,45.0833320617676,42.75,43.2866668701172,35182200,43.2866668701172
"2016-05-31",43.3666687011719,43.6599998474121,42.75,43.4866676330566,11705400,43.4866676330566
"2016-06-01",43.4866676330566,44.9566688537598,42.8233337402344,44.8233337402344,8041800,44.8233337402344
"2016-06-02",44.75,46.9433326721191,44.5233345031738,46.9099998474121,9533400,46.9099998474121
"2016-06-03",46.5800018310547,46.783332824707,45.7666664123535,46.5466651916504,6382500,46.5466651916504
"2016-06-06",46.5466651916504,46.9166679382324,46.2200012207031,46.533332824707,4107600,46.533332824707
"2016-06-07",46.3866653442383,46.5,45.5466651916504,45.7533340454102,5537700,45.7533340454102
"2016-06-08",45.8800010681152,45.9133338928223,45.4766654968262,45.656665802002,3751500,45.656665802002
"2016-06-09",45.4799995422363,45.5433311462402,44.9233322143555,44.9466667175293,4599900,44.9466667175293
"2016-06-10",44.5499992370605,44.5699996948242,43.5733337402344,43.7533340454102,3924900,43.7533340454102
"2016-06-13",43.4333343505859,44.8133316040039,43.3666687011719,43.9033317565918,3514800,43.9033317565918
"2016-06-14",44.0133323669434,44.4133338928223,43.25,43.4133338928223,3705900,43.4133338928223
"2016-06-15",43.7133331298828,44.3733329772949,43.526668548584,43.689998626709,6000900,43.689998626709
"2016-06-16",43.2733345031738,43.4833335876465,42.5533332824707,43.3199996948242,6088200,43.3199996948242
"2016-06-17",43.3133316040039,43.4633331298828,42.3033332824707,42.7666664123535,5877300,42.7666664123535
"2016-06-20",43.3633346557617,43.5233345031738,42.6599998474121,42.7200012207031,3653100,42.7200012207031
"2016-06-21",42.5233345031738,42.8199996948242,41.9799995422363,42.2900009155273,5209200,42.2900009155273
"2016-06-22",42.3699989318848,42.4866676330566,41.4133338928223,41.5166664123535,3647100,41.5166664123535
"2016-06-23",42.0733337402344,42.3466682434082,41.7033348083496,42.216667175293,4268100,42.216667175293
"2016-06-24",40.7200012207031,41.5299987792969,40.3366661071777,40.593334197998,8540100,40.593334197998
"2016-06-27",40.3133316040039,40.3666687011719,38.2133331298828,38.9199981689453,8828100,38.9199981689453
"2016-06-28",39.6833343505859,40.1366653442383,38.9366683959961,39.473331451416,3958500,39.473331451416
"2016-06-29",39.9833335876465,41.5,39.9833335876465,41.0666656494141,5775000,41.0666656494141
"2016-06-30",41.156665802002,41.9266662597656,40.4466667175293,40.8800010681152,4487700,40.8800010681152
"2016-07-01",40.8899993896484,41.3566665649414,40.216667175293,40.3566665649414,3308400,40.3566665649414
"2016-07-05",40.0166664123535,40.2033348083496,39.2666664123535,39.6266670227051,3747000,39.6266670227051
