"Index","LIN.Open","LIN.High","LIN.Low","LIN.Close","LIN.Volume","LIN.Adjusted"
"2009-06-24",70.2300033569336,70.9599990844727,69.1500015258789,69.6699981689453,1857300,52.3910331726074
"2009-06-25",69.6100006103516,71.2900009155273,69.1100006103516,71,2078000,53.3911781311035
"2009-06-26",70.8000030517578,72.4100036621094,70.3600006103516,72.1800003051758,2301400,54.2785110473633
"2009-06-29",72.3199996948242,72.7799987792969,71.7399978637695,72.3199996948242,1593200,54.3838081359863
"2009-06-30",72.0800018310547,72.620002746582,70.7900009155273,71.0699996948242,2257700,53.443790435791
"2009-07-01",71.6900024414062,72.2699966430664,70.7600021362305,70.9000015258789,1662900,53.315975189209
"2009-07-02",69.7200012207031,70.3199996948242,68.8499984741211,70.1600036621094,1811500,52.7595252990723
"2009-07-06",68.5999984741211,70.8399963378906,68.5999984741211,70.4000015258789,2480700,52.9399909973145
"2009-07-07",70.1100006103516,70.2600021362305,67.1900024414062,67.3399963378906,2914100,50.6388893127441
"2009-07-08",67.6800003051758,68.8399963378906,67.629997253418,68.5,2753800,51.5112190246582
"2009-07-09",69.4899978637695,70.0699996948242,68.3499984741211,69.4499969482422,1737600,52.2256050109863
"2009-07-10",68.5999984741211,69.5899963378906,68.0199966430664,69.2300033569336,2090700,52.0601539611816
"2009-07-13",69.3000030517578,71.1600036621094,68.3600006103516,71.0500030517578,2024700,53.4287719726562
"2009-07-14",71.0299987792969,71.370002746582,70.1800003051758,71.3300018310547,1488100,53.6393280029297
"2009-07-15",72.3099975585938,72.9599990844727,71.5299987792969,72.2699966430664,2837400,54.3461990356445
"2009-07-16",72.3399963378906,73.1900024414062,71.3399963378906,72.0800018310547,2777100,54.2033462524414
"2009-07-17",71.4100036621094,71.870002746582,70.7399978637695,71.1500015258789,2113300,53.5039710998535
"2009-07-20",71.5100021362305,72.3000030517578,70.6900024414062,71.5800018310547,1943800,53.8273468017578
"2009-07-21",72.4800033569336,73.5,71.7900009155273,73.3600006103516,2058500,55.1658668518066
"2009-07-22",72.5599975585938,74.5,72.5599975585938,74.0599975585938,1807200,55.6922607421875
"2009-07-23",74.2699966430664,76.9700012207031,73.6600036621094,76.2799987792969,2675600,57.3616828918457
"2009-07-24",75.9899978637695,76.4199981689453,75.0899963378906,76.3000030517578,1247500,57.376708984375
"2009-07-27",76.25,77.1500015258789,76.0299987792969,77.0199966430664,1644100,57.9181365966797
"2009-07-28",76.5199966430664,77,75.4400024414062,76.4000015258789,1593600,57.4519004821777
"2009-07-29",70.0599975585938,74.2900009155273,70.0400009155273,73.5100021362305,5341300,55.2786712646484
"2009-07-30",75.1600036621094,76,73.9899978637695,75.629997253418,4070300,56.8728904724121
"2009-07-31",75.75,79.5,75.379997253418,78.1800003051758,3382500,58.7904777526855
"2009-08-03",76.6800003051758,79.370002746582,75.3899993896484,78.2300033569336,3128300,58.8280639648438
"2009-08-04",77.4700012207031,79.4899978637695,75.8199996948242,78.1600036621094,2772600,58.7754287719727
"2009-08-05",78.2799987792969,78.2799987792969,76.8600006103516,78.0599975585938,1402300,58.7002067565918
"2009-08-06",78.2900009155273,79,77.4000015258789,77.8099975585938,1431700,58.5121994018555
"2009-08-07",78.5899963378906,79.1999969482422,76.9000015258789,78.25,1556900,58.8430824279785
"2009-08-10",77.75,77.9100036621094,76.4400024414062,77.0699996948242,1006900,57.9557456970215
"2009-08-11",76.6600036621094,77.2399978637695,75.9700012207031,76.7799987792969,1045900,57.737663269043
"2009-08-12",76.2900009155273,78.5899963378906,76.2399978637695,77.9000015258789,1236600,58.579891204834
"2009-08-13",78.5500030517578,78.9499969482422,77.1900024414062,77.6699981689453,1371200,58.4069442749023
"2009-08-14",77.3099975585938,77.629997253418,74.7900009155273,75.9000015258789,2881200,57.0759086608887
"2009-08-17",73.9899978637695,75.4199981689453,73.9899978637695,74.870002746582,1710100,56.3013801574707
"2009-08-18",75.0100021362305,76.0999984741211,74.8499984741211,75.6600036621094,1241900,56.8954277038574
"2009-08-19",74.7099990844727,77.5800018310547,73.9800033569336,77.1100006103516,1318900,57.9858131408691
"2009-08-20",77.4400024414062,77.4400024414062,76.1500015258789,76.8499984741211,1294700,57.7903099060059
"2009-08-21",77.7900009155273,79.1999969482422,77.4599990844727,78.5,1951200,59.0310935974121
"2009-08-24",79.0500030517578,79.4000015258789,77.2099990844727,77.4599990844727,1717100,58.2490234375
"2009-08-25",77.9199981689453,78.5999984741211,77.0800018310547,77.4800033569336,1176500,58.2640686035156
"2009-08-26",77.2399978637695,78.2600021362305,76.5999984741211,77.370002746582,1058300,58.1813163757324
"2009-08-27",76.4800033569336,77.5500030517578,76.1100006103516,76.7699966430664,1177000,57.7301445007324
"2009-08-28",77.4300003051758,77.6800003051758,75.9000015258789,76.5999984741211,1297300,57.6023178100586
"2009-08-31",75.9899978637695,76.7799987792969,75.5199966430664,76.620002746582,1459600,57.6173553466797
"2009-09-01",76.0999984741211,76.8300018310547,75.4100036621094,75.4700012207031,2728800,56.7525634765625
"2009-09-02",75.0699996948242,75.1699981689453,74.0599975585938,75,2691400,56.6996421813965
"2009-09-03",75.7099990844727,76.1900024414062,75.0100021362305,76.1100006103516,1817600,57.5387916564941
"2009-09-04",76.0299987792969,76.5999984741211,75.4499969482422,76.5899963378906,1074500,57.9016609191895
"2009-09-08",77.7699966430664,77.7699966430664,75.8399963378906,76.5,1951200,57.8336601257324
"2009-09-09",76.6500015258789,77.1999969482422,76.1999969482422,76.9899978637695,1397700,58.2040519714355
"2009-09-10",76.5999984741211,77.6399993896484,75.6999969482422,77.5599975585938,1527300,58.6350059509277
"2009-09-11",77.8899993896484,78,76.870002746582,77.2600021362305,1499100,58.4081954956055
"2009-09-14",76.4400024414062,77.9199981689453,76.1100006103516,77.8499984741211,957200,58.8542175292969
"2009-09-15",77.9199981689453,78.7900009155273,77.0100021362305,78.5699996948242,1590500,59.3985710144043
"2009-09-16",79.0100021362305,80.2399978637695,78.0699996948242,79.879997253418,2394900,60.3888893127441
"2009-09-17",79.8300018310547,80.6600036621094,79.370002746582,79.9499969482422,2133700,60.4417991638184
"2009-09-18",80.3399963378906,81.5500030517578,79.6800003051758,81.0500030517578,2493900,61.2734222412109
"2009-09-21",80.6800003051758,81.5,79.9000015258789,81.3499984741211,1767500,61.5002250671387
"2009-09-22",82.0199966430664,82.25,81.1100006103516,81.8399963378906,1490800,61.8706703186035
"2009-09-23",81.7699966430664,82.2099990844727,80.0800018310547,80.2200012207031,1779400,60.645923614502
"2009-09-24",80.5699996948242,80.9599990844727,79.1999969482422,79.5299987792969,1378500,60.124340057373
"2009-09-25",79.3899993896484,80.7099990844727,79.1600036621094,79.5800018310547,1779600,60.1621055603027
"2009-09-28",79.8199996948242,81.2699966430664,79.6900024414062,80.5500030517578,1340900,60.8954429626465
"2009-09-29",80.6100006103516,81.5899963378906,80.3199996948242,81,1450400,61.235595703125
"2009-09-30",81.2600021362305,82.2399978637695,80.4000015258789,81.6900024414062,2095800,61.7572631835938
"2009-10-01",81.7900009155273,81.7900009155273,78.9499969482422,78.9899978637695,3187100,59.7160606384277
"2009-10-02",77.8099975585938,79.8000030517578,77.0999984741211,79.2099990844727,1923100,59.8824043273926
"2009-10-05",79.5699996948242,80.2200012207031,78.879997253418,79.1100006103516,1919700,59.8067932128906
"2009-10-06",79.9100036621094,81.2200012207031,79.6800003051758,80.9000015258789,1649600,61.1600189208984
"2009-10-07",80.629997253418,81.5,80.4499969482422,80.7300033569336,1603200,61.0314979553223
"2009-10-08",81.620002746582,82,80.7600021362305,81.4599990844727,2503500,61.5833549499512
"2009-10-09",81.5199966430664,82.3899993896484,80.9599990844727,82.3499984741211,1366600,62.2562026977539
"2009-10-12",82.5800018310547,83.25,82.2900009155273,82.8000030517578,1261200,62.5964202880859
"2009-10-13",82.6100006103516,83.0699996948242,82,82.7600021362305,1195400,62.5661735534668
"2009-10-14",83.75,84,82.9800033569336,83.9400024414062,1354000,63.4582443237305
"2009-10-15",83.5400009155273,83.9400024414062,82.8300018310547,83.9100036621094,1574200,63.4355354309082
"2009-10-16",83.8399963378906,85.2399978637695,83.2799987792969,84.0899963378906,1518300,63.5716094970703
"2009-10-19",84.0999984741211,84.8300018310547,83.7799987792969,84.5999984741211,1212100,63.9571838378906
"2009-10-20",84.5800018310547,84.5899963378906,83,83.5999984741211,1273900,63.2011871337891
"2009-10-21",83.1100006103516,84.5899963378906,82.7600021362305,82.9100036621094,1865100,62.679557800293
"2009-10-22",82.9100036621094,84.9000015258789,82,84.4899978637695,1824100,63.8740386962891
"2009-10-23",84.6800003051758,84.8399963378906,82.3499984741211,82.6800003051758,1429200,62.5056762695312
"2009-10-26",82.5400009155273,84.1100006103516,81.8300018310547,82.1600036621094,1397200,62.1125793457031
"2009-10-27",82.1699981689453,83.0199966430664,81.4700012207031,81.5299987792969,1670600,61.6362686157227
"2009-10-28",80.5,80.9899978637695,76.8399963378906,79.8899993896484,3513900,60.3964729309082
"2009-10-29",81.25,83.0199966430664,80.2900009155273,82.3499984741211,2333700,62.2562026977539
"2009-10-30",81.870002746582,81.9499969482422,79.3199996948242,79.4400024414062,2060700,60.0562438964844
"2009-11-02",80.1500015258789,81.4199981689453,78.75,80.0800018310547,1506700,60.540096282959
"2009-11-03",79.3399963378906,80.4100036621094,79.1800003051758,80.129997253418,1494700,60.5778961181641
"2009-11-04",80.7300033569336,81.0500030517578,79.120002746582,79.3099975585938,1230600,59.9579772949219
"2009-11-05",79.5899963378906,81.2699966430664,79.5899963378906,81.1999969482422,1024600,61.3868103027344
"2009-11-06",80.5800018310547,81.870002746582,80.2399978637695,81.7099990844727,1054500,61.772346496582
"2009-11-09",82.3499984741211,83.6500015258789,81.9300003051758,83.629997253418,1371900,63.2238845825195
"2009-11-10",83.5100021362305,83.5400009155273,82.6699981689453,83.4199981689453,1237200,63.0651397705078
"2009-11-11",83.7200012207031,83.7900009155273,82.4400024414062,83.1100006103516,1206300,62.8307495117188
"2009-11-12",83.0999984741211,83.5400009155273,82.1999969482422,82.4599990844727,1420000,62.3393898010254
"2009-11-13",82.4499969482422,83.879997253418,82.1500015258789,83.5199966430664,1092400,63.1407241821289
"2009-11-16",84.0899963378906,84.9700012207031,83.9800033569336,84.7200012207031,1102700,64.0478973388672
"2009-11-17",83.8600006103516,84.9300003051758,83.629997253418,84.8899993896484,1075000,64.1764602661133
"2009-11-18",84.7600021362305,84.9700012207031,83.4800033569336,83.879997253418,1100900,63.4128875732422
"2009-11-19",83.0400009155273,83.7600021362305,81.9599990844727,82.3600006103516,1511700,62.2637367248535
"2009-11-20",81.8099975585938,82.8399963378906,81.7399978637695,82.6100006103516,1285700,62.4527778625488
"2009-11-23",83.3899993896484,84.4899978637695,83,83.4599990844727,764900,63.0953483581543
"2009-11-24",83.25,83.5599975585938,82.2799987792969,82.7799987792969,1179700,62.5812950134277
"2009-11-25",82.5599975585938,83.1999969482422,82.4000015258789,83.0999984741211,1084100,62.8232078552246
"2009-11-27",80.8899993896484,82.4199981689453,80.5199966430664,81.5100021362305,728200,61.6211700439453
"2009-11-30",81.6999969482422,82.4800033569336,80.75,82.0299987792969,1261100,62.014289855957
"2009-12-01",82.9599990844727,83.2600021362305,82.5,83,891600,62.7476043701172
"2009-12-02",82.9300003051758,83.5400009155273,82.1500015258789,82.7200012207031,1234000,62.5359535217285
"2009-12-03",82.3199996948242,83.4100036621094,81.8199996948242,82.4599990844727,1744900,62.6423034667969
"2009-12-04",83.7200012207031,86.0699996948242,81.6500015258789,82.4800033569336,2609700,62.6574897766113
"2009-12-07",82.4300003051758,83.0699996948242,81.9400024414062,82.3899993896484,1168300,62.5890884399414
"2009-12-08",81.9199981689453,82.0199966430664,81.0400009155273,81.1500015258789,1845100,61.6471138000488
"2009-12-09",81.2300033569336,82.6100006103516,80.5299987792969,82.5100021362305,1646600,62.6802864074707
"2009-12-10",83.0800018310547,83.620002746582,81.6900024414062,82.0800018310547,1251200,62.3536224365234
"2009-12-11",82.6600036621094,82.6900024414062,80.8300018310547,81.3499984741211,1391500,61.7990608215332
"2009-12-14",81.8099975585938,82.0599975585938,81,82.0199966430664,1129800,62.3080253601074
"2009-12-15",81.4100036621094,82.6100006103516,81.2099990844727,81.6399993896484,1675700,62.0193786621094
"2009-12-16",82.1100006103516,82.5899963378906,81.3199996948242,81.8199996948242,1343300,62.1561126708984
"2009-12-17",81.25,81.5,80.5299987792969,80.7799987792969,1387900,61.3660354614258
"2009-12-18",81.379997253418,81.4599990844727,79.7799987792969,80.2799987792969,2117200,60.9862022399902
"2009-12-21",80.2600021362305,80.8199996948242,79.4100036621094,79.9899978637695,2051900,60.7658920288086
"2009-12-22",80.2099990844727,80.7799987792969,79.5299987792969,79.6600036621094,1933100,60.5152282714844
"2009-12-23",79.6500015258789,79.8600006103516,79.1699981689453,79.6800003051758,1751800,60.5303688049316
"2009-12-24",79.7900009155273,80.0899963378906,79.6999969482422,79.8300018310547,722500,60.644359588623
"2009-12-28",80,80.8399963378906,79.8300018310547,80.7099990844727,1387800,61.3128280639648
"2009-12-29",80.5,81.3199996948242,80.5,80.9499969482422,714900,61.4951705932617
"2009-12-30",80.6100006103516,81.7099990844727,80.5400009155273,81.2699966430664,1141600,61.7382774353027
"2009-12-31",81.4499969482422,81.5299987792969,80.3000030517578,80.3099975585938,1003400,61.0089912414551
"2010-01-04",80.9100036621094,81.7799987792969,80.8499984741211,81.5599975585938,1233000,61.9586067199707
"2010-01-05",81.2699966430664,81.4000015258789,79.629997253418,80.0400009155273,2170900,60.8038940429688
"2010-01-06",80.0299987792969,80.9899978637695,80,80.75,2359700,61.3432350158691
"2010-01-07",80.7600021362305,81.2300033569336,80.5899963378906,80.9599990844727,2105100,61.5027618408203
"2010-01-08",80.7099990844727,81.5699996948242,80.5999984741211,81.4899978637695,1424900,61.9053802490234
"2010-01-11",82.3399963378906,82.370002746582,81.4100036621094,82.2600021362305,1343000,62.4903526306152
"2010-01-12",81.3499984741211,81.8099975585938,80.6999969482422,81.379997253418,1171200,61.8218650817871
"2010-01-13",81.7799987792969,82.9400024414062,81.25,82.8199996948242,1257800,62.9157447814941
"2010-01-14",82.870002746582,82.870002746582,80.879997253418,81.0100021362305,1401500,61.5407676696777
"2010-01-15",80.7600021362305,81.4499969482422,80.3600006103516,80.9599990844727,1788900,61.5027618408203
"2010-01-19",80.7399978637695,81.5299987792969,80.5999984741211,81.0800018310547,1598500,61.593921661377
"2010-01-20",80.4100036621094,81.0299987792969,80.0800018310547,80.75,1456100,61.3432350158691
"2010-01-21",80.7399978637695,81.620002746582,79.4800033569336,79.5,1672400,60.3936653137207
"2010-01-22",79.2200012207031,80.2900009155273,77.9000015258789,78.2399978637695,2019200,59.4364929199219
"2010-01-25",79.2600021362305,80.0899963378906,78.9400024414062,79.4300003051758,1885800,60.340503692627
"2010-01-26",78.9400024414062,79.8000030517578,78.4499969482422,78.6600036621094,1939100,59.7555274963379
"2010-01-27",77.4499969482422,78.5299987792969,74.6999969482422,76.7699966430664,6430200,58.319751739502
"2010-01-28",77.1600036621094,77.4700012207031,75.870002746582,76.1500015258789,2827800,57.8487701416016
"2010-01-29",76.8000030517578,76.9300003051758,75.1699981689453,75.3199996948242,3075600,57.2182579040527
"2010-02-01",76.0100021362305,76.8099975585938,75.7799987792969,76.8099975585938,2450400,58.3501663208008
"2010-02-02",76.8000030517578,77.5999984741211,76.1800003051758,77.2399978637695,1888000,58.6768112182617
"2010-02-03",77.0299987792969,77.7200012207031,76.6600036621094,76.8899993896484,1658200,58.4109268188477
"2010-02-04",76.1800003051758,76.5100021362305,74.5500030517578,74.5899963378906,2506800,56.6636810302734
"2010-02-05",74.9800033569336,75.5999984741211,73.1100006103516,74.0100021362305,4520300,56.223087310791
"2010-02-08",74.129997253418,76.1699981689453,73.9899978637695,74.1399993896484,2498700,56.3218193054199
"2010-02-09",75.0400009155273,75.7699966430664,73.8499984741211,75.1900024414062,2950700,57.119499206543
"2010-02-10",75.0699996948242,76.0800018310547,74.5199966430664,75.2200012207031,2379200,57.1422805786133
"2010-02-11",75.0400009155273,76.3199996948242,75.0199966430664,76.2300033569336,1680000,57.9095268249512
"2010-02-12",75.1600036621094,77.0899963378906,74.620002746582,76.9300003051758,3320000,58.4413032531738
"2010-02-16",77.7399978637695,78,77.2099990844727,77.9199981689453,1770100,59.1933898925781
"2010-02-17",78.1399993896484,78.7799987792969,77.4000015258789,78.0400009155273,1933200,59.2845344543457
"2010-02-18",77.7900009155273,78.4899978637695,77.4100036621094,77.7099990844727,2129900,59.0338554382324
"2010-02-19",77.4800033569336,77.7600021362305,76.870002746582,77.2200012207031,2765400,58.6616172790527
"2010-02-22",77.4599990844727,77.6800003051758,76.7399978637695,76.9000015258789,2019000,58.418529510498
"2010-02-23",76.6399993896484,76.8499984741211,75.8899993896484,76.1600036621094,1756300,57.8563919067383
"2010-02-24",76.4400024414062,76.9100036621094,75.620002746582,76,2892400,57.7348136901855
"2010-02-25",75.0299987792969,75.4599990844727,74.0299987792969,75.0100021362305,3189800,56.9827613830566
"2010-02-26",75.0699996948242,75.5,74.5100021362305,75.1399993896484,1571000,57.0815010070801
"2010-03-01",75.4700012207031,76.129997253418,74.9100036621094,76.0599975585938,1911500,57.7804069519043
"2010-03-02",76.7799987792969,77.1500015258789,76.3000030517578,76.9700012207031,1983500,58.4717102050781
"2010-03-03",77,77.6399993896484,76.5599975585938,76.5999984741211,1710700,58.5328407287598
"2010-03-04",76.870002746582,77.4599990844727,76.6399993896484,77.2600021362305,2547700,59.0371513366699
"2010-03-05",77.8000030517578,79.0199966430664,77.4199981689453,78.9899978637695,2215000,60.3591117858887
"2010-03-08",79.0599975585938,80,78.9800033569336,79.2300033569336,2471500,60.5425109863281
"2010-03-09",79.0100021362305,79.5,78.75,79.2300033569336,1584900,60.5425109863281
"2010-03-10",78.8399963378906,79.5899963378906,78.1500015258789,79.0100021362305,1712800,60.3744201660156
"2010-03-11",78.5899963378906,79.5100021362305,78.0800018310547,79.5100021362305,1223700,60.756462097168
"2010-03-12",79.7699966430664,79.9700012207031,79.3000030517578,79.5899963378906,916500,60.8175888061523
"2010-03-15",79.620002746582,79.9000015258789,79.1699981689453,79.7399978637695,1280000,60.9322280883789
"2010-03-16",79.8000030517578,80.5999984741211,79.5699996948242,80.5899963378906,1965300,61.5817604064941
"2010-03-17",80.9100036621094,82.0699996948242,80.7300033569336,82.0400009155273,2223700,62.6897506713867
"2010-03-18",81.5899963378906,82.3499984741211,81.5899963378906,82.129997253418,2047800,62.7584762573242
"2010-03-19",81.620002746582,83.2200012207031,81.2300033569336,81.620002746582,2463600,62.3687858581543
"2010-03-22",81.5599975585938,82.1600036621094,81.0999984741211,82.0699996948242,990200,62.7126579284668
"2010-03-23",82.1999969482422,82.6699981689453,81.5500030517578,82.6699981689453,1429600,63.1711311340332
"2010-03-24",82.4300003051758,82.6399993896484,81.5699996948242,82.2799987792969,1313000,62.8731155395508
"2010-03-25",82.6500015258789,82.75,81.25,81.3600006103516,1251100,62.1701202392578
"2010-03-26",81.5199966430664,82.2200012207031,81.0699996948242,81.5800018310547,1523500,62.3382339477539
"2010-03-29",81.8199996948242,82.2900009155273,81.0100021362305,81.8399963378906,1310300,62.5369262695312
"2010-03-30",82.0500030517578,82.8199996948242,81.8399963378906,82.7600021362305,1691900,63.239917755127
"2010-03-31",82.5599975585938,83.2900009155273,82.5599975585938,83,1879400,63.4232978820801
"2010-04-01",83.5699996948242,83.879997253418,83.0800018310547,83.8199996948242,1639600,64.0498962402344
"2010-04-05",83.9199981689453,84.2600021362305,83.5,83.9499969482422,2207300,64.1492385864258
"2010-04-06",83.3300018310547,84.4199981689453,83.2900009155273,84.2699966430664,1399900,64.3937530517578
"2010-04-07",83.8899993896484,84.75,83.4300003051758,84.4400024414062,2023700,64.5236740112305
"2010-04-08",84.1800003051758,84.7600021362305,84.129997253418,84.4899978637695,1212200,64.5618591308594
"2010-04-09",84.5599975585938,85.2399978637695,84.4599990844727,84.9499969482422,2555800,64.9133605957031
"2010-04-12",85.1399993896484,85.3899993896484,84.7399978637695,84.9899978637695,2661000,64.9439468383789
"2010-04-13",84.7399978637695,85.1399993896484,84.620002746582,84.9400024414062,1411100,64.9057235717773
"2010-04-14",85.0599975585938,85.9800033569336,84.7900009155273,85.879997253418,1635700,65.6240234375
"2010-04-15",85.8600006103516,87.8399963378906,85.6500015258789,87.6399993896484,2284500,66.9689025878906
"2010-04-16",87.3899993896484,88,86.4599990844727,86.8099975585938,2213600,66.3346557617188
"2010-04-19",86.2200012207031,87.1399993896484,85.6699981689453,87.129997253418,1517200,66.5791625976562
"2010-04-20",87.5800018310547,88.1399993896484,86.7900009155273,88.1399993896484,1763200,67.3509674072266
"2010-04-21",88.1399993896484,88.1399993896484,87.0299987792969,87.5599975585938,1643500,66.9077606201172
"2010-04-22",86.8199996948242,87.8000030517578,85.9100036621094,87.7099990844727,1793700,67.0223846435547
"2010-04-23",87.8600006103516,88.2799987792969,86.9899978637695,88.2200012207031,1277000,67.4121017456055
"2010-04-26",88.4000015258789,89,88.0599975585938,88.2699966430664,1304700,67.4502868652344
"2010-04-27",88.0400009155273,88.1699981689453,86.4100036621094,86.4100036621094,1674600,66.0290069580078
"2010-04-28",83.7699966430664,86.5999984741211,82.0100021362305,84.3399963378906,4587400,64.447265625
"2010-04-29",83.9499969482422,85.9400024414062,83.9499969482422,84.3099975585938,3493500,64.42431640625
"2010-04-30",84.5400009155273,84.8199996948242,83.6800003051758,83.7699966430664,2218800,64.0116653442383
"2010-05-03",84.2300033569336,84.4000015258789,83.6500015258789,84.0100021362305,1480500,64.195068359375
"2010-05-04",82.9599990844727,83.1800003051758,81.5,82.1699981689453,2177600,62.7890815734863
"2010-05-05",81.6800003051758,82.379997253418,81.0100021362305,81.9000015258789,2035100,62.5827598571777
"2010-05-06",81.5199966430664,82.7900009155273,76.1500015258789,79.3399963378906,3363800,60.626579284668
"2010-05-07",79.1999969482422,80.4700012207031,78.0100021362305,78.879997253418,3332700,60.2750778198242
"2010-05-10",81.5199966430664,81.7799987792969,79.7300033569336,81.3000030517578,2978000,62.1243019104004
"2010-05-11",80.4599990844727,81.1900024414062,80.1900024414062,80.3899993896484,1458500,61.4289360046387
"2010-05-12",80.7600021362305,81.7900009155273,80.3499984741211,81.75,1243800,62.4681396484375
"2010-05-13",81.4400024414062,81.5999984741211,80.3099975585938,80.5100021362305,1417100,61.5205879211426
"2010-05-14",79.8899993896484,80.1900024414062,77.2799987792969,77.9000015258789,3078100,59.5262031555176
"2010-05-17",78.25,78.9199981689453,76.2799987792969,78.0800018310547,3298200,59.6637535095215
"2010-05-18",78.7200012207031,79.9100036621094,77.7099990844727,77.7900009155273,3089900,59.4421539306641
"2010-05-19",77.25,77.3199996948242,75.3300018310547,76.5400009155273,3473800,58.4869918823242
"2010-05-20",75.0500030517578,75.9300003051758,74.2300033569336,74.2699966430664,3900500,56.7523918151855
"2010-05-21",73.6900024414062,77.129997253418,72.6999969482422,77.0999984741211,5360900,58.9148902893066
"2010-05-24",76.4100036621094,77.0699996948242,75.5899963378906,75.9700012207031,2913600,58.0514144897461
"2010-05-25",73.8099975585938,76.370002746582,73.8099975585938,76.2900009155273,2769400,58.2959671020508
"2010-05-26",77,77.7900009155273,76.3399963378906,76.8499984741211,3165500,58.7238616943359
"2010-05-27",78.2799987792969,78.9199981689453,77.2900009155273,78.9100036621094,2222000,60.2979888916016
"2010-05-28",78.9100036621094,78.9100036621094,77.25,77.5999984741211,2809100,59.2969589233398
"2010-06-01",77.0400009155273,77.9000015258789,76.25,76.25,1909000,58.2653999328613
"2010-06-02",76.9199981689453,78.0999984741211,75.9800033569336,78.0400009155273,2122500,59.6331748962402
"2010-06-03",77.5599975585938,77.7099990844727,75.7799987792969,76.4499969482422,3228900,58.7570037841797
"2010-06-04",75.1999969482422,75.5,74,74.120002746582,3909700,56.9662666320801
"2010-06-07",74.4199981689453,75.4199981689453,74.0999984741211,74.2399978637695,3744200,57.058479309082
"2010-06-08",74.2799987792969,76.0599975585938,73.8399963378906,75.9300003051758,2843000,58.3573799133301
"2010-06-09",76.629997253418,77.3600006103516,75.7699966430664,76.0999984741211,2161600,58.4880180358887
"2010-06-10",77.2300033569336,78.4300003051758,77.0199966430664,77.6500015258789,2333400,59.6792907714844
"2010-06-11",76.7699966430664,77.8399963378906,76.7699966430664,77.7799987792969,1470200,59.7792053222656
"2010-06-14",78.2399978637695,78.6399993896484,77.4100036621094,77.5,2204400,59.5640182495117
"2010-06-15",78.0100021362305,79.3300018310547,77.5800018310547,79.3000030517578,2778100,60.9474639892578
"2010-06-16",78.5899963378906,80.2699966430664,78.5899963378906,80.0899963378906,1927900,61.5546073913574
"2010-06-17",80.5,80.7900009155273,79.1699981689453,80.7399978637695,2112400,62.0541801452637
"2010-06-18",80.9899978637695,81.7099990844727,80.7900009155273,81.1699981689453,2069800,62.384635925293
"2010-06-21",81.9800033569336,83.2699966430664,81.3099975585938,81.8300018310547,2150200,62.891918182373
"2010-06-22",81.7600021362305,82.4400024414062,80.5299987792969,80.5500030517578,1776000,61.9081611633301
"2010-06-23",80.5,81.0400009155273,79.0999984741211,80.1999969482422,2269200,61.6391258239746
"2010-06-24",79.8899993896484,80.7900009155273,78.9899978637695,79.0999984741211,2435700,60.7937393188477
"2010-06-25",79.4499969482422,80,78.4599990844727,79.4499969482422,2239200,61.0627250671387
"2010-06-28",79.7200012207031,79.9700012207031,78.8399963378906,79.3499984741211,1151600,60.9858474731445
"2010-06-29",78.4899978637695,78.7099990844727,76.9400024414062,77.370002746582,1706000,59.4640769958496
"2010-06-30",77.4100036621094,77.9700012207031,75.8499984741211,75.9899978637695,1917000,58.4034881591797
"2010-07-01",75.7200012207031,77.2399978637695,75.6999969482422,76.7699966430664,2202400,59.0029640197754
"2010-07-02",76.9700012207031,77.3499984741211,76.1699981689453,76.879997253418,1478800,59.0874938964844
"2010-07-06",77.6399993896484,77.9899978637695,76.5299987792969,77.4599990844727,1572700,59.5332679748535
"2010-07-07",77.6699981689453,79.9499969482422,77.5500030517578,79.9100036621094,1672600,61.4162559509277
"2010-07-08",80.5899963378906,81.0800018310547,80.0599975585938,81.0800018310547,1690800,62.3154602050781
"2010-07-09",81.0500030517578,81.8000030517578,80.7300033569336,81.3300018310547,1476700,62.5076332092285
"2010-07-12",81.0599975585938,81.75,80.7399978637695,81.5,1239700,62.6382789611816
"2010-07-13",82.120002746582,83.870002746582,81.8499984741211,83.4899978637695,1926500,64.1677322387695
"2010-07-14",81.3300018310547,83.1900024414062,81.0599975585938,82.8300018310547,2610400,63.6604652404785
"2010-07-15",82.9899978637695,83.1500015258789,81.6900024414062,82.8099975585938,1602700,63.645092010498
"2010-07-16",82.379997253418,82.379997253418,80.6900024414062,80.9599990844727,2026900,62.2232513427734
"2010-07-19",81.3199996948242,81.4800033569336,80.3399963378906,81.0299987792969,1396700,62.277042388916
"2010-07-20",80.2399978637695,82.5699996948242,80.0899963378906,82.4499969482422,1731300,63.3684196472168
"2010-07-21",82.9599990844727,83.25,81.5599975585938,82.3600006103516,1976900,63.2992362976074
"2010-07-22",83.3399963378906,85.3600006103516,83.0699996948242,84.3300018310547,2167000,64.813346862793
"2010-07-23",84.2799987792969,85.4300003051758,83.870002746582,85.3899993896484,1373600,65.6280364990234
"2010-07-26",85.1500015258789,85.9899978637695,85.0699996948242,85.6500015258789,1324100,65.8278274536133
"2010-07-27",86.2600021362305,86.3899993896484,85.4499969482422,85.8300018310547,1358600,65.966194152832
"2010-07-28",85.0199966430664,86.7200012207031,85.0199966430664,86.2799987792969,1799100,66.3120422363281
"2010-07-29",86.9499969482422,87.25,85.4199981689453,85.8099975585938,2140800,65.950813293457
