"Index","K.Open","K.High","K.Low","K.Close","K.Volume","K.Adjusted"
"2009-08-03",44.8826293945312,44.8826293945312,43.8873252868652,44.0845069885254,2694876,26.6678562164307
"2009-08-04",44.0845069885254,44.2253532409668,43.5962448120117,43.7276992797852,2597855,26.4520092010498
"2009-08-05",43.6713638305664,43.8403778076172,43.2957763671875,43.4553985595703,2937377,26.2872829437256
"2009-08-06",43.5680732727051,44.0938987731934,43.3521118164062,43.7089195251465,2529695,26.4406414031982
"2009-08-07",44.056339263916,44.056339263916,43.3427238464355,43.3427238464355,2045865,26.2191200256348
"2009-08-10",43.3802833557129,43.5680732727051,43.2488250732422,43.2769966125488,1753842,26.179349899292
"2009-08-11",43.2206573486328,43.577465057373,43.2018775939941,43.3521118164062,2258972,26.2247982025146
"2009-08-12",43.3239440917969,43.8028182983398,43.1173706054688,43.4272308349609,2584649,26.2702465057373
"2009-08-13",43.6619720458984,43.6619720458984,43.1549301147461,43.1549301147461,2686676,26.1055240631104
"2009-08-14",43.2206573486328,43.4272308349609,43.0704231262207,43.2488250732422,3146649,26.1623134613037
"2009-08-17",42.7981224060059,43.3239440917969,42.7981224060059,43.2488250732422,3286484,26.1623134613037
"2009-08-18",43.2394371032715,43.4647903442383,43.0704231262207,43.2769966125488,1772799,26.179349899292
"2009-08-19",43.0422554016113,43.8967132568359,43.0422554016113,43.8967132568359,2697219,26.5542488098145
"2009-08-20",43.8215942382812,44.0187797546387,43.6713638305664,43.9624404907227,1720188,26.5940093994141
"2009-08-21",44.1126747131348,44.6478881835938,43.9718322753906,44.4600944519043,1586744,26.8950519561768
"2009-08-24",44.5352096557617,44.5352096557617,44.0375595092773,44.2535209655762,1238489,26.770076751709
"2009-08-25",44.2723007202148,44.4882621765137,44.0657272338867,44.1784057617188,1411125,26.7246551513672
"2009-08-26",44.1784057617188,44.5727691650391,44.1314544677734,44.3286361694336,1696758,26.8155250549316
"2009-08-27",44.4976539611816,44.4976539611816,43.9061012268066,44.0938987731934,1423799,26.6735134124756
"2009-08-28",43.7934265136719,44.0657272338867,43.4647903442383,43.6807518005371,1527317,26.6502590179443
"2009-08-31",43.4366188049316,44.2723007202148,43.4366188049316,44.2159614562988,2160353,26.9767913818359
"2009-09-01",44.046947479248,44.4319267272949,43.8685455322266,44.0751152038574,3292128,26.8908634185791
"2009-09-02",44.046947479248,44.046947479248,43.7183113098145,43.8122062683105,2191557,26.7304553985596
"2009-09-03",43.953052520752,44.0281677246094,43.5868530273438,44.0281677246094,2142993,26.8622264862061
"2009-09-04",44.0751152038574,44.3380279541016,43.9154930114746,44.3380279541016,1541907,27.0512561798096
"2009-09-08",44.4507026672363,45.2957763671875,44.3661956787109,45.1267623901367,1886754,27.5324764251709
"2009-09-09",45.1267623901367,45.2394371032715,44.995304107666,45.0985908508301,1316766,27.5152950286865
"2009-09-10",45.2300453186035,45.3239440917969,44.995304107666,45.3239440917969,1871312,27.6527881622314
"2009-09-11",45.4366188049316,45.4835662841797,45.1361503601074,45.4366188049316,1334658,27.7215309143066
"2009-09-14",45.2112693786621,45.6150245666504,45.2112693786621,45.5586853027344,1491639,27.7960090637207
"2009-09-15",45.5962448120117,45.5962448120117,45.0328636169434,45.3145523071289,2540771,27.6470699310303
"2009-09-16",45.2300453186035,45.7370872497559,45.1267623901367,45.7370872497559,1985906,27.9048500061035
"2009-09-17",45.7558708190918,45.7558708190918,45.1455383300781,45.5492973327637,2142780,27.7902851104736
"2009-09-18",45.6807518005371,46.1032867431641,45.3708915710449,45.8403778076172,2138733,27.967866897583
"2009-09-21",45.7370872497559,45.943660736084,45.4084510803223,45.8779335021973,1336149,27.9907932281494
"2009-09-22",46.009391784668,46.009391784668,45.3708915710449,45.5492973327637,1531257,27.7902851104736
"2009-09-23",46.3849754333496,46.8544616699219,46.1877937316895,46.2910804748535,2844828,28.2428569793701
"2009-09-24",46.3004684448242,46.478874206543,46.1220664978027,46.1408462524414,2246405,28.1511840820312
"2009-09-25",46.1314544677734,46.2347412109375,45.8122062683105,46.0938987731934,1488551,28.1225471496582
"2009-09-28",46.2159614562988,46.7230033874512,46.0187797546387,46.5915489196777,1877702,28.4261722564697
"2009-09-29",46.6103286743164,46.7793426513672,46.2629127502441,46.4319267272949,1147751,28.3287754058838
"2009-09-30",46.469482421875,46.469482421875,45.8215942382812,46.2253532409668,1913592,28.2027568817139
"2009-10-01",46.1032867431641,46.1126747131348,45.3896713256836,45.8967132568359,1668855,28.0022354125977
"2009-10-02",45.8591537475586,45.8779335021973,45.4929580688477,45.6901397705078,1383648,27.8762168884277
"2009-10-05",45.7183113098145,46,45.2112693786621,45.9718322753906,1356917,28.0480575561523
"2009-10-06",46.1220664978027,46.6572761535645,45.9812202453613,46.2910804748535,1579928,28.2428569793701
"2009-10-07",46.2065734863281,46.4413146972656,46.1220664978027,46.3568077087402,1170968,28.2829513549805
"2009-10-08",46.478874206543,46.7323951721191,46.3380279541016,46.7042236328125,1987397,28.4949054718018
"2009-10-09",46.5915489196777,46.9014091491699,46.4319267272949,46.7793426513672,1819659,28.5407390594482
"2009-10-12",46.8544616699219,46.9295768737793,46.4507026672363,46.6478881835938,1468316,28.460542678833
"2009-10-13",46.6197166442871,46.8169021606445,46.4507026672363,46.5539894104004,1831374,28.4032592773438
"2009-10-14",46.6854476928711,46.7230033874512,46.2910804748535,46.5539894104004,2084525,28.4032592773438
"2009-10-15",46.4413146972656,47.1173706054688,46.3568077087402,47.1173706054688,1974510,28.7469863891602
"2009-10-16",46.8450698852539,47.577465057373,46.7417831420898,47.3990592956543,2791791,28.9188575744629
"2009-10-19",47.5399055480957,48.0657272338867,47.3896713256836,47.8967132568359,1361922,29.2224769592285
"2009-10-20",47.9154930114746,48.1877937316895,47.474178314209,47.5868530273438,1911995,29.0334167480469
"2009-10-21",47.6431922912598,48.2723007202148,47.4647903442383,47.5680732727051,1632326,29.0219554901123
"2009-10-22",47.577465057373,47.7652587890625,47.0328636169434,47.5492973327637,1816464,29.0105133056641
"2009-10-23",47.6525802612305,47.6995315551758,46.7887306213379,47.1361503601074,1775142,28.7584495544434
"2009-10-26",47.2300453186035,47.990608215332,47.0422554016113,47.3708915710449,2059284,28.9016590118408
"2009-10-27",47.3333320617676,47.7464790344238,47.2394371032715,47.3427238464355,2411054,28.8844738006592
"2009-10-28",47.1361503601074,47.6807518005371,46.8262901306152,46.9389686584473,3019808,28.6381301879883
"2009-10-29",47.4272308349609,48.3380279541016,47.1643180847168,48.2441291809082,3179984,29.4344425201416
"2009-10-30",48.5446014404297,49.3708915710449,48.3098602294922,48.3943672180176,4163831,29.5260772705078
"2009-11-02",48.3849754333496,48.8262901306152,48.3849754333496,48.5915489196777,2467286,29.6464042663574
"2009-11-03",48.4319267272949,48.7605628967285,47.7183113098145,47.990608215332,2205083,29.2797565460205
"2009-11-04",48.0657272338867,48.8262901306152,47.990608215332,48.6384963989258,2544711,29.6750354766846
"2009-11-05",48.6948356628418,49.0892028808594,48.4976539611816,49.0422554016113,2678901,29.9213809967041
"2009-11-06",48.9201889038086,49.2206573486328,48.6666679382324,49.0140838623047,2054811,29.9041805267334
"2009-11-09",49.1549301147461,49.4835662841797,49.0234756469727,49.4553985595703,1706343,30.1734409332275
"2009-11-10",49.2863845825195,49.7652587890625,49.2863845825195,49.5962448120117,1712733,30.2593765258789
"2009-11-11",49.8779335021973,49.8779335021973,49.3051643371582,49.521125793457,1431786,30.2135391235352
"2009-11-12",49.5962448120117,49.8028182983398,49.4366188049316,49.7276992797852,1838829,30.3395843505859
"2009-11-13",50.1314544677734,50.1314544677734,49.6995315551758,50.1126747131348,2001561,30.5744590759277
"2009-11-16",50.1877937316895,50.5164337158203,49.9624404907227,50.1314544677734,2524902,30.585916519165
"2009-11-17",50.2347412109375,50.3004684448242,49.8122062683105,50.1408462524414,1561823,30.5916366577148
"2009-11-18",50.056339263916,50.2253532409668,49.6713638305664,50.0845069885254,1245305,30.5572700500488
"2009-11-19",49.9342727661133,49.9342727661133,49.2863845825195,49.7464790344238,1144130,30.3510322570801
"2009-11-20",49.7934265136719,50.2065734863281,49.6619720458984,49.8779335021973,2057900,30.4312343597412
"2009-11-23",50.422534942627,50.7042236328125,50.2065734863281,50.582160949707,1689836,30.8609027862549
"2009-11-24",50.5070419311523,50.7042236328125,50.2253532409668,50.6197166442871,1721360,30.8838138580322
"2009-11-25",50.7511749267578,50.7511749267578,50.2535209655762,50.3849754333496,1338812,30.7406005859375
"2009-11-27",49.6338043212891,49.8873252868652,49.417839050293,49.7370872497559,1018779,30.3452968597412
"2009-11-30",49.3802833557129,49.4272308349609,48.9671363830566,49.3708915710449,3053036,30.3507251739502
"2009-12-01",49.4835662841797,49.953052520752,49.4460105895996,49.7370872497559,1839468,30.575834274292
"2009-12-02",49.5962448120117,50.1220664978027,49.5586853027344,49.7652587890625,2306897,30.5931644439697
"2009-12-03",49.7558708190918,49.8497657775879,49.3708915710449,49.5117378234863,2293797,30.4373092651367
"2009-12-04",49.7089195251465,49.9248847961426,49.3896713256836,49.7276992797852,1417515,30.5700740814209
"2009-12-07",49.8309860229492,49.9248847961426,49.5586853027344,49.6619720458984,1581099,30.5296592712402
"2009-12-08",49.5680732727051,49.6525802612305,48.892017364502,49.4084510803223,2464304,30.3738059997559
"2009-12-09",49.4366188049316,49.7276992797852,49.3427238464355,49.577465057373,2028293,30.4777183532715
"2009-12-10",49.7464790344238,49.9061012268066,49.6525802612305,49.7558708190918,2046185,30.5873928070068
"2009-12-11",49.7746467590332,50.6760559082031,49.7746467590332,50.422534942627,2357058,30.9972076416016
"2009-12-14",50.582160949707,50.582160949707,50.2816886901855,50.3004684448242,1626468,30.9221839904785
"2009-12-15",50.3661956787109,50.3755874633789,49.8403778076172,49.8779335021973,2170257,30.6624336242676
"2009-12-16",49.9624404907227,50.3286361694336,49.4366188049316,49.5492973327637,1673009,30.4603862762451
"2009-12-17",49.530517578125,49.530517578125,48.892017364502,48.9577445983887,1665447,30.096736907959
"2009-12-18",49.0610313415527,49.2957763671875,48.4037551879883,49.0798110961914,3386168,30.1717758178711
"2009-12-21",49.0798110961914,49.2769966125488,48.9295768737793,48.9859161376953,1668855,30.1140613555908
"2009-12-22",49.1455383300781,49.6713638305664,48.9014091491699,49.6150245666504,1136994,30.500804901123
"2009-12-23",49.8967132568359,50.2347412109375,49.7652587890625,50.046947479248,1656927,30.7663173675537
"2009-12-24",50.2065734863281,50.7136154174805,50.0938987731934,50.7042236328125,1102488,31.170389175415
"2009-12-28",50.6197166442871,50.6760559082031,50.4413146972656,50.6666679382324,683411,31.1473007202148
"2009-12-29",50.6760559082031,50.7793426513672,50.5446014404297,50.6854476928711,1137953,31.1588439941406
"2009-12-30",50.6572761535645,50.7981224060059,50.4131469726562,50.6948356628418,860520,31.1646289825439
"2009-12-31",50.6666679382324,50.6666679382324,49.9248847961426,49.953052520752,786183,30.708610534668
"2010-01-04",50.056339263916,50.3004684448242,49.3615036010742,49.6056327819824,2927685,30.4950294494629
"2010-01-05",49.577465057373,49.7464790344238,49.3427238464355,49.7183113098145,1567680,30.564302444458
"2010-01-06",49.5962448120117,49.8967132568359,49.3896713256836,49.7276992797852,1591430,30.5700740814209
"2010-01-07",49.5586853027344,50.2535209655762,49.4835662841797,50.2159614562988,1898789,30.8702297210693
"2010-01-08",50.046947479248,50.1220664978027,49.7652587890625,50.1220664978027,1429976,30.8125038146973
"2010-01-11",50.2441291809082,50.4413146972656,49.7934265136719,50.1502342224121,1004934,30.8298072814941
"2010-01-12",49.9154930114746,50.3755874633789,49.8967132568359,50.1314544677734,1558947,30.8182640075684
"2010-01-13",50.1971817016602,50.6948356628418,50.1971817016602,50.4413146972656,1496645,31.0087642669678
"2010-01-14",50.5633811950684,50.8075103759766,50.3286361694336,50.5633811950684,1744896,31.0838088989258
"2010-01-15",51.1737098693848,51.6056327819824,50.7981224060059,51.0234756469727,4025274,31.3666496276855
"2010-01-19",50.9671363830566,51.2676048278809,50.9671363830566,51.1737098693848,1530618,31.4589977264404
"2010-01-20",50.9859161376953,51.107982635498,50.2347412109375,50.582160949707,1991124,31.0953464508057
"2010-01-21",50.6760559082031,51.1361503601074,49.9154930114746,50.1784057617188,2557172,30.847146987915
"2010-01-22",50.0281677246094,51.2769966125488,49.990608215332,51.0234756469727,5146080,31.3666496276855
"2010-01-25",51.1173706054688,51.2394371032715,50.8169021606445,50.8638496398926,2491887,31.2685165405273
"2010-01-26",50.7605628967285,51.5117378234863,50.5352096557617,51.5023460388184,3094997,31.6610298156738
"2010-01-27",51.417839050293,51.9061012268066,51.3615036010742,51.6901397705078,3711099,31.7764739990234
"2010-01-28",51.6713638305664,52.0657272338867,50.8356819152832,51.4647903442383,2594127,31.6379528045654
"2010-01-29",51.6150245666504,51.6244125366211,50.9577445983887,51.0985908508301,3551030,31.4128284454346
"2010-02-01",51.4460105895996,51.530517578125,51.0234756469727,51.3802833557129,3609179,31.5859889984131
"2010-02-02",51.2488250732422,52.009391784668,51.1173706054688,51.9812202453613,3483722,31.9554138183594
"2010-02-03",51.9248847961426,52.0281677246094,51.5868530273438,51.8215942382812,3021512,31.8572883605957
"2010-02-04",50.5352096557617,51.107982635498,49.2112693786621,49.2112693786621,6924843,30.2525997161865
"2010-02-05",49.004695892334,49.7840385437012,48.8826293945312,49.5023460388184,4753095,30.4315223693848
"2010-02-08",49.5962448120117,49.5962448120117,48.8169021606445,48.8356819152832,2239163,30.0216979980469
"2010-02-09",49.0985908508301,49.6525802612305,48.9577445983887,49.2863845825195,2335119,30.2987728118896
"2010-02-10",49.3427238464355,49.4084510803223,49.0328636169434,49.1361503601074,2132024,30.206413269043
"2010-02-11",49.2112693786621,49.4460105895996,48.7605628967285,49.4084510803223,2043629,30.3738059997559
"2010-02-12",49.1924896240234,49.5680732727051,49.0140838623047,49.1455383300781,3385635,30.2121810913086
"2010-02-16",49.3896713256836,49.4647903442383,48.7417831420898,49.3896713256836,2716922,30.3622646331787
"2010-02-17",49.3521118164062,49.7464790344238,49.2488250732422,49.7464790344238,2454399,30.5816116333008
"2010-02-18",49.6244125366211,49.8779335021973,49.5586853027344,49.7746467590332,1553729,30.5989379882812
"2010-02-19",49.6995315551758,50.1408462524414,49.5868530273438,49.953052520752,2114238,30.708610534668
"2010-02-22",49.9061012268066,50.0657272338867,49.521125793457,49.6338043212891,2744612,30.5123481750488
"2010-02-23",49.6619720458984,49.8215942382812,49.1737098693848,49.5117378234863,2497106,30.4373092651367
"2010-02-24",49.577465057373,50.0657272338867,48.9671363830566,49.2018775939941,2480705,30.2468166351318
"2010-02-25",48.8638496398926,49.1830978393555,48.5446014404297,49.1173706054688,2177925,30.1948738098145
"2010-02-26",49.1361503601074,49.1924896240234,48.6572761535645,48.9671363830566,2247896,30.3341045379639
"2010-03-01",49.1173706054688,49.2582168579102,48.8732376098633,48.9765243530273,2637047,30.339916229248
"2010-03-02",49.1267623901367,49.5492973327637,49.1267623901367,49.3990592956543,2451417,30.6016712188721
"2010-03-03",49.3896713256836,49.5680732727051,49.2769966125488,49.3615036010742,2183996,30.5784015655518
"2010-03-04",49.3239440917969,49.7652587890625,49.0234756469727,49.4366188049316,2941424,30.624942779541
"2010-03-05",49.5399055480957,49.7089195251465,49.2112693786621,49.6995315551758,1756611,30.787805557251
"2010-03-08",49.577465057373,49.577465057373,49.3051643371582,49.4084510803223,1616670,30.6074810028076
"2010-03-09",49.2394371032715,49.4929580688477,49.1267623901367,49.2300453186035,1499840,30.4969730377197
"2010-03-10",49.2676048278809,49.530517578125,49.1173706054688,49.3051643371582,2235755,30.5434989929199
"2010-03-11",49.5680732727051,49.7370872497559,49.1361503601074,49.474178314209,2482515,30.6482067108154
"2010-03-12",49.3990592956543,49.8122062683105,49.2394371032715,49.2863845825195,2314565,30.5318737030029
"2010-03-15",49.2394371032715,49.577465057373,49.1924896240234,49.3051643371582,1475664,30.5434989929199
"2010-03-16",49.5117378234863,49.6807518005371,49.3051643371582,49.6056327819824,2036919,30.7296390533447
"2010-03-17",49.7370872497559,49.8873252868652,49.4084510803223,49.7276992797852,2094855,30.8052577972412
"2010-03-18",49.7464790344238,49.8403778076172,49.4835662841797,49.6150245666504,2102843,30.7354526519775
"2010-03-19",50.1690139770508,50.1971817016602,49.474178314209,50.1690139770508,3496502,31.0786437988281
"2010-03-22",50.2253532409668,51.004695892334,50.009391784668,50.8544616699219,3867761,31.5032596588135
"2010-03-23",51.0328636169434,51.4553985595703,50.8169021606445,51.417839050293,2986793,31.8522624969482
"2010-03-24",51.2206573486328,51.4084510803223,51.0234756469727,51.2769966125488,2264829,31.7650184631348
"2010-03-25",51.4084510803223,51.4553985595703,50.6572761535645,50.9295768737793,2652596,31.5497894287109
"2010-03-26",50.9295768737793,51.0328636169434,50.2629127502441,50.478874206543,2066739,31.2705898284912
"2010-03-29",50.0281677246094,50.6666679382324,49.8591537475586,50.5727691650391,2536085,31.3287658691406
"2010-03-30",50.6009407043457,50.892017364502,50.4507026672363,50.469482421875,2063651,31.264778137207
"2010-03-31",50.3004684448242,50.4413146972656,50.0845069885254,50.1690139770508,2069615,31.0786437988281
"2010-04-01",50.2629127502441,50.6009407043457,50.1690139770508,50.3380279541016,2059071,31.1833553314209
"2010-04-05",50.469482421875,50.525821685791,49.7934265136719,49.8967132568359,2087826,30.9099674224854
"2010-04-06",49.8028182983398,49.9061012268066,49.6244125366211,49.8028182983398,1942667,30.8517875671387
"2010-04-07",49.8215942382812,49.8215942382812,49.3333320617676,49.4366188049316,2476232,30.624942779541
"2010-04-08",49.2957763671875,49.3708915710449,49.051643371582,49.1173706054688,2459405,30.4271755218506
"2010-04-09",49.1267623901367,49.7370872497559,48.8544616699219,49.5868530273438,3228654,30.7180061340332
"2010-04-12",49.8215942382812,49.9248847961426,49.6713638305664,49.8403778076172,1685789,30.8750534057617
"2010-04-13",49.7370872497559,50.0187797546387,49.6995315551758,49.8779335021973,2317227,30.8983268737793
"2010-04-14",49.8779335021973,50.2535209655762,49.7089195251465,50.2535209655762,2898398,31.1309909820557
"2010-04-15",50.0375595092773,50.422534942627,49.6807518005371,50.2723007202148,2088039,31.142635345459
"2010-04-16",50.1784057617188,50.8169021606445,50.1408462524414,50.7417831420898,4140720,31.4334735870361
"2010-04-19",50.5446014404297,50.6478881835938,50.1877937316895,50.4976539611816,2381127,31.2822399139404
"2010-04-20",50.6291084289551,50.7042236328125,49.9061012268066,50.3380279541016,2609463,31.1833553314209
"2010-04-21",50.2910804748535,50.7042236328125,50.2535209655762,50.582160949707,2433312,31.3345775604248
"2010-04-22",50.4319267272949,50.7042236328125,50.2535209655762,50.6854476928711,2491781,31.398567199707
"2010-04-23",50.5915489196777,50.6572761535645,50.1032867431641,50.3474197387695,2332350,31.1891574859619
"2010-04-26",50.3943672180176,50.6666679382324,50.0187797546387,50.0845069885254,2477190,31.0263023376465
"2010-04-27",49.8403778076172,50,49.2300453186035,49.2300453186035,3191273,30.4969730377197
"2010-04-28",49.4272308349609,49.577465057373,48.9671363830566,49.3708915710449,3108522,30.5842170715332
"2010-04-29",49.7652587890625,51.9812202453613,49.7652587890625,51.6525802612305,8582942,31.9976863861084
"2010-04-30",51.4460105895996,52.0657272338867,51.417839050293,51.5868530273438,3685326,31.9569721221924
"2010-05-03",51.7652587890625,51.7652587890625,50.9765243530273,51.3990592956543,2880080,31.8406352996826
"2010-05-04",50.995304107666,51.5117378234863,50.6666679382324,50.8262901306152,3251658,31.4858074188232
"2010-05-05",50.7417831420898,51.4366188049316,50.5915489196777,51.3990592956543,3630585,31.8406352996826
"2010-05-06",51.2676048278809,51.5492973327637,49.2957763671875,50.4319267272949,5148743,31.2415103912354
"2010-05-07",50.3286361694336,50.422534942627,49.2018775939941,49.6150245666504,4694520,30.7354526519775
"2010-05-10",50.9107971191406,51.1643180847168,50.4976539611816,50.9389686584473,3261563,31.5556201934814
"2010-05-11",50.6572761535645,51.5680732727051,50.3661956787109,51.0610313415527,1980048,31.6312294006348
"2010-05-12",51.0704231262207,51.6431922912598,50.7981224060059,51.5399055480957,2906492,31.9278907775879
"2010-05-13",51.6244125366211,51.8779335021973,51.107982635498,51.2957763671875,1782597,31.776647567749
"2010-05-14",50.995304107666,51.2957763671875,50.892017364502,51.1737098693848,2854626,31.7010307312012
"2010-05-17",51.3145523071289,52.2816886901855,51.1549301147461,52.1877937316895,3892469,32.3292350769043
"2010-05-18",52.3380279541016,52.582160949707,52.009391784668,52.0751152038574,2980296,32.2594451904297
"2010-05-19",52.0281677246094,52.0751152038574,51.3615036010742,51.8028182983398,3013418,32.0907516479492
"2010-05-20",51.2394371032715,51.2769966125488,50.478874206543,50.478874206543,4833716,31.2705898284912
"2010-05-21",49.953052520752,50.7793426513672,49.953052520752,50.7793426513672,2962511,31.4567317962646
"2010-05-24",50.5352096557617,51.107982635498,50.3380279541016,50.6666679382324,1640207,31.3869476318359
"2010-05-25",49.8873252868652,50.1690139770508,49.4553985595703,50.1690139770508,3105647,31.0786437988281
"2010-05-26",50.5070419311523,50.5446014404297,49.6244125366211,49.6807518005371,3396818,30.7761745452881
"2010-05-27",49.953052520752,50.3380279541016,49.7370872497559,50.3192481994629,1776633,31.4087963104248
"2010-05-28",50.4600944519043,50.5915489196777,49.9718322753906,50.1690139770508,2839077,31.3150234222412
"2010-06-01",49.8779335021973,50.7511749267578,49.7934265136719,50.3192481994629,3339947,31.4087963104248
"2010-06-02",50.5633811950684,51.5868530273438,50.5070419311523,51.5868530273438,3184137,32.2000198364258
"2010-06-03",51.5868530273438,51.8403778076172,51.530517578125,51.7464790344238,1708686,32.2996597290039
"2010-06-04",50.7230033874512,50.8169021606445,49.7370872497559,49.9718322753906,4737972,31.1919364929199
"2010-06-07",49.943660736084,50.9201889038086,49.7840385437012,50.2253532409668,2595512,31.3501758575439
"2010-06-08",50.2253532409668,51.0798110961914,50.0751152038574,51.0328636169434,3342609,31.8542194366455
"2010-06-09",50.9014091491699,51.3051643371582,50.5633811950684,50.6854476928711,3667647,31.6373805999756
"2010-06-10",51.2206573486328,51.3990592956543,50.7605628967285,51.0140838623047,4145939,31.8425045013428
"2010-06-11",50.6760559082031,50.6948356628418,50.1126747131348,50.3849754333496,3368169,31.4498176574707
"2010-06-14",50.6948356628418,51.5492973327637,50.6948356628418,51.1455383300781,3565088,31.9245529174805
"2010-06-15",51.6150245666504,51.6150245666504,50.892017364502,51.2863845825195,2322765,32.0124702453613
"2010-06-16",50.8732376098633,51.0798110961914,50.7699546813965,50.892017364502,2437892,31.7663021087646
"2010-06-17",51.0798110961914,51.4647903442383,50.9107971191406,51.4553985595703,2607440,32.1179695129395
"2010-06-18",51.3333320617676,51.6056327819824,51.0892028808594,51.1455383300781,3200645,31.9245529174805
"2010-06-21",51.3708915710449,51.5399055480957,50.3004684448242,50.6666679382324,4295678,31.6256427764893
"2010-06-22",50.4976539611816,51.1455383300781,50.1784057617188,50.2159614562988,2512868,31.3443279266357
"2010-06-23",50.1971817016602,50.3755874633789,49.7840385437012,50.1220664978027,1942773,31.2857112884521
"2010-06-24",50.0281677246094,50.0281677246094,49.4460105895996,49.6338043212891,2377826,30.9809436798096
"2010-06-25",49.5868530273438,49.8028182983398,49.1361503601074,49.2206573486328,3304908,30.7230663299561
"2010-06-28",49.2300453186035,49.8215942382812,49.107982635498,49.3051643371582,2175263,30.7758045196533
"2010-06-29",48.8356819152832,49.1455383300781,48.1314544677734,48.5915489196777,3443252,30.3303775787354
"2010-06-30",48.1408462524414,48.1408462524414,47.1455383300781,47.2300453186035,5224464,29.4805393218994
"2010-07-01",47.1455383300781,47.7276992797852,46.7136154174805,47.6713638305664,3309488,29.7560081481934
"2010-07-02",47.6713638305664,47.8685455322266,47.3708915710449,47.577465057373,1939898,29.6974067687988
"2010-07-06",48.1690139770508,48.478874206543,47.7746467590332,48.1784057617188,1859171,30.0724964141846
"2010-07-07",48.2159614562988,48.8169021606445,47.9812202453613,48.8169021606445,1798253,30.471040725708
"2010-07-08",49.0422554016113,49.2206573486328,48.4131469726562,48.7699546813965,2313926,30.4417285919189
"2010-07-09",48.8638496398926,48.8732376098633,48.469482421875,48.6103286743164,1109837,30.342098236084
"2010-07-12",48.4131469726562,48.5727691650391,48.2816886901855,48.478874206543,1078100,30.2600479125977
"2010-07-13",48.8732376098633,49.0422554016113,48.6384963989258,48.7793426513672,1769924,30.4475975036621
"2010-07-14",48.6291084289551,48.9201889038086,48.3474197387695,48.8826293945312,2449926,30.5120792388916
"2010-07-15",48.9389686584473,49.0704231262207,48.2535209655762,48.7230033874512,2615001,30.4124355316162
"2010-07-16",48.4882621765137,48.6478881835938,47.8215942382812,47.9342727661133,2216159,29.920108795166
"2010-07-19",48.1971817016602,48.3380279541016,47.7840385437012,48.1784057617188,1929141,30.0724964141846
"2010-07-20",47.6995315551758,48.4976539611816,47.6807518005371,48.4882621765137,1953956,30.2659130096436
"2010-07-21",48.6666679382324,48.6760559082031,47.8779335021973,48.0187797546387,2050871,29.9728717803955
"2010-07-22",48.1971817016602,48.478874206543,47.2769966125488,47.5117378234863,3550710,29.6563663482666
"2010-07-23",47.5399055480957,48.2629127502441,47.4553985595703,47.9812202453613,2649933,29.9494190216064
"2010-07-26",47.8873252868652,48.3661956787109,47.8873252868652,48.2065734863281,2497851,30.0900783538818
"2010-07-27",48.4037551879883,49.3708915710449,48.0281677246094,49.2769966125488,3949446,30.7582378387451
"2010-07-28",49.2769966125488,49.2769966125488,48.3286361694336,48.3755874633789,3219921,30.1955718994141
"2010-07-29",46.5164337158203,47.0422554016113,44.3943672180176,45.051643371582,11642793,28.1207942962646
"2010-07-30",44.8732376098633,47.0985908508301,44.8732376098633,46.995304107666,10353824,29.3340225219727
"2010-08-02",47.3896713256836,47.4460105895996,46.7136154174805,46.948356628418,4512192,29.3047199249268
"2010-08-03",46.5633811950684,47.0140838623047,46.4976539611816,46.6384963989258,4002377,29.111307144165
"2010-08-04",46.8075103759766,47.8403778076172,46.6478881835938,47.6619720458984,3687030,29.7501487731934
"2010-08-05",47.5117378234863,47.5117378234863,45.9812202453613,46.8262901306152,5818628,29.2285327911377
"2010-08-06",46.6009407043457,47.1737098693848,46.4131469726562,47.0892028808594,4609746,29.3926277160645
"2010-08-09",47.1455383300781,47.9718322753906,47.1455383300781,47.6901397705078,4236144,29.7677249908447
"2010-08-10",47.4929580688477,48.6760559082031,47.4929580688477,48.6103286743164,5317439,30.342098236084
"2010-08-11",48.1220664978027,48.2441291809082,47.5399055480957,47.8122062683105,4690686,29.8439178466797
"2010-08-12",46.8638496398926,47.5586853027344,46.7605628967285,47.2957763671875,4994318,29.5215663909912
"2010-08-13",47.1549301147461,47.9061012268066,47.004695892334,47.5492973327637,3681812,29.6798133850098
"2010-08-16",47.3990592956543,47.8309860229492,47.1643180847168,47.8215942382812,1713798,29.8497772216797
"2010-08-17",48.009391784668,48.422534942627,47.7558708190918,48.0751152038574,2531931,30.0080223083496
"2010-08-18",48.1408462524414,48.1690139770508,47.6901397705078,47.8497657775879,2431182,29.8673629760742
"2010-08-19",47.8028182983398,47.8028182983398,46.6666679382324,46.8169021606445,3909509,29.2226467132568
"2010-08-20",46.7230033874512,46.8169021606445,46.4882621765137,46.7136154174805,3066029,29.158182144165
"2010-08-23",46.9107971191406,47.1455383300781,46.7136154174805,46.8638496398926,1911782,29.2519683837891
"2010-08-24",46.4882621765137,46.892017364502,46.478874206543,46.6854476928711,2979444,29.1406059265137
"2010-08-25",46.3849754333496,46.8732376098633,46.3098602294922,46.5727691650391,2935034,29.0702857971191
"2010-08-26",46.5915489196777,46.7887306213379,46.009391784668,46.3943672180176,3273384,28.9589176177979
"2010-08-27",46.4600944519043,47.4272308349609,46.4600944519043,47.4084510803223,2683161,29.5918941497803
