"Index","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"2006-08-03",36.2999992370605,36.6949996948242,36.0299987792969,36.6949996948242,7970000,26.0613822937012
"2006-08-04",37,37.314998626709,36.25,36.560001373291,3826000,25.9654998779297
"2006-08-07",36.4500007629395,36.7249984741211,36.2550010681152,36.5250015258789,2196600,25.9406414031982
"2006-08-08",36.7999992370605,36.9650001525879,35.875,36.125,2502400,25.6565570831299
"2006-08-09",36.5,36.6349983215332,35.0900001525879,35.185001373291,3363600,24.9889602661133
"2006-08-10",35.189998626709,35.5299987792969,34.4900016784668,35.0299987792969,8017600,24.8788604736328
"2006-08-11",35.0299987792969,35.1049995422363,34.1349983215332,34.5349998474121,6299600,24.5273036956787
"2006-08-14",35.25,35.5449981689453,34.0849990844727,34.3349990844727,8106600,24.3852596282959
"2006-08-15",33.7350006103516,35.0499992370605,33.4500007629395,34.5,20054400,24.5024528503418
"2006-08-16",34.5999984741211,36.4900016784668,34.2999992370605,35.9199981689453,11505600,25.5109596252441
"2006-08-17",35.9500007629395,36.3699989318848,35.7999992370605,36.310001373291,5418200,25.7879505157471
"2006-08-18",36.5,36.6949996948242,36.0050010681152,36.3650016784668,4004000,25.8270092010498
"2006-08-21",36.4199981689453,36.4850006103516,35.9099998474121,36.125,4607600,25.6565570831299
"2006-08-22",36.125,36.5900001525879,35.9000015258789,36.5750007629395,4916800,25.9761505126953
"2006-08-23",36.5800018310547,36.9599990844727,36.3800010681152,36.7000007629395,4387800,26.0649280548096
"2006-08-24",36.75,36.939998626709,36.4049987792969,36.6349983215332,4776800,26.0187606811523
"2006-08-25",36.5499992370605,37.064998626709,36.5250015258789,36.9449996948242,2787600,26.2389316558838
"2006-08-28",37,37.7999992370605,36.9199981689453,37.5999984741211,4546200,26.7041168212891
"2006-08-29",37.810001373291,37.810001373291,36.9749984741211,37.375,3336000,26.5443267822266
"2006-08-30",37.4749984741211,37.560001373291,37.1450004577637,37.3899993896484,2649200,26.5549736022949
"2006-08-31",37.6100006103516,39.25,37.5299987792969,39.0499992370605,7456000,27.7339363098145
"2006-09-01",39.9150009155273,39.9150009155273,38.8050003051758,39.5449981689453,4703600,28.0854911804199
"2006-09-05",40.0999984741211,41.3499984741211,39.9749984741211,41.2249984741211,7578000,29.2786483764648
"2006-09-06",41.2000007629395,41.2050018310547,40.3950004577637,40.4799995422363,6868000,28.7495498657227
"2006-09-07",40.125,40.5900001525879,39.7750015258789,40.5550003051758,6400200,28.8028240203857
"2006-09-08",40.560001373291,40.9300003051758,40.3899993896484,40.6500015258789,3108800,28.8702812194824
"2006-09-11",40.625,40.625,39.560001373291,39.8400001525879,6903800,28.2950134277344
"2006-09-12",39.8450012207031,40.9300003051758,39.6300010681152,40.5499992370605,6275800,28.7992649078369
"2006-09-13",40.5499992370605,41.2299995422363,40.2599983215332,40.6300010681152,5432200,28.8560752868652
"2006-09-14",40.6349983215332,40.6349983215332,39.5499992370605,39.6949996948242,6124800,28.1920280456543
"2006-09-15",40.0499992370605,40.6100006103516,39.810001373291,40.435001373291,6063400,28.7175846099854
"2006-09-18",40.439998626709,41.1100006103516,40.2999992370605,40.6049995422363,3837400,28.838321685791
"2006-09-19",40.5499992370605,40.810001373291,39.7750015258789,39.9799995422363,5536600,28.3944396972656
"2006-09-20",40.25,40.4850006103516,39.7400016784668,39.7999992370605,3400400,28.2666053771973
"2006-09-21",39.7999992370605,40.5449981689453,39.314998626709,39.4650001525879,5195000,28.0286769866943
"2006-09-22",39,39.0999984741211,38.4300003051758,38.814998626709,6561800,27.5670375823975
"2006-09-25",39.1049995422363,39.7400016784668,38.814998626709,39.4550018310547,5362600,28.0215740203857
"2006-09-26",39.5499992370605,41.5499992370605,39.5149993896484,41.4099998474121,7917600,29.4100475311279
"2006-09-27",41.2999992370605,42.4850006103516,41.0849990844727,41.8300018310547,8976400,29.8488883972168
"2006-09-28",41.7849998474121,42.4749984741211,41.5,42.3899993896484,4188000,30.2484951019287
"2006-09-29",42.3899993896484,42.4850006103516,41.9500007629395,41.9550018310547,3253000,29.9381122589111
"2006-10-02",41.8499984741211,42.2000007629395,41.6699981689453,41.9900016784668,4653400,29.9630718231201
"2006-10-03",41.9900016784668,42.2000007629395,41.5699996948242,41.7949981689453,4059200,29.8239231109619
"2006-10-04",41.7150001525879,42.7350006103516,41.7150001525879,42.6949996948242,5424600,30.4661350250244
"2006-10-05",42.7350006103516,43.9749984741211,42.625,43.7750015258789,4491600,31.236795425415
"2006-10-06",42.9199981689453,43,42.2000007629395,42.6450004577637,7370400,30.4304656982422
"2006-10-09",42.5,44.5449981689453,42.3199996948242,44,6402400,31.3973579406738
"2006-10-10",44.0800018310547,44.2099990844727,43,43.5999984741211,4962200,31.1119155883789
"2006-10-11",43.2750015258789,44.3650016784668,43,43.685001373291,5606000,31.1725902557373
"2006-10-12",43.7000007629395,45.2350006103516,43.7000007629395,45.0849990844727,9264200,32.1716003417969
"2006-10-13",44.4000015258789,44.9749984741211,44.4000015258789,44.4500007629395,4459200,31.7184677124023
"2006-10-16",44.5750007629395,45.0950012207031,44.5499992370605,44.8549995422363,3321400,32.0074615478516
"2006-10-17",44.5,44.6300010681152,43.3549995422363,43.7849998474121,6037400,31.2439365386963
"2006-10-18",44.1450004577637,44.5299987792969,43.4949989318848,43.8699989318848,4697000,31.3045978546143
"2006-10-19",43.9949989318848,44.3199996948242,43.6049995422363,43.7649993896484,4156400,31.2296714782715
"2006-10-20",42.5,43.7649993896484,41.5050010681152,42.314998626709,11388200,30.1949806213379
"2006-10-23",42.314998626709,42.9850006103516,42.310001373291,42.8349990844727,4689400,30.5660400390625
"2006-10-24",43.7000007629395,43.939998626709,42.5299987792969,43.7299995422363,5657000,31.2046928405762
"2006-10-25",43.6549987792969,44.185001373291,43.4249992370605,44.060001373291,4366200,31.4401779174805
"2006-10-26",44.1300010681152,44.4249992370605,43.810001373291,44.2050018310547,3444400,31.5436458587646
"2006-10-27",43.8950004577637,44.2050018310547,43.4099998474121,43.5,2755400,31.0405788421631
"2006-10-30",43.5250015258789,43.8050003051758,43.1800003051758,43.3050003051758,2015800,30.9014205932617
"2006-10-31",43.3050003051758,43.4049987792969,42.5299987792969,42.564998626709,3531600,30.3733806610107
"2006-11-01",42.5849990844727,42.9550018310547,42.0849990844727,42.4099998474121,5446200,30.2627754211426
"2006-11-02",42,42.9150009155273,41.6300010681152,42.7000007629395,5975600,30.469705581665
"2006-11-03",42.7200012207031,43.4949989318848,42.6399993896484,42.8250007629395,6002200,30.5589027404785
"2006-11-06",42.9500007629395,43.1150016784668,42.5950012207031,42.875,4722400,30.5945796966553
"2006-11-07",42.8499984741211,42.9949989318848,42.3499984741211,42.4199981689453,3294200,30.2698917388916
"2006-11-08",42.4249992370605,43.9449996948242,42.1749992370605,43.7249984741211,5002600,31.2011299133301
"2006-11-09",43.8499984741211,43.9249992370605,43.2750015258789,43.2999992370605,4086000,30.8978424072266
"2006-11-10",43.3499984741211,43.685001373291,43.3300018310547,43.5550003051758,3056400,31.0798053741455
"2006-11-13",43.5550003051758,44.6349983215332,43.4749984741211,44.310001373291,3593200,31.6185684204102
"2006-11-14",44.6749992370605,44.9700012207031,44.3549995422363,44.9249992370605,3661000,32.0574150085449
"2006-11-15",44.6949996948242,44.8800010681152,44.2799987792969,44.5999984741211,4270200,31.8255138397217
"2006-11-16",44.7249984741211,45.4550018310547,44.6599998474121,44.7099990844727,4564000,31.9039897918701
"2006-11-17",44.7099990844727,45.185001373291,44.5499992370605,45.1800003051758,4063000,32.2393684387207
"2006-11-20",45.185001373291,45.4150009155273,44.5699996948242,44.7050018310547,5342800,31.9004344940186
"2006-11-21",43.2599983215332,47.7700004577637,43.2599983215332,47.6349983215332,28593800,33.9912185668945
"2006-11-22",48.4500007629395,50.7000007629395,48.25,49.0449981689453,21129200,34.9973526000977
"2006-11-24",48.2000007629395,48.9249992370605,48.2000007629395,48.5099983215332,3145000,34.6155624389648
"2006-11-27",48.1349983215332,48.685001373291,47.4900016784668,47.5849990844727,5318200,33.9555358886719
"2006-11-28",47.5900001525879,48.1150016784668,46.9599990844727,47.3950004577637,5743200,33.8199501037598
"2006-11-29",47.75,48.6699981689453,47.7299995422363,48.2750015258789,3819800,34.4478912353516
"2006-11-30",48.3250007629395,48.375,47.5800018310547,48,4901200,34.2516632080078
"2006-12-01",47.9949989318848,48.4550018310547,46.7750015258789,47.2400016784668,4503000,33.7093315124512
"2006-12-04",47.4749984741211,48.1150016784668,47.314998626709,48.064998626709,2562800,34.2980461120605
"2006-12-05",48.25,48.3050003051758,47.6300010681152,47.7249984741211,3160000,34.0554351806641
"2006-12-06",47.7400016784668,49.2150001525879,47.5349998474121,49.0699996948242,9037600,35.0151824951172
"2006-12-07",49.0699996948242,49.2550010681152,48.2200012207031,48.3199996948242,3713000,34.4800148010254
"2006-12-08",48.0299987792969,48.9900016784668,48.0299987792969,48.5349998474121,2810800,34.6334266662598
"2006-12-11",48.560001373291,48.8499984741211,48.0999984741211,48.5750007629395,4086600,34.6619682312012
"2006-12-12",48.5750007629395,48.8699989318848,47.0950012207031,47.2449989318848,4704000,33.7129020690918
"2006-12-13",47.5050010681152,47.6300010681152,47.125,47.3499984741211,2833600,33.7878227233887
"2006-12-14",47.814998626709,48.2550010681152,47.5499992370605,48.0550003051758,5046400,34.2909088134766
"2006-12-15",48.2249984741211,48.4449996948242,47.5250015258789,47.7900009155273,3836000,34.1018028259277
"2006-12-18",48.064998626709,48.4199981689453,47.875,47.9949989318848,3989200,34.248104095459
"2006-12-19",47.9949989318848,48.6549987792969,47.7249984741211,48.4949989318848,3221800,34.6048774719238
"2006-12-20",48.2999992370605,48.8349990844727,48.1500015258789,48.5349998474121,3028200,34.6334266662598
"2006-12-21",48.6349983215332,48.6450004577637,47.6599998474121,47.9500007629395,2259000,34.2159881591797
"2006-12-22",47.9900016784668,48,47.0900001525879,47.1049995422363,2672400,33.6130256652832
"2006-12-26",47.1049995422363,47.9799995422363,47.0250015258789,47.8499984741211,1376400,34.1446266174316
"2006-12-27",48,48.5499992370605,47.7449989318848,48.2449989318848,3623400,34.5855140686035
"2006-12-28",48.0200004577637,48.1699981689453,47.6500015258789,47.8849983215332,2732600,34.3274230957031
"2006-12-29",47.9300003051758,48.1150016784668,47.4700012207031,47.5349998474121,1664600,34.0765228271484
"2007-01-03",47.8450012207031,48.25,46.4799995422363,46.7400016784668,3943000,33.5065956115723
"2007-01-04",47.5900001525879,47.5900001525879,45.8699989318848,46.0900001525879,4376800,33.0406532287598
"2007-01-05",46.0900001525879,46.0999984741211,45.1150016784668,45.4449996948242,5230200,32.5782508850098
"2007-01-08",45.4449996948242,46.0499992370605,45.2750015258789,45.6699981689453,3411600,32.7395629882812
"2007-01-09",45.6500015258789,46.2099990844727,45.435001373291,46.125,4481800,33.065731048584
"2007-01-10",45.9749984741211,46.5400009155273,45.5699996948242,46.314998626709,4930600,33.2019348144531
"2007-01-11",46.3300018310547,47.75,46.2949981689453,47.75,5973400,34.230640411377
"2007-01-12",48.3250007629395,49.7949981689453,48.1199989318848,49.6650009155273,8816000,35.6034660339355
"2007-01-16",49.8699989318848,49.875,49.0250015258789,49.5499992370605,3910400,35.5210189819336
"2007-01-17",49.5499992370605,50.4749984741211,49.5499992370605,49.9449996948242,4679000,35.8041915893555
"2007-01-18",49.1100006103516,50.3050003051758,49.0849990844727,50.0800018310547,3439000,35.9009590148926
"2007-01-19",50,50,49.2150001525879,49.3499984741211,5643400,35.3776512145996
"2007-01-22",49.5750007629395,49.6450004577637,48.2599983215332,48.435001373291,4317600,34.7217140197754
"2007-01-23",48.5,49.8699989318848,48.5,49.7900009155273,5892600,35.6930732727051
"2007-01-24",49.2999992370605,49.689998626709,48.939998626709,49.4850006103516,2667600,35.4744338989258
"2007-01-25",49.3699989318848,49.7949981689453,48.4949989318848,48.5849990844727,2610800,34.8292503356934
"2007-01-26",49.1749992370605,49.2849998474121,48.3950004577637,49.1450004577637,2962000,35.2306861877441
"2007-01-29",49.2449989318848,49.8499984741211,48.9949989318848,49.2700004577637,2666600,35.3202972412109
"2007-01-30",49.4500007629395,50,49.2200012207031,49.9599990844727,2710200,35.8149299621582
"2007-01-31",49.8499984741211,50.2550010681152,49.1749992370605,50.1399993896484,3552200,35.9439811706543
"2007-02-01",50.2200012207031,51.5900001525879,50.2200012207031,51.5099983215332,5902800,36.9260787963867
"2007-02-02",51.5099983215332,52.3600006103516,51.185001373291,52.1650009155273,3992600,37.3956451416016
"2007-02-05",52.1699981689453,52.4449996948242,51.7550010681152,52.0550003051758,3396600,37.3167839050293
"2007-02-06",52.375,52.564998626709,52.1800003051758,52.3699989318848,3058200,37.542610168457
"2007-02-07",52.3499984741211,52.4700012207031,51.7050018310547,51.75,3869200,37.0981521606445
"2007-02-08",51.7550010681152,51.7550010681152,51.0950012207031,51.4500007629395,3220800,36.8830757141113
"2007-02-09",51.6650009155273,52.1150016784668,51.3349990844727,51.3950004577637,3030200,36.8436622619629
"2007-02-12",51.4550018310547,51.875,51.064998626709,51.6100006103516,2524800,36.9977684020996
"2007-02-13",51.6150016784668,52.0950012207031,51.2599983215332,51.3349990844727,2580000,36.8006439208984
"2007-02-14",54.2449989318848,56.8600006103516,54.0750007629395,55.9550018310547,19223400,40.112606048584
"2007-02-15",56.2649993896484,57,55.5099983215332,56.7599983215332,6809800,40.6896781921387
"2007-02-16",56.2700004577637,57.1450004577637,56,56.9650001525879,4443600,40.8366508483887
"2007-02-20",56.5750007629395,56.9000015258789,56.4449996948242,56.6749992370605,4233800,40.628734588623
"2007-02-21",56.6800003051758,58.2350006103516,56.5449981689453,57.9749984741211,6057200,41.5606727600098
"2007-02-22",57.8849983215332,58.25,56.064998626709,56.5299987792969,6502400,40.5247993469238
"2007-02-23",56.6949996948242,56.8549995422363,56.0699996948242,56.6650009155273,4003000,40.6215667724609
"2007-02-26",57,57.3250007629395,56.0750007629395,56.6049995422363,3857400,40.5785522460938
"2007-02-27",55.1100006103516,55.5950012207031,53.25,54.1500015258789,6658800,38.8186302185059
"2007-02-28",54.1549987792969,54.6699981689453,53.25,54.1450004577637,5382200,38.8150596618652
"2007-03-01",53.25,54.7249984741211,52.7599983215332,54.1100006103516,4756800,38.789966583252
"2007-03-02",53.935001373291,53.939998626709,52.5499992370605,52.5849990844727,4522400,37.6967430114746
"2007-03-05",51.9449996948242,53.2849998474121,51.7700004577637,52.0999984741211,5330000,37.3490295410156
"2007-03-06",52.8400001525879,53.9550018310547,52.7249984741211,53.5200004577637,6413400,38.3670043945312
"2007-03-07",54.6300010681152,56.0699996948242,54.3499984741211,55.4049987792969,7637800,39.718318939209
"2007-03-08",55.9099998474121,56.439998626709,55.0400009155273,55.3950004577637,5167000,39.7111358642578
"2007-03-09",56.25,57.3600006103516,56,56.5,7689600,40.5032768249512
"2007-03-12",56.5,56.8899993896484,55.7550010681152,56.5050010681152,4070800,40.5068588256836
"2007-03-13",56.2249984741211,56.7700004577637,54.5299987792969,54.6699981689453,4934400,39.19140625
"2007-03-14",54.6699981689453,55.5900001525879,53.9500007629395,55.3450012207031,5393800,39.6752967834473
"2007-03-15",55.3450012207031,55.8050003051758,55.0200004577637,55.3450012207031,4782400,39.6752967834473
"2007-03-16",55.3549995422363,56.3349990844727,54.7350006103516,55.0200004577637,5537400,39.4423370361328
"2007-03-19",55.439998626709,56.8800010681152,55.3899993896484,56.3950004577637,4226400,40.4280166625977
"2007-03-20",56.3250007629395,56.5400009155273,55.8499984741211,56.0999984741211,3084000,40.2165451049805
"2007-03-21",56.2000007629395,57.7900009155273,55.9550018310547,57.7099990844727,4273200,41.3707046508789
"2007-03-22",56.6949996948242,57.25,55.939998626709,56.4500007629395,6182000,40.4674606323242
"2007-03-23",56.5499992370605,57.185001373291,55.8899993896484,56.0900001525879,4280800,40.2093772888184
"2007-03-26",56.25,56.314998626709,54.6549987792969,55.2150001525879,5671000,39.5820960998535
"2007-03-27",55.2000007629395,55.2000007629395,53.7849998474121,54.314998626709,5863000,38.9369125366211
"2007-03-28",54.0050010681152,54.4150009155273,52.7400016784668,52.75,8030000,37.9688034057617
"2007-03-29",53.5900001525879,54.5400009155273,53.2750015258789,54.2350006103516,8191000,39.0376930236816
"2007-03-30",53.8950004577637,55.9500007629395,53.8250007629395,54.3199996948242,7301600,39.0988616943359
"2007-04-02",54.125,54.125,51.5849990844727,52.2400016784668,12961600,37.6017227172852
"2007-04-03",52.6650009155273,53.6049995422363,52.1699981689453,53.3699989318848,6417400,38.4150733947754
"2007-04-04",53.3699989318848,53.6049995422363,52.8250007629395,53.5,3990200,38.5086517333984
"2007-04-05",53.4500007629395,54.1300010681152,53.1599998474121,53.7849998474121,3464000,38.7137756347656
"2007-04-09",54.2449989318848,54.8499984741211,54.064998626709,54.310001373291,3909400,39.0916633605957
"2007-04-10",54.310001373291,54.6549987792969,54.1150016784668,54.4500007629395,3515200,39.192440032959
"2007-04-11",54.5050010681152,54.814998626709,53.7350006103516,54.2150001525879,4967800,39.0232925415039
"2007-04-12",54.2200012207031,54.2200012207031,53.3849983215332,53.9199981689453,3668600,38.8109512329102
"2007-04-13",53.9300003051758,54.4949989318848,53.439998626709,54.4000015258789,3872800,39.1564521789551
"2007-04-16",54.5250015258789,54.8400001525879,54.2750015258789,54.8199996948242,2541600,39.4587631225586
"2007-04-17",55.1450004577637,55.564998626709,54.7550010681152,55.5499992370605,3941200,39.984203338623
"2007-04-18",55.5499992370605,56.2299995422363,55.25,55.7849998474121,4348600,40.1533622741699
"2007-04-19",55.7849998474121,56.1100006103516,55.125,55.3499984741211,3172400,39.840259552002
"2007-04-20",56.5050010681152,56.7799987792969,55.7099990844727,55.7799987792969,4773200,40.1497611999512
"2007-04-23",55.9300003051758,57.9000015258789,55.9300003051758,56.3549995422363,6253600,40.5636291503906
"2007-04-24",56.5999984741211,57.185001373291,56.0499992370605,56.4599990844727,3648400,40.639217376709
"2007-04-25",56.9099998474121,56.9599990844727,55.6749992370605,56.8300018310547,4978000,40.9055480957031
"2007-04-26",57.125,57.5449981689453,56.439998626709,56.8050003051758,3601000,40.8875389099121
"2007-04-27",56.3650016784668,56.4949989318848,55.5400009155273,56.1150016784668,4410000,40.3908767700195
"2007-04-30",55.9900016784668,56.0499992370605,54.7000007629395,54.7000007629395,3403600,39.3723907470703
"2007-05-01",54.8699989318848,55.0900001525879,53.7550010681152,54.3499984741211,4525000,39.1204605102539
"2007-05-02",55.0499992370605,56.7249984741211,55.0250015258789,56.375,6551400,40.5780563354492
"2007-05-03",56.7999992370605,57.3499984741211,56.4500007629395,56.8450012207031,4202600,40.9163398742676
"2007-05-04",57.2799987792969,57.7200012207031,56.6500015258789,56.9199981689453,3507800,40.9703178405762
"2007-05-07",56.935001373291,57.9500007629395,56.935001373291,57.6100006103516,3303200,41.4669647216797
"2007-05-08",57.6100006103516,58,56.7299995422363,57.8199996948242,3361200,41.6181182861328
"2007-05-09",57.8199996948242,59.685001373291,57.6450004577637,59.4700012207031,8257800,42.8057746887207
"2007-05-10",59.4700012207031,59.9900016784668,58.3400001525879,58.8450012207031,6168400,42.3559112548828
"2007-05-11",59.1549987792969,60,59.0250015258789,60,4298800,43.1872787475586
"2007-05-14",60.2000007629395,60.4000015258789,59.375,59.814998626709,6085000,43.0541000366211
"2007-05-15",60.0999984741211,60.8800010681152,59.6549987792969,60.3300018310547,7252800,43.4247970581055
"2007-05-16",61.5999984741211,61.7000007629395,58.9099998474121,59.2000007629395,20742400,42.6114387512207
"2007-05-17",59.375,59.4150009155273,58.3499984741211,58.7750015258789,7717000,42.3055305480957
"2007-05-18",58.7799987792969,59.1349983215332,57.7750015258789,58.2550010681152,6766800,41.931224822998
"2007-05-21",58.25,60,58.25,59.4049987792969,6221600,42.7589912414551
"2007-05-22",59.6500015258789,59.7949981689453,58.5449981689453,58.9000015258789,4988800,42.3954925537109
"2007-05-23",59.1150016784668,59.1150016784668,57.689998626709,57.8199996948242,5491600,41.6181182861328
"2007-05-24",58.3600006103516,58.4949989318848,56.5,56.5200004577637,8268200,40.6824035644531
"2007-05-25",56.5299987792969,57.4749984741211,56.5299987792969,57.2200012207031,4198800,41.1862525939941
"2007-05-29",57.4000015258789,58.0750007629395,56.9799995422363,57.6749992370605,6530000,41.5137519836426
"2007-05-30",57.375,59.7249984741211,57.3199996948242,59.7200012207031,7769800,42.9857177734375
"2007-05-31",59.875,60.7400016784668,59.7299995422363,60.2350006103516,7691800,43.3564147949219
"2007-06-01",60.310001373291,60.689998626709,59.564998626709,59.8800010681152,4622400,43.1008911132812
"2007-06-04",59.4500007629395,60.185001373291,59.2099990844727,60.1049995422363,2924000,43.2628364562988
"2007-06-05",59.6349983215332,60.8050003051758,59.6349983215332,60.4500007629395,5349400,43.511157989502
"2007-06-06",59.8050003051758,60,58.5200004577637,58.7849998474121,5115800,42.3127212524414
"2007-06-07",58.0699996948242,59.2949981689453,57.0950012207031,57.0950012207031,6162200,41.0962944030762
"2007-06-08",57.1949996948242,58.0849990844727,56.7999992370605,58.0149993896484,4335600,41.7584915161133
"2007-06-11",58.0149993896484,58.9749984741211,57.5900001525879,58.2750015258789,4793400,41.9456367492676
"2007-06-12",57.125,58.9099998474121,57.125,58.3250007629395,5652600,41.981632232666
"2007-06-13",58.9700012207031,60.1599998474121,58.8450012207031,60.1599998474121,7925400,43.3024215698242
"2007-06-14",60.25,60.9700012207031,60.0499992370605,60.3600006103516,6284200,43.4464111328125
"2007-06-15",60.9949989318848,61.5,60.689998626709,60.875,6045800,43.8170738220215
"2007-06-18",61.2949981689453,61.5099983215332,60.9650001525879,61.0099983215332,3289600,43.914249420166
"2007-06-19",61.0050010681152,61.1100006103516,59.9000015258789,60.814998626709,4114200,43.7738952636719
"2007-06-20",60.8199996948242,62.6049995422363,60.685001373291,60.75,6422600,43.7270965576172
"2007-06-21",60.75,62.1500015258789,60.6599998474121,62.1500015258789,4487200,44.7347984313965
"2007-06-22",61.6500015258789,62.8199996948242,61.5099983215332,61.6749992370605,6183200,44.3929061889648
"2007-06-25",61.7299995422363,62.5849990844727,61.2050018310547,61.3950004577637,4394000,44.1913604736328
"2007-06-26",61.875,62,60.0950012207031,60.2849998474121,4483400,43.3924102783203
"2007-06-27",59.7799987792969,60.9150009155273,59.2849998474121,60.7849998474121,3939600,43.9125595092773
"2007-06-28",60.625,60.625,59.689998626709,59.689998626709,4126000,43.1214866638184
"2007-06-29",60,60.7949981689453,59.810001373291,60.3699989318848,3688200,43.6127510070801
"2007-07-02",60.8250007629395,61.9249992370605,60.560001373291,61.75,3590600,44.6096954345703
"2007-07-03",61.4949989318848,61.4949989318848,60.7200012207031,61.1150016784668,2714200,44.150936126709
"2007-07-05",61.2400016784668,61.875,60.9700012207031,61.5299987792969,2896800,44.450740814209
"2007-07-06",61.689998626709,62.2700004577637,61.5750007629395,61.8549995422363,1959400,44.6855506896973
"2007-07-09",62.0200004577637,63.4900016784668,61.9749984741211,62.9099998474121,5026400,45.4476928710938
"2007-07-10",62.4599990844727,62.6100006103516,61.8450012207031,61.939998626709,3718600,44.7469482421875
"2007-07-11",62.1300010681152,63,62.0250015258789,62.6049995422363,3159400,45.2273406982422
"2007-07-12",62.9199981689453,64.25,62.6049995422363,64.1650009155273,4730800,46.3543395996094
"2007-07-13",64.379997253418,65.75,64,65.5400009155273,5339400,47.3476829528809
"2007-07-16",65.9599990844727,66.25,65.2649993896484,65.8000030517578,5006400,47.535514831543
"2007-07-17",66.0149993896484,66.4000015258789,65.2799987792969,65.4499969482422,4258600,47.2826461791992
"2007-07-18",65.25,66,64.5950012207031,65.3499984741211,4798000,47.2104072570801
"2007-07-19",66.0299987792969,66.9800033569336,65.625,66.8399963378906,3997400,48.2868385314941
"2007-07-20",65.2399978637695,65.9850006103516,64.3450012207031,64.5350036621094,7734200,46.621639251709
"2007-07-23",65.5,65.5,63.6500015258789,63.9799995422363,4809000,46.2206840515137
"2007-07-24",63.7000007629395,64.3600006103516,62.8400001525879,62.9949989318848,3469200,45.5090980529785
"2007-07-25",63.6949996948242,63.9000015258789,61.1650009155273,62.1599998474121,5870600,44.9058723449707
"2007-07-26",61.1349983215332,62.5349998474121,59.3349990844727,60.5099983215332,8514600,43.7138824462891
"2007-07-27",60.1049995422363,61.2550010681152,59.3549995422363,59.4700012207031,5023200,42.9625549316406
"2007-07-30",61.0250015258789,61.5750007629395,59.5,61.1549987792969,4385400,44.1798362731934
"2007-07-31",62.5449981689453,63,60.1100006103516,60.2099990844727,6789000,43.4971580505371
"2007-08-01",60.0099983215332,60.6800003051758,58.4300003051758,59.935001373291,7983600,43.2984809875488
"2007-08-02",60.7449989318848,60.7449989318848,58.8950004577637,60.0900001525879,5708800,43.410457611084
"2007-08-03",60.0200004577637,60.9249992370605,58.6749992370605,58.7299995422363,5790000,42.4279747009277
"2007-08-06",59.4900016784668,60.060001373291,57.8650016784668,59.9500007629395,5492600,43.3093414306641
"2007-08-07",60.0499992370605,62.75,59.5149993896484,61.8950004577637,7045200,44.7144508361816
"2007-08-08",61.3499984741211,63.3699989318848,61.3499984741211,62.4199981689453,5325600,45.0937118530273
"2007-08-09",61.9500007629395,63.2200012207031,59.9949989318848,60.0499992370605,6293400,43.3815727233887
"2007-08-10",59.2649993896484,60.4249992370605,57.2599983215332,58.6500015258789,7558200,42.3701858520508
"2007-08-13",59.3849983215332,61.0299987792969,59.1500015258789,59.3250007629395,4065800,42.8578071594238
"2007-08-14",59.75,60.0950012207031,58.5449981689453,58.5449981689453,4610000,42.2943153381348
"2007-08-15",60.3800010681152,63.4599990844727,59.6699981689453,60.2999992370605,13900400,43.562183380127
"2007-08-16",59.6549987792969,61.4949989318848,56.9550018310547,60.2649993896484,11130600,43.5368843078613
"2007-08-17",61.5299987792969,63.0050010681152,60.6450004577637,62.3050003051758,7190400,45.0106315612793
"2007-08-20",62.9949989318848,65.3550033569336,62.1049995422363,64.1350021362305,8288800,46.3326644897461
"2007-08-21",63.814998626709,65.1650009155273,63.4249992370605,64.6500015258789,5100000,46.7047309875488
"2007-08-22",65.2249984741211,66.125,64.6449966430664,65.3600006103516,6070600,47.2176475524902
"2007-08-23",65.75,65.8450012207031,63.3549995422363,63.689998626709,5525400,46.0112113952637
"2007-08-24",63.939998626709,65.2249984741211,63.2599983215332,65.129997253418,4729800,47.0514831542969
"2007-08-27",64.625,66,64.625,65.1350021362305,4387400,47.055118560791
"2007-08-28",64.625,64.870002746582,63.2099990844727,63.2099990844727,4296000,45.6644248962402
"2007-08-29",63.7900009155273,66,63.2799987792969,65.7249984741211,6223400,47.4813079833984
"2007-08-30",65.1149978637695,66.9499969482422,65.1149978637695,65.9499969482422,4188200,47.6438751220703
"2007-08-31",66.995002746582,68.5500030517578,66.75,68.0299987792969,5383400,49.1465148925781
"2007-09-04",68.3600006103516,70.0449981689453,68.1500015258789,69.3199996948242,6578000,50.078426361084
"2007-09-05",68.745002746582,69.6500015258789,68.1500015258789,68.7799987792969,6254400,49.6883201599121
"2007-09-06",69.1750030517578,69.3600006103516,67.5299987792969,68.3949966430664,4698200,49.4102020263672
"2007-09-07",66.9749984741211,68.2200012207031,66.2750015258789,67.9300003051758,5529200,49.0742645263672
"2007-09-10",68.370002746582,69.2649993896484,67.1500015258789,68.4899978637695,5054800,49.4788398742676
"2007-09-11",68.5149993896484,69.5699996948242,68,69.1449966430664,5598800,49.9520111083984
"2007-09-12",69.0950012207031,70.2600021362305,68.5800018310547,68.9150009155273,4898800,49.7858657836914
"2007-09-13",69.0749969482422,69.5500030517578,68.5849990844727,68.9749984741211,4219600,49.8292045593262
"2007-09-14",68.3099975585938,69.495002746582,68.129997253418,68.9649963378906,3578800,49.8219718933105
