"Index","CRM.Open","CRM.High","CRM.Low","CRM.Close","CRM.Volume","CRM.Adjusted"
"2006-08-21",8.10999965667725,8.29749965667725,8.04500007629395,8.22749996185303,8262400,8.22749996185303
"2006-08-22",8.25,8.46749973297119,8.23250007629395,8.3125,9646800,8.3125
"2006-08-23",8.4375,8.73750019073486,8.36250019073486,8.4350004196167,10819200,8.4350004196167
"2006-08-24",8.43000030517578,8.4975004196167,8.22999954223633,8.4350004196167,4710400,8.4350004196167
"2006-08-25",8.375,8.47249984741211,8.27000045776367,8.39000034332275,4568000,8.39000034332275
"2006-08-28",8.30000019073486,8.52499961853027,8.30000019073486,8.47999954223633,3678000,8.47999954223633
"2006-08-29",8.48250007629395,8.65999984741211,8.42000007629395,8.65750026702881,5428800,8.65750026702881
"2006-08-30",8.65999984741211,8.73999977111816,8.51749992370605,8.6850004196167,3898000,8.6850004196167
"2006-08-31",8.65999984741211,8.77499961853027,8.58749961853027,8.61999988555908,4534000,8.61999988555908
"2006-09-01",8.68249988555908,8.74499988555908,8.5649995803833,8.60000038146973,3214400,8.60000038146973
"2006-09-05",8.48999977111816,8.73250007629395,8.44499969482422,8.69750022888184,4647200,8.69750022888184
"2006-09-06",8.50749969482422,8.66250038146973,8.10249996185303,8.3149995803833,7564400,8.3149995803833
"2006-09-07",8.2524995803833,8.42249965667725,8.15250015258789,8.34249973297119,5439600,8.34249973297119
"2006-09-08",8.35000038146973,8.42500019073486,8.26500034332275,8.33250045776367,2290800,8.33250045776367
"2006-09-11",8.27499961853027,8.32499980926514,8.17249965667725,8.32499980926514,3483200,8.32499980926514
"2006-09-12",8.36750030517578,8.88000011444092,8.35499954223633,8.77999973297119,10243200,8.77999973297119
"2006-09-13",8.80000019073486,8.9350004196167,8.69499969482422,8.80500030517578,5351600,8.80500030517578
"2006-09-14",8.75500011444092,8.82499980926514,8.68000030517578,8.73499965667725,4668000,8.73499965667725
"2006-09-15",8.73499965667725,8.86999988555908,8.67749977111816,8.75,3342000,8.75
"2006-09-18",8.80000019073486,8.89999961853027,8.57999992370605,8.625,5320800,8.625
"2006-09-19",8.60999965667725,8.6875,8.30000019073486,8.51500034332275,7182800,8.51500034332275
"2006-09-20",8.64999961853027,8.90750026702881,8.625,8.88249969482422,5456400,8.88249969482422
"2006-09-21",8.875,9.21500015258789,8.73999977111816,9.19750022888184,9144000,9.19750022888184
"2006-09-22",9.19750022888184,9.20750045776367,8.95499992370605,9.04249954223633,7355600,9.04249954223633
"2006-09-25",8.875,9.44499969482422,8.86499977111816,9.375,6997200,9.375
"2006-09-26",9.4375,9.67500019073486,9.42000007629395,9.59749984741211,9216000,9.59749984741211
"2006-09-27",9.55000019073486,9.6274995803833,9.25749969482422,9.3774995803833,8145600,9.3774995803833
"2006-09-28",9.3774995803833,9.65250015258789,9.375,9.41499996185303,7961200,9.41499996185303
"2006-09-29",9.23750019073486,9.26500034332275,8.89999961853027,8.97000026702881,12476800,8.97000026702881
"2006-10-02",8.96749973297119,9.10000038146973,8.79500007629395,8.8149995803833,9317600,8.8149995803833
"2006-10-03",8.8149995803833,9.1850004196167,8.77499961853027,9.1225004196167,6731600,9.1225004196167
"2006-10-04",9.03250026702881,9.3149995803833,9.03250026702881,9.28250026702881,12466800,9.28250026702881
"2006-10-05",9.32999992370605,9.77499961853027,9.27999973297119,9.49250030517578,16398000,9.49250030517578
"2006-10-06",9.7524995803833,10.125,9.67749977111816,10.0900001525879,21658400,10.0900001525879
"2006-10-09",10.1000003814697,10.3625001907349,9.88000011444092,10.0749998092651,10282400,10.0749998092651
"2006-10-10",10.0675001144409,10.0699996948242,9.91749954223633,10,6050400,10
"2006-10-11",9.9375,10.1300001144409,9.90499973297119,9.96749973297119,4169200,9.96749973297119
"2006-10-12",10.0299997329712,10.1225004196167,9.89500045776367,10.0725002288818,7103600,10.0725002288818
"2006-10-13",10.1225004196167,10.4975004196167,10.0749998092651,10.2449998855591,7662400,10.2449998855591
"2006-10-16",10.164999961853,10.4274997711182,10.164999961853,10.3325004577637,6227600,10.3325004577637
"2006-10-17",10.2700004577637,10.3175001144409,9.9350004196167,10.0625,5064000,10.0625
"2006-10-18",10.2375001907349,10.3125,9.96500015258789,10.1000003814697,4651600,10.1000003814697
"2006-10-19",10.0675001144409,10.1374998092651,9.95499992370605,10.0325002670288,3321600,10.0325002670288
"2006-10-20",10.0699996948242,10.0699996948242,9.93249988555908,9.96749973297119,2257200,9.96749973297119
"2006-10-23",10,10.2299995422363,9.8774995803833,10.1099996566772,6098400,10.1099996566772
"2006-10-24",10.0600004196167,10.1724996566772,10.0249996185303,10.125,4230000,10.125
"2006-10-25",10.1875,10.5550003051758,10.1324996948242,10.3325004577637,6446800,10.3325004577637
"2006-10-26",10.3500003814697,10.3500003814697,10.0649995803833,10.1824998855591,4403200,10.1824998855591
"2006-10-27",10.1824998855591,10.2250003814697,9.92000007629395,10.0275001525879,4223600,10.0275001525879
"2006-10-30",10.0024995803833,10.0174999237061,9.74250030517578,9.94499969482422,5848400,9.94499969482422
"2006-10-31",9.97249984741211,10.0749998092651,9.70499992370605,9.75500011444092,3535200,9.75500011444092
"2006-11-01",9.78499984741211,9.84749984741211,9.41499996185303,9.5,5870000,9.5
"2006-11-02",9.4375,9.78999996185303,9.4375,9.75,4668400,9.75
"2006-11-03",9.77499961853027,10.2075004577637,9.76249980926514,10.1199998855591,7715600,10.1199998855591
"2006-11-06",10,10.5200004577637,9.93249988555908,10.5024995803833,8667200,10.5024995803833
"2006-11-07",10.5024995803833,10.9125003814697,10.4875001907349,10.7325000762939,12357600,10.7325000762939
"2006-11-08",10.5675001144409,10.7299995422363,10.0249996185303,10.5249996185303,6914000,10.5249996185303
"2006-11-09",10.625,10.6925001144409,10.3474998474121,10.3950004577637,6650400,10.3950004577637
"2006-11-10",10.4700002670288,10.6424999237061,10.3450002670288,10.5500001907349,3816000,10.5500001907349
"2006-11-13",10.5799999237061,11.1450004577637,10.5799999237061,11,12189600,11
"2006-11-14",10.9750003814697,11.0050001144409,10.7224998474121,10.875,7311200,10.875
"2006-11-15",10.8850002288818,11,10.5124998092651,10.5974998474121,10396400,10.5974998474121
"2006-11-16",10.2475004196167,10.7674999237061,10.164999961853,10.4925003051758,12387600,10.4925003051758
"2006-11-17",10.4899997711182,10.5699996948242,10.3649997711182,10.4300003051758,3342400,10.4300003051758
"2006-11-20",10.25,10.4650001525879,10.25,10.3824996948242,7360400,10.3824996948242
"2006-11-21",10.375,10.4849996566772,10.3549995422363,10.4250001907349,4178000,10.4250001907349
"2006-11-22",10.4875001907349,10.5,10.2799997329712,10.3549995422363,4959600,10.3549995422363
"2006-11-24",10.3050003051758,10.3424997329712,10.2475004196167,10.289999961853,1084800,10.289999961853
"2006-11-27",10.3374996185303,10.3400001525879,10.0275001525879,10.0375003814697,3622800,10.0375003814697
"2006-11-28",10.0375003814697,10.0375003814697,9.73999977111816,9.83749961853027,4738400,9.83749961853027
"2006-11-29",9.84000015258789,9.85499954223633,9.65250015258789,9.78750038146973,5952000,9.78750038146973
"2006-11-30",9.83749961853027,9.88749980926514,9.72999954223633,9.75,6688400,9.75
"2006-12-01",9.69499969482422,9.73250007629395,9.51249980926514,9.58749961853027,5344800,9.58749961853027
"2006-12-04",9.47999954223633,9.69499969482422,9.47500038146973,9.63000011444092,5021600,9.63000011444092
"2006-12-05",9.64750003814697,9.7475004196167,9.52000045776367,9.55749988555908,3451600,9.55749988555908
"2006-12-06",9.54500007629395,9.61499977111816,9.40750026702881,9.56750011444092,4094800,9.56750011444092
"2006-12-07",9.56750011444092,9.56999969482422,9.46000003814697,9.50500011444092,4295600,9.50500011444092
"2006-12-08",9.44999980926514,9.65499973297119,9.41499996185303,9.63249969482422,3637200,9.63249969482422
"2006-12-11",9.63500022888184,9.6850004196167,9.53999996185303,9.63749980926514,2824400,9.63749980926514
"2006-12-12",9.6875,10.2224998474121,9.6875,10.0124998092651,11730000,10.0124998092651
"2006-12-13",10.0500001907349,10.147500038147,9.72249984741211,9.79249954223633,5420000,9.79249954223633
"2006-12-14",9.84249973297119,10,9.82999992370605,9.98999977111816,4040400,9.98999977111816
"2006-12-15",10,10.0424995422363,9.89999961853027,9.98499965667725,2960400,9.98499965667725
"2006-12-18",9.98499965667725,10.0799999237061,9.51249980926514,9.51249980926514,5524800,9.51249980926514
"2006-12-19",9.44999980926514,9.44999980926514,9.17500019073486,9.32999992370605,8122000,9.32999992370605
"2006-12-20",9.34000015258789,9.5,9.32499980926514,9.32750034332275,5514800,9.32750034332275
"2006-12-21",9.32250022888184,9.35249996185303,9.13749980926514,9.21500015258789,7947600,9.21500015258789
"2006-12-22",9.21500015258789,9.24499988555908,8.98999977111816,9.01249980926514,4338800,9.01249980926514
"2006-12-26",8.97500038146973,9.10999965667725,8.97500038146973,9.08500003814697,2293200,9.08500003814697
"2006-12-27",9.1225004196167,9.26749992370605,9.1225004196167,9.23999977111816,4363600,9.23999977111816
"2006-12-28",9.1899995803833,9.23750019073486,9.09000015258789,9.1899995803833,1761600,9.1899995803833
"2006-12-29",9.17500019073486,9.26000022888184,9.06999969482422,9.11250019073486,2509600,9.11250019073486
"2007-01-03",9.14249992370605,9.22999954223633,8.90999984741211,9.01749992370605,4277200,9.01749992370605
"2007-01-04",9.0024995803833,9.47000026702881,8.88749980926514,9.47000026702881,6430400,9.47000026702881
"2007-01-05",9.375,9.99250030517578,9.27499961853027,9.88000011444092,11618800,9.88000011444092
"2007-01-08",9.89999961853027,9.9975004196167,9.77750015258789,9.98250007629395,4814400,9.98250007629395
"2007-01-09",9.9975004196167,10.1075000762939,9.85750007629395,9.98999977111816,4996000,9.98999977111816
"2007-01-10",9.94999980926514,10.0625,9.89500045776367,10.0574998855591,3575600,10.0574998855591
"2007-01-11",10.0450000762939,10.6625003814697,10,10.4350004196167,10939200,10.4350004196167
"2007-01-12",10.5249996185303,10.7600002288818,10.4250001907349,10.6049995422363,6449200,10.6049995422363
"2007-01-16",10.6724996566772,11.0799999237061,10.5749998092651,10.8249998092651,9854800,10.8249998092651
"2007-01-17",10.7624998092651,10.8625001907349,10.6125001907349,10.6625003814697,5239200,10.6625003814697
"2007-01-18",10.6374998092651,10.6400003433228,10.2049999237061,10.3625001907349,6803200,10.3625001907349
"2007-01-19",10.3625001907349,10.4099998474121,10.2174997329712,10.4025001525879,5058800,10.4025001525879
"2007-01-22",10.4250001907349,10.4700002670288,10.2075004577637,10.3000001907349,6394800,10.3000001907349
"2007-01-23",10.2924995422363,10.3500003814697,10.25,10.3199996948242,6068800,10.3199996948242
"2007-01-24",10.3450002670288,10.6949996948242,10.3450002670288,10.6049995422363,9301600,10.6049995422363
"2007-01-25",10.6075000762939,10.6075000762939,10.3800001144409,10.4700002670288,6468400,10.4700002670288
"2007-01-26",10.5124998092651,10.6850004196167,10.4949998855591,10.5574998855591,4736400,10.5574998855591
"2007-01-29",10.5574998855591,10.7875003814697,10.4700002670288,10.6225004196167,5254000,10.6225004196167
"2007-01-30",10.7124996185303,10.8725004196167,10.6999998092651,10.7375001907349,5333600,10.7375001907349
"2007-01-31",10.7550001144409,11.0124998092651,10.6125001907349,10.9575004577637,5612000,10.9575004577637
"2007-02-01",11.0500001907349,11.3950004577637,11.0500001907349,11.352499961853,10430400,11.352499961853
"2007-02-02",11.3999996185303,11.7399997711182,11.352499961853,11.6875,8889600,11.6875
"2007-02-05",11.6875,11.835000038147,11.5050001144409,11.7825002670288,5616800,11.7825002670288
"2007-02-06",11.7950000762939,11.9075002670288,11.6599998474121,11.7749996185303,10726400,11.7749996185303
"2007-02-07",11.8000001907349,12.0375003814697,11.7650003433228,11.9224996566772,10997600,11.9224996566772
"2007-02-08",11.9224996566772,11.9975004196167,11.6875,11.9250001907349,7385600,11.9250001907349
"2007-02-09",11.8625001907349,11.9925003051758,11.6999998092651,11.7524995803833,6388800,11.7524995803833
"2007-02-12",11.6975002288818,11.9075002670288,11.6350002288818,11.8474998474121,5591200,11.8474998474121
"2007-02-13",11.875,12.2325000762939,11.875,12.1225004196167,7625200,12.1225004196167
"2007-02-14",12.2250003814697,12.5325002670288,12.1949996948242,12.4700002670288,10212000,12.4700002670288
"2007-02-15",12.5,12.5100002288818,12.3299999237061,12.4025001525879,8974000,12.4025001525879
"2007-02-16",12.4025001525879,12.4849996566772,12.3500003814697,12.4075002670288,6041600,12.4075002670288
"2007-02-20",12.5,12.6075000762939,12.3500003814697,12.3575000762939,10063600,12.3575000762939
"2007-02-21",12.3725004196167,12.375,11.9549999237061,12,13291600,12
"2007-02-22",11.4250001907349,12.125,11.3149995803833,11.7849998474121,20852400,11.7849998474121
"2007-02-23",11.7875003814697,11.8824996948242,11.7224998474121,11.8599996566772,5260400,11.8599996566772
"2007-02-26",11.75,11.8725004196167,11.6499996185303,11.7250003814697,9469600,11.7250003814697
"2007-02-27",11.4650001525879,11.5974998474121,11.0299997329712,11.25,7687200,11.25
"2007-02-28",11.2524995803833,11.2524995803833,10.7624998092651,10.8100004196167,13272400,10.8100004196167
"2007-03-01",10.5124998092651,11.1324996948242,10.5124998092651,11.0900001525879,13634000,11.0900001525879
"2007-03-02",10.9875001907349,11.1499996185303,10.602499961853,10.6599998474121,7662400,10.6599998474121
"2007-03-05",10.4499998092651,10.7224998474121,10.3199996948242,10.3924999237061,6251200,10.3924999237061
"2007-03-06",10.5725002288818,10.8400001525879,10.5574998855591,10.7875003814697,5989200,10.7875003814697
"2007-03-07",10.7875003814697,10.852499961853,10.6400003433228,10.6824998855591,5326800,10.6824998855591
"2007-03-08",10.8000001907349,11.0699996948242,10.7624998092651,10.9200000762939,6296800,10.9200000762939
"2007-03-09",10.9025001525879,10.9700002670288,10.7049999237061,10.7425003051758,7335200,10.7425003051758
"2007-03-12",10.7224998474121,10.9049997329712,10.6575002670288,10.8299999237061,3331600,10.8299999237061
"2007-03-13",10.8299999237061,10.8299999237061,10.5325002670288,10.539999961853,5493600,10.539999961853
"2007-03-14",10.5775003433228,10.6175003051758,10.1925001144409,10.4975004196167,6722400,10.4975004196167
"2007-03-15",10.4975004196167,10.5675001144409,10.3199996948242,10.4350004196167,4462000,10.4350004196167
"2007-03-16",10.4049997329712,10.4724998474121,10.3400001525879,10.4075002670288,2597200,10.4075002670288
"2007-03-19",10.5375003814697,10.6899995803833,10.4549999237061,10.6700000762939,3654000,10.6700000762939
"2007-03-20",10.6700000762939,10.8199996948242,10.6099996566772,10.7799997329712,3310000,10.7799997329712
"2007-03-21",10.7749996185303,11.0124998092651,10.7299995422363,10.8675003051758,3855600,10.8675003051758
"2007-03-22",10.8625001907349,10.9375,10.7550001144409,10.8625001907349,3419200,10.8625001907349
"2007-03-23",10.8299999237061,10.9099998474121,10.7974996566772,10.8249998092651,2744800,10.8249998092651
"2007-03-26",10.7550001144409,10.8125,10.6350002288818,10.7550001144409,3413600,10.7550001144409
"2007-03-27",10.75,10.8249998092651,10.6875,10.6975002288818,3686800,10.6975002288818
"2007-03-28",10.6750001907349,10.8649997711182,10.5600004196167,10.7375001907349,3338400,10.7375001907349
"2007-03-29",10.7650003433228,10.8374996185303,10.6499996185303,10.7650003433228,3395600,10.7650003433228
"2007-03-30",10.7224998474121,10.8649997711182,10.6374998092651,10.7049999237061,3610800,10.7049999237061
"2007-04-02",10.7475004196167,11,10.625,10.8725004196167,4144800,10.8725004196167
"2007-04-03",10.977499961853,11.2700004577637,10.9575004577637,11.2174997329712,5853200,11.2174997329712
"2007-04-04",11.2524995803833,11.352499961853,11.25,11.3074998855591,3476000,11.3074998855591
"2007-04-05",11.3450002670288,11.3450002670288,11.2025003433228,11.2475004196167,2185200,11.2475004196167
"2007-04-09",11.3725004196167,11.5200004577637,11.3374996185303,11.4674997329712,3719200,11.4674997329712
"2007-04-10",11.4724998474121,11.477499961853,11.3625001907349,11.4250001907349,3244800,11.4250001907349
"2007-04-11",11.2375001907349,11.2375001907349,10.75,10.960000038147,13078000,10.960000038147
"2007-04-12",10.9525003433228,11.0825004577637,10.5375003814697,10.6800003051758,15264000,10.6800003051758
"2007-04-13",10.6750001907349,10.727499961853,10.4575004577637,10.6450004577637,7035200,10.6450004577637
"2007-04-16",10.6674995422363,10.8249998092651,10.6499996185303,10.8100004196167,6083200,10.8100004196167
"2007-04-17",10.8774995803833,10.9375,10.6525001525879,10.7325000762939,7706400,10.7325000762939
"2007-04-18",10.7325000762939,10.7325000762939,10.5574998855591,10.5799999237061,7638800,10.5799999237061
"2007-04-19",10.5574998855591,10.5600004196167,10.3199996948242,10.3500003814697,7721200,10.3500003814697
"2007-04-20",10.3500003814697,10.4949998855591,10.3050003051758,10.4375,6369200,10.4375
"2007-04-23",10.3824996948242,10.4250001907349,10.1999998092651,10.3225002288818,6510800,10.3225002288818
"2007-04-24",10.3649997711182,10.3649997711182,10.1925001144409,10.2674999237061,4630000,10.2674999237061
"2007-04-25",10.3175001144409,10.6724996566772,10.3000001907349,10.6450004577637,7439200,10.6450004577637
"2007-04-26",10.6750001907349,10.7399997711182,10.5500001907349,10.6525001525879,5593600,10.6525001525879
"2007-04-27",10.6350002288818,10.8050003051758,10.4799995422363,10.5249996185303,8167200,10.5249996185303
"2007-04-30",10.5100002288818,10.6125001907349,10.4425001144409,10.5,4006800,10.5
"2007-05-01",10.4499998092651,10.4525003433228,10.1525001525879,10.2799997329712,7380400,10.2799997329712
"2007-05-02",10.2449998855591,10.4025001525879,10.1499996185303,10.3225002288818,5800400,10.3225002288818
"2007-05-03",10.3699998855591,10.789999961853,10.3474998474121,10.6949996948242,5596800,10.6949996948242
"2007-05-04",10.7574996948242,10.9825000762939,10.6949996948242,10.7624998092651,5823200,10.7624998092651
"2007-05-07",10.8024997711182,10.8299999237061,10.5249996185303,10.6075000762939,3881600,10.6075000762939
"2007-05-08",10.6000003814697,10.875,10.5150003433228,10.8400001525879,3608800,10.8400001525879
"2007-05-09",10.7775001525879,10.9075002670288,10.7025003433228,10.8625001907349,2157200,10.8625001907349
"2007-05-10",10.8000001907349,10.8275003433228,10.6199998855591,10.647500038147,2163200,10.647500038147
"2007-05-11",10.6625003814697,10.7250003814697,10.5874996185303,10.6049995422363,4174800,10.6049995422363
"2007-05-14",10.6075000762939,11.0749998092651,10.5649995803833,10.7875003814697,7812800,10.7875003814697
"2007-05-15",10.8149995803833,11.102499961853,10.7624998092651,11.0174999237061,8039600,11.0174999237061
"2007-05-16",11.1000003814697,11.5625,11.0349998474121,11.3125,13915600,11.3125
"2007-05-17",11.1875,11.1875,10.5874996185303,10.7449998855591,19213600,10.7449998855591
"2007-05-18",10.7825002670288,11.625,10.6925001144409,11.4499998092651,22051200,11.4499998092651
"2007-05-21",11.9875001907349,12.4899997711182,11.7700004577637,11.9399995803833,23118000,11.9399995803833
"2007-05-22",12.0500001907349,12.1049995422363,11.7375001907349,11.7825002670288,6139200,11.7825002670288
"2007-05-23",11.7375001907349,11.8175001144409,11.5,11.5600004196167,4421200,11.5600004196167
"2007-05-24",11.3249998092651,11.4375,11.0375003814697,11.2150001525879,10685600,11.2150001525879
"2007-05-25",11.2124996185303,11.5600004196167,11.2124996185303,11.522500038147,7043200,11.522500038147
"2007-05-29",11.7150001525879,11.7150001525879,11.3500003814697,11.4750003814697,5482400,11.4750003814697
"2007-05-30",11.4750003814697,12.4075002670288,11.3725004196167,12.1800003051758,15481600,12.1800003051758
"2007-05-31",12.3500003814697,12.3500003814697,11.7924995422363,11.8125,8651200,11.8125
"2007-06-01",11.8125,12.0150003433228,11.7749996185303,11.9700002670288,5761600,11.9700002670288
"2007-06-04",12.0625,12.0625,11.6300001144409,11.7650003433228,6898000,11.7650003433228
"2007-06-05",11.6374998092651,11.9375,11.1750001907349,11.8649997711182,14661200,11.8649997711182
"2007-06-06",11.8500003814697,11.8649997711182,11.4624996185303,11.6149997711182,5817600,11.6149997711182
"2007-06-07",11.6824998855591,11.6824998855591,11.1724996566772,11.2524995803833,5972000,11.2524995803833
"2007-06-08",11.3500003814697,11.5825004577637,11.2475004196167,11.5625,5600800,11.5625
"2007-06-11",11.5124998092651,11.7025003433228,11.4250001907349,11.6575002670288,4005200,11.6575002670288
"2007-06-12",11.5249996185303,11.6000003814697,11.2974996566772,11.3374996185303,3046400,11.3374996185303
"2007-06-13",11.3774995803833,11.4875001907349,11.2299995422363,11.3675003051758,2712400,11.3675003051758
"2007-06-14",11.3175001144409,11.4250001907349,11.2624998092651,11.3675003051758,3886400,11.3675003051758
"2007-06-15",11.3924999237061,11.7849998474121,11.335000038147,11.397500038147,7145200,11.397500038147
"2007-06-18",11.397500038147,11.5375003814697,11.1750001907349,11.2124996185303,5113200,11.2124996185303
"2007-06-19",11.1000003814697,11.4274997711182,11.0924997329712,11.335000038147,4096400,11.335000038147
"2007-06-20",11.3649997711182,11.375,11.164999961853,11.2200002670288,4610800,11.2200002670288
"2007-06-21",11.1875,11.1999998092651,10.4274997711182,10.477499961853,22410000,10.477499961853
"2007-06-22",10.6049995422363,10.6424999237061,10.0749998092651,10.1374998092651,15560000,10.1374998092651
"2007-06-25",9.9375,10.6374998092651,9.91749954223633,10.5500001907349,13568400,10.5500001907349
"2007-06-26",10.5500001907349,10.5500001907349,10.2025003433228,10.2574996948242,8231600,10.2574996948242
"2007-06-27",10.3625001907349,11.0249996185303,10.3625001907349,10.9799995422363,17513600,10.9799995422363
"2007-06-28",10.9799995422363,11.2775001525879,10.8450002670288,10.8500003814697,11264400,10.8500003814697
"2007-06-29",10.8424997329712,10.9375,10.6575002670288,10.7150001525879,4509600,10.7150001525879
"2007-07-02",10.75,10.9274997711182,10.6750001907349,10.8175001144409,4823200,10.8175001144409
"2007-07-03",10.8074998855591,10.8225002288818,10.6975002288818,10.7124996185303,1242000,10.7124996185303
"2007-07-05",10.6800003051758,11.0150003433228,10.6324996948242,11.0074996948242,3530800,11.0074996948242
"2007-07-06",11.0474996566772,11.1899995803833,10.9724998474121,11.1700000762939,3343600,11.1700000762939
"2007-07-09",11.1000003814697,11.2075004577637,11.0124998092651,11.1125001907349,3534000,11.1125001907349
"2007-07-10",11.0249996185303,11.0799999237061,10.75,10.8500003814697,7257600,10.8500003814697
"2007-07-11",10.6850004196167,10.8900003433228,10.4549999237061,10.8299999237061,6651200,10.8299999237061
"2007-07-12",10.875,11.2950000762939,10.8675003051758,11.2749996185303,6626800,11.2749996185303
"2007-07-13",11.1999998092651,11.5,11.0524997711182,11.1350002288818,8098000,11.1350002288818
"2007-07-16",11.2325000762939,11.3575000762939,10.9849996566772,11.0375003814697,2941200,11.0375003814697
"2007-07-17",10.8100004196167,11.1549997329712,10.6525001525879,11.0050001144409,8900000,11.0050001144409
"2007-07-18",10.8500003814697,10.9750003814697,10.7250003814697,10.8199996948242,3813200,10.8199996948242
"2007-07-19",10.9975004196167,11.1300001144409,10.9274997711182,10.977499961853,3597600,10.977499961853
"2007-07-20",10.9650001525879,10.9650001525879,10.6400003433228,10.8625001907349,5308800,10.8625001907349
"2007-07-23",10.8625001907349,11.3225002288818,10.8024997711182,11.1625003814697,6768800,11.1625003814697
"2007-07-24",11.0050001144409,11.1750001907349,10.8225002288818,10.8450002670288,4344400,10.8450002670288
"2007-07-25",11.0100002288818,11.0924997329712,10.6975002288818,10.8824996948242,3108800,10.8824996948242
"2007-07-26",10.7025003433228,10.8500003814697,10.3149995803833,10.4925003051758,6850400,10.4925003051758
"2007-07-27",10.4975004196167,10.602499961853,10.1949996948242,10.2224998474121,5445600,10.2224998474121
"2007-07-30",10.2375001907349,10.2674999237061,10.0174999237061,10.125,6458000,10.125
"2007-07-31",10.2075004577637,10.2974996566772,9.65250015258789,9.71500015258789,9219600,9.71500015258789
"2007-08-01",9.71500015258789,10.085000038147,9.47500038146973,10.0349998474121,9975600,10.0349998474121
"2007-08-02",9.9975004196167,10.4624996185303,9.91250038146973,10.4499998092651,8174800,10.4499998092651
"2007-08-03",10.5500001907349,10.6750001907349,9.98499965667725,9.98499965667725,8183600,9.98499965667725
"2007-08-06",10,10.1850004196167,9.57499980926514,10.1125001907349,10954400,10.1125001907349
"2007-08-07",9.3100004196167,10.4324998855591,9.3100004196167,10.3299999237061,8474800,10.3299999237061
"2007-08-08",10.4700002670288,11.8450002670288,10.3649997711182,11.1875,17545200,11.1875
"2007-08-09",11.0124998092651,11.4274997711182,10.6499996185303,10.9425001144409,8590800,10.9425001144409
"2007-08-10",10.75,11.5,10.75,11.1700000762939,9058000,11.1700000762939
"2007-08-13",11.2250003814697,11.4324998855591,10.7650003433228,10.914999961853,6461200,10.914999961853
"2007-08-14",10.8625001907349,11.5249996185303,10.8500003814697,11.2250003814697,7519600,11.2250003814697
"2007-08-15",11.1499996185303,11.5,10.5775003433228,10.6999998092651,13259600,10.6999998092651
"2007-08-16",10.8100004196167,10.8125,9.69999980926514,10.3125,22675600,10.3125
"2007-08-17",10.585000038147,10.6099996566772,9.92500019073486,10.0050001144409,10028400,10.0050001144409
"2007-08-20",10.0050001144409,10.0625,9.72500038146973,9.92000007629395,6575600,9.92000007629395
"2007-08-21",9.94999980926514,10.0625,9.71000003814697,9.89999961853027,7608800,9.89999961853027
"2007-08-22",10.0474996566772,10.3400001525879,9.84000015258789,9.92249965667725,7460800,9.92249965667725
"2007-08-23",9.89999961853027,10.0275001525879,9.73499965667725,9.85750007629395,5229200,9.85750007629395
"2007-08-24",9.82999992370605,10.3900003433228,9.77000045776367,10.3575000762939,5679600,10.3575000762939
"2007-08-27",10.2299995422363,10.3999996185303,10.125,10.1350002288818,5363600,10.1350002288818
"2007-08-28",10,10.0474996566772,9.84500026702881,9.92000007629395,3793200,9.92000007629395
"2007-08-29",9.97999954223633,10.1724996566772,9.9375,10.1324996948242,1978400,10.1324996948242
"2007-08-30",9.95750045776367,10.3000001907349,9.89000034332275,9.93249988555908,4205600,9.93249988555908
"2007-08-31",10.2025003433228,10.272500038147,10.0649995803833,10.1075000762939,3502800,10.1075000762939
"2007-09-04",10.0150003433228,10.3474998474121,10.0150003433228,10.1925001144409,3104800,10.1925001144409
"2007-09-05",10.147500038147,10.2875003814697,10.0500001907349,10.2399997711182,2706800,10.2399997711182
"2007-09-06",10.2399997711182,10.7550001144409,10.2250003814697,10.6599998474121,7916000,10.6599998474121
"2007-09-07",10.4499998092651,10.8500003814697,10.3999996185303,10.8024997711182,7086800,10.8024997711182
"2007-09-10",10.8100004196167,11.0500001907349,10.4875001907349,11.0299997329712,5398800,11.0299997329712
"2007-09-11",11.0299997329712,11.625,11.0299997329712,11.4825000762939,12404800,11.4825000762939
"2007-09-12",11.3149995803833,11.8649997711182,11.2875003814697,11.4849996566772,9156800,11.4849996566772
"2007-09-13",11.6599998474121,11.6925001144409,11.3900003433228,11.6099996566772,2404000,11.6099996566772
"2007-09-14",11.3699998855591,11.6850004196167,11.3275003433228,11.5950002670288,4364800,11.5950002670288
"2007-09-17",11.3999996185303,11.5349998474121,11.3400001525879,11.4324998855591,5188400,11.4324998855591
"2007-09-18",11.5,11.7749996185303,11.0950002670288,11.4849996566772,12685600,11.4849996566772
"2007-09-19",11.5299997329712,11.625,11.3299999237061,11.4499998092651,6304800,11.4499998092651
"2007-09-20",11.352499961853,11.5424995422363,11.3100004196167,11.4125003814697,3334400,11.4125003814697
"2007-09-21",11.5,11.5725002288818,11.4300003051758,11.5625,4425200,11.5625
"2007-09-24",11.625,12.4274997711182,11.5924997329712,12.1175003051758,12143200,12.1175003051758
"2007-09-25",12.0150003433228,12.4875001907349,11.9375,12.477499961853,8191200,12.477499961853
"2007-09-26",12.4949998855591,12.835000038147,12.4475002288818,12.6175003051758,10719600,12.6175003051758
"2007-09-27",12.5,12.9375,12.460000038147,12.7349996566772,6677600,12.7349996566772
"2007-09-28",12.6099996566772,12.9375,12.5349998474121,12.8299999237061,7479200,12.8299999237061
