"Index","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
"2009-01-21",71.3385009765625,79.4451446533203,71.3385009765625,78.2441635131836,24553799,54.605525970459
"2009-01-22",74.401008605957,81.4267730712891,72.4794311523438,80.9463729858398,25238737,56.491340637207
"2009-01-23",76.2024841308594,79.204948425293,71.278450012207,72.2392349243164,54364168,50.4147682189941
"2009-01-26",74.9414520263672,75.962287902832,73.0799255371094,74.5811538696289,20692485,52.0491600036621
"2009-01-27",76.4426803588867,79.204948425293,75.962287902832,78.4243087768555,19863915,54.7312507629395
"2009-01-28",79.925537109375,82.5677032470703,79.084846496582,81.0664749145508,19220127,56.5751609802246
"2009-01-29",80.0456390380859,80.1657333374023,76.2024841308594,76.3826370239258,13220134,53.3063697814941
"2009-01-30",76.3826370239258,76.8630294799805,72.119140625,72.839729309082,18549594,50.8338241577148
"2009-02-02",72.2392349243164,72.2392349243164,69.1166763305664,69.777214050293,23401578,48.6965675354004
"2009-02-03",71.3385009765625,71.3385009765625,67.9757385253906,68.2759857177734,20974437,47.6488761901855
"2009-02-04",69.4169235229492,70.7380065917969,67.1950988769531,67.6154479980469,17170858,47.1878814697266
"2009-02-05",66.5946044921875,67.7355422973633,64.0124893188477,65.1534271240234,32439428,45.4696769714355
"2009-02-06",65.4536743164062,68.7563781738281,64.5529327392578,66.654655456543,36434699,46.5173606872559
"2009-02-09",68.0958404541016,77.4635162353516,66.7747573852539,75.9022369384766,38791065,52.971134185791
"2009-02-10",75.3017501831055,75.9022369384766,68.215934753418,69.777214050293,32690838,48.6965675354004
"2009-02-11",71.7588424682617,72.3593368530273,70.3176574707031,71.6987915039062,14581383,50.0375938415527
"2009-02-12",70.5578536987305,70.5578536987305,67.2551498413086,70.1375122070312,21995932,48.9479942321777
"2009-02-13",69.3568725585938,70.4978103637695,68.155891418457,68.6963272094727,14420665,47.9422035217285
"2009-02-17",67.2551498413086,67.2551498413086,64.3127365112305,64.9132308959961,22278483,45.3020477294922
"2009-02-18",66.4745101928711,66.9549026489258,64.1325912475586,65.2134780883789,15866729,45.5115776062012
"2009-02-19",65.6938705444336,65.9340667724609,59.7489929199219,60.4095344543457,26139848,43.3977661132812
"2009-02-20",58.3078117370605,59.088451385498,53.9242172241211,56.3261871337891,54105114,40.4643249511719
"2009-02-23",57.527172088623,57.6472702026367,52.7232322692871,53.1435775756836,37304452,38.1779594421387
"2009-02-24",53.744068145752,55.605598449707,50.621509552002,54.5247116088867,43546196,39.1701545715332
"2009-02-25",54.5847587585449,56.8065795898438,52.3028869628906,54.1043663024902,31945250,38.8681831359863
"2009-02-26",55.7256965637207,58.5480079650879,54.1043663024902,54.6448097229004,25866755,39.2564353942871
"2009-02-27",51.6423454284668,55.2453002929688,50.4413604736328,51.1019058227539,53407370,36.711238861084
"2009-03-02",49.780818939209,49.8408699035645,45.096981048584,45.6374244689941,49255644,32.7855911254883
"2009-03-03",47.0786056518555,47.3788528442383,41.133731842041,42.0945167541504,69016227,30.2403888702393
"2009-03-04",43.4756507873535,43.5356979370117,35.2489051818848,40.1729431152344,125381170,28.8599452972412
"2009-03-05",40.5332374572754,43.055305480957,39.2121543884277,39.9927940368652,74158324,28.7305316925049
"2009-03-06",42.0344696044922,43.5356979370117,39.9927940368652,42.3947639465332,53199008,30.4560947418213
"2009-03-09",41.7342224121094,47.0185546875,41.3138771057129,44.4964866638184,44138110,31.965950012207
"2009-03-10",48.0994415283203,53.9842681884766,47.7391471862793,53.2636756896973,61400560,38.2642288208008
"2009-03-11",55.4254493713379,56.2060890197754,49.9009208679199,50.981803894043,41853952,36.6249504089355
"2009-03-12",52.4229888916016,58.728157043457,50.621509552002,57.4671211242676,59118483,41.2839622497559
"2009-03-13",59.4487495422363,59.929141998291,55.8457946777344,57.7673683166504,36018357,41.4996566772461
"2009-03-16",59.8690948486328,62.2110137939453,57.6472702026367,58.0075645446777,37667970,41.6721992492676
"2009-03-17",59.1485023498535,60.3494873046875,56.6864814758301,60.0492401123047,25045945,43.1389274597168
"2009-03-18",59.6288948059082,64.1926345825195,58.2477645874023,61.970817565918,33206831,44.5193786621094
"2009-03-19",67.2551498413086,68.155891418457,59.7489929199219,60.8298797607422,47913029,43.6997451782227
"2009-03-20",60.3494873046875,60.4695854187012,55.605598449707,57.2869758605957,42092756,41.1545448303223
"2009-03-23",61.7306175231934,62.7514572143555,58.728157043457,62.6313591003418,35445977,44.9939117431641
"2009-03-24",61.3703231811523,65.5137176513672,60.3494873046875,62.5112571716309,32722129,44.9076309204102
"2009-03-25",64.4928817749023,66.5946044921875,60.5896835327148,62.9916534423828,34894696,45.2527351379395
"2009-03-26",65.1534271240234,66.0541610717773,63.9524421691895,65.4536743164062,26586914,47.0214424133301
"2009-03-27",64.6730346679688,66.2343139648438,63.9524421691895,64.7330780029297,17426798,46.5037689208984
"2009-03-30",62.0308647155762,67.0750045776367,58.728157043457,59.6288948059082,25685720,42.8369674682617
"2009-03-31",62.0308647155762,62.8115043640137,59.6288948059082,60.7097816467285,22105242,43.613452911377
"2009-04-01",59.5087966918945,61.6105194091797,58.8482551574707,61.0700759887695,18977176,43.8722915649414
"2009-04-02",64.5529327392578,66.0541610717773,63.4720458984375,64.4928817749023,24421608,46.3312187194824
"2009-04-03",64.9132308959961,65.9941177368164,64.3127365112305,65.6938705444336,20600011,47.1940040588379
"2009-04-06",65.1534271240234,67.4352951049805,64.0124893188477,67.1950988769531,21912001,48.2724838256836
"2009-04-07",65.4536743164062,65.5137176513672,63.4720458984375,63.9524421691895,17902491,45.9429779052734
"2009-04-08",64.4328384399414,64.6730346679688,62.5112571716309,63.892391204834,15962367,45.899829864502
"2009-04-09",67.4953460693359,69.8372650146484,66.5946044921875,68.0357894897461,25055021,48.8764190673828
"2009-04-13",68.6963272094727,74.5811538696289,67.5553970336914,72.839729309082,31729327,52.3275299072266
"2009-04-14",75.0015029907227,75.0615463256836,68.5762329101562,69.1166763305664,30570312,49.6529159545898
"2009-04-15",68.9965744018555,71.7588424682617,66.8948516845703,71.0382537841797,20017822,51.0333786010742
"2009-04-16",72.4193801879883,74.6412048339844,70.3176574707031,73.680419921875,22067473,52.931468963623
"2009-04-17",74.4610595703125,76.4426803588867,70.5578536987305,74.401008605957,37214925,53.4491500854492
"2009-04-20",72.0590896606445,72.7796783447266,67.5553970336914,68.155891418457,23910244,48.962703704834
"2009-04-21",65.9941177368164,71.3985443115234,65.1534271240234,70.2576141357422,20551201,50.4725532531738
"2009-04-22",70.0174102783203,74.9414520263672,69.1767272949219,70.8581008911133,21682672,50.903938293457
"2009-04-23",73.0198745727539,73.2000274658203,69.4769744873047,71.3385009765625,15802032,51.2490615844727
"2009-04-24",72.2392349243164,74.1608123779297,71.7588424682617,72.7196273803711,16225701,52.2412452697754
"2009-04-27",72.839729309082,74.1608123779297,71.1583480834961,72.5995330810547,13609731,52.154972076416
"2009-04-28",71.7588424682617,73.7404632568359,70.7380065917969,72.0590896606445,13744803,51.766716003418
"2009-04-29",73.0799255371094,75.4818954467773,72.7196273803711,73.3801727294922,16968841,52.7157859802246
"2009-04-30",75.24169921875,76.9230804443359,75.1816482543945,75.962287902832,19054229,54.5707550048828
"2009-05-01",76.5027313232422,77.1632766723633,75.0615463256836,76.2024841308594,13326946,54.7433128356934
"2009-05-04",77.8238143920898,79.084846496582,76.9230804443359,78.6645050048828,19551988,56.5120048522949
"2009-05-05",79.5652465820312,81.0064239501953,78.0640106201172,78.6645050048828,17555309,56.5120048522949
"2009-05-06",80.8863296508789,82.8679504394531,79.925537109375,82.0873107910156,21467116,58.9709205627441
"2009-05-07",85.8704147338867,86.4108581542969,82.6878051757812,83.828742980957,23670141,60.2219657897949
"2009-05-08",86.3508071899414,87.3716430664062,84.9096221923828,87.2515487670898,21320203,62.6808891296387
"2009-05-11",86.3508071899414,86.5910034179688,84.6694259643555,85.2098693847656,15569023,61.2141571044922
"2009-05-12",85.5101165771484,85.9304656982422,79.6252899169922,82.1473617553711,19669608,59.0140571594238
"2009-05-13",79.3250503540039,79.5652465820312,76.5627822875977,77.523567199707,17757177,55.6923599243164
"2009-05-14",76.6828765869141,79.1448974609375,75.0615463256836,78.3042068481445,15028417,56.2531700134277
"2009-05-15",78.4843597412109,79.6252899169922,76.2625350952148,77.2233200073242,13885005,55.4766540527344
"2009-05-18",78.7245559692383,81.0664749145508,78.5444030761719,80.8863296508789,12797781,58.1081695556641
"2009-05-19",81.9071655273438,83.828742980957,81.0064239501953,82.2674560546875,15338112,59.1003341674805
"2009-05-20",84.2490844726562,86.3508071899414,82.5076522827148,82.6878051757812,18909098,59.4023284912109
"2009-05-21",81.1265258789062,81.2466201782227,78.3642578125,79.5051956176758,17557691,57.1159591674805
"2009-05-22",80.2257843017578,80.4659805297852,78.1841125488281,78.6645050048828,8997583,56.5120048522949
"2009-05-26",78.1841125488281,81.7270126342773,77.1632766723633,80.4059295654297,15970127,57.7630348205566
"2009-05-27",80.8863296508789,81.0664749145508,77.2233200073242,78.0039596557617,17898112,56.037467956543
"2009-05-28",79.4451446533203,79.7453918457031,76.9230804443359,79.204948425293,13735411,56.900260925293
"2009-05-29",80.0456390380859,81.2466201782227,73.3801727294922,80.9463729858398,14136449,58.1512870788574
"2009-06-01",82.9880523681641,84.0088882446289,81.1265258789062,83.2282485961914,14387976,59.7905464172363
"2009-06-02",82.2674560546875,83.1681976318359,81.3667221069336,82.8679504394531,11010314,59.5317268371582
"2009-06-03",81.9672164916992,82.2674560546875,79.8654937744141,81.0664749145508,11381160,58.2375640869141
"2009-06-04",81.7870635986328,82.5677032470703,80.6461334228516,82.5677032470703,9720639,59.3160438537598
"2009-06-05",83.828742980957,83.9488372802734,81.1265258789062,81.3066711425781,12599010,58.4100914001465
"2009-06-08",81.0664749145508,82.2074127197266,80.1056900024414,81.4267730712891,9738874,58.496395111084
"2009-06-09",81.4267730712891,82.2074127197266,80.4659805297852,81.48681640625,9053803,58.5395545959473
"2009-06-10",82.3875579833984,82.6878051757812,78.7845993041992,80.4659805297852,13641039,57.8061676025391
"2009-06-11",80.6461334228516,82.5677032470703,80.1056900024414,80.8262786865234,11895188,58.0650215148926
"2009-06-12",80.766227722168,81.1865692138672,79.8054428100586,81.1265258789062,9565233,58.2807197570801
"2009-06-15",80.2257843017578,80.2257843017578,78.1240615844727,78.9647521972656,12573431,56.7277069091797
"2009-06-16",79.1448974609375,79.4451446533203,76.3826370239258,76.7429275512695,15219626,55.1315650939941
"2009-06-17",76.3225860595703,76.4426803588867,72.8997802734375,73.5603179931641,21595860,52.8451995849609
"2009-06-18",73.2000274658203,73.2000274658203,68.8164291381836,71.8789443969727,29330263,52.0622978210449
"2009-06-19",72.839729309082,73.680419921875,71.6387405395508,72.6595840454102,20729821,52.6277122497559
"2009-06-22",71.2183990478516,71.4585952758789,69.0566253662109,69.1767272949219,17058817,50.1050796508789
"2009-06-23",69.2367706298828,70.0174102783203,67.5553970336914,69.6571197509766,14483980,50.4530296325684
"2009-06-24",70.6779556274414,72.2392349243164,69.777214050293,70.2576141357422,13761839,50.8879661560059
"2009-06-25",69.777214050293,71.6387405395508,69.1767272949219,71.2183990478516,12619993,51.5838775634766
"2009-06-26",71.4585952758789,72.0590896606445,70.2576141357422,70.5578536987305,11342675,51.1054344177246
"2009-06-29",70.9782028198242,71.0382537841797,69.8973159790039,70.6179046630859,8775681,51.1489372253418
"2009-06-30",71.0983047485352,71.6987915039062,69.3568725585938,70.3777084350586,14601783,50.9749526977539
"2009-07-01",70.6179046630859,71.4585952758789,69.8973159790039,70.7380065917969,10687496,51.2359237670898
"2009-07-02",69.8973159790039,70.7380065917969,68.8164291381836,68.8164291381836,11927795,49.844108581543
"2009-07-06",68.2759857177734,69.1767272949219,67.6754913330078,68.9365310668945,10903885,49.9310989379883
"2009-07-07",68.8764801025391,69.2968215942383,65.81396484375,66.1142120361328,16530667,47.8868865966797
"2009-07-08",65.9941177368164,66.4144592285156,63.051700592041,64.3127365112305,23260178,46.5820655822754
"2009-07-09",65.6938705444336,65.9941177368164,63.8323440551758,65.2134780883789,13585651,47.2344703674316
"2009-07-10",64.4928817749023,65.1534271240234,63.6521949768066,64.7330780029297,11676268,46.8865051269531
"2009-07-13",65.3335723876953,69.0566253662109,65.2735214233398,68.8164291381836,16945960,49.844108581543
"2009-07-14",69.4769744873047,70.4377593994141,68.8164291381836,69.8973159790039,11921433,50.6270065307617
"2009-07-15",71.5786972045898,73.7404632568359,71.2183990478516,73.5002670288086,15361543,53.2366333007812
"2009-07-16",72.4794311523438,75.0615463256836,71.4585952758789,74.4610595703125,15396098,53.9325408935547
"2009-07-17",71.5186462402344,71.9389877319336,69.3568725585938,69.9573669433594,30126959,50.6704940795898
"2009-07-20",70.3176574707031,71.6387405395508,69.5370178222656,70.0774612426758,15723013,50.7574691772461
"2009-07-21",70.7380065917969,70.9181518554688,67.9757385253906,68.8764801025391,16854168,49.8875999450684
"2009-07-22",68.215934753418,70.4978103637695,67.5553970336914,69.8372650146484,13015135,50.5834999084473
"2009-07-23",69.9573669433594,72.5394821166992,69.4769744873047,71.7588424682617,17043097,51.9753150939941
"2009-07-24",71.3985443115234,72.3593368530273,70.7380065917969,72.2392349243164,9947470,52.3232650756836
"2009-07-27",73.0799255371094,74.3409576416016,72.2392349243164,73.9806671142578,12821894,53.5845947265625
"2009-07-28",73.5603179931641,76.2625350952148,73.1399765014648,75.1816482543945,17571063,54.4544792175293
"2009-07-29",74.7012557983398,74.7012557983398,72.7196273803711,73.6203689575195,13328445,53.3236274719238
"2009-07-30",78.1240615844727,80.2858352661133,77.8838653564453,78.7245559692383,28152363,57.0206069946289
"2009-07-31",79.5051956176758,80.766227722168,78.9647521972656,80.4659805297852,18200430,58.2819480895996
"2009-08-03",81.9672164916992,83.1081466674805,80.766227722168,82.3875579833984,16491582,59.6737403869629
"2009-08-04",82.0272598266602,82.9880523681641,80.4059295654297,82.9880523681641,19042622,60.1086730957031
"2009-08-05",83.1681976318359,84.6694259643555,83.048095703125,84.0088882446289,16605639,60.8480682373047
"2009-08-06",85.2098693847656,86.6510543823242,84.1890335083008,85.9304656982422,20020170,62.2399024963379
"2009-08-07",87.2515487670898,89.353271484375,86.4108581542969,88.2723846435547,15947912,63.9361801147461
"2009-08-10",87.7919921875,89.0530242919922,86.4108581542969,87.4917449951172,14273803,63.3707542419434
"2009-08-11",86.7111053466797,87.0113525390625,83.2882995605469,84.0088882446289,17106494,60.8480682373047
"2009-08-12",82.8679504394531,86.1106109619141,82.1473617553711,84.8495788574219,15379295,61.4570083618164
"2009-08-13",86.3508071899414,86.5910034179688,83.7086410522461,84.6694259643555,13952283,61.326530456543
"2009-08-14",84.7294769287109,84.9696731567383,82.6878051757812,83.5885467529297,10936591,60.5436325073242
"2009-08-17",80.1657333374023,80.5860824584961,79.0248031616211,80.2257843017578,13535742,58.1079711914062
"2009-08-18",81.2466201782227,81.9672164916992,80.766227722168,81.6069183349609,10014531,59.1083374023438
"2009-08-19",80.0456390380859,81.7870635986328,79.8054428100586,81.2466201782227,10051734,58.8473472595215
"2009-08-20",82.0272598266602,83.3483428955078,81.48681640625,82.9280014038086,10638070,60.0651931762695
"2009-08-21",85.0297241210938,85.7503128051758,84.0689392089844,85.3299713134766,15090665,61.8049468994141
"2009-08-24",86.2307052612305,87.0713958740234,84.3691864013672,85.2699203491211,14254635,61.7614555358887
"2009-08-25",85.450065612793,86.7111053466797,85.2699203491211,85.8704147338867,12842677,62.1963996887207
"2009-08-26",85.5101165771484,85.8704147338867,84.1289825439453,84.7294769287109,11097809,61.3699989318848
"2009-08-27",84.7294769287109,85.5701675415039,83.7686920166016,85.2098693847656,10627445,61.7179832458496
"2009-08-28",86.1706619262695,86.2907562255859,83.9488372802734,84.5493316650391,12303969,61.2395324707031
"2009-08-31",83.7086410522461,83.9488372802734,82.5677032470703,83.4684448242188,11172498,60.4566345214844
"2009-09-01",82.5076522827148,83.3483428955078,79.8054428100586,80.1056900024414,17231608,58.0209770202637
"2009-09-02",79.3250503540039,79.9855880737305,78.2441635131836,79.2649993896484,11724911,57.4120712280273
"2009-09-03",80.1657333374023,80.9463729858398,79.8054428100586,80.766227722168,9068824,58.4994201660156
"2009-09-04",80.9463729858398,83.4684448242188,79.8654937744141,83.2882995605469,12861328,60.3261833190918
"2009-09-08",87.1914978027344,88.2123336791992,86.2307052612305,87.0713958740234,23806180,63.0662994384766
"2009-09-09",88.7527770996094,90.2540054321289,87.7319412231445,89.2932205200195,25654862,64.6755676269531
"2009-09-10",89.5934677124023,89.7135620117188,87.1914978027344,88.8728790283203,19963633,64.3711013793945
"2009-09-11",89.2932205200195,89.9537582397461,87.8520355224609,88.0922393798828,16856017,63.8056907653809
"2009-09-14",87.3716430664062,92.5358810424805,86.4709091186523,92.1755828857422,23194981,66.7632827758789
"2009-09-15",93.0162734985352,96.9795227050781,92.9562225341797,96.0787887573242,34837843,69.5903854370117
"2009-09-16",98.4207077026367,103.164596557617,98.0604095458984,102.083709716797,44791274,73.9397888183594
"2009-09-17",101.903564453125,105.206268310547,98.1805114746094,100.042030334473,42476241,72.8897171020508
"2009-09-18",101.363121032715,101.363121032715,98.6609039306641,99.0812454223633,20487203,72.1897201538086
"2009-09-21",98.6609039306641,101.423164367676,97.5199661254883,100.642524719238,18201579,73.327262878418
"2009-09-22",102.444000244141,103.224647521973,101.543266296387,102.143760681152,15971976,74.4210739135742
"2009-09-23",103.104545593262,105.08617401123,101.783462524414,102.083709716797,22366328,74.3772735595703
"2009-09-24",102.444000244141,103.104545593262,98.1204605102539,99.561637878418,20521375,72.5397415161133
"2009-09-25",98.1805114746094,99.501594543457,96.439079284668,98.3006057739258,17275123,71.6209411621094
"2009-09-28",98.9011001586914,101.543266296387,98.720947265625,100.642524719238,12287682,73.327262878418
"2009-09-29",101.543266296387,102.624153137207,100.102081298828,100.342277526855,13451994,73.1085052490234
"2009-09-30",101.062873840332,101.243019104004,97.9403076171875,98.6008529663086,20110762,71.839729309082
"2009-10-01",97.9403076171875,98.4207077026367,95.7785415649414,95.8986358642578,18900172,69.8709030151367
"2009-10-02",92.7760772705078,94.037109375,90.9746017456055,92.2356338500977,22163777,67.2020874023438
"2009-10-05",93.6167678833008,95.5383377075195,93.1363754272461,95.0579452514648,12339723,69.2583770751953
"2009-10-06",96.9194717407227,98.4807510375977,96.0787887573242,96.5591812133789,15936588,70.3521728515625
"2009-10-07",96.2589340209961,98.000358581543,95.5383377075195,97.0395736694336,10143592,70.7022018432617
"2009-10-08",98.8410491943359,99.3814926147461,97.2797698974609,97.3998641967773,12884343,70.9646759033203
"2009-10-09",97.2797698974609,98.3006057739258,96.6792755126953,97.15966796875,11724861,70.7896957397461
"2009-10-12",98.2405548095703,99.0211944580078,97.7001113891602,98.0604095458984,9763204,71.4459762573242
"2009-10-13",98.000358581543,99.3214416503906,96.5591812133789,98.4207077026367,11764179,71.7084732055664
"2009-10-14",100.702575683594,101.303070068359,99.4415435791016,101.122924804688,15415599,73.6772766113281
"2009-10-15",100.822677612305,101.122924804688,98.9611511230469,100.822677612305,15375532,73.4585189819336
"2009-10-16",98.1805114746094,98.5408020019531,95.1780471801758,96.5591812133789,30364214,70.3521728515625
"2009-10-19",96.3790283203125,96.8594284057617,94.877799987793,95.1179962158203,16527386,69.3021392822266
"2009-10-20",94.877799987793,94.9978942871094,92.8961715698242,93.5567169189453,16834101,68.1646194458008
"2009-10-21",93.1363754272461,95.7785415649414,93.0763244628906,93.2564697265625,16100720,67.9458160400391
"2009-10-22",93.0763244628906,93.5567169189453,90.7344055175781,92.1155319213867,20836467,67.1145706176758
"2009-10-23",92.2956848144531,92.475830078125,90.7344055175781,91.2748413085938,14669078,66.5020217895508
"2009-10-26",91.5150451660156,92.7760772705078,89.0530242919922,90.1339111328125,16031993,65.670783996582
"2009-10-27",90.4942016601562,90.91455078125,89.2331695556641,89.6535186767578,14565580,65.3207550048828
"2009-10-28",88.6927261352539,88.9929733276367,86.1706619262695,86.5910034179688,17864139,63.0894813537598
"2009-10-29",87.3115997314453,90.0138092041016,86.8311996459961,89.2932205200195,13930934,65.0582580566406
"2009-10-30",89.6535186767578,89.7135620117188,84.9696731567383,85.6302185058594,21623438,62.3894195556641
"2009-11-02",85.8704147338867,87.6118392944336,85.2098693847656,86.8912506103516,16840846,63.3081855773926
"2009-11-03",85.2699203491211,86.8912506103516,85.0897750854492,85.9905090332031,12836416,62.6519088745117
"2009-11-04",86.7111053466797,87.6118392944336,84.9696731567383,85.2098693847656,13372959,62.0831718444824
"2009-11-05",85.7503128051758,87.3716430664062,85.3299713134766,86.6510543823242,11747709,63.1331825256348
"2009-11-06",89.9537582397461,93.0162734985352,89.0530242919922,92.0554885864258,27486343,67.0708312988281
"2009-11-09",94.2773056030273,95.598388671875,93.6768112182617,95.1780471801758,17137419,69.3458862304688
"2009-11-10",95.7785415649414,96.0187377929688,92.9562225341797,94.757698059082,12256625,69.0395965576172
"2009-11-11",95.7184906005859,95.8986358642578,93.9770584106445,95.0579452514648,11873156,69.2583770751953
"2009-11-12",94.877799987793,95.7184906005859,94.037109375,94.5775527954102,10938023,68.9083709716797
"2009-11-13",94.6376037597656,94.877799987793,93.4366149902344,94.037109375,10896025,68.5146179199219
"2009-11-16",94.877799987793,97.2197189331055,94.6976547241211,96.0787887573242,16358142,70.0021743774414
"2009-11-17",95.8385848999023,96.5591812133789,95.4182434082031,96.1988830566406,8665971,70.0896377563477
"2009-11-18",96.1388320922852,96.9194717407227,95.7785415649414,96.6192245483398,7921632,70.3959197998047
"2009-11-19",95.598388671875,95.8385848999023,93.4966659545898,94.6376037597656,11619015,68.9521179199219
"2009-11-20",94.037109375,94.3974075317383,92.7760772705078,93.6167678833008,10643931,68.2083435058594
"2009-11-23",95.0579452514648,96.3189849853516,95.0579452514648,96.1988830566406,12307483,70.0896377563477
"2009-11-24",96.5591812133789,97.2797698974609,95.598388671875,96.7993774414062,13439870,70.5271911621094
"2009-11-25",97.5199661254883,97.5800170898438,96.3189849853516,97.15966796875,8021017,70.7896957397461
"2009-11-27",93.0162734985352,96.5591812133789,91.8753356933594,95.7184906005859,10144608,69.7396621704102
"2009-11-30",94.9978942871094,96.439079284668,94.9378509521484,96.1988830566406,11685160,70.0896377563477
"2009-12-01",97.7001113891602,98.1805114746094,95.8385848999023,97.0996246337891,16325652,70.7459335327148
"2009-12-02",96.7993774414062,97.3998641967773,95.8385848999023,96.4991302490234,10878522,70.3084182739258
"2009-12-03",96.7993774414062,97.9403076171875,96.0787887573242,96.0787887573242,12415777,70.0021743774414
"2009-12-04",98.1204605102539,99.0211944580078,96.439079284668,97.2797698974609,14721535,70.877197265625
"2009-12-07",96.4991302490234,97.5199661254883,96.1388320922852,96.5591812133789,10727430,70.3521728515625
"2009-12-08",95.4782943725586,95.6584396362305,93.9770584106445,94.3974075317383,13131257,68.7771224975586
"2009-12-09",94.4574584960938,94.8177490234375,93.196418762207,94.037109375,9774745,68.5146179199219
"2009-12-10",94.9378509521484,95.1780471801758,93.3765716552734,93.7368621826172,9289393,68.2958679199219
"2009-12-11",94.3974075317383,96.0787887573242,94.2172546386719,95.598388671875,9400402,69.6521377563477
"2009-12-14",95.9586868286133,96.4991302490234,95.598388671875,95.7785415649414,7303589,69.7834014892578
"2009-12-15",95.0579452514648,96.1988830566406,93.9770584106445,94.5775527954102,13196054,68.9083709716797
"2009-12-16",94.877799987793,95.1780471801758,94.037109375,94.2172546386719,12080836,68.645881652832
"2009-12-17",93.6167678833008,95.7785415649414,93.3765716552734,94.8177490234375,11369619,69.0833740234375
"2009-12-18",95.5383377075195,95.5383377075195,93.6167678833008,93.6167678833008,13189592,68.2083435058594
"2009-12-21",94.2172546386719,94.8177490234375,93.316520690918,93.4966659545898,8848189,68.1208648681641
"2009-12-22",93.4966659545898,94.2172546386719,92.6559753417969,92.9562225341797,8021300,67.7270736694336
"2009-12-23",92.8361282348633,92.9562225341797,91.9353866577148,92.5358810424805,7051013,67.8591766357422
"2009-12-24",92.3557357788086,92.9562225341797,92.2356338500977,92.7160263061523,3094161,67.9913024902344
"2009-12-28",92.3557357788086,92.6559753417969,91.635139465332,92.1155319213867,7617882,67.5509643554688
"2009-12-29",92.2356338500977,93.2564697265625,91.8753356933594,92.7160263061523,8057937,67.9913024902344
"2009-12-30",91.8753356933594,92.2956848144531,91.635139465332,92.1755828857422,7485540,67.5949935913086
"2009-12-31",91.6951904296875,92.1155319213867,90.8544998168945,90.8544998168945,7415847,66.6261901855469
"2010-01-04",91.3949432373047,93.9170150756836,90.9746017456055,92.7760772705078,11170816,68.0353393554688
"2010-01-05",92.8361282348633,94.0971603393555,92.7760772705078,93.2564697265625,10749611,68.3876495361328
"2010-01-06",93.2564697265625,93.7969131469727,92.7160263061523,92.7760772705078,9236570,68.0353393554688
"2010-01-07",92.9562225341797,98.9611511230469,92.6559753417969,97.5800170898438,30886702,71.5582046508789
"2010-01-08",97.9403076171875,100.222183227539,97.7001113891602,99.6817398071289,19169701,73.0994491577148
"2010-01-11",101.062873840332,101.363121032715,99.3214416503906,100.642524719238,12768754,73.8040390014648
"2010-01-12",99.561637878418,101.122924804688,99.501594543457,100.702575683594,10761635,73.8480606079102
"2010-01-13",100.642524719238,101.603317260742,99.501594543457,101.062873840332,10881470,74.1122894287109
"2010-01-14",100.822677612305,101.303070068359,100.162132263184,100.282234191895,9552411,73.5398254394531
"2010-01-15",100.162132263184,100.582481384277,98.1805114746094,98.720947265625,12341222,72.3948745727539
"2010-01-19",98.1805114746094,100.582481384277,98.1204605102539,99.3214416503906,10107938,72.8352508544922
"2010-01-20",99.0812454223633,100.162132263184,98.0604095458984,99.0812454223633,10740452,72.6591033935547
"2010-01-21",98.9011001586914,98.9611511230469,95.7785415649414,96.1988830566406,16511649,70.5453720092773
"2010-01-22",99.3814926147461,100.642524719238,96.6192245483398,96.7393264770508,27090717,70.9417114257812
"2010-01-25",98.8410491943359,99.2613906860352,97.3998641967773,98.3006057739258,12516461,72.0866546630859
"2010-01-26",98.0604095458984,100.282234191895,97.6400680541992,98.1805114746094,12992171,71.9985656738281
"2010-01-27",97.8202133178711,98.4207077026367,96.2589340209961,97.8802642822266,12797930,71.7783813476562
"2010-01-28",98.6609039306641,98.7809982299805,96.1388320922852,97.0395736694336,13178518,71.1618957519531
"2010-01-29",97.3998641967773,99.0812454223633,96.4991302490234,96.5591812133789,13515342,70.8095932006836
"2010-02-01",97.2797698974609,98.1204605102539,96.6792755126953,97.5800170898438,9482301,71.5582046508789
"2010-02-02",97.7001113891602,101.783462524414,97.5199661254883,101.182968139648,19275748,74.2003555297852
"2010-02-03",100.822677612305,102.263854980469,99.8018417358398,100.162132263184,11786694,73.4517517089844
"2010-02-04",98.9611511230469,99.0812454223633,96.1388320922852,96.3189849853516,18334820,70.6334762573242
"2010-02-05",96.3189849853516,97.2197189331055,91.5750885009766,94.8177490234375,23897588,69.5325317382812
"2010-02-08",95.0579452514648,95.1179962158203,92.8961715698242,93.6768112182617,11738200,68.6958999633789
"2010-02-09",94.6376037597656,95.4182434082031,92.6559753417969,93.6768112182617,16250047,68.6958999633789
"2010-02-10",93.4966659545898,95.2981414794922,93.0763244628906,94.2172546386719,11386838,69.0921859741211
"2010-02-11",93.7969131469727,94.8177490234375,92.9562225341797,94.6976547241211,11140307,69.4444808959961
"2010-02-12",93.6167678833008,94.5775527954102,92.1755828857422,93.3765716552734,12740061,68.475715637207
"2010-02-16",94.2773056030273,96.7993774414062,94.1572113037109,96.3189849853516,11564643,70.6334762573242
"2010-02-17",97.2197189331055,97.3998641967773,96.439079284668,96.9795227050781,10084041,71.1178588867188
"2010-02-18",96.6792755126953,97.8202133178711,96.5591812133789,97.5199661254883,7882448,71.5141448974609
