"Index","TECH.Open","TECH.High","TECH.Low","TECH.Close","TECH.Volume","TECH.Adjusted"
"2009-04-15",13.8050003051758,13.8249998092651,13.4624996185303,13.6499996185303,848000,11.6341419219971
"2009-04-16",13.7174997329712,14.0299997329712,13.539999961853,14.0024995803833,788800,11.9345865249634
"2009-04-17",14.0349998474121,14.1049995422363,13.7449998855591,13.8024997711182,1148800,11.7641191482544
"2009-04-20",13.6000003814697,13.8500003814697,13.522500038147,13.7425003051758,1054800,11.7129831314087
"2009-04-21",13.6700000762939,13.8450002670288,13.3024997711182,13.4575004577637,1628800,11.4700756072998
"2009-04-22",13.3249998092651,13.4975004196167,13.1750001907349,13.2849998474121,927200,11.3230485916138
"2009-04-23",13.2449998855591,13.2449998855591,12.7775001525879,12.9274997711182,1112000,11.0183439254761
"2009-04-24",12.9899997711182,13.3874998092651,12.9300003051758,13.2174997329712,740800,11.2655172348022
"2009-04-27",13.1300001144409,13.6274995803833,13.1149997711182,13.4849996566772,899200,11.4935083389282
"2009-04-28",13.4399995803833,15.0950002670288,13.3774995803833,14.960000038147,2191600,12.7506809234619
"2009-04-29",14.7475004196167,15.0474996566772,14.4174995422363,14.5924997329712,1435200,12.4374532699585
"2009-04-30",14.6374998092651,14.8649997711182,14.2250003814697,14.3050003051758,1361600,12.1924104690552
"2009-05-01",14.2624998092651,14.3874998092651,14.125,14.335000038147,974000,12.2179822921753
"2009-05-04",14.397500038147,14.5825004577637,14.2849998474121,14.4300003051758,1159600,12.2989521026611
"2009-05-05",14.335000038147,14.6549997329712,14.3125,14.6000003814697,1108400,12.4438467025757
"2009-05-06",14.75,14.75,14.3699998855591,14.5150003433228,1102400,12.4245891571045
"2009-05-07",14.6049995422363,14.7025003433228,14.375,14.6875,1514400,12.5722427368164
"2009-05-08",14.7574996948242,15.0524997711182,14.4799995422363,14.9899997711182,839600,12.8311796188354
"2009-05-11",14.8850002288818,15.1525001525879,14.6575002670288,15.039999961853,1101600,12.8739767074585
"2009-05-12",15.0600004196167,15.0699996948242,14.7550001144409,15.0299997329712,598800,12.8654203414917
"2009-05-13",14.914999961853,14.9925003051758,14.6374998092651,14.7375001907349,712400,12.615044593811
"2009-05-14",14.8325004577637,15.0825004577637,14.6949996948242,14.9375,1131200,12.7862367630005
"2009-05-15",14.9674997329712,15.0174999237061,14.7600002288818,14.914999961853,795600,12.766978263855
"2009-05-18",14.977499961853,15.2224998474121,14.6674995422363,14.9350004196167,601200,12.7840986251831
"2009-05-19",14.9825000762939,15.3024997711182,14.8649997711182,15.2700004577637,1082800,13.0708503723145
"2009-05-20",15.272500038147,15.4899997711182,14.9949998855591,15.0050001144409,1332000,12.8440217971802
"2009-05-21",15.0825004577637,15.2124996185303,14.7624998092651,15.0299997329712,788400,12.8654203414917
"2009-05-22",15.039999961853,15.1549997329712,14.914999961853,14.914999961853,477600,12.766978263855
"2009-05-26",14.7950000762939,15.2875003814697,14.6599998474121,15.1800003051758,713600,12.9938144683838
"2009-05-27",15.0950002670288,15.2524995803833,14.960000038147,14.9875001907349,566400,12.8290414810181
"2009-05-28",15.0299997329712,15.2150001525879,14.8725004196167,15.0150003433228,311600,12.8525772094727
"2009-05-29",15.0150003433228,15.0775003433228,14.7150001525879,15.0675001144409,529200,12.897518157959
"2009-06-01",15.4350004196167,15.4350004196167,15.1400003433228,15.2775001525879,412400,13.0772724151611
"2009-06-02",15.1075000762939,15.6199998855591,15.1075000762939,15.5550003051758,699600,13.314811706543
"2009-06-03",15.4200000762939,15.7799997329712,15.2624998092651,15.6400003433228,441600,13.387565612793
"2009-06-04",15.6000003814697,15.6724996566772,15.4499998092651,15.6599998474121,399600,13.4046869277954
"2009-06-05",15.6875,15.9049997329712,15.4799995422363,15.8900003433228,507600,13.6015615463257
"2009-06-08",15.7349996566772,15.8675003051758,15.5600004196167,15.6774997711182,377200,13.4196643829346
"2009-06-09",15.7650003433228,15.914999961853,15.7124996185303,15.8675003051758,448400,13.5823059082031
"2009-06-10",15.8950004577637,15.9449996948242,15.6949996948242,15.7475004196167,434400,13.479585647583
"2009-06-11",15.789999961853,16.1224994659424,15.789999961853,15.8625001907349,474400,13.5780220031738
"2009-06-12",15.8400001525879,15.8924999237061,15.585000038147,15.710000038147,447600,13.4474830627441
"2009-06-15",15.6400003433228,15.6400003433228,15.289999961853,15.5500001907349,384800,13.310528755188
"2009-06-16",15.5725002288818,15.6374998092651,15.2775001525879,15.3675003051758,394000,13.154314994812
"2009-06-17",15.4025001525879,15.8450002670288,15.3249998092651,15.7325000762939,354000,13.4667444229126
"2009-06-18",15.7174997329712,15.9499998092651,15.5974998474121,15.9250001907349,312000,13.6315221786499
"2009-06-19",16,16.1499996185303,15.8850002288818,15.8850002288818,571200,13.5972805023193
"2009-06-22",15.8599996566772,16.2374992370605,15.7650003433228,16.1124992370605,691600,13.7920150756836
"2009-06-23",16.1175003051758,16.1175003051758,15.7550001144409,15.7825002670288,591200,13.50954246521
"2009-06-24",15.8625001907349,16.0699996948242,15.789999961853,15.8924999237061,564000,13.6037015914917
"2009-06-25",15.8850002288818,16.1725006103516,15.75,16.0599994659424,672400,13.7470827102661
"2009-06-26",16.0524997711182,16.1075000762939,15.8599996566772,16.0149993896484,1043200,13.7085609436035
"2009-06-29",16.0974998474121,16.1574993133545,15.8625001907349,16.0750007629395,437600,13.7599182128906
"2009-06-30",16.0349998474121,16.1025009155273,15.7825002670288,15.9525003433228,732800,13.6550617218018
"2009-07-01",15.9449996948242,16.1025009155273,15.7700004577637,15.8774995803833,859200,13.5908603668213
"2009-07-02",15.7075004577637,15.7150001525879,15.3424997329712,15.3699998855591,1236000,13.1564559936523
"2009-07-06",15.3575000762939,15.5500001907349,15.1750001907349,15.352499961853,527200,13.14146900177
"2009-07-07",15.3474998474121,15.5749998092651,15.0424995422363,15.0474996566772,550400,12.8803958892822
"2009-07-08",15.1199998855591,15.3225002288818,14.9174995422363,14.9375,480800,12.7862367630005
"2009-07-09",15.0699996948242,15.352499961853,14.8275003433228,14.977499961853,449200,12.8204793930054
"2009-07-10",14.8774995803833,15.1225004196167,14.8774995803833,14.960000038147,279200,12.8054981231689
"2009-07-13",14.960000038147,15.0749998092651,14.727499961853,15.0550003051758,265600,12.8868179321289
"2009-07-14",15.0050001144409,15.1925001144409,14.9549999237061,14.977499961853,286800,12.8204793930054
"2009-07-15",15.125,15.2449998855591,14.977499961853,15.2075004577637,504800,13.0173559188843
"2009-07-16",15.1049995422363,15.3824996948242,15.1049995422363,15.3450002670288,390400,13.1350526809692
"2009-07-17",15.3900003433228,15.4300003051758,15.0349998474121,15.1450004577637,476000,12.9638557434082
"2009-07-20",15.2399997711182,15.3850002288818,15.1225004196167,15.2849998474121,357200,13.0836954116821
"2009-07-21",15.3199996948242,15.4750003814697,15.3199996948242,15.3874998092651,373600,13.1714334487915
"2009-07-22",15.3000001907349,15.625,15.25,15.2524995803833,250000,13.0558738708496
"2009-07-23",15.2524995803833,15.5325002670288,15.2524995803833,15.3599996566772,592800,13.1478929519653
"2009-07-24",15.3374996185303,15.6324996948242,15.2749996185303,15.6149997711182,438000,13.3661661148071
"2009-07-27",15.5524997711182,15.8050003051758,15.5524997711182,15.7524995803833,454400,13.483865737915
"2009-07-28",15.6724996566772,15.914999961853,15.6324996948242,15.8649997711182,710000,13.5801610946655
"2009-07-29",15.875,16.2900009155273,15.875,16.2275009155273,627600,13.8904571533203
"2009-07-30",16.2950000762939,16.3850002288818,16.0725002288818,16.1550006866455,549600,13.8284015655518
"2009-07-31",16.0725002288818,16.3125,15.835000038147,15.9549999237061,741600,13.6571979522705
"2009-08-03",15.9525003433228,16.1800003051758,15.6549997329712,16.1774997711182,579600,13.8476619720459
"2009-08-04",15.2150001525879,15.9399995803833,15.0124998092651,15.9224996566772,1182000,13.6293830871582
"2009-08-05",15.8924999237061,15.8924999237061,15.375,15.3774995803833,499200,13.1628742218018
"2009-08-06",15.3699998855591,15.7025003433228,15.0924997329712,15.1149997711182,442400,12.938175201416
"2009-08-07",15.2924995422363,15.6000003814697,15.1800003051758,15.3249998092651,608000,13.1179323196411
"2009-08-10",15.1949996948242,15.3874998092651,15.1324996948242,15.3100004196167,667600,13.1050939559937
"2009-08-11",15.2224998474121,15.4200000762939,15.1400003433228,15.3275003433228,443600,13.1200742721558
"2009-08-12",15.2849998474121,15.6049995422363,15.2849998474121,15.5,360000,13.2677297592163
"2009-08-13",15.4700002670288,15.6750001907349,15.1925001144409,15.2650003433228,618000,13.1194744110107
"2009-08-14",15.2049999237061,15.3325004577637,14.9674997329712,15.1324996948242,420000,13.0055952072144
"2009-08-17",14.960000038147,15.0675001144409,14.8874998092651,14.9799995422363,410400,12.8745307922363
"2009-08-18",15.0675001144409,15.0974998474121,14.8800001144409,14.9499998092651,448800,12.8487482070923
"2009-08-19",14.914999961853,15.4274997711182,14.914999961853,15.4049997329712,647200,13.2397966384888
"2009-08-20",15.4650001525879,15.5600004196167,15.2875003814697,15.5050001144409,309200,13.3257417678833
"2009-08-21",15.6274995803833,15.7299995422363,15.4075002670288,15.6700000762939,411600,13.4675512313843
"2009-08-24",15.647500038147,15.7224998474121,15.5174999237061,15.6000003814697,301600,13.4073867797852
"2009-08-25",15.625,15.7049999237061,15.4949998855591,15.625,336400,13.4288759231567
"2009-08-26",15.5924997329712,15.7449998855591,15.522500038147,15.6324996948242,254800,13.4353179931641
"2009-08-27",15.647500038147,15.7200002670288,15.3675003051758,15.5174999237061,444800,13.3364849090576
"2009-08-28",15.5725002288818,15.6374998092651,15.2749996185303,15.4475002288818,228400,13.2763271331787
"2009-08-31",15.3950004577637,15.4825000762939,15.1750001907349,15.4174995422363,547200,13.2505388259888
"2009-09-01",15.2700004577637,15.4825000762939,15.0325002670288,15.1575002670288,1027200,13.0270833969116
"2009-09-02",15.1450004577637,15.1875,14.9799995422363,15.0275001525879,1334400,12.9153575897217
"2009-09-03",15.1199998855591,15.2049999237061,14.9300003051758,15.2049999237061,766000,13.0679063796997
"2009-09-04",15.1925001144409,15.4549999237061,15.1374998092651,15.3625001907349,386000,13.2032690048218
"2009-09-08",15.3950004577637,15.4825000762939,15.3100004196167,15.4274997711182,284000,13.2591333389282
"2009-09-09",15.4499998092651,15.7475004196167,15.4499998092651,15.6975002288818,328800,13.4911842346191
"2009-09-10",15.6450004577637,15.8249998092651,15.6099996566772,15.7849998474121,252000,13.5663890838623
"2009-09-11",15.7574996948242,15.8400001525879,15.6575002670288,15.727499961853,205200,13.5169734954834
"2009-09-14",15.6400003433228,15.9300003051758,15.6400003433228,15.875,253600,13.6437387466431
"2009-09-15",15.8199996948242,15.8199996948242,15.4750003814697,15.5,363600,13.3214454650879
"2009-09-16",15.477499961853,15.5124998092651,15.3074998855591,15.5124998092651,4e+05,13.3321886062622
"2009-09-17",15.4475002288818,15.5249996185303,15.3625001907349,15.5100002288818,614400,13.3300409317017
"2009-09-18",15.5200004577637,15.664999961853,15.4750003814697,15.5500001907349,841600,13.3644151687622
"2009-09-21",15.4049997329712,15.7150001525879,15.4049997329712,15.6424999237061,404000,13.4439172744751
"2009-09-22",15.6525001525879,15.6525001525879,15.2749996185303,15.3950004577637,566800,13.231201171875
"2009-09-23",15.4174995422363,15.4174995422363,15.1000003814697,15.1000003814697,455200,12.9776639938354
"2009-09-24",15.0725002288818,15.1549997329712,15,15.1149997711182,424000,12.9905567169189
"2009-09-25",15.1350002288818,15.3424997329712,15.0574998855591,15.2299995422363,922400,13.0893907546997
"2009-09-28",15.2375001907349,15.6750001907349,15.2375001907349,15.5775003433228,255200,13.3880519866943
"2009-09-29",15.5699996948242,15.7449998855591,15.5349998474121,15.6599998474121,432000,13.4589557647705
"2009-09-30",15.625,15.7600002288818,15.5024995803833,15.6400003433228,624400,13.4417686462402
"2009-10-01",15.6400003433228,15.8000001907349,15.5299997329712,15.6400003433228,610000,13.4417686462402
"2009-10-02",15.6499996185303,15.8100004196167,15.5600004196167,15.5950002670288,577600,13.403094291687
"2009-10-05",15.6774997711182,15.8074998855591,15.5349998474121,15.7674999237061,405600,13.5513486862183
"2009-10-06",15.8199996948242,15.9975004196167,15.6300001144409,15.9274997711182,242000,13.6888599395752
"2009-10-07",15.8549995422363,15.9700002670288,15.625,15.9350004196167,185200,13.6953039169312
"2009-10-08",15.9350004196167,16.1224994659424,15.8299999237061,16.0174999237061,668400,13.7662086486816
"2009-10-09",15.9525003433228,16.1124992370605,15.9525003433228,16.0300006866455,294000,13.7769565582275
"2009-10-12",16.0874996185303,16.1350002288818,15.9499998092651,16.0375003814697,332400,13.7833995819092
"2009-10-13",16.0275001525879,16.1175003051758,15.9750003814697,16.0599994659424,587600,13.8027381896973
"2009-10-14",16.1175003051758,16.2924995422363,16.0925006866455,16.2924995422363,1006000,14.0025587081909
"2009-10-15",16.25,16.3649997711182,16.25,16.3225002288818,461600,14.028341293335
"2009-10-16",16.2924995422363,16.3474998474121,16.1749992370605,16.2224998474121,424000,13.9423904418945
"2009-10-19",16.2824993133545,16.3675003051758,16.1424999237061,16.2549991607666,567200,13.9703283309937
"2009-10-20",16.3150005340576,16.3150005340576,15.9224996566772,15.9674997329712,645600,13.7232370376587
"2009-10-21",15.9975004196167,16.2275009155273,15.9250001907349,15.9350004196167,407600,13.6953039169312
"2009-10-22",15.9700002670288,15.9700002670288,15.7574996948242,15.8450002670288,592000,13.6179552078247
"2009-10-23",15.8275003433228,15.9099998474121,15.6925001144409,15.8924999237061,426000,13.6587762832642
"2009-10-26",15.8874998092651,16.0849990844727,15.7950000762939,15.8599996566772,547200,13.6308479309082
"2009-10-27",15.9375,16.125,15.7799997329712,15.7799997329712,620800,13.5620889663696
"2009-10-28",15.8125,15.9499998092651,15.6000003814697,15.6424999237061,820000,13.4439172744751
"2009-10-29",15.7550001144409,15.8175001144409,15.6175003051758,15.7574996948242,610800,13.5427551269531
"2009-10-30",15.6899995803833,15.8625001907349,15.6149997711182,15.6274995803833,537200,13.4310245513916
"2009-11-02",15.7349996566772,15.8299999237061,15.6075000762939,15.7224998474121,352800,13.5126714706421
"2009-11-03",15.710000038147,15.9324998855591,15.5825004577637,15.7924995422363,351200,13.5728330612183
"2009-11-04",15.897500038147,15.9375,15.7674999237061,15.8175001144409,329600,13.5943183898926
"2009-11-05",15.9174995422363,16.1474990844727,15.9174995422363,16.1075000762939,247200,13.9006805419922
"2009-11-06",16.0599994659424,16.1975002288818,15.9300003051758,16.0750007629395,291600,13.8726367950439
"2009-11-09",16.1550006866455,16.2150001525879,16.1049995422363,16.2024993896484,173600,13.9826698303223
"2009-11-10",16.1224994659424,16.5275001525879,16.0799999237061,16.4874992370605,582400,14.2286186218262
"2009-11-11",16.5200004577637,16.6924991607666,16.4274997711182,16.6924991607666,596800,14.4055318832397
"2009-11-12",16.75,16.8349990844727,16.6825008392334,16.7325000762939,1102400,14.4400568008423
"2009-11-13",16.7950000762939,16.9050006866455,16.7024993896484,16.7975006103516,568800,14.4961500167847
"2009-11-16",16.8099994659424,17,16.8050003051758,16.8374996185303,309600,14.530665397644
"2009-11-17",16.75,16.9950008392334,16.6550006866455,16.9524993896484,735200,14.6299123764038
"2009-11-18",16.8999996185303,17.0400009155273,16.75,16.9699993133545,599600,14.6450128555298
"2009-11-19",16.8425006866455,17.0575008392334,16.7674999237061,16.8449993133545,636800,14.5371408462524
"2009-11-20",16.7124996185303,16.9099998474121,16.7124996185303,16.7800006866455,362800,14.4810428619385
"2009-11-23",16.9349994659424,17.0424995422363,16.7350006103516,16.8824996948242,332000,14.5695085525513
"2009-11-24",16.9349994659424,17.0475006103516,16.7749996185303,16.8624992370605,424000,14.5522394180298
"2009-11-25",16.8349990844727,17.0174999237061,16.8349990844727,16.9750003814697,216800,14.6493291854858
"2009-11-27",16.7450008392334,17.0949993133545,16.6599998474121,16.9500007629395,196400,14.6277561187744
"2009-11-30",17.0774993896484,17.1450004577637,16.8724994659424,16.9699993133545,692800,14.6450128555298
"2009-12-01",17.0699996948242,17.2325000762939,16.9624996185303,16.9750003814697,694000,14.6493291854858
"2009-12-02",17.0524997711182,17.3349990844727,16.9650001525879,17.2549991607666,546000,14.8909673690796
"2009-12-03",17.3225002288818,17.3999996185303,17.0949993133545,17.1075000762939,593600,14.763674736023
"2009-12-04",17.25,17.4074993133545,17.1124992370605,17.1975002288818,651600,14.8413467407227
"2009-12-07",17.2124996185303,17.3349990844727,17.1075000762939,17.2024993896484,534800,14.8456611633301
"2009-12-08",17.1774997711182,17.1949996948242,17,17.0750007629395,268000,14.7356281280518
"2009-12-09",17.0149993896484,17.0249996185303,16.8225002288818,16.9575004577637,453600,14.6342248916626
"2009-12-10",17.0349998474121,17.1149997711182,16.9349994659424,16.9775009155273,584000,14.6514921188354
"2009-12-11",17.0424995422363,17.1049995422363,16.9025001525879,17.0925006866455,386800,14.7507305145264
"2009-12-14",17.1124992370605,17.2175006866455,17.0599994659424,17.1375007629395,556000,14.7895650863647
"2009-12-15",17.0300006866455,17.1825008392334,17.0300006866455,17.1825008392334,571200,14.8284025192261
"2009-12-16",17.2275009155273,17.2325000762939,17,17.0499992370605,364800,14.7140522003174
"2009-12-17",16.9349994659424,17.0324993133545,16.9150009155273,16.9524993896484,418800,14.6299123764038
"2009-12-18",17,17.1499996185303,16.9200000762939,16.9225006103516,1230000,14.6040258407593
"2009-12-21",17.2250003814697,17.2250003814697,16.875,17.1625003814697,361600,14.8111429214478
"2009-12-22",17.2224998474121,17.2875003814697,17.1499996185303,17.2849998474121,380800,14.91685962677
"2009-12-23",17.3225002288818,17.3700008392334,17.0949993133545,17.2049999237061,415600,14.8478155136108
"2009-12-24",17.2674999237061,17.4500007629395,17.1550006866455,17.3775005340576,217600,14.9966869354248
"2009-12-28",17.3850002288818,17.4874992370605,17.2674999237061,17.3899993896484,329600,15.0074768066406
"2009-12-29",17.3575000762939,17.4874992370605,17.2875003814697,17.4125003814697,293600,15.0268926620483
"2009-12-30",17.3325004577637,17.4624996185303,17.2649993896484,17.375,204000,14.9945306777954
"2009-12-31",17.3449993133545,17.4500007629395,17.1399993896484,17.1399993896484,265200,14.7917251586914
"2010-01-04",17.2649993896484,17.4349994659424,17.0674991607666,17.1700000762939,454400,14.8176164627075
"2010-01-05",17.1224994659424,17.2474994659424,16.8974990844727,17.0224990844727,282000,14.6903247833252
"2010-01-06",17.1000003814697,17.1149997711182,16.9475002288818,16.9775009155273,402800,14.6514921188354
"2010-01-07",17.0074996948242,17.2024993896484,16.8924999237061,17.0174999237061,346400,14.6860074996948
"2010-01-08",16.9699993133545,17.0750007629395,16.7975006103516,16.9850006103516,455200,14.6579627990723
"2010-01-11",17.0699996948242,17.1774997711182,16.7999992370605,16.875,501200,14.5630350112915
"2010-01-12",16.8024997711182,16.9200000762939,16.7625007629395,16.8500003814697,223200,14.5414543151855
"2010-01-13",16.9274997711182,17.0599994659424,16.8150005340576,17.0499992370605,202800,14.7140522003174
"2010-01-14",16.9950008392334,17.1049995422363,16.9750003814697,17.0625,214800,14.7248363494873
"2010-01-15",17.0100002288818,17.0974998474121,16.7600002288818,16.7649993896484,248400,14.4680967330933
"2010-01-19",16.7549991607666,16.9950008392334,16.7549991607666,16.875,375600,14.5630350112915
"2010-01-20",16.7150001525879,16.8349990844727,16.5149993896484,16.7075004577637,529200,14.4184789657593
"2010-01-21",16.6749992370605,16.6949996948242,16.3875007629395,16.4074993133545,857600,14.1595821380615
"2010-01-22",16.4449996948242,16.5400009155273,16.2674999237061,16.3575000762939,213200,14.1164321899414
"2010-01-25",16.4349994659424,16.4349994659424,16.1424999237061,16.2350006103516,173600,14.0107135772705
"2010-01-26",16.1849994659424,16.3724994659424,16.0599994659424,16.3299999237061,224800,14.0926942825317
"2010-01-27",16.2574996948242,16.4200000762939,16.2049999237061,16.4074993133545,218000,14.1595821380615
"2010-01-28",16.3700008392334,16.6100006103516,16.2900009155273,16.4624996185303,370000,14.2070426940918
"2010-01-29",16.4624996185303,16.7325000762939,16.4050006866455,16.4050006866455,430000,14.1574258804321
"2010-02-01",16.3799991607666,16.5725002288818,16.2625007629395,16.5450000762939,492400,14.2782373428345
"2010-02-02",16,16.4524993896484,15.7600002288818,16.4225006103516,1429600,14.172532081604
"2010-02-03",15.8024997711182,16.0874996185303,15.7749996185303,15.9975004196167,1211200,13.8057556152344
"2010-02-04",15.9025001525879,15.9499998092651,15.6625003814697,15.7075004577637,746400,13.5554847717285
"2010-02-05",15.7475004196167,15.8199996948242,15.0825004577637,15.3699998855591,1112400,13.2642250061035
"2010-02-08",15.414999961853,15.7150001525879,15.1575002670288,15.2974996566772,595200,13.2016553878784
"2010-02-09",15.4375,15.539999961853,15.2375001907349,15.3000001907349,719200,13.2038192749023
"2010-02-10",15.2399997711182,15.2399997711182,15,15.1225004196167,648800,13.106315612793
"2010-02-11",15.1400003433228,15.1800003051758,15.0074996948242,15.1274995803833,575200,13.1106491088867
"2010-02-12",15.0124998092651,15.4549999237061,15.0124998092651,15.4475002288818,1386800,13.3879871368408
"2010-02-16",15.4825000762939,15.4825000762939,15.3100004196167,15.375,517600,13.3251457214355
"2010-02-17",15.3800001144409,15.5500001907349,15.3074998855591,15.5150003433228,806000,13.4464826583862
"2010-02-18",15.5600004196167,15.6549997329712,15.4799995422363,15.6199998855591,450000,13.5374841690063
"2010-02-19",15.6300001144409,15.7700004577637,15.5450000762939,15.7650003433228,470400,13.6631526947021
"2010-02-22",15.75,15.7974996566772,15.5900001525879,15.7150001525879,1449200,13.6198196411133
"2010-02-23",15.6450004577637,15.8225002288818,15.5150003433228,15.7700004577637,692800,13.6674871444702
"2010-02-24",15.7574996948242,15.9425001144409,15.7574996948242,15.9274997711182,322400,13.8039875030518
"2010-02-25",15.8024997711182,15.9549999237061,15.7749996185303,15.8774995803833,483600,13.7606525421143
"2010-02-26",15.9224996566772,15.9925003051758,15.8024997711182,15.9799995422363,461200,13.8494892120361
"2010-03-01",15.9724998474121,16.2824993133545,15.9300003051758,16.1875,364800,14.0293235778809
"2010-03-02",16.1700000762939,16.4349994659424,16.1700000762939,16.3924999237061,446000,14.206992149353
"2010-03-03",16.4500007629395,16.4699993133545,16.2900009155273,16.3724994659424,416400,14.1896600723267
"2010-03-04",16.375,16.3850002288818,16.2975006103516,16.3624992370605,381600,14.1809911727905
"2010-03-05",16.3724994659424,16.5,16.2374992370605,16.4225006103516,733600,14.2329969406128
"2010-03-08",16.3724994659424,16.6100006103516,16.2124996185303,16.2775001525879,577600,14.1073312759399
"2010-03-09",16.2800006866455,16.3024997711182,16.1499996185303,16.2574996948242,398400,14.0899906158447
"2010-03-10",16.2150001525879,16.4799995422363,16.1574993133545,16.2800006866455,718400,14.1094932556152
"2010-03-11",16.1900005340576,16.4050006866455,16.0750007629395,16.3950004577637,233600,14.2091579437256
"2010-03-12",16.4650001525879,16.4650001525879,16.2099990844727,16.3449993133545,212400,14.1658248901367
"2010-03-15",16.3649997711182,16.5874996185303,16.3649997711182,16.4424991607666,329200,14.2503242492676
"2010-03-16",16.4200000762939,16.5049991607666,16.3525009155273,16.4675006866455,169200,14.271993637085
"2010-03-17",16.5275001525879,16.5475006103516,16.3649997711182,16.4750003814697,168400,14.2784967422485
"2010-03-18",16.4150009155273,16.5324993133545,16.4150009155273,16.4925003051758,169600,14.2936592102051
"2010-03-19",16.5,16.5575008392334,16.3500003814697,16.3924999237061,557200,14.206992149353
"2010-03-22",16.3125,16.6224994659424,16.2749996185303,16.5524997711182,248800,14.3456563949585
"2010-03-23",16.5925006866455,16.7525005340576,16.2749996185303,16.7325000762939,320400,14.5016651153564
"2010-03-24",16.7124996185303,16.7124996185303,16.5100002288818,16.5249996185303,183600,14.3218250274658
"2010-03-25",16.6324996948242,16.6324996948242,16.3274993896484,16.4899997711182,492400,14.2914981842041
"2010-03-26",16.4724998474121,16.5450000762939,16.1849994659424,16.3474998474121,624800,14.1679925918579
"2010-03-29",16.3349990844727,16.3850002288818,16.2800006866455,16.3299999237061,410000,14.1528196334839
"2010-03-30",16.3850002288818,16.3950004577637,16.1525001525879,16.2224998474121,386400,14.0596532821655
"2010-03-31",16.1574993133545,16.2374992370605,15.8649997711182,15.8950004577637,762400,13.7758207321167
"2010-04-01",15.9125003814697,16.0450000762939,15.8149995803833,15.9125003814697,307200,13.7909860610962
"2010-04-05",15.8900003433228,15.9075002670288,15.7775001525879,15.8249998092651,651600,13.7151517868042
"2010-04-06",15.75,15.852499961853,15.75,15.8000001907349,335200,13.693489074707
"2010-04-07",15.75,15.8125,15.6824998855591,15.7749996185303,948800,13.6718196868896
"2010-04-08",15.7924995422363,15.7924995422363,15.647500038147,15.7049999237061,352000,13.6111526489258
"2010-04-09",15.6850004196167,15.6875,15.5375003814697,15.6549997329712,407600,13.5678186416626
"2010-04-12",15.6324996948242,15.6549997329712,15.4700002670288,15.5124998092651,556400,13.444317817688
"2010-04-13",15.4624996185303,15.7399997711182,15.3950004577637,15.6774997711182,1740000,13.5873203277588
"2010-04-14",15.7624998092651,15.9125003814697,15.5799999237061,15.7524995803833,1210000,13.6523208618164
"2010-04-15",15.7875003814697,16.0074996948242,15.7875003814697,15.9125003814697,1090400,13.7909860610962
"2010-04-16",15.8874998092651,15.9825000762939,15.875,15.9324998855591,250800,13.8083200454712
"2010-04-19",15.8999996185303,16.0400009155273,15.727499961853,16.0174999237061,459600,13.8819875717163
"2010-04-20",16.0625,16.2800006866455,15.9174995422363,16.25,880400,14.0834894180298
"2010-04-21",16.2399997711182,16.375,16.1949996948242,16.3425006866455,543600,14.1636600494385
"2010-04-22",16.2299995422363,16.3199996948242,16.0900001525879,16.3125,340800,14.1376552581787
"2010-04-23",16.2900009155273,16.3824996948242,16.25,16.3649997711182,260400,14.1831560134888
"2010-04-26",16.4025001525879,16.4799995422363,16.2549991607666,16.4050006866455,300400,14.2178249359131
"2010-04-27",16.3250007629395,16.5300006866455,16.1075000762939,16.125,599600,13.9751577377319
"2010-04-28",16.0224990844727,16.2175006866455,15.8774995803833,16.2024993896484,606800,14.0423278808594
"2010-04-29",16.2674999237061,16.5324993133545,16.1049995422363,16.4874992370605,430000,14.2893257141113
"2010-04-30",16.5424995422363,16.9125003814697,16.4950008392334,16.5625,564800,14.3543281555176
"2010-05-03",16.6299991607666,16.6650009155273,16.5324993133545,16.6000003814697,391200,14.3868255615234
"2010-05-04",16.0499992370605,16.2824993133545,15.8450002670288,16.1650009155273,1493600,14.0098276138306
"2010-05-05",16.0025005340576,16.1299991607666,15.7399997711182,15.7524995803833,886800,13.6523208618164
"2010-05-06",15.710000038147,15.7349996566772,15.1175003051758,15.5074996948242,1276000,13.4399862289429
"2010-05-07",15.4650001525879,15.5249996185303,15.1099996566772,15.4475002288818,1135600,13.3879871368408
"2010-05-10",15.8000001907349,15.9399995803833,15.6774997711182,15.8400001525879,712800,13.7281522750854
"2010-05-11",15.7875003814697,15.9724998474121,15.6350002288818,15.8924999237061,546400,13.7736539840698
"2010-05-12",15.9174995422363,15.9499998092651,15.6450004577637,15.8774995803833,471200,13.8171644210815
"2010-05-13",15.8100004196167,15.8900003433228,15.6899995803833,15.75,258400,13.7062129974365
"2010-05-14",15.6899995803833,15.6899995803833,15.375,15.4899997711182,406400,13.4799518585205
"2010-05-17",15.5799999237061,15.6774997711182,15.2075004577637,15.6000003814697,341600,13.5756731033325
"2010-05-18",15.6774997711182,15.7674999237061,15.272500038147,15.3299999237061,422800,13.3407096862793
"2010-05-19",15.2624998092651,15.4975004196167,15.1975002288818,15.3874998092651,372400,13.3907489776611
"2010-05-20",15.1724996566772,15.3149995803833,14.9975004196167,15.1450004577637,1131200,13.1797180175781
"2010-05-21",14.9925003051758,15.1549997329712,14.9674997329712,15.0874996185303,527200,13.1296796798706
