"Index","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"2008-02-01",105,109.300003051758,104,108.419998168945,500600,63.6774368286133
"2008-02-04",108.220001220703,108.73999786377,106,106.720001220703,402400,62.6789932250977
"2008-02-05",104.669998168945,107.629997253418,100.5,100.5,420000,59.0258407592773
"2008-02-06",101.449996948242,103.650001525879,99.9400024414062,101.809997558594,627900,59.7952575683594
"2008-02-07",101.809997558594,106.550003051758,100.76000213623,106.550003051758,396900,62.5791625976562
"2008-02-08",109.629997253418,109.629997253418,101.550003051758,103.150001525879,596300,60.5822601318359
"2008-02-11",103,103.830001831055,101.110000610352,102.76000213623,293000,60.353214263916
"2008-02-12",102.870002746582,107.360000610352,102.870002746582,106.790000915527,355400,62.7201194763184
"2008-02-13",107.169998168945,108.669998168945,105.449996948242,107.290000915527,432300,63.0137786865234
"2008-02-14",107.699996948242,107.930000305176,105.330001831055,105.779998779297,359200,62.1268882751465
"2008-02-15",105.580001831055,106.589996337891,104.529998779297,105.75,386000,62.1092758178711
"2008-02-19",107.309997558594,108.23999786377,104.809997558594,105.040000915527,445000,61.6922874450684
"2008-02-20",104.120002746582,106.980003356934,104.120002746582,106.980003356934,302500,62.8317070007324
"2008-02-21",107.089996337891,108.180000305176,105.900001525879,106.269996643066,309900,62.4147071838379
"2008-02-22",106.550003051758,110,104.849998474121,109.580001831055,308400,64.3587188720703
"2008-02-25",109.019996643066,111.129997253418,107.440002441406,110.25,351800,64.7522277832031
"2008-02-26",109.970001220703,111,107.790000915527,109.029998779297,406200,64.0356826782227
"2008-02-27",108.48999786377,109.580001831055,107.160003662109,108.169998168945,297400,63.5306167602539
"2008-02-28",105.800003051758,107.449996948242,103.190002441406,106.199996948242,232100,62.3736152648926
"2008-02-29",104.550003051758,106.080001831055,104.040000915527,105.040000915527,207500,61.6922874450684
"2008-03-03",105.830001831055,106.98999786377,103.800003051758,106.639999389648,255200,62.6320266723633
"2008-03-04",106.220001220703,107.819999694824,104.599998474121,107.150001525879,271700,62.9315338134766
"2008-03-05",107.129997253418,108.949996948242,106.23999786377,107.339996337891,210800,63.0431327819824
"2008-03-06",107.290000915527,107.290000915527,103.589996337891,103.610000610352,305700,60.8524322509766
"2008-03-07",102.730003356934,104.139999389648,100.459999084473,103.75,381800,60.9346771240234
"2008-03-10",102.830001831055,103.599998474121,101.160003662109,101.559997558594,274700,59.6484184265137
"2008-03-11",103.220001220703,108.5,102.050003051758,108.5,338500,63.7244491577148
"2008-03-12",108.050003051758,111.370002746582,106.980003356934,108.050003051758,461400,63.4601554870605
"2008-03-13",106.5,109.279998779297,104.089996337891,108.129997253418,305200,63.5071334838867
"2008-03-14",107.800003051758,108,103.589996337891,106.98999786377,309200,62.8376007080078
"2008-03-17",103.75,108,103.75,107.120002746582,447600,62.913932800293
"2008-03-18",108,113.300003051758,107.349998474121,112.25,753200,65.926887512207
"2008-03-19",112.75,114,112.069999694824,112.870002746582,536800,66.2910308837891
"2008-03-20",111.300003051758,113.029998779297,110.410003662109,113,700900,66.3673858642578
"2008-03-24",113.050003051758,117.51000213623,113.050003051758,116.540000915527,434300,68.4464797973633
"2008-03-25",116.5,117.190002441406,114.51000213623,116.389999389648,362300,68.3583755493164
"2008-03-26",116,116,111.599998474121,112.069999694824,295900,65.821159362793
"2008-03-27",111.75,115.110000610352,110.839996337891,112.900001525879,539300,66.9176940917969
"2008-03-28",113.459999084473,113.660003662109,111.050003051758,111.919998168945,627900,66.3368453979492
"2008-03-31",111.480003356934,115.629997253418,111.480003356934,113.980003356934,396200,67.5578308105469
"2008-04-01",116.449996948242,121.480003356934,114.839996337891,121.480003356934,435400,72.0032119750977
"2008-04-02",120.98999786377,121.440002441406,116.069999694824,117.660003662109,559300,69.7390289306641
"2008-04-03",117.610000610352,120.419998168945,116.160003662109,119.169998168945,551800,70.6340255737305
"2008-04-04",118.599998474121,119.220001220703,115.879997253418,116.470001220703,489100,69.0336990356445
"2008-04-07",117.629997253418,118.559997558594,115.629997253418,116.970001220703,221700,69.3300552368164
"2008-04-08",116.559997558594,117.910003662109,115.449996948242,115.900001525879,671000,68.6958618164062
"2008-04-09",116.430000305176,116.949996948242,112.190002441406,112.550003051758,688800,66.7102508544922
"2008-04-10",112,113.730003356934,109.870002746582,110.730003356934,507400,65.6315078735352
"2008-04-11",109.48999786377,111.830001831055,108.889999389648,110.559997558594,353800,65.5307312011719
"2008-04-14",110.419998168945,114.029998779297,110.089996337891,111.019996643066,235600,65.8033981323242
"2008-04-15",111.720001220703,112.470001220703,110.680000305176,112.069999694824,226300,66.4257354736328
"2008-04-16",113,117.379997253418,112.610000610352,117.349998474121,312200,69.555290222168
"2008-04-17",117.050003051758,118.580001831055,116.01000213623,118.419998168945,352900,70.1894760131836
"2008-04-18",118.800003051758,120,116.459999084473,117.110000610352,272300,69.4130554199219
"2008-04-21",116.839996337891,117.459999084473,116,117.050003051758,210100,69.3774566650391
"2008-04-22",117.059997558594,117.400001525879,115.050003051758,115.629997253418,218100,68.5357971191406
"2008-04-23",116.75,118.830001831055,115.639999389648,117.800003051758,171700,69.8220443725586
"2008-04-24",116.930000305176,120.73999786377,116.559997558594,120.25,274800,71.274169921875
"2008-04-25",120,122.470001220703,119.629997253418,122.209999084473,319700,72.4358673095703
"2008-04-28",121.769996643066,121.769996643066,120.01000213623,120.349998474121,230500,71.3334503173828
"2008-04-29",119.449996948242,120.190002441406,117.650001525879,119.040000915527,462000,70.5569763183594
"2008-04-30",118.199996948242,121.029998779297,118.199996948242,119,310300,70.5332641601562
"2008-05-01",117.5,123.800003051758,116.51000213623,121.120002746582,421500,71.7898254394531
"2008-05-02",117.519996643066,122.25,117.470001220703,120.849998474121,404800,71.6297836303711
"2008-05-05",120.930000305176,121.470001220703,118.529998779297,118.559997558594,346700,70.2724685668945
"2008-05-06",118,120.910003662109,117.51000213623,120.400001525879,331200,71.3630828857422
"2008-05-07",121.25,121.360000610352,116.980003356934,117.970001220703,361800,69.9227676391602
"2008-05-08",118.889999389648,119.23999786377,115.400001525879,116.069999694824,348800,68.7966079711914
"2008-05-09",115.300003051758,117.430000305176,115,117,194500,69.3478317260742
"2008-05-12",117.449996948242,120.889999389648,117.230003356934,120.680000305176,234500,71.5290222167969
"2008-05-13",120.209999084473,121.029998779297,119.540000915527,120.360000610352,214400,71.3393707275391
"2008-05-14",121.26000213623,121.860000610352,120.110000610352,120.269996643066,182200,71.2859954833984
"2008-05-15",120.269996643066,120.800003051758,118.860000610352,120.800003051758,246600,71.6001434326172
"2008-05-16",120.150001525879,121.440002441406,119.800003051758,120.970001220703,262200,71.700927734375
"2008-05-19",121.449996948242,121.830001831055,119.73999786377,120.639999389648,162600,71.5053253173828
"2008-05-20",119.709999084473,120.860000610352,117.930000305176,119.120002746582,175600,70.6043930053711
"2008-05-21",119.599998474121,120.349998474121,116.5,116.5,240700,69.0514755249023
"2008-05-22",116.180000305176,116.959999084473,115.279998779297,115.680000305176,161900,68.5654449462891
"2008-05-23",119,119.610000610352,115.480003356934,117.040000915527,451200,69.3715362548828
"2008-05-27",117.48999786377,119.669998168945,116.730003356934,118.019996643066,146500,69.9524154663086
"2008-05-28",118.769996643066,120.470001220703,118.050003051758,119.26000213623,261600,70.6873779296875
"2008-05-29",118.98999786377,120.23999786377,118.379997253418,120.099998474121,238400,71.1852493286133
"2008-05-30",120.169998168945,120.169998168945,117.830001831055,119.470001220703,316800,70.8118667602539
"2008-06-02",119.120002746582,119.669998168945,116.459999084473,116.98999786377,223200,69.341926574707
"2008-06-03",117.75,118.910003662109,117.330001831055,118.580001831055,367700,70.2843399047852
"2008-06-04",118.650001525879,121.199996948242,117.870002746582,119.730003356934,242300,70.9659423828125
"2008-06-05",120.819999694824,124.330001831055,119.900001525879,124.330001831055,287800,73.6924514770508
"2008-06-06",123.400001525879,123.620002746582,119.900001525879,120.209999084473,269500,71.25048828125
"2008-06-09",121.269996643066,121.269996643066,114.23999786377,114.349998474121,372000,67.7771530151367
"2008-06-10",114.23999786377,116.110000610352,112.849998474121,115.629997253418,279600,68.5357971191406
"2008-06-11",116.099998474121,116.449996948242,113.389999389648,114,431500,67.5696792602539
"2008-06-12",113.919998168945,115.76000213623,113.410003662109,115.059997558594,487600,68.1979751586914
"2008-06-13",115.5,117.830001831055,114.110000610352,117.519996643066,205600,69.6560516357422
"2008-06-16",117.309997558594,120.25,116.879997253418,119.919998168945,265500,71.0785980224609
"2008-06-17",120.050003051758,120.050003051758,115.919998168945,116.089996337891,331100,68.808464050293
"2008-06-18",115.980003356934,116.129997253418,113.599998474121,114.349998474121,309700,67.7771530151367
"2008-06-19",114.76000213623,116.300003051758,113.879997253418,116.300003051758,216600,68.9329223632812
"2008-06-20",115.580001831055,115.580001831055,113,113.540000915527,280900,67.2970275878906
"2008-06-23",113.540000915527,114.180000305176,109.720001220703,109.720001220703,197300,65.0328674316406
"2008-06-24",109.720001220703,112.029998779297,108.160003662109,110.470001220703,281600,65.4774017333984
"2008-06-25",111.410003662109,113.080001831055,109.870002746582,111.120002746582,241000,65.8626708984375
"2008-06-26",109.209999084473,109.98999786377,107.330001831055,107.639999389648,375300,64.3910827636719
"2008-06-27",108.400001525879,108.400001525879,106.110000610352,106.76000213623,234800,63.8646659851074
"2008-06-30",106.76000213623,108.319999694824,105.120002746582,106.5,282600,63.7091217041016
"2008-07-01",105.870002746582,108.650001525879,104.730003356934,108.650001525879,280700,64.995246887207
"2008-07-02",108.930000305176,109,106.870002746582,107.75,376200,64.4568862915039
"2008-07-03",109,109.029998779297,107.069999694824,107.610000610352,157000,64.3731231689453
"2008-07-07",107.459999084473,109.319999694824,106.699996948242,106.800003051758,678400,63.8885841369629
"2008-07-08",105.949996948242,116.190002441406,105.550003051758,115.400001525879,701200,69.0331573486328
"2008-07-09",115.099998474121,115.370002746582,105.050003051758,105.160003662109,418600,62.9075546264648
"2008-07-10",104.5,108.120002746582,103.389999389648,105.930000305176,645000,63.3681373596191
"2008-07-11",102.900001525879,107.639999389648,102.879997253418,105.319999694824,732900,63.0032119750977
"2008-07-14",106.589996337891,107.26000213623,102.879997253418,104.23999786377,819900,62.3571739196777
"2008-07-15",104.069999694824,106.949996948242,100.629997253418,105.199996948242,872100,62.9314270019531
"2008-07-16",105.099998474121,114.26000213623,104.120002746582,113.849998474121,671900,68.1059036254883
"2008-07-17",115.620002746582,116.589996337891,110.660003662109,115.540000915527,443200,69.1169128417969
"2008-07-18",115.5,116.25,113.300003051758,115.870002746582,250700,69.3143157958984
"2008-07-21",116.449996948242,117.970001220703,114.819999694824,117.949996948242,302600,70.55859375
"2008-07-22",116.699996948242,117.720001220703,114.400001525879,117.569999694824,734800,70.3312683105469
"2008-07-23",117.400001525879,124.309997558594,117.019996643066,123.449996948242,486800,73.8487396240234
"2008-07-24",122.610000610352,122.610000610352,115.040000915527,116.309997558594,526700,69.5775527954102
"2008-07-25",117.919998168945,119.080001831055,115.620002746582,117.889999389648,505400,70.5226898193359
"2008-07-28",118.25,120,113.730003356934,113.879997253418,407800,68.1238784790039
"2008-07-29",113.919998168945,121.980003356934,113.919998168945,120.5,431900,72.0840225219727
"2008-07-30",121,122.190002441406,117.050003051758,120.650001525879,422700,72.1737442016602
"2008-07-31",118.75,121.680000305176,117.690002441406,121.349998474121,472500,72.5924911499023
"2008-08-01",120.440002441406,123.190002441406,119.040000915527,122.699996948242,360600,73.4000930786133
"2008-08-04",123.699996948242,123.930000305176,118.709999084473,118.900001525879,464000,71.1269073486328
"2008-08-05",120.5,124.419998168945,120.169998168945,123.610000610352,708200,73.9444351196289
"2008-08-06",122.400001525879,122.870002746582,119.25,119.430000305176,584100,71.4439392089844
"2008-08-07",117.879997253418,119.160003662109,114.949996948242,115.76000213623,489900,69.2485198974609
"2008-08-08",115.930000305176,121.339996337891,115.470001220703,120.690002441406,482800,72.1976928710938
"2008-08-11",121.720001220703,123.309997558594,119.98999786377,122.199996948242,554700,73.1009826660156
"2008-08-12",118.279998779297,120.150001525879,118,119.610000610352,368200,71.5516204833984
"2008-08-13",119.529998779297,122.01000213623,118.76000213623,120.800003051758,571000,72.2634811401367
"2008-08-14",120.419998168945,123.419998168945,119.76000213623,122.080001831055,359600,73.0291900634766
"2008-08-15",121.849998474121,123.75,120.129997253418,122.160003662109,213600,73.0770492553711
"2008-08-18",122.5,123,117.900001525879,119.309997558594,280100,71.3721618652344
"2008-08-19",118.360000610352,118.360000610352,114.959999084473,116.209999084473,275100,69.5177154541016
"2008-08-20",116,116.779998779297,113.269996643066,115.839996337891,265800,69.2963790893555
"2008-08-21",114.050003051758,115.419998168945,113.660003662109,114.98999786377,278500,68.7878952026367
"2008-08-22",116.709999084473,120.089996337891,115.959999084473,119.199996948242,274800,71.3063583374023
"2008-08-25",118.120002746582,118.330001831055,115.599998474121,116.550003051758,254100,69.7210998535156
"2008-08-26",116.230003356934,116.669998168945,113.449996948242,116.059997558594,227000,69.4280014038086
"2008-08-27",115.599998474121,116.300003051758,114.779998779297,116.279998779297,181200,69.5596008300781
"2008-08-28",116.199996948242,118.620002746582,115.029998779297,118.470001220703,249200,70.8696594238281
"2008-08-29",117.699996948242,118.839996337891,114.889999389648,117.349998474121,262500,70.1996688842773
"2008-09-02",120,121.470001220703,116.51000213623,117.550003051758,355300,70.3193359375
"2008-09-03",118,120.330001831055,117.610000610352,119.73999786377,550900,71.6294097900391
"2008-09-04",118.709999084473,119,115.610000610352,115.610000610352,361300,69.1587753295898
"2008-09-05",115,118.180000305176,115,117.889999389648,300600,70.5226898193359
"2008-09-08",120.51000213623,124.800003051758,118.480003356934,121.98999786377,681900,72.9753494262695
"2008-09-09",120.169998168945,121.5,113.919998168945,114.910003662109,380100,68.7400436401367
"2008-09-10",117.379997253418,117.629997253418,113.300003051758,115.730003356934,467900,69.2305908203125
"2008-09-11",113.75,116.970001220703,112.040000915527,116.75,438800,69.8407440185547
"2008-09-12",115.970001220703,117.599998474121,114.069999694824,117.120002746582,2701100,70.0620803833008
"2008-09-15",113.5,118.5,107,107,982000,64.0081939697266
"2008-09-16",107.5,117.169998168945,107.5,117.169998168945,816400,70.0919647216797
"2008-09-17",114.5,118.339996337891,111.940002441406,112.300003051758,556000,67.1787261962891
"2008-09-18",110.519996643066,129,110.519996643066,129,974100,77.1687927246094
"2008-09-19",128.75,129.570007324219,110.699996948242,125.5,936500,75.0750579833984
"2008-09-22",123.809997558594,123.98999786377,113.930000305176,113.980003356934,414100,68.183708190918
"2008-09-23",115.5,119.349998474121,115,116.910003662109,360300,69.9364624023438
"2008-09-24",117,117.470001220703,114.290000915527,115.5,316600,69.0929870605469
"2008-09-25",116.5,118.720001220703,115.069999694824,117.379997253418,506000,70.2176284790039
"2008-09-26",117.76000213623,119.459999084473,113.029998779297,118.98999786377,340400,71.8047027587891
"2008-09-29",116.349998474121,118.309997558594,111.290000915527,111.339996337891,350600,67.1882858276367
"2008-09-30",114,119.25,111.669998168945,118.330001831055,408900,71.4064178466797
"2008-10-01",116.5,117.769996643066,114.279998779297,116.349998474121,438600,70.2115631103516
"2008-10-02",115.529998779297,115.819999694824,111.519996643066,112.599998474121,551900,67.9486389160156
"2008-10-03",114.75,116.190002441406,111.050003051758,112.5,672000,67.8882904052734
"2008-10-06",110.349998474121,110.540000915527,104.269996643066,105.75,732900,63.8149909973145
"2008-10-07",105.900001525879,108.379997253418,101.98999786377,105,1228600,63.3624076843262
"2008-10-08",103.790000915527,108.650001525879,103.23999786377,104.680000305176,944200,63.1693153381348
"2008-10-09",105.889999389648,106.269996643066,96.8899993896484,97,1235100,58.5347862243652
"2008-10-10",94.0999984741211,103.519996643066,91.0899963378906,102.980003356934,1668300,62.1434440612793
"2008-10-13",106.900001525879,112.5,101.059997558594,112.5,860300,67.8882904052734
"2008-10-14",112.5,113.339996337891,96.6900024414062,101.400001525879,919500,61.1899642944336
"2008-10-15",98.0999984741211,100.900001525879,85.5699996948242,87.1699981689453,1175400,52.6028747558594
"2008-10-16",88.5,92.2099990844727,85,89.5500030517578,2209200,54.0391006469727
"2008-10-17",91.9899978637695,94.5800018310547,85,91.2900009155273,988600,55.0891036987305
"2008-10-20",92,94.7600021362305,87.9599990844727,94.5800018310547,619700,57.0744400024414
"2008-10-21",92.5,95.2200012207031,91.8000030517578,92.1600036621094,558100,55.6141052246094
"2008-10-22",89.8499984741211,92.2799987792969,83.2900009155273,87.0100021362305,1156500,52.5063362121582
"2008-10-23",87.620002746582,91.379997253418,79.0999984741211,89.1600036621094,1079700,53.8037528991699
"2008-10-24",85.0199966430664,90.1600036621094,82.879997253418,85.9000015258789,1414400,51.8364791870117
"2008-10-27",85.4400024414062,88.0999984741211,83.5800018310547,84.5299987792969,925500,51.0097541809082
"2008-10-28",87.3000030517578,97.3600006103516,82.6500015258789,96.5100021362305,1065600,58.2391471862793
"2008-10-29",95.5800018310547,100.470001220703,92.4100036621094,95,789500,57.3278770446777
"2008-10-30",96.9000015258789,97.5800018310547,87.4199981689453,91.8499984741211,1157700,55.4270133972168
"2008-10-31",91.0699996948242,97.5999984741211,89.3000030517578,97.3000030517578,937000,58.7158355712891
"2008-11-03",93.7300033569336,95,86.6100006103516,87.5800018310547,1205800,52.8502769470215
"2008-11-04",87.2900009155273,89.1699981689453,86.5500030517578,87.5899963378906,1017200,52.8563003540039
"2008-11-05",86.0599975585938,86.25,78.6900024414062,79.1999969482422,1181500,47.7933578491211
"2008-11-06",78.25,80.7399978637695,75.379997253418,78.2799987792969,1152500,47.2381935119629
"2008-11-07",78.6100006103516,84.0299987792969,75.0100021362305,83.5500030517578,1004500,50.4183654785156
"2008-11-10",85.75,86.2399978637695,78.75,79.7799987792969,817500,48.1433448791504
"2008-11-11",78.3399963378906,79.3000030517578,75.2699966430664,77.5400009155273,869600,46.7916221618652
"2008-11-12",75.7900009155273,79.2799987792969,73.5800018310547,74.3300018310547,1126900,44.8545532226562
"2008-11-13",75.4199981689453,82.0299987792969,71,82.0299987792969,1104200,49.5011138916016
"2008-11-14",77.9199981689453,80.4000015258789,72.0299987792969,72.9700012207031,978800,44.0338516235352
"2008-11-17",72.6900024414062,74.9800033569336,69.0400009155273,69.1900024414062,996000,41.7528190612793
"2008-11-18",69.1999969482422,72,65.0699996948242,70.0199966430664,2018300,42.2536697387695
"2008-11-19",69.129997253418,69.9700012207031,63,63.9500007629395,1826800,38.5907135009766
"2008-11-20",62.8499984741211,76.2799987792969,60.7700004577637,66.7600021362305,3205900,40.2864379882812
"2008-11-21",68.3099975585938,72.4599990844727,62.5900001525879,70.0199966430664,1641400,42.2536697387695
"2008-11-24",71,80.0400009155273,70.4400024414062,78.0999984741211,1602800,47.1295547485352
"2008-11-25",80,86.7399978637695,78.0999984741211,84.0100021362305,2251900,50.6959533691406
"2008-11-26",82.4899978637695,88.0400009155273,80.0899963378906,86.4199981689453,1253600,52.1502685546875
"2008-11-28",86.1900024414062,87.870002746582,83.5599975585938,86.4700012207031,424900,52.1804466247559
"2008-12-01",82.2900009155273,82.5199966430664,69.4199981689453,69.4300003051758,1161600,41.8976516723633
"2008-12-02",71.1100006103516,79.2799987792969,71.0800018310547,77.7900009155273,1408700,46.942497253418
"2008-12-03",75,83.4599990844727,73.8499984741211,82.7900009155273,1160300,49.9597663879395
"2008-12-04",80.9700012207031,86.120002746582,76.9599990844727,80.1399993896484,1130400,48.3605918884277
"2008-12-05",78.8600006103516,86.6999969482422,77.5,85.5899963378906,1345100,51.6494026184082
"2008-12-08",87.8199996948242,88.75,83.6600036621094,86.0899963378906,1435100,51.9511489868164
"2008-12-09",83.3199996948242,85.8099975585938,76.3600006103516,79,1271800,47.672664642334
"2008-12-10",80,83.2600021362305,78.1500015258789,82.629997253418,872600,49.8632011413574
"2008-12-11",80.8300018310547,81.2799987792969,71.3000030517578,72.3499984741211,1422900,43.6597290039062
"2008-12-12",72.8000030517578,80.6100006103516,72.3499984741211,80.2099990844727,1410000,48.4028396606445
"2008-12-15",79.2099990844727,79.9000015258789,71.6100006103516,74.2699966430664,834200,44.8183441162109
"2008-12-16",75.7300033569336,82.1800003051758,73.6500015258789,81.5,1249300,49.1813049316406
"2008-12-17",80.5299987792969,85.1699981689453,78.379997253418,81.7900009155273,913900,49.3562889099121
"2008-12-18",82.4300003051758,82.9599990844727,75.870002746582,76.5500030517578,1104800,46.1942024230957
"2008-12-19",77.9700012207031,79.5400009155273,75.7200012207031,79.2900009155273,894100,47.8476753234863
"2008-12-22",79,79,73.6900024414062,76.0199966430664,944700,45.874382019043
"2008-12-23",77.4000015258789,78.8000030517578,73.5800018310547,74.4100036621094,781500,44.9028129577637
"2008-12-24",74.4300003051758,75.1699981689453,73.5,75.0199966430664,209000,45.2709312438965
"2008-12-26",75.0999984741211,75.9599990844727,73,75.4400024414062,282200,45.5243873596191
"2008-12-29",75,75.0500030517578,70,71.3899993896484,739000,43.0804061889648
"2008-12-30",70.1999969482422,73.9899978637695,70.1999969482422,73.8899993896484,672800,45.2353515625
"2008-12-31",74.0899963378906,78.1600036621094,73.379997253418,76.75,841700,46.9862327575684
"2009-01-02",77.7699966430664,77.7699966430664,74.4400024414062,74.9800033569336,654100,45.9026374816895
"2009-01-05",74.4000015258789,75.8000030517578,73.7300033569336,74.8199996948242,1034400,45.8046722412109
"2009-01-06",75.9800033569336,76.5500030517578,73.5299987792969,76.2799987792969,1111800,46.6984977722168
"2009-01-07",75,76.9000015258789,74.1999969482422,74.75,750000,45.7618446350098
"2009-01-08",74.1900024414062,75.0400009155273,71.5,72.5599975585938,890200,44.4211082458496
"2009-01-09",72.9800033569336,72.9800033569336,68.2200012207031,68.3099975585938,862000,41.8192749023438
"2009-01-12",67.75,67.8899993896484,62.6500015258789,63.1100006103516,1193300,38.6358451843262
"2009-01-13",63.3400001525879,66.870002746582,62.75,65.6900024414062,823100,40.2153167724609
"2009-01-14",64.0599975585938,64.9499969482422,62.6199989318848,64.0800018310547,1301400,39.229679107666
"2009-01-15",63.5499992370605,70.120002746582,62.9599990844727,67.9499969482422,1301200,41.5988883972168
"2009-01-16",69.7699966430664,71.4899978637695,67.0100021362305,71.1600036621094,1296000,43.5640487670898
"2009-01-20",69.2699966430664,70.0800018310547,65.379997253418,65.7200012207031,1270600,40.2336730957031
"2009-01-21",67.120002746582,70,63.6300010681152,69.9400024414062,1080300,42.8171577453613
"2009-01-22",66.9599990844727,69.0500030517578,64.2399978637695,65.5,1181500,40.0989990234375
"2009-01-23",65.0400009155273,68.0100021362305,63.1100006103516,67,1322400,41.0172920227051
"2009-01-26",67.9700012207031,68,65.0599975585938,66.6100006103516,902200,40.7785415649414
"2009-01-27",67.120002746582,68.7600021362305,65.879997253418,68.1500015258789,570100,41.7213249206543
"2009-01-28",70.0100021362305,72.4000015258789,68.7099990844727,71.8899993896484,1250300,44.0109443664551
"2009-01-29",70.3899993896484,71.4499969482422,68.3000030517578,68.8000030517578,1136100,42.1192474365234
"2009-01-30",69.7399978637695,70.4499969482422,65.0100021362305,66.0500030517578,1133800,40.4356956481934
"2009-02-02",64.5599975585938,65.6500015258789,62.2400016784668,65.4700012207031,1122200,40.080623626709
"2009-02-03",65.5899963378906,65.5899963378906,62.7400016784668,63.0800018310547,988000,38.6174774169922
"2009-02-04",63.439998626709,65.1800003051758,60.8400001525879,61.7400016784668,1244500,37.7971267700195
"2009-02-05",58.8600006103516,59.689998626709,54.7799987792969,56.1399993896484,2318400,34.3688163757324
"2009-02-06",57.7799987792969,59.6599998474121,56.7299995422363,58.9799995422363,2034000,36.1074638366699
"2009-02-09",58.4599990844727,61.5999984741211,57.3699989318848,61.4700012207031,1301000,37.6318321228027
"2009-02-10",60.2799987792969,61.810001373291,57.0999984741211,57.8800010681152,1929400,35.4340438842773
"2009-02-11",58.3800010681152,59.5200004577637,56.0099983215332,58.9000015258789,1460000,36.0584945678711
"2009-02-12",56.9000015258789,57.7400016784668,54.0099983215332,57.060001373291,1080800,34.9320373535156
"2009-02-13",56.5099983215332,57.7200012207031,54.5900001525879,54.5999984741211,1367500,33.4260368347168
"2009-02-17",53.9700012207031,53.9900016784668,52.0499992370605,52.1599998474121,1499700,31.9322662353516
"2009-02-18",52.5999984741211,53.6399993896484,50.7700004577637,52.75,1276400,32.2934646606445
"2009-02-19",53.1199989318848,54.1500015258789,50.8600006103516,51.1500015258789,1372700,31.3139476776123
"2009-02-20",49.4300003051758,55.439998626709,49.189998626709,55.1699981689453,1754300,33.7749900817871
"2009-02-23",55.3899993896484,55.6500015258789,52.7400016784668,53.0499992370605,1589900,32.477123260498
"2009-02-24",53.0200004577637,56.4300003051758,52.1199989318848,56.2900009155273,1433200,34.4606552124023
"2009-02-25",55.310001373291,58.2400016784668,53.7599983215332,56.0900001525879,1916400,34.3382034301758
"2009-02-26",57.2599983215332,57.5299987792969,53.8300018310547,53.9500007629395,1218400,33.0281105041504
"2009-02-27",53.5099983215332,55.8699989318848,53.1399993896484,54.4000015258789,1331200,33.303596496582
"2009-03-02",53.189998626709,54.2900009155273,50.0400009155273,50.7599983215332,1370300,31.0751914978027
"2009-03-03",51.9099998474121,54.5,49.5400009155273,53.7799987792969,1309400,32.9240303039551
"2009-03-04",54.9300003051758,58.0499992370605,53.439998626709,56.4900016784668,1306900,34.5830879211426
"2009-03-05",55.4199981689453,55.5200004577637,52.939998626709,54.4099998474121,1208700,33.3097076416016
"2009-03-06",55.7799987792969,55.9099998474121,51.5900001525879,55.189998626709,1824500,33.787223815918
"2009-03-09",54.2200012207031,56.7299995422363,54.0900001525879,56.3199996948242,1133900,34.4790115356445
"2009-03-10",57,63.2200012207031,56.6300010681152,63,1858100,38.5684776306152
"2009-03-11",63.3199996948242,65.0699996948242,60.939998626709,63.1599998474121,2185100,38.666446685791
"2009-03-12",62.9000015258789,67.6100006103516,61.5699996948242,66.6699981689453,1269100,40.8152656555176
"2009-03-13",65.4599990844727,66.6999969482422,63.9099998474121,65.7600021362305,1018100,40.258171081543
"2009-03-16",66.0899963378906,66.4100036621094,60.939998626709,61.0400009155273,1000200,37.3685874938965
"2009-03-17",61.0400009155273,66.7099990844727,60.5,66.1600036621094,1220800,40.5030517578125
"2009-03-18",63.4700012207031,66.5400009155273,61.8699989318848,66.5400009155273,1639300,40.7356796264648
"2009-03-19",67.1999969482422,67.3899993896484,61.0999984741211,61.5,1357000,37.6501998901367
"2009-03-20",61.4099998474121,62.0999984741211,56.2799987792969,56.5400009155273,2048100,34.6136894226074
"2009-03-23",58.0800018310547,64.9899978637695,57.1100006103516,64.9100036621094,1612400,39.73779296875
"2009-03-24",62.2799987792969,64.9100036621094,60.189998626709,60.25,1418100,36.8849601745605
"2009-03-25",61.2299995422363,62.5200004577637,56.7200012207031,60.9799995422363,997500,37.3318634033203
"2009-03-26",60.9900016784668,61.9900016784668,59.0200004577637,61.2400016784668,1183800,37.4910278320312
"2009-03-27",59.0900001525879,59.5,57.6599998474121,57.7400016784668,932700,35.9530487060547
"2009-03-30",55.6199989318848,56.9000015258789,54.5499992370605,54.8499984741211,1182900,34.1535110473633
"2009-03-31",55.75,58.1599998474121,55.1399993896484,57.3400001525879,1361700,35.7039680480957
"2009-04-01",55.4199981689453,59.0699996948242,55.4199981689453,58.4799995422363,1519400,36.413818359375
"2009-04-02",62.5,64.6800003051758,59.0999984741211,63.939998626709,1682600,39.8136024475098
"2009-04-03",63.0099983215332,68.6900024414062,62.2099990844727,68.5199966430664,1332300,42.6654167175293
"2009-04-06",67.2799987792969,69.870002746582,64.9599990844727,68.4700012207031,1363900,42.6343040466309
"2009-04-07",66.6600036621094,67.8099975585938,62.439998626709,62.6699981689453,1271700,39.0227966308594
"2009-04-08",63.3600006103516,64.9499969482422,62,63.6800003051758,862800,39.6516952514648
