"Index","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"2006-09-28",12.511004447937,12.6606512069702,12.5,12.645245552063,1920749,10.3239526748657
"2006-09-29",12.6430463790894,12.7068662643433,12.548415184021,12.5814256668091,2227014,10.2718467712402
"2006-10-02",12.7948942184448,12.9423418045044,12.621039390564,12.8213033676147,3457075,10.4676904678345
"2006-10-03",12.750880241394,12.7970952987671,12.610034942627,12.764084815979,2063430,10.4209785461426
"2006-10-04",12.7200698852539,13.0743837356567,12.7200698852539,12.9819536209106,2470118,10.5988512039185
"2006-10-05",12.9511442184448,13.2042245864868,12.8763198852539,13.125,2023898,10.715633392334
"2006-10-06",13.0699815750122,13.2042245864868,12.9445419311523,13.0809860229492,1298675,10.6797008514404
"2006-10-09",12.9995603561401,13.2482385635376,12.9841547012329,13.1690139770508,798381,10.7515707015991
"2006-10-10",13.1492080688477,13.2218313217163,13.1272010803223,13.1580114364624,1484979,10.7425870895386
"2006-10-11",13.0523767471313,13.089789390564,12.9841547012329,13.0567779541016,2423315,10.6599397659302
"2006-10-12",13.0545768737793,13.2658452987671,13.0413732528687,13.2636442184448,1399098,10.8288288116455
"2006-10-13",13.246039390564,13.2592430114746,13.0611801147461,13.1624116897583,1398643,10.7461767196655
"2006-10-16",13.1624116897583,13.2174301147461,13.0391731262207,13.1492080688477,1521331,10.7353992462158
"2006-10-17",13.1316022872925,13.1998243331909,13.0215673446655,13.063380241394,1798515,10.6653308868408
"2006-10-18",13.089789390564,13.1910209655762,12.9907569885254,13.0369720458984,1559046,10.6437654495239
"2006-10-19",13.0501756668091,13.1778173446655,12.9951581954956,13.160210609436,2159763,10.7443809509277
"2006-10-20",13.1294012069702,13.1778173446655,13.0105628967285,13.1051940917969,1106464,10.6994647979736
"2006-10-23",13.0105628967285,13.2790489196777,13.0017614364624,13.2306337356567,1109645,10.8018770217896
"2006-10-24",13.1448059082031,13.3362684249878,13.1007919311523,13.3032569885254,927430,10.8611717224121
"2006-10-25",13.3032569885254,13.3648767471313,13.1844186782837,13.3318662643433,1292314,10.8845262527466
"2006-10-26",13.342869758606,13.5519371032715,13.3362684249878,13.4925184249878,1894394,11.0156860351562
"2006-10-27",13.28125,13.3626756668091,12.7310743331909,12.8191022872925,4776653,10.4658937454224
"2006-10-30",12.7838907241821,12.9027290344238,12.7618837356567,12.8080987930298,1837139,10.4896392822266
"2006-10-31",12.6936616897583,12.8080987930298,12.594630241394,12.6540489196777,2787744,10.3634729385376
"2006-11-01",12.764084815979,12.8917245864868,12.5330114364624,12.5814256668091,2910432,10.3039989471436
"2006-11-02",12.4119720458984,12.4823942184448,12.2865324020386,12.4493837356567,2118867,10.195858001709
"2006-11-03",12.4691896438599,12.548415184021,12.3283452987671,12.4163732528687,1087379,10.1688203811646
"2006-11-06",12.4955987930298,12.6232385635376,12.4009675979614,12.5572175979614,1334118,10.2841730117798
"2006-11-07",12.5220069885254,12.7112684249878,12.5220069885254,12.6320419311523,1199616,10.3454513549805
"2006-11-08",12.5880279541016,12.7354745864868,12.548415184021,12.6958627700806,807014,10.3977222442627
"2006-11-09",12.6958627700806,12.7618837356567,12.594630241394,12.7156686782837,999680,10.4139404296875
"2006-11-10",12.7156686782837,12.8257036209106,12.6342430114746,12.8213033676147,836096,10.5004558563232
"2006-11-13",12.823504447937,12.9995603561401,12.7992963790894,12.9049301147461,1152813,10.568943977356
"2006-11-14",12.9181337356567,13.1492080688477,12.8961267471313,13.1492080688477,1225517,10.7690029144287
"2006-11-15",13.1492080688477,13.4088907241821,13.1227989196777,13.3802824020386,2269728,10.958251953125
"2006-11-16",13.4242963790894,13.4397010803223,13.219630241394,13.3582754135132,2662784,10.9402236938477
"2006-11-17",13.3472709655762,13.3978872299194,13.1514081954956,13.232834815979,1706726,10.8374938964844
"2006-11-20",13.1822175979614,13.2130279541016,12.9511442184448,13.0325698852539,978778,10.6734762191772
"2006-11-21",13.0347709655762,13.0347709655762,12.8961267471313,13.0083627700806,1073747,10.6536531448364
"2006-11-22",13.030369758606,13.063380241394,12.907130241394,12.9863557815552,1308672,10.635630607605
"2006-11-24",12.9401407241821,13.0017614364624,12.9159326553345,12.9159326553345,398509,10.577953338623
"2006-11-27",12.8499116897583,12.8499116897583,12.6694536209106,12.7134675979614,1706726,10.4121370315552
"2006-11-28",12.6760559082031,12.750880241394,12.5836267471313,12.704665184021,1184166,10.4049310684204
"2006-11-29",12.7552824020386,12.874119758606,12.6254396438599,12.7970952987671,1402733,10.4806270599365
"2006-11-30",12.7838907241821,12.860915184021,12.6540489196777,12.7200698852539,1461805,10.4175462722778
"2006-12-01",12.7376756668091,12.7794885635376,12.5198059082031,12.7420768737793,1421363,10.4355707168579
"2006-12-04",12.7222709655762,12.957745552063,12.6760559082031,12.8521127700806,1172352,10.5256881713867
"2006-12-05",12.8433103561401,12.9291372299194,12.7904930114746,12.8521127700806,1059206,10.5256881713867
"2006-12-06",12.8631162643433,12.8631162643433,12.6408452987671,12.7332754135132,1043757,10.4283609390259
"2006-12-07",12.704665184021,12.7420768737793,12.5990324020386,12.6518487930298,835187,10.3616762161255
"2006-12-08",12.610034942627,12.7728872299194,12.610034942627,12.7112684249878,823827,10.4103364944458
"2006-12-11",12.7222709655762,12.7618837356567,12.6628522872925,12.6848592758179,666605,10.3887090682983
"2006-12-12",12.65625,12.7244720458984,12.5682220458984,12.6848592758179,2137043,10.3887090682983
"2006-12-13",12.7530813217163,12.823504447937,12.6650533676147,12.6826581954956,855635,10.3869075775146
"2006-12-14",12.7090673446655,12.8675184249878,12.691460609436,12.8191022872925,1140544,10.4986543655396
"2006-12-15",12.8301057815552,12.8521127700806,12.667254447937,12.7112684249878,1098739,10.4103364944458
"2006-12-18",12.6980628967285,12.7750883102417,12.6034326553345,12.6628522872925,1012858,10.3706846237183
"2006-12-19",12.6760559082031,12.6760559082031,12.4163732528687,12.5748243331909,1161901,10.2985887527466
"2006-12-20",12.5198059082031,12.860915184021,12.5198059082031,12.823504447937,1080563,10.5022573471069
"2006-12-21",12.8080987930298,12.9445419311523,12.8036966323853,12.8829231262207,1138726,10.5509176254272
"2006-12-22",12.847710609436,12.8499116897583,12.6980628967285,12.7376756668091,621619,10.4319667816162
"2006-12-26",12.7090673446655,12.8851232528687,12.7090673446655,12.8697175979614,625254,10.5401077270508
"2006-12-27",12.9841547012329,13.0501756668091,12.907130241394,13.0347709655762,680237,10.6752805709839
"2006-12-28",13.0369720458984,13.0831871032715,12.9291372299194,13.0347709655762,702502,10.6752805709839
"2006-12-29",13.017165184021,13.1492080688477,12.9863557815552,12.9885559082031,952422,10.6374311447144
"2007-01-03",13.0435743331909,13.1800184249878,12.9731512069702,13.1095952987671,1658106,10.7365608215332
"2007-01-04",13.1095952987671,13.2152290344238,12.920334815979,13.0413732528687,1120096,10.6806888580322
"2007-01-05",12.847710609436,12.9753522872925,12.8389081954956,12.8961267471313,841094,10.5617303848267
"2007-01-08",12.8719186782837,12.933539390564,12.7706871032715,12.9181337356567,1034669,10.5797567367554
"2007-01-09",12.933539390564,12.9621477127075,12.8411092758179,12.9555463790894,1562227,10.6103973388672
"2007-01-10",12.8873243331909,12.9951581954956,12.7860918045044,12.9841547012329,960147,10.6338291168213
"2007-01-11",13.0083627700806,14.3661966323853,12.9313383102417,14.3661966323853,10869248,11.7656955718994
"2007-01-12",14.207745552063,14.3045768737793,14.0074815750122,14.1307220458984,4496742,11.5728454589844
"2007-01-16",14.1483268737793,14.3926057815552,14.0867080688477,14.2759675979614,2670963,11.6918020248413
"2007-01-17",14.2055463790894,14.3573942184448,14.1593313217163,14.2913732528687,2040710,11.7044200897217
"2007-01-18",14.1659326553345,14.3816022872925,14.110915184021,14.2473592758179,1094650,11.6683721542358
"2007-01-19",14.1175184249878,14.4256162643433,14.0867080688477,14.3970069885254,3365741,11.7909326553345
"2007-01-22",14.3419885635376,14.6875,14.2627639770508,14.6324815750122,3801510,11.9837818145752
"2007-01-23",14.5246477127075,14.808539390564,14.4784326553345,14.7051057815552,3343930,12.0432634353638
"2007-01-24",15.2816896438599,15.360915184021,15,15.1320419311523,4617613,12.3929147720337
"2007-01-25",15.0418128967285,15.1034326553345,14.8569536209106,14.9361801147461,2050707,12.2325077056885
"2007-01-26",14.722710609436,14.8569536209106,14.5026407241821,14.8239440917969,2116141,12.1405849456787
"2007-01-29",14.8481512069702,15.0396127700806,14.7711267471313,14.9801940917969,1613574,12.2685565948486
"2007-01-30",15.0308103561401,15.035210609436,14.8151407241821,14.953784942627,1327302,12.2817668914795
"2007-01-31",14.9867963790894,15.0968313217163,14.722710609436,15.0836267471313,1581766,12.3884057998657
"2007-02-01",15.1430463790894,15.4313383102417,15.1430463790894,15.3499116897583,2242010,12.6071109771729
"2007-02-02",15.3058977127075,15.3279047012329,15.1144371032715,15.2420768737793,1679008,12.5185432434082
"2007-02-05",15.3939256668091,15.5105628967285,15.2706871032715,15.347710609436,1985728,12.6053056716919
"2007-02-06",15.3433103561401,15.4313383102417,15.3301057815552,15.4049301147461,2565542,12.6522989273071
"2007-02-07",15.3851232528687,15.5457754135132,15.2706871032715,15.407130241394,1950739,12.6541061401367
"2007-02-08",15.6910209655762,16.7209510803223,15.6646127700806,16.3732395172119,10072230,13.4475889205933
"2007-02-09",16.3732395172119,16.6461277008057,16.2742080688477,16.4920768737793,4531731,13.5451927185059
"2007-02-12",16.4392604827881,16.5228862762451,16.1773777008057,16.3732395172119,3422995,13.4475889205933
"2007-02-13",16.3864440917969,16.5338916778564,16.3072185516357,16.5338916778564,2604621,13.5795335769653
"2007-02-14",16.5338916778564,16.6483268737793,16.5052814483643,16.6329231262207,2963597,13.66086769104
"2007-02-15",16.7253513336182,16.9036083221436,16.575704574585,16.8529930114746,2437402,13.8416185379028
"2007-02-16",16.8529930114746,16.9014072418213,16.7583637237549,16.861795425415,2647334,13.8488445281982
"2007-02-20",16.8353862762451,17.1588916778564,16.6637325286865,17.077465057373,3029030,14.0259780883789
"2007-02-21",17.0686626434326,17.2051067352295,16.9894371032715,17.090669631958,2239738,14.0368280410767
"2007-02-22",17.1214790344238,17.1214790344238,16.8375873565674,16.9806346893311,2244736,13.9464492797852
"2007-02-23",16.9982395172119,17.2095069885254,16.8948059082031,17.1830997467041,3891482,14.1127376556396
"2007-02-26",17.2315139770508,17.3019371032715,16.8595943450928,16.9300174713135,2823642,13.904881477356
"2007-02-27",16.6813373565674,16.8551940917969,16.0541362762451,16.2588024139404,3931014,13.3536005020142
"2007-02-28",16.2235927581787,16.3402290344238,16.1201572418213,16.2059860229492,2322893,13.3102216720581
"2007-03-01",16.2059860229492,16.3798427581787,15.9903173446655,16.236795425415,1687642,13.3355236053467
"2007-03-02",16.2147884368896,16.2279930114746,16.0299301147461,16.0585384368896,2045254,13.1891193389893
"2007-03-05",15.9000883102417,16.1839790344238,15.9000883102417,16.0123233795166,2923155,13.1511602401733
"2007-03-06",16.3622360229492,16.3622360229492,16.0211277008057,16.2544002532959,1394554,13.349983215332
"2007-03-07",16.2940139770508,16.5052814483643,16.2323932647705,16.3182220458984,1173261,13.402398109436
"2007-03-08",16.40625,16.6285209655762,16.3974475860596,16.5096836090088,2157491,13.5596532821655
"2007-03-09",16.6615314483643,16.7473583221436,16.40625,16.4304580688477,1319123,13.4945812225342
"2007-03-12",16.4502639770508,16.5096836090088,16.3314266204834,16.5052814483643,1738989,13.5560359954834
"2007-03-13",16.4392604827881,16.4392604827881,16.0409336090088,16.0673427581787,1060570,13.1963491439819
"2007-03-14",15.8648767471313,16.1311626434326,15.827465057373,16.0365314483643,1259142,13.1710443496704
"2007-03-15",16.0431346893311,16.2147884368896,16.0057220458984,16.1333637237549,978323,13.2505712509155
"2007-03-16",16.1333637237549,16.1993846893311,16.0145244598389,16.09375,912435,13.2180376052856
"2007-03-19",16.1971836090088,16.419454574585,16.1795768737793,16.3952465057373,782931,13.4656677246094
"2007-03-20",16.40625,16.6967430114746,16.40625,16.6813373565674,1535872,13.7006340026855
"2007-03-21",16.6923427581787,16.9146137237549,16.6109142303467,16.8639965057373,971053,13.8506536483765
"2007-03-22",16.8904056549072,16.934419631958,16.672534942627,16.8507919311523,2103872,13.8398113250732
"2007-03-23",16.8507919311523,16.9454231262207,16.8243846893311,16.8397884368896,869267,13.8307733535767
"2007-03-26",16.8926067352295,16.9762325286865,16.7847709655762,16.9322185516357,1669466,13.9066877365112
"2007-03-27",16.8904056549072,16.9036083221436,16.7253513336182,16.8243846893311,1654016,13.8181209564209
"2007-03-28",16.8265857696533,16.8265857696533,16.6175174713135,16.672534942627,1336390,13.6934041976929
"2007-03-29",16.5118846893311,16.7693653106689,16.5118846893311,16.5955104827881,1703091,13.6301412582397
"2007-03-30",16.5889072418213,16.7077465057373,16.4436626434326,16.5977115631104,913344,13.6319484710693
"2007-04-02",16.6549301147461,16.7253513336182,16.5514965057373,16.6461277008057,1106918,13.6717147827148
"2007-04-03",16.7209510803223,16.8045768737793,16.6813373565674,16.7429580688477,1425453,13.7512407302856
"2007-04-04",16.7077465057373,16.7671642303467,16.5602989196777,16.5823059082031,1280954,13.6192951202393
"2007-04-05",16.5558986663818,16.705545425415,16.5052814483643,16.6483268737793,1053754,13.6735200881958
"2007-04-09",16.6241207122803,16.7957744598389,16.5426940917969,16.778169631958,784749,13.7801666259766
"2007-04-10",16.7341556549072,16.9762325286865,16.7275524139404,16.921215057373,1212339,13.8976459503174
"2007-04-11",16.4612674713135,16.5404930114746,16.1641731262207,16.3336277008057,3458438,13.415057182312
"2007-04-12",16.3028163909912,16.3798427581787,16.1223583221436,16.3402290344238,1135546,13.4204730987549
"2007-04-13",16.360034942627,16.3622360229492,16.2455997467041,16.3006153106689,1234605,13.387939453125
"2007-04-16",16.4392604827881,16.7869720458984,16.4392604827881,16.5977115631104,2066157,13.6319484710693
"2007-04-17",16.5823059082031,16.7033443450928,16.5338916778564,16.5889072418213,1819418,13.6247177124023
"2007-04-18",16.7253513336182,16.8023777008057,16.4084510803223,16.4788722991943,3574310,13.5343475341797
"2007-04-19",16.4810733795166,16.6109142303467,16.2808094024658,16.4766731262207,1768525,13.5325412750244
"2007-04-20",16.5536975860596,16.6263198852539,16.4568653106689,16.5184860229492,1613574,13.5668840408325
"2007-04-23",16.5052814483643,16.7715663909912,16.4568653106689,16.6461277008057,1842592,13.6717147827148
"2007-04-24",16.6109142303467,16.7385559082031,16.5008792877197,16.659330368042,1222790,13.6825580596924
"2007-04-25",16.7363567352295,17.0554580688477,16.6065139770508,16.9542255401611,5599117,13.9247617721558
"2007-04-26",16.9564266204834,17.6848583221436,16.9124126434326,17.6760559082031,6214374,14.5176076889038
"2007-04-27",17.5286083221436,17.6210384368896,17.3833637237549,17.4185733795166,3874214,14.3406209945679
"2007-04-30",17.4603862762451,17.5110034942627,17.1236801147461,17.1456871032715,1418182,14.1159496307373
"2007-05-01",17.1302814483643,17.1698932647705,16.888204574585,17.0840663909912,1580403,14.0652189254761
"2007-05-02",17.1192779541016,17.5374126434326,17.1192779541016,17.5330104827881,1463168,14.434832572937
"2007-05-03",17.5330104827881,17.7068653106689,17.4955997467041,17.5110034942627,1983002,14.4167146682739
"2007-05-04",17.5726222991943,17.6584510803223,17.4185733795166,17.6188373565674,1018765,14.5054912567139
"2007-05-07",17.6166362762451,17.6276416778564,17.4339790344238,17.4581871032715,912435,14.3732290267944
"2007-05-08",17.4141731262207,17.559419631958,17.2579231262207,17.559419631958,995136,14.4565782546997
"2007-05-09",17.4955997467041,17.6914615631104,17.4493846893311,17.6628513336182,948333,14.5417366027832
"2007-05-10",17.5836277008057,17.6320419311523,17.3921642303467,17.4273777008057,837459,14.3478622436523
"2007-05-11",17.4449825286865,17.6254405975342,17.4449825286865,17.596830368042,889715,14.4873743057251
"2007-05-14",17.6672534942627,18.0237674713135,17.6232395172119,17.7618846893311,2093875,14.6232595443726
"2007-05-15",17.7486801147461,18.0105628967285,17.5242080688477,17.8983268737793,1787610,14.7355937957764
"2007-05-16",17.9357395172119,18.1205997467041,17.9159336090088,18.0611801147461,1292314,14.8696699142456
"2007-05-17",18.0237674713135,18.4815139770508,17.9797534942627,18.3230628967285,1759891,15.085280418396
"2007-05-18",18.3318653106689,18.3538722991943,18.0809860229492,18.2152290344238,1634477,14.9965000152588
"2007-05-21",18.2152290344238,18.6663722991943,18.2086277008057,18.4066905975342,1924838,15.1541318893433
"2007-05-22",18.4044895172119,18.450704574585,17.9775524139404,18.2548427581787,1377741,15.0291156768799
"2007-05-23",18.2548427581787,18.4573059082031,18.138204574585,18.235034942627,2964960,15.0128078460693
"2007-05-24",18.2636432647705,18.3758792877197,18.0193653106689,18.111795425415,1434995,14.9113445281982
"2007-05-25",18.2130279541016,18.2658443450928,17.9511432647705,18.1051940917969,1036941,14.9059133529663
"2007-05-29",17.9775524139404,18.2460384368896,17.9511432647705,18.0127639770508,1022400,14.8298053741455
"2007-05-30",17.9577465057373,18.1954231262207,17.9379405975342,18.1470069885254,4508102,14.9403285980225
"2007-05-31",18.1558094024658,18.5211277008057,18.1470069885254,18.5211277008057,1774432,15.2483463287354
"2007-06-01",18.5629405975342,18.703784942627,18.3582744598389,18.4088916778564,1354112,15.1559391021729
"2007-06-04",18.391284942627,18.5585384368896,18.2966556549072,18.4815139770508,1074202,15.2157316207886
"2007-06-05",18.3824825286865,18.5431346893311,18.3538722991943,18.4881153106689,1221882,15.2211656570435
"2007-06-06",18.4419002532959,18.5519371032715,18.2438373565674,18.2724475860596,1756256,15.0436058044434
"2007-06-07",18.2460384368896,18.3604755401611,18.0259685516357,18.0457744598389,1295494,14.856987953186
"2007-06-08",17.9929580688477,18.1954231262207,17.9599475860596,18.1954231262207,879264,14.9801893234253
"2007-06-11",18.184419631958,18.2504405975342,18.0831871032715,18.1514072418213,998317,14.9439516067505
"2007-06-12",18.0325698852539,18.2548427581787,17.9775524139404,18.0479755401611,985139,14.8587980270386
"2007-06-13",18.0567779541016,18.4441013336182,18.0567779541016,18.4044895172119,1396371,15.1523189544678
"2007-06-14",18.4110927581787,18.6267604827881,18.2570419311523,18.3428707122803,847456,15.1015882492065
"2007-06-15",18.4485034942627,18.6575698852539,18.3340663909912,18.3472709655762,1003315,15.1052112579346
"2007-06-18",18.4220943450928,18.5387325286865,18.3692779541016,18.5233268737793,1192800,15.2501611709595
"2007-06-19",18.378080368042,18.7522010803223,18.378080368042,18.6487674713135,1136454,15.3534297943115
"2007-06-20",18.6641731262207,18.7786083221436,18.3846836090088,18.4198932647705,1866221,15.164999961853
"2007-06-21",18.4198932647705,18.7235927581787,18.2504405975342,18.7169895172119,1997088,15.4095973968506
"2007-06-22",18.7169895172119,18.8974475860596,18.5255279541016,18.6509685516357,3041754,15.3552408218384
"2007-06-25",18.653169631958,18.8248233795166,18.2856502532959,18.3516731262207,1300947,15.1088314056396
"2007-06-26",18.4198932647705,18.4947185516357,18.2152290344238,18.2460384368896,1579040,15.021861076355
"2007-06-27",18.1910209655762,18.3692779541016,18.0743846893311,18.3428707122803,1281862,15.1015882492065
"2007-06-28",18.3450698852539,18.8380279541016,18.3450698852539,18.7411975860596,1652653,15.4295244216919
"2007-06-29",18.7081871032715,19.1153163909912,18.7081871032715,18.9348583221436,1658106,15.5889663696289
"2007-07-02",19.0691013336182,19.5576572418213,19.0691013336182,19.3353862762451,1931654,15.9187173843384
"2007-07-03",19.388204574585,19.5378513336182,19.3177814483643,19.3816013336182,727494,15.9567699432373
"2007-07-05",19.3331871032715,19.4058094024658,19.2253513336182,19.3683986663818,1283226,15.9458961486816
"2007-07-06",19.3397884368896,19.53125,19.2605628967285,19.5114440917969,694323,16.0636711120605
"2007-07-09",19.5818653106689,19.9009685516357,19.5356502532959,19.8789615631104,1455898,16.3662376403809
"2007-07-10",19.8195419311523,19.8987674713135,19.6941013336182,19.8063373565674,1721722,16.3064479827881
"2007-07-11",19.7029056549072,19.9273777008057,19.6786975860596,19.9075698852539,1267322,16.3897876739502
"2007-07-12",20.0264072418213,20.3455104827881,19.7073059082031,20.3235034942627,1323667,16.7322292327881
"2007-07-13",20.2002639770508,20.4357395172119,20.1364440917969,20.3477115631104,1043757,16.7521629333496
"2007-07-16",20.2508792877197,21.1619720458984,20.2442779541016,20.7416362762451,2126138,17.0764751434326
"2007-07-17",20.7416362762451,20.8758792877197,20.4599475860596,20.4709510803223,1473619,16.8536243438721
"2007-07-18",20.3763198852539,20.6470069885254,20.2354755401611,20.4533443450928,938336,16.8391265869141
"2007-07-19",20.4863567352295,20.6294002532959,20.1980628967285,20.3565139770508,1621299,16.7594089508057
"2007-07-20",20.3014965057373,20.3301067352295,19.84375,20.0682220458984,1588128,16.5220508575439
"2007-07-23",20.1144371032715,20.1892604827881,19.9339790344238,19.9801940917969,1354112,16.4495887756348
"2007-07-24",19.7799301147461,19.8811626434326,19.3816013336182,19.7161083221436,2032077,16.2321701049805
"2007-07-25",19.7997360229492,20.0022010803223,19.3926067352295,19.5378513336182,2343341,16.085412979126
"2007-07-26",19.3661975860596,19.6390857696533,18.580545425415,18.9700698852539,4180480,15.6179552078247
"2007-07-27",18.9700698852539,19.0206871032715,18.0589790344238,18.639965057373,5361011,15.3461847305298
"2007-07-30",18.6839790344238,19.2011432647705,18.4088916778564,19.0845069885254,2365606,15.7480812072754
"2007-07-31",19.1923427581787,19.5840663909912,19.0096836090088,19.0250873565674,1910298,15.6990451812744
"2007-08-01",18.9920768737793,19.3904056549072,18.8776416778564,19.2847709655762,2111142,15.913327217102
"2007-08-02",19.421215057373,19.5466556549072,19.159330368042,19.4784336090088,1885760,16.0731353759766
"2007-08-03",19.3661975860596,19.5862674713135,19.2253513336182,19.3089790344238,2347430,15.9333143234253
"2007-08-06",19.4454231262207,19.5818653106689,18.965669631958,19.2803707122803,2309261,15.9096965789795
"2007-08-07",19.231954574585,20.0440139770508,19.2121486663818,19.8723583221436,3061747,16.3981914520264
"2007-08-08",19.9075698852539,20.8472709655762,19.784330368042,20.4203357696533,2670963,16.8503646850586
"2007-08-09",19.9185733795166,20.7966556549072,19.9163722991943,20.5589790344238,3518419,16.9647769927979
"2007-08-10",20.2046642303467,20.5083637237549,19.6390857696533,19.9691905975342,3389824,16.4780941009521
"2007-08-13",20.1892604827881,20.3125,19.4608268737793,19.674295425415,1739443,16.2347526550293
"2007-08-14",19.5642604827881,19.6500873565674,18.8490314483643,18.8622360229492,1559046,15.5646648406982
"2007-08-15",18.7522010803223,19.0558986663818,18.171215057373,18.1954231262207,2172941,15.0144262313843
"2007-08-16",18.1756153106689,18.1932220458984,16.6043128967285,17.0092430114746,5019757,14.0356216430664
"2007-08-17",17.2425174713135,17.702465057373,16.875,17.0554580688477,3850131,14.0737552642822
"2007-08-20",17.3525524139404,18.1734142303467,17.1985034942627,18.171215057373,5444621,14.9944496154785
"2007-08-21",18.1338024139404,18.2130279541016,17.8609142303467,18.0303707122803,1747622,14.8782339096069
"2007-08-22",18.1316013336182,18.59375,18.0545768737793,18.5299301147461,1688550,15.2904567718506
"2007-08-23",18.5959510803223,18.6883792877197,18.0875873565674,18.1360034942627,2884531,14.9653911590576
"2007-08-24",18.1448059082031,18.3054580688477,17.9885559082031,18.2306346893311,1175533,15.0434818267822
"2007-08-27",18.221830368042,18.3758792877197,18.078784942627,18.0853862762451,1076019,14.9236288070679
"2007-08-28",17.9797534942627,18.0193653106689,17.65625,17.7288722991943,2479661,14.6294412612915
"2007-08-29",17.8014965057373,18.4022884368896,17.6188373565674,18.4022884368896,1666739,15.1851291656494
"2007-08-30",18.378080368042,18.59375,18.0083637237549,18.3098583221436,1082835,15.1088562011719
"2007-08-31",18.5409336090088,18.639965057373,18.3868846893311,18.5959510803223,1455898,15.3449335098267
"2007-09-04",18.5035209655762,18.6839790344238,18.424295425415,18.5629405975342,1501338,15.3176946640015
"2007-09-05",18.4022884368896,18.5959510803223,18.28125,18.5739440917969,1491341,15.3267726898193
"2007-09-06",18.5629405975342,18.5893497467041,18.1161975860596,18.1976222991943,1603123,15.0162410736084
"2007-09-07",18.0699825286865,18.3956871032715,17.8785209655762,18.1183986663818,1848499,14.9508628845215
"2007-09-10",18.2614440917969,18.4375,17.7376766204834,18.125,2214746,14.9563121795654
"2007-09-11",18.1668128967285,18.3582744598389,18.0677814483643,18.340669631958,1340026,15.1342725753784
"2007-09-12",18.3252639770508,18.4925174713135,18.2372360229492,18.3098583221436,1201434,15.1088562011719
"2007-09-13",18.4617080688477,18.8710384368896,18.138204574585,18.534330368042,1990272,15.2940855026245
"2007-09-14",18.3978862762451,18.7191905975342,18.3538722991943,18.6729755401611,1077837,15.4084911346436
"2007-09-17",18.5871486663818,18.7808094024658,18.5255279541016,18.5959510803223,1095558,15.3449335098267
"2007-09-18",18.6861801147461,19.0184860229492,18.5783443450928,19.016284942627,1708090,15.6917877197266
"2007-09-19",19.0801067352295,19.5862674713135,19.0360927581787,19.2473583221436,1484525,15.8824634552002
"2007-09-20",19.1505279541016,19.2671642303467,18.6729755401611,18.7940139770508,2025261,15.5083684921265
"2007-09-21",19.0008792877197,19.0008792877197,18.796215057373,18.8292255401611,2145677,15.5374250411987
"2007-09-24",18.9700698852539,19.231954574585,18.7059860229492,18.9282569885254,2565088,15.6191415786743
"2007-09-25",18.9172534942627,19.1505279541016,18.7257919311523,18.965669631958,1407277,15.6500110626221
"2007-09-26",19.1681346893311,19.9515857696533,19.1461277008057,19.8525524139404,1751712,16.3818492889404
"2007-09-27",19.9625873565674,20.2376766204834,19.9075698852539,20.2288722991943,1583584,16.6923885345459
"2007-09-28",20.2068653106689,20.3279056549072,19.9471836090088,20.143045425415,1015584,16.6215515136719
"2007-10-01",20.4599475860596,21.106954574585,20.4577465057373,20.9110927581787,1699002,17.2553291320801
"2007-10-02",21.0695419311523,21.2301940917969,20.9463024139404,21.1509685516357,2087514,17.4532699584961
"2007-10-03",21.1465663909912,21.3974475860596,20.8560733795166,20.9529056549072,2099782,17.2898349761963
"2007-10-04",21.047534942627,21.1751766204834,20.6866207122803,20.8296642303467,1439539,17.1881408691406
"2007-10-05",20.9925174713135,21.3446292877197,20.9088916778564,21.3116207122803,1074202,17.5858364105225
"2007-10-08",21.1883792877197,21.3534336090088,21.0959510803223,21.3116207122803,864723,17.5858364105225
"2007-10-09",21.3776416778564,21.6351222991943,21.3358268737793,21.5669002532959,2104781,17.7964859008789
"2007-10-10",21.5140857696533,21.5713024139404,21.0409336090088,21.4700698852539,2158854,17.7165813446045
"2007-10-11",21.5052814483643,21.6109142303467,21.0167255401611,21.1773777008057,2093875,17.475061416626
"2007-10-12",20.5765857696533,20.8802814483643,20.3323059082031,20.735034942627,2182029,17.1100521087646
"2007-10-15",20.5721836090088,20.7240314483643,20.4137325286865,20.6822185516357,1314125,17.0664691925049
"2007-10-16",20.6954231262207,20.7042255401611,20.2926940917969,20.611795425415,1307763,17.0083541870117
"2007-10-17",20.7702465057373,20.8802814483643,20.3851222991943,20.7790489196777,1394554,17.146369934082
"2007-10-18",20.7416362762451,20.9661083221436,20.4863567352295,20.9617080688477,1608122,17.29709815979
"2007-10-19",20.996919631958,21.153169631958,20.6998233795166,20.8494720458984,3173075,17.2044849395752
"2007-10-22",20.5963916778564,20.8076572418213,20.3411083221436,20.6073932647705,1927565,17.0047302246094
"2007-10-23",20.7724475860596,21.0541362762451,20.7482395172119,21.0541362762451,1171898,17.3733673095703
"2007-10-24",20.9066905975342,21.2610034942627,20.6866207122803,21.0145244598389,2401050,17.3406772613525
"2007-10-25",21.3314266204834,21.516284942627,20.6646137237549,20.8296642303467,2235648,17.1881408691406
"2007-10-26",21.71875,21.7869720458984,21.0167255401611,21.5580997467041,3157626,17.7892284393311
"2007-10-29",21.6901416778564,22.96875,21.6263198852539,22.6496486663818,3234419,18.6899452209473
