"Index","PEP.Open","PEP.High","PEP.Low","PEP.Close","PEP.Volume","PEP.Adjusted"
"2006-01-30",58.0099983215332,58.2999992370605,57.5699996948242,57.6399993896484,3602800,34.8002891540527
"2006-01-31",57.310001373291,57.5999984741211,56.9500007629395,57.1800003051758,5381000,34.522533416748
"2006-02-01",56.810001373291,57.2999992370605,56.7999992370605,57.2700004577637,4635000,34.5768852233887
"2006-02-02",57.0800018310547,57.6100006103516,57,57.4500007629395,3478600,34.6855545043945
"2006-02-03",57.1500015258789,57.5900001525879,57.0999984741211,57.3400001525879,3346900,34.619140625
"2006-02-06",57.2400016784668,57.5800018310547,56.7700004577637,56.7700004577637,3285100,34.2750015258789
"2006-02-07",56.7999992370605,57.2799987792969,56.5299987792969,56.8600006103516,4960500,34.3293609619141
"2006-02-08",57.7000007629395,57.7099990844727,56.9500007629395,57.2799987792969,5287500,34.5829010009766
"2006-02-09",57.2999992370605,58.0800018310547,57.060001373291,57.7099990844727,5398100,34.8425407409668
"2006-02-10",57.5900001525879,58.1500015258789,57.2999992370605,57.9300003051758,4216700,34.9753532409668
"2006-02-13",57.8300018310547,57.8400001525879,57.3400001525879,57.5999984741211,2854000,34.7761192321777
"2006-02-14",57.5999984741211,58.0900001525879,57.3199996948242,57.9500007629395,3227500,34.9874267578125
"2006-02-15",57.7400016784668,58.0499992370605,57.310001373291,57.8800010681152,2519200,34.9451675415039
"2006-02-16",57.6500015258789,58.7000007629395,57.5800018310547,58.7000007629395,3396900,35.440242767334
"2006-02-17",58.5699996948242,59.1199989318848,58.5400009155273,58.9199981689453,4136300,35.5730667114258
"2006-02-21",58.7200012207031,59.0999984741211,58.7200012207031,58.8400001525879,4428600,35.524772644043
"2006-02-22",58.75,59.1699981689453,58.75,59,3959800,35.6213645935059
"2006-02-23",58.7599983215332,59.9000015258789,58.5999984741211,59.6599998474121,6065400,36.019847869873
"2006-02-24",59.4700012207031,59.7000007629395,59.25,59.5400009155273,3984400,35.9473991394043
"2006-02-27",59.7700004577637,59.9000015258789,59.5,59.5099983215332,3548300,35.9292678833008
"2006-02-28",59.1800003051758,59.4300003051758,58.9799995422363,59.1100006103516,4638200,35.6877822875977
"2006-03-01",59.0400009155273,59.4700012207031,58.9700012207031,59.25,3496500,35.7723083496094
"2006-03-02",59,59.4000015258789,58.9500007629395,59.2799987792969,4228800,35.7904205322266
"2006-03-03",59.0200004577637,59.6300010681152,59.0200004577637,59.4799995422363,3865300,35.9111747741699
"2006-03-06",59.3199996948242,59.689998626709,59.3199996948242,59.6800003051758,3505300,36.031925201416
"2006-03-07",59.4700012207031,59.8300018310547,59.4599990844727,59.7599983215332,4036400,36.0802230834961
"2006-03-08",59.5699996948242,59.9300003051758,59.560001373291,59.8199996948242,6006300,36.2742691040039
"2006-03-09",59.7000007629395,60.1500015258789,59.6800003051758,60,4640700,36.3834228515625
"2006-03-10",59.939998626709,60.3899993896484,59.9099998474121,60.3400001525879,3656300,36.5895919799805
"2006-03-13",60,60.5499992370605,59.9000015258789,60.4900016784668,4221500,36.6805572509766
"2006-03-14",60.2599983215332,60.5,60.0999984741211,60.4300003051758,4281900,36.6441688537598
"2006-03-15",60.1100006103516,60.189998626709,59.5900001525879,60.060001373291,3607200,36.4198036193848
"2006-03-16",60.2000007629395,60.2000007629395,59.7000007629395,59.9000015258789,3011900,36.3227806091309
"2006-03-17",60.0900001525879,60.1100006103516,59.7299995422363,60.060001373291,4085900,36.4198036193848
"2006-03-20",59.9500007629395,60.1300010681152,59.5,59.8600006103516,2759700,36.2985153198242
"2006-03-21",59.689998626709,59.8899993896484,59.3199996948242,59.5299987792969,3005600,36.0984115600586
"2006-03-22",59.3499984741211,59.9000015258789,59.3499984741211,59.8199996948242,2094300,36.2742691040039
"2006-03-23",59.5999984741211,59.6399993896484,58.9799995422363,59.1300010681152,3006400,35.8558654785156
"2006-03-24",59,59.5400009155273,58.8400001525879,59.3400001525879,2171100,35.9832000732422
"2006-03-27",59.1399993896484,59.1699981689453,58.8499984741211,58.9900016784668,2911800,35.7709693908691
"2006-03-28",58.7599983215332,58.810001373291,58.3899993896484,58.439998626709,3856000,35.4374389648438
"2006-03-29",58.5900001525879,58.810001373291,58.1300010681152,58.4099998474121,4185200,35.4192657470703
"2006-03-30",58.2900009155273,58.5900001525879,58.0400009155273,58.1100006103516,3924900,35.2373428344727
"2006-03-31",58.4000015258789,58.5,57.7400016784668,57.7900009155273,4488900,35.0433006286621
"2006-04-03",58.2400016784668,58.2400016784668,57.689998626709,57.8499984741211,5097900,35.0796699523926
"2006-04-04",57.9199981689453,57.9199981689453,57.6199989318848,57.810001373291,3549100,35.0554275512695
"2006-04-05",57.7900009155273,58.0200004577637,57.5800018310547,57.8899993896484,3505100,35.1039352416992
"2006-04-06",57.7799987792969,58.2799987792969,57.5499992370605,58.0200004577637,3452200,35.1827621459961
"2006-04-07",58.1800003051758,58.3800010681152,57.7299995422363,57.7999992370605,3924900,35.0493545532227
"2006-04-10",57.7599983215332,58.3499984741211,57.7599983215332,58.0900001525879,3203300,35.2252044677734
"2006-04-11",58.1599998474121,58.2099990844727,57.5299987792969,57.810001373291,2902700,35.0554275512695
"2006-04-12",57.8400001525879,57.9900016784668,57.7900009155273,57.8800010681152,2186400,35.0978736877441
"2006-04-13",57.8400001525879,58.1199989318848,57.6800003051758,57.8699989318848,2567600,35.0918083190918
"2006-04-17",57.6399993896484,57.7999992370605,57.310001373291,57.3899993896484,2696200,34.8007392883301
"2006-04-18",57.7900009155273,58.2900009155273,57.5499992370605,58.0800018310547,3285300,35.2191429138184
"2006-04-19",58.1800003051758,58.6500015258789,57.9500007629395,58.0800018310547,4554900,35.2191429138184
"2006-04-20",58.0200004577637,58.2099990844727,57.2999992370605,57.2999992370605,6195800,34.7461700439453
"2006-04-21",57.4500007629395,57.6100006103516,57.0900001525879,57.2000007629395,5696000,34.6855163574219
"2006-04-24",57.2099990844727,57.560001373291,56.5099983215332,57.2700004577637,6023000,34.7279815673828
"2006-04-25",57.0499992370605,57.8400001525879,57.0099983215332,57.5,5627300,34.8674278259277
"2006-04-26",57.8199996948242,58.0299987792969,57.7200012207031,57.8600006103516,4331000,35.0857429504395
"2006-04-27",56.9500007629395,58.310001373291,56.9500007629395,58.0800018310547,6510600,35.2191429138184
"2006-04-28",58.1500015258789,58.3499984741211,57.9099998474121,58.2400016784668,4987100,35.3161659240723
"2006-05-01",58.25,58.7200012207031,57.9799995422363,58.1699981689453,3901200,35.2737236022949
"2006-05-02",58.1300010681152,58.1699981689453,57.75,57.9500007629395,3267600,35.1403198242188
"2006-05-03",57.75,58.4500007629395,57.689998626709,58.4500007629395,3961800,35.4435157775879
"2006-05-04",58.5,58.9900016784668,58.4700012207031,58.7400016784668,4345500,35.6193771362305
"2006-05-05",58.9799995422363,59.310001373291,58.7999992370605,59.1800003051758,3899500,35.886173248291
"2006-05-08",59.060001373291,59.25,58.75,58.9000015258789,3695800,35.716381072998
"2006-05-09",58.5999984741211,58.8199996948242,58.4199981689453,58.7099990844727,2878000,35.6011772155762
"2006-05-10",58.560001373291,59.0099983215332,58.4199981689453,58.8400001525879,3168500,35.680004119873
"2006-05-11",58.7000007629395,58.810001373291,58.1699981689453,58.3499984741211,3133900,35.3828582763672
"2006-05-12",58.3600006103516,58.6800003051758,57.9099998474121,58.6399993896484,4834700,35.5587310791016
"2006-05-15",58.6699981689453,59.8499984741211,58.5099983215332,59.7099990844727,7062800,36.2075653076172
"2006-05-16",59.5,60,59.4500007629395,59.6599998474121,4452700,36.1772537231445
"2006-05-17",59.2200012207031,60,59.1599998474121,59.6500015258789,5313700,36.1711921691895
"2006-05-18",59.3499984741211,59.4700012207031,58.5999984741211,58.689998626709,4429900,35.5890426635742
"2006-05-19",58.689998626709,58.9099998474121,58.0999984741211,58.5999984741211,5633200,35.5344772338867
"2006-05-22",58.4000015258789,59.5800018310547,58.3499984741211,59.2700004577637,5482200,35.9407577514648
"2006-05-23",59.6500015258789,60.1300010681152,59.5499992370605,59.7299995422363,5006200,36.2196884155273
"2006-05-24",59.7700004577637,60.5200004577637,59.3600006103516,60.3600006103516,5498600,36.6017112731934
"2006-05-25",60.2999992370605,60.6199989318848,60.1100006103516,60.560001373291,5509700,36.7229995727539
"2006-05-26",60.6800003051758,60.7700004577637,60.3600006103516,60.6599998474121,4104100,36.7836380004883
"2006-05-30",60.2099990844727,60.6500015258789,60.2099990844727,60.4199981689453,3523000,36.6380920410156
"2006-05-31",60.3300018310547,60.5200004577637,60.0200004577637,60.4599990844727,4409100,36.6623573303223
"2006-06-01",60.3699989318848,61.189998626709,60.3400001525879,61.0999984741211,4681800,37.0504493713379
"2006-06-02",60.8699989318848,61,60.2200012207031,60.6699981689453,4373400,36.7897071838379
"2006-06-05",60.3699989318848,60.5,59.6599998474121,59.75,4318100,36.2318229675293
"2006-06-06",60.0400009155273,60.5200004577637,59.75,60.5200004577637,4488600,36.6987495422363
"2006-06-07",60.6599998474121,60.7900009155273,60.2999992370605,60.2999992370605,4118700,36.7474822998047
"2006-06-08",60.1599998474121,60.5200004577637,59.8699989318848,60.1300010681152,5256400,36.6438789367676
"2006-06-09",60,60.2999992370605,59.7000007629395,59.9300003051758,3212000,36.5220108032227
"2006-06-12",59.7799987792969,60.0999984741211,59.560001373291,59.7200012207031,3964600,36.3940505981445
"2006-06-13",59.4500007629395,59.8400001525879,58.9199981689453,58.9900016784668,5054500,35.9491691589355
"2006-06-14",58.7400016784668,59.0800018310547,58.5499992370605,58.8600006103516,4012000,35.8699417114258
"2006-06-15",58.9900016784668,59.0800018310547,58.6199989318848,59.0800018310547,5154300,36.0040092468262
"2006-06-16",59.3800010681152,59.8499984741211,59.3800010681152,59.7000007629395,6195700,36.3818511962891
"2006-06-19",59.9300003051758,60.0800018310547,59.1100006103516,59.310001373291,3811300,36.144172668457
"2006-06-20",59.2400016784668,59.8600006103516,59.1100006103516,59.2900009155273,3960500,36.132007598877
"2006-06-21",59.4300003051758,59.939998626709,59.310001373291,59.6100006103516,3471200,36.3269920349121
"2006-06-22",59.5499992370605,60.3699989318848,59.3199996948242,60.0200004577637,4305600,36.5768623352051
"2006-06-23",59.6300010681152,60.0299987792969,59.4500007629395,59.4900016784668,2952500,36.2538719177246
"2006-06-26",59.310001373291,59.6100006103516,59.0699996948242,59.5099983215332,2877100,36.2660598754883
"2006-06-27",58.7099990844727,59.5900001525879,58.6500015258789,59.1100006103516,3501200,36.0223045349121
"2006-06-28",59.1599998474121,59.3699989318848,58.7700004577637,58.9099998474121,3054000,35.9004135131836
"2006-06-29",59.3600006103516,59.5900001525879,59.0699996948242,59.5,2972900,36.2599563598633
"2006-06-30",59.5499992370605,60.5,59.5499992370605,60.0400009155273,5366400,36.5890426635742
"2006-07-03",60.5999984741211,60.7299995422363,60.2000007629395,60.2700004577637,1810800,36.7292060852051
"2006-07-05",60.2700004577637,60.7200012207031,60.0999984741211,60.2700004577637,3799300,36.7292060852051
"2006-07-06",60.1100006103516,60.6699981689453,60.0699996948242,60.3600006103516,3481400,36.7840690612793
"2006-07-07",60.3499984741211,60.7200012207031,60.2299995422363,60.4599990844727,2493500,36.8450012207031
"2006-07-10",60.6500015258789,61.0200004577637,60.6100006103516,60.9500007629395,3276400,37.143611907959
"2006-07-11",60.810001373291,61.5999984741211,60.7799987792969,61.5900001525879,4243700,37.5336418151855
"2006-07-12",61.5200004577637,62,61.0499992370605,61.0999984741211,4395500,37.2350120544434
"2006-07-13",61.9500007629395,62.3400001525879,61.5999984741211,62.0699996948242,7825100,37.8261528015137
"2006-07-14",62,62.0999984741211,61.5099983215332,61.7999992370605,4958500,37.6616058349609
"2006-07-17",61.4000015258789,62.3499984741211,61.3400001525879,62.2799987792969,5653500,37.9541206359863
"2006-07-18",62.2999992370605,63.25,62.2799987792969,63.2099990844727,8060800,38.5208892822266
"2006-07-19",63.2299995422363,63.5499992370605,62.5299987792969,62.6699981689453,5856700,38.1917991638184
"2006-07-20",62.9900016784668,63.0900001525879,62.4799995422363,62.4799995422363,3361800,38.0760154724121
"2006-07-21",62.5400009155273,63.0400009155273,62.310001373291,62.7599983215332,4319400,38.2466354370117
"2006-07-24",62.7299995422363,63.4000015258789,62.7099990844727,63.3499984741211,3850200,38.6061859130859
"2006-07-25",63.1300010681152,63.5400009155273,62.5400009155273,62.7200012207031,5030900,38.2222633361816
"2006-07-26",62.8699989318848,63.9799995422363,62.8199996948242,63.6300010681152,4796800,38.7768325805664
"2006-07-27",63.8400001525879,63.8499984741211,62.4099998474121,62.4900016784668,4194600,38.082103729248
"2006-07-28",62.9799995422363,63.3400001525879,62.7299995422363,63.1300010681152,3117400,38.4721336364746
"2006-07-31",63.189998626709,63.560001373291,62.8699989318848,63.3800010681152,3922800,38.6244735717773
"2006-08-01",63.2000007629395,63.7299995422363,62.8499984741211,63.1699981689453,3479200,38.4965019226074
"2006-08-02",62.9500007629395,63.2400016784668,62.3699989318848,63.2000007629395,4249300,38.5147895812988
"2006-08-03",63.2099990844727,63.3899993896484,62.8300018310547,62.8400001525879,3586400,38.2953872680664
"2006-08-04",62.7999992370605,63.3699989318848,62.5499992370605,63.1699981689453,3070700,38.4965019226074
"2006-08-07",63.1100006103516,63.2400016784668,62.7299995422363,63.1599998474121,2963600,38.490406036377
"2006-08-08",63.4900016784668,63.810001373291,63.3300018310547,63.6199989318848,3129900,38.7707328796387
"2006-08-09",63.4099998474121,63.939998626709,62.8400001525879,62.8400001525879,3130300,38.2953872680664
"2006-08-10",62.810001373291,63.4799995422363,62.810001373291,63.2000007629395,3087900,38.5147895812988
"2006-08-11",62.9900016784668,63.4700012207031,62.9599990844727,63.3300018310547,1966900,38.5940208435059
"2006-08-14",63.2999992370605,63.9599990844727,63.2999992370605,63.9500007629395,4108000,38.9718322753906
"2006-08-15",63.9900016784668,64,63.4199981689453,63.5900001525879,4445000,38.7524528503418
"2006-08-16",63.4500007629395,63.5800018310547,63.1300010681152,63.2900009155273,3387100,38.5696220397949
"2006-08-17",63.2000007629395,63.2900009155273,62.4199981689453,62.6599998474121,4791500,38.1856994628906
"2006-08-18",62.6199989318848,63.0999984741211,62.310001373291,63.0099983215332,3300500,38.3989906311035
"2006-08-21",63.0699996948242,63.4799995422363,63,63.2999992370605,2342600,38.5757217407227
"2006-08-22",63.2400016784668,63.8300018310547,63.2000007629395,63.7400016784668,3142600,38.843879699707
"2006-08-23",63.4500007629395,64.1399993896484,63.310001373291,64.0699996948242,3815500,39.0449638366699
"2006-08-24",64,64.5599975585938,63.8499984741211,64.1399993896484,4266400,39.0876426696777
"2006-08-25",64,64.379997253418,63.7299995422363,64.1800003051758,2673300,39.1119956970215
"2006-08-28",63.8699989318848,65.0699996948242,63.8699989318848,65,4664800,39.6117134094238
"2006-08-29",64.8600006103516,65.9000015258789,64.8600006103516,65.8099975585938,6725400,40.1053352355957
"2006-08-30",65.4899978637695,65.9899978637695,65.4499969482422,65.6399993896484,4616000,40.0017395019531
"2006-08-31",65.4000015258789,65.7300033569336,65.2699966430664,65.2799987792969,2498000,39.7823486328125
"2006-09-01",65.7200012207031,65.75,65.1900024414062,65.4100036621094,2725600,39.8615951538086
"2006-09-05",65.1999969482422,65.4100036621094,65.1800003051758,65.1999969482422,2634600,39.7336006164551
"2006-09-06",64.9300003051758,65.0999984741211,64.7799987792969,64.9300003051758,2888300,39.7519798278809
"2006-09-07",64.3099975585938,64.629997253418,64.0999984741211,64.2200012207031,3956400,39.3172721862793
"2006-09-08",65.0299987792969,65.0299987792969,64.3000030517578,64.7300033569336,3109500,39.6295318603516
"2006-09-11",64.4700012207031,64.879997253418,64.370002746582,64.7200012207031,2529000,39.6233978271484
"2006-09-12",64.9400024414062,65.1999969482422,64.4899978637695,65.1999969482422,3480700,39.9172859191895
"2006-09-13",64.75,64.8499984741211,64.4199981689453,64.6399993896484,6456300,39.5744285583496
"2006-09-14",64.6399993896484,64.870002746582,64.5,64.5500030517578,3392300,39.5193290710449
"2006-09-15",64.6999969482422,65.120002746582,64.6500015258789,65.0299987792969,5788000,39.8132019042969
"2006-09-18",64.8899993896484,65.4700012207031,64.3399963378906,64.4800033569336,4116900,39.4764556884766
"2006-09-19",64.4700012207031,64.870002746582,64.25,64.7699966430664,2760800,39.6540184020996
"2006-09-20",65.0299987792969,65.3899993896484,64.7600021362305,65.120002746582,3859300,39.8683013916016
"2006-09-21",65.120002746582,65.4400024414062,64.4100036621094,64.6100006103516,3634900,39.5560569763184
"2006-09-22",64.4800033569336,64.5899963378906,64.0500030517578,64.2799987792969,3657400,39.3540191650391
"2006-09-25",64.6399993896484,65.4199981689453,64.4300003051758,65.0699996948242,5095200,39.8376922607422
"2006-09-26",65.3199996948242,65.4899978637695,65.0400009155273,65.4300003051758,3804800,40.0580902099609
"2006-09-27",65.1999969482422,65.9899978637695,65.1600036621094,65.9100036621094,4217300,40.3519668579102
"2006-09-28",65.7699966430664,65.870002746582,65.1999969482422,65.3000030517578,3404400,39.9785003662109
"2006-09-29",65.0500030517578,65.4199981689453,65.0500030517578,65.2600021362305,3031200,39.9539985656738
"2006-10-02",65.1900024414062,65.3000030517578,64.1699981689453,64.3300018310547,4931000,39.3846321105957
"2006-10-03",64.25,65.0400009155273,64.0500030517578,64.6600036621094,5275700,39.5866622924805
"2006-10-04",64.8099975585938,65.1999969482422,64.4499969482422,64.9100036621094,3626200,39.7397308349609
"2006-10-05",64.5999984741211,64.9000015258789,64.0999984741211,64.7799987792969,3998900,39.6601333618164
"2006-10-06",64.5599975585938,64.7799987792969,64.1699981689453,64.4199981689453,4038900,39.4397277832031
"2006-10-09",64.3000030517578,64.5,63.4700012207031,63.7200012207031,4414500,39.0111694335938
"2006-10-10",63.7200012207031,63.8400001525879,63.1399993896484,63.4099998474121,5210900,38.8213920593262
"2006-10-11",62.6199989318848,64.129997253418,62.6199989318848,63.8600006103516,6152700,39.0968856811523
"2006-10-12",63.5,63.5,62.1599998474121,62.8499984741211,10942300,38.4785423278809
"2006-10-13",62.5499992370605,62.6300010681152,61.9500007629395,62.4500007629395,6573800,38.2336502075195
"2006-10-16",62.2700004577637,62.8199996948242,62.2599983215332,62.6800003051758,3871600,38.3744583129883
"2006-10-17",62.4300003051758,62.75,62.2400016784668,62.3699989318848,3829300,38.1846694946289
"2006-10-18",62.6500015258789,63.25,62.3600006103516,63.189998626709,6167200,38.6866874694824
"2006-10-19",63.0200004577637,63.25,62.4700012207031,62.8199996948242,3834400,38.4601898193359
"2006-10-20",62.9700012207031,63.189998626709,62.4199981689453,62.810001373291,4814000,38.4540405273438
"2006-10-23",62.689998626709,63.5999984741211,62.6199989318848,63.1800003051758,4842700,38.6805801391602
"2006-10-24",62.9500007629395,63.4799995422363,62.7000007629395,63.2000007629395,8868900,38.6928291320801
"2006-10-25",63.2999992370605,63.9000015258789,62.939998626709,63.6399993896484,6068000,38.9622039794922
"2006-10-26",63.4599990844727,63.9799995422363,63.4000015258789,63.8199996948242,4582500,39.0723991394043
"2006-10-27",63.6199989318848,63.7599983215332,63.3800010681152,63.5400009155273,2975500,38.9009819030762
"2006-10-30",63.6399993896484,63.7999992370605,63.3300018310547,63.5299987792969,2534900,38.8948707580566
"2006-10-31",63.7099990844727,63.7400016784668,63.060001373291,63.439998626709,3627500,38.8397560119629
"2006-11-01",63.3699989318848,63.6500015258789,63.2799987792969,63.3499984741211,3567000,38.7846527099609
"2006-11-02",63.2000007629395,63.4700012207031,63.0499992370605,63.2099990844727,3839700,38.6989440917969
"2006-11-03",63.0999984741211,63.4199981689453,62.9599990844727,63.2400016784668,3086500,38.7173080444336
"2006-11-06",63.3800010681152,63.3800010681152,63.0499992370605,63.2799987792969,3361500,38.7417984008789
"2006-11-07",63.2599983215332,63.5400009155273,63.0900001525879,63.4000015258789,4406600,38.8152694702148
"2006-11-08",63.310001373291,63.75,63.25,63.5299987792969,3463600,38.8948707580566
"2006-11-09",63.4000015258789,63.5,62.5400009155273,62.689998626709,5012300,38.3805885314941
"2006-11-10",62.6100006103516,62.7999992370605,62.4700012207031,62.5499992370605,2909100,38.2948570251465
"2006-11-13",62.439998626709,62.439998626709,61.1599998474121,61.4099998474121,8574600,37.5969314575195
"2006-11-14",61.3300018310547,62.0800018310547,61.2799987792969,61.939998626709,7792800,37.9214096069336
"2006-11-15",61.8499984741211,61.9700012207031,61.1500015258789,61.2400016784668,7576900,37.4928550720215
"2006-11-16",61.5,62.1100006103516,61.439998626709,61.7999992370605,6659300,37.835693359375
"2006-11-17",61.7999992370605,62.3800010681152,61.7799987792969,62.2799987792969,5036800,38.1295700073242
"2006-11-20",62.1800003051758,62.7400016784668,62.0299987792969,62.5,4566300,38.2642555236816
"2006-11-21",62.4300003051758,62.9000015258789,62.4000015258789,62.560001373291,5658000,38.3010025024414
"2006-11-22",62.4799995422363,62.7200012207031,62.2999992370605,62.5400009155273,3593000,38.2887573242188
"2006-11-24",62.0400009155273,62.7299995422363,62,62.3400001525879,2142600,38.1663055419922
"2006-11-27",62.0499992370605,62.2700004577637,61.4199981689453,61.5,4767200,37.652042388916
"2006-11-28",61.3499984741211,61.9199981689453,61.2099990844727,61.8199996948242,5872800,37.8479461669922
"2006-11-29",61.8199996948242,62.5200004577637,61.6500015258789,62.4700012207031,4107600,38.2458915710449
"2006-11-30",62.4000015258789,62.5,61.9000015258789,61.9700012207031,5203400,37.9397850036621
"2006-12-01",62,62.1100006103516,61.4599990844727,61.9599990844727,5289500,37.9336585998535
"2006-12-04",62.1800003051758,63.1699981689453,62.0800018310547,62.8800010681152,5796600,38.4969177246094
"2006-12-05",62.9000015258789,64.1699981689453,62.9000015258789,64.1699981689453,6823500,39.2866859436035
"2006-12-06",64,64,63.4000015258789,63.7099990844727,4688900,39.1882553100586
"2006-12-07",63.6500015258789,63.9099998474121,63.2299995422363,63.4199981689453,3652400,39.0099029541016
"2006-12-08",63,63.7700004577637,63,63.2700004577637,3011900,38.917610168457
"2006-12-11",63.2099990844727,63.3800010681152,62.5200004577637,62.7599983215332,3828700,38.6039123535156
"2006-12-12",62.8600006103516,63.0999984741211,62.4000015258789,62.8499984741211,4336100,38.6592788696289
"2006-12-13",63.0900001525879,63.310001373291,62.4900016784668,62.7599983215332,3838600,38.6039123535156
"2006-12-14",62.5900001525879,62.8600006103516,62.3899993896484,62.5,4092700,38.4439811706543
"2006-12-15",62.4700012207031,63.3499984741211,62.0499992370605,62.8699989318848,6545700,38.671573638916
"2006-12-18",63.1100006103516,63.3400001525879,62.7400016784668,63.0699996948242,3102600,38.7945861816406
"2006-12-19",62.7999992370605,63.5400009155273,62.75,63.2799987792969,4259900,38.9237747192383
"2006-12-20",63.3199996948242,63.5099983215332,63.0900001525879,63.2999992370605,3539600,38.9360618591309
"2006-12-21",63.3800010681152,63.5,63.0400009155273,63.3899993896484,3073700,38.9914398193359
"2006-12-22",63,63.7299995422363,62.9500007629395,63.0999984741211,3017300,38.8130569458008
"2006-12-26",62.9300003051758,63.2400016784668,62.5699996948242,62.8400001525879,2693700,38.6531181335449
"2006-12-27",63.0699996948242,63.1500015258789,62.5900001525879,62.8899993896484,2342600,38.6838722229004
"2006-12-28",62.9500007629395,63.3600006103516,62.7599983215332,63.25,2489300,38.9053153991699
"2006-12-29",63.0999984741211,63.4000015258789,62.5499992370605,62.5499992370605,2857700,38.4747314453125
"2007-01-03",62.7000007629395,63.3499984741211,62.4500007629395,62.7200012207031,6161600,38.5793037414551
"2007-01-04",62.7000007629395,63.25,62.5,63.1500015258789,5414300,38.843807220459
"2007-01-05",62.7000007629395,63.2200012207031,62.7000007629395,62.9500007629395,4542400,38.7207870483398
"2007-01-08",63,63.2700004577637,62.8600006103516,63.0900001525879,6122600,38.8069038391113
"2007-01-09",63.0499992370605,63.4700012207031,63.0099983215332,63.3499984741211,4916500,38.9668350219727
"2007-01-10",63,64.2900009155273,62.2900009155273,64.1500015258789,6427100,39.4589080810547
"2007-01-11",64.1999969482422,65.0599975585938,64.1999969482422,64.9499969482422,6909300,39.950984954834
"2007-01-12",64.7799987792969,65.25,64.5899963378906,64.6999969482422,4982100,39.7972106933594
"2007-01-16",64.5,64.9899978637695,64.5,64.8499984741211,3517700,39.8894805908203
"2007-01-17",64.6699981689453,65,64.5599975585938,65,4494400,39.9817581176758
"2007-01-18",64.4100036621094,65.5400009155273,64.2200012207031,64.9199981689453,4144300,39.9325294494629
"2007-01-19",65.0100021362305,65.0100021362305,64.6699981689453,64.8199996948242,5333700,39.8710441589355
"2007-01-22",64.629997253418,65.129997253418,64.5400009155273,64.8099975585938,5546700,39.8648834228516
"2007-01-23",64.7099990844727,65.1100006103516,64.6500015258789,64.8399963378906,3860200,39.8833312988281
"2007-01-24",64.7399978637695,65.1999969482422,64.5,65.1999969482422,3586600,40.1047668457031
"2007-01-25",65.0699996948242,65.0699996948242,64.3300018310547,64.4199981689453,3750500,39.6249809265137
"2007-01-26",64.4499969482422,64.8099975585938,64.4000015258789,64.4499969482422,8566800,39.6434440612793
"2007-01-29",64.4499969482422,64.8499984741211,64.4000015258789,64.5999984741211,4451200,39.7357063293457
"2007-01-30",64.6800003051758,65.2099990844727,64.4000015258789,65.0899963378906,5131600,40.0371131896973
"2007-01-31",65.0999984741211,65.3600006103516,64.879997253418,65.2399978637695,4277000,40.12939453125
"2007-02-01",65,65.3899993896484,64.6800003051758,65.379997253418,4382800,40.2154922485352
"2007-02-02",64.6500015258789,65.3000030517578,64.6399993896484,65.0400009155273,3097800,40.0063552856445
"2007-02-05",65,65,64.4400024414062,64.8300018310547,3646800,39.8771781921387
"2007-02-06",64.8399963378906,64.9400024414062,64.3600006103516,64.3899993896484,4129800,39.6065330505371
"2007-02-07",64.4000015258789,64.6999969482422,64.2200012207031,64.5,4323100,39.674201965332
"2007-02-08",63.25,64.1100006103516,62.7999992370605,63.310001373291,13901100,38.9422302246094
"2007-02-09",62.560001373291,64.1500015258789,62.560001373291,63.9099998474121,7276500,39.3112640380859
"2007-02-12",63.9900016784668,64,63.560001373291,63.7200012207031,4961100,39.1944160461426
"2007-02-13",63.7900009155273,64.1399993896484,63.4099998474121,63.810001373291,4969500,39.2497749328613
"2007-02-14",63.7999992370605,63.9599990844727,63.3499984741211,63.3499984741211,6885900,38.9668350219727
"2007-02-15",63.2599983215332,64.5199966430664,63.25,64.0800018310547,4701500,39.4158668518066
"2007-02-16",64.2699966430664,64.9499969482422,64.129997253418,64.620002746582,6386100,39.7480049133301
"2007-02-20",64.4199981689453,64.7600021362305,64.2300033569336,64.6100006103516,3994700,39.741870880127
"2007-02-21",64.4100036621094,65.2099990844727,64.4000015258789,65.0199966430664,5729900,39.9940490722656
"2007-02-22",64.9100036621094,65,64.2300033569336,64.6600036621094,5618700,39.7726058959961
"2007-02-23",64.4300003051758,64.6800003051758,64.2300033569336,64.5800018310547,3385000,39.7234077453613
"2007-02-26",64.8499984741211,64.9100036621094,64.379997253418,64.4899978637695,4021600,39.6680335998535
"2007-02-27",64.3899993896484,65,62.5,62.7599983215332,8262000,38.6039123535156
"2007-02-28",62.5699996948242,63.4599990844727,62.5099983215332,63.1500015258789,7139700,38.843807220459
"2007-03-01",62.75,63.7200012207031,62.5,63.4300003051758,8967300,39.0160293579102
"2007-03-02",63.4099998474121,63.6599998474121,62.8400001525879,62.9300003051758,6344400,38.7084808349609
"2007-03-05",62.9300003051758,63.2000007629395,62.7599983215332,62.7700004577637,6917500,38.6100578308105
"2007-03-06",62.9599990844727,63.3199996948242,62.8899993896484,63.2599983215332,5539700,38.9114570617676
"2007-03-07",63.0999984741211,63.1699981689453,62.6100006103516,62.75,4346500,38.7816886901855
"2007-03-08",63,63.2400016784668,62.5699996948242,63.0499992370605,5168700,38.9670867919922
